time/episodes,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/ent_coef_loss,train/ent_coef,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss
40300,615540,116,5296,133476.33039679003,13.45,0.1670430600643158,16.4903621673584,0.001,5241202.5,153859,-109714.21875
40304,615596,116,5296,133476.03039679,13.43,0.6601914167404175,16.469236373901367,0.001,3220565.0,153873,-107769.703125
40308,615644,116,5297,133477.23039679,13.39,1.0076684951782227,16.447959899902344,0.001,9857134.0,153885,-106413.96875
40312,615696,116,5297,133482.33039679,13.28,0.8554853796958923,16.420551300048828,0.001,3261771.5,153898,-106221.046875
40316,615744,116,5298,133487.19693286,13.15,1.1682907342910767,16.399106979370117,0.001,24471478.0,153910,-106538.015625
40320,615792,116,5298,133489.29693286,13.08,0.9596646428108215,16.376651763916016,0.001,3123471.0,153922,-108123.5078125
40324,615844,116,5298,133492.29693286,13.01,1.793654203414917,16.346628189086914,0.001,1710508.0,153935,-108645.59375
40328,615892,116,5299,133495.59693286,12.93,2.548337936401367,16.297780990600586,0.001,2432273.25,153947,-108051.703125
40332,615940,116,5299,133599.38540867998,12.86,2.5799732208251953,16.23569679260254,0.001,1942888.5,153959,-109282.75
40336,615988,116,5300,133600.58540868,12.82,2.1777586936950684,16.16016387939453,0.001,3072609.0,153971,-110099.3515625
40340,616036,116,5300,133603.98557912002,12.77,1.6667811870574951,16.088315963745117,0.001,3145947.25,153983,-110312.71875
40344,616084,116,5301,133605.5040976,12.72,1.2824254035949707,16.02694320678711,0.001,31280828.0,153995,-108340.9375
40348,616136,116,5301,133607.6040976,12.68,0.7846924662590027,15.970098495483398,0.001,2990333.0,154008,-109030.5625
40352,616188,116,5302,133610.3040976,12.65,1.1188291311264038,15.906299591064453,0.001,14867286.0,154021,-109651.1796875
40356,616240,116,5302,133610.6040976,12.64,0.21512830257415771,15.865361213684082,0.001,2243388.5,154034,-108864.671875
40360,616292,116,5302,133609.1040976,12.63,-0.7213237881660461,15.836771965026855,0.001,3759711.25,154047,-108041.6015625
40364,616340,116,5303,133609.72626224,12.64,-0.0645643025636673,15.821687698364258,0.001,2730196.75,154059,-109621.8046875
40368,616388,116,5303,133611.82626224,12.63,-0.1290258765220642,15.815110206604004,0.001,3004633.0,154071,-110829.5625
40372,616436,116,5304,133612.12626224,12.62,-1.2113929986953735,15.815688133239746,0.001,5396050.0,154083,-109485.375
40376,616484,116,5304,133611.82626224,12.6,-1.3961695432662964,15.826399803161621,0.001,9652367.0,154095,-108122.703125
40380,616532,116,5305,133611.22626224,12.59,0.23877647519111633,15.8447265625,0.001,2882654.75,154107,-108402.8515625
40384,616580,116,5305,133610.62626224,12.58,-0.49127817153930664,15.864968299865723,0.001,12109248.0,154119,-106226.984375
40388,616628,116,5306,133610.02626224,12.57,-0.08519333600997925,15.88594913482666,0.001,2981044.5,154131,-108880.34375
40392,616676,116,5306,133609.72626224,12.55,0.3118603229522705,15.901893615722656,0.001,7895376.0,154143,-108561.09375
40396,616724,116,5307,133610.62626224,12.52,2.324864625930786,15.908655166625977,0.001,39198272.0,154155,-106679.6015625
40400,616776,116,5307,133614.30541008,12.49,0.8303297758102417,15.89342975616455,0.001,2683727.25,154168,-109240.234375
40404,616828,116,5308,133615.50541008,12.45,1.393566608428955,15.867855072021484,0.001,1767428.5,154181,-109168.859375
40408,616880,116,5308,133614.30541008,12.46,1.1509740352630615,15.828369140625,0.001,4207767.5,154194,-108845.3203125
40412,616932,116,5309,133611.90541007998,12.51,1.4244716167449951,15.77175521850586,0.001,2528380.5,154207,-110419.21875
40416,616984,116,5309,133610.70541008,12.55,1.6257898807525635,15.72060775756836,0.001,59444984.0,154220,-109516.078125
40420,617044,116,5310,133608.30541008,12.6,1.6318626403808594,15.648368835449219,0.001,2084010.25,154235,-110232.078125
40424,617100,116,5310,133605.90541007998,12.68,1.6102441549301147,15.570921897888184,0.001,3110796.5,154249,-109094.140625
40428,617164,116,5311,133503.50541008,12.79,0.08532831072807312,15.500689506530762,0.001,1311980.25,154265,-109805.984375
40432,617240,116,5311,133294.31693426,12.98,0.36959028244018555,15.44336986541748,0.001,3677880.5,154284,-109840.96875
40436,617300,116,5312,133187.41693426,13.15,-0.8760354518890381,15.424901962280273,0.001,3266652.0,154299,-110023.640625
40440,617356,116,5312,133184.5,13.22,-0.6299528479576111,15.429075241088867,0.001,2297553.75,154313,-108968.640625
40444,617408,116,5313,133182.7,13.28,-1.140895962715149,15.44657039642334,0.001,4673294.5,154326,-108586.5625
40448,617460,116,5313,133183.3,13.29,-1.737350344657898,15.482987403869629,0.001,7168747.0,154339,-108379.765625
40452,617512,116,5314,133182.4,13.29,-1.800255298614502,15.527374267578125,0.001,4923761.0,154352,-107509.0390625
40456,617564,116,5314,133181.5,13.29,-3.420307159423828,15.584823608398438,0.001,2614177.0,154365,-110440.0625
40460,617620,116,5315,133180.6,13.32,-1.8000718355178833,15.672435760498047,0.001,3588069.5,154379,-109903.828125
40464,617672,116,5315,133179.84139439,13.34,-2.5069799423217773,15.74670124053955,0.001,4106326.5,154392,-108948.78125
40468,617724,116,5316,133178.34139439,13.36,-1.9631658792495728,15.83813190460205,0.001,1139095.75,154405,-108754.453125
40472,617772,116,5316,133177.14139439,13.37,-1.3492908477783203,15.908712387084961,0.001,3153078.5,154417,-110895.484375
40476,617820,116,5317,133176.54139439,13.39,-2.016310214996338,15.974084854125977,0.001,2464384.5,154429,-108707.84375
40480,617872,116,5317,133176.84139439,13.38,-2.2409863471984863,16.044893264770508,0.001,3482477.75,154442,-109478.046875
40484,617920,116,5317,133176.74212038,13.38,-1.7435438632965088,16.119091033935547,0.001,3685286.75,154454,-107410.8125
40488,617968,116,5318,133178.64427813998,13.37,-1.9615912437438965,16.190956115722656,0.001,9480535.0,154466,-108670.4453125
40492,618016,116,5318,133178.94427814,13.36,-1.5169154405593872,16.257795333862305,0.001,1303445.75,154478,-108818.7890625
40496,618064,116,5319,133180.14427813998,13.32,-1.384678840637207,16.31499671936035,0.001,2478183.5,154490,-107978.90625
40500,618112,116,5319,133181.34427814,13.28,-1.1713252067565918,16.364463806152344,0.001,3246843.5,154502,-110756.640625
40504,618160,116,5320,133182.84427814,13.26,-1.5815562009811401,16.4093074798584,0.001,16879196.0,154514,-110716.515625
40508,618208,116,5320,133183.44427814,13.21,-0.982661247253418,16.451398849487305,0.001,3629309.25,154526,-110699.765625
40512,618256,116,5320,133185.24427814,13.15,0.12912368774414062,16.488998413085938,0.001,4751186.0,154538,-109375.9453125
40516,618308,116,5321,133185.54427814,13.11,-1.0768446922302246,16.51909065246582,0.001,2829218.0,154551,-110874.875
40520,618360,116,5321,133187.94427814,13.06,0.21518591046333313,16.55847930908203,0.001,6878594.0,154564,-108448.234375
40524,618408,116,5322,133187.6392038,13.01,-1.4377005100250244,16.59418296813965,0.001,5651193.0,154576,-108705.375
40528,618460,116,5322,133290.02874536,12.93,-1.623788833618164,16.63117790222168,0.001,1614124.625,154589,-109017.6875
40532,618512,116,5323,133496.32874536,12.81,-1.590617299079895,16.670398712158203,0.001,5880385.5,154602,-107170.046875
40536,618564,116,5323,133600.82874536,12.66,-0.8140477538108826,16.728979110717773,0.001,17169512.0,154615,-109476.828125
40540,618616,116,5324,133602.92874536,12.62,-1.5386579036712646,16.78083038330078,0.001,1486574.875,154628,-106986.0625
40544,618668,116,5324,133604.70612505,12.56,-0.7661058306694031,16.829952239990234,0.001,8409160.0,154641,-110356.640625
40548,618716,116,5325,133605.87076429,12.52,-0.6938351988792419,16.87589454650879,0.001,3782488.25,154653,-110467.375
40552,618764,116,5325,133606.17076429,12.48,0.5020816326141357,16.91168975830078,0.001,2859344.5,154665,-108886.65625
40556,618812,116,5325,133607.37076429,12.44,0.1673770546913147,16.932682037353516,0.001,2072691.625,154677,-109392.953125
40560,618860,116,5326,133609.3293699,12.41,0.5555611252784729,16.94490623474121,0.001,15087806.0,154689,-108463.0390625
40564,618912,116,5326,133607.8293699,12.4,1.353397250175476,16.9442081451416,0.001,3642882.75,154702,-106881.96875
40568,618960,116,5327,133609.24836631,12.38,1.0409096479415894,16.926006317138672,0.001,4348035.0,154714,-107534.046875
40572,619008,116,5327,133610.44836631,12.37,1.5019185543060303,16.896347045898438,0.001,1579088.25,154726,-109260.921875
40576,619056,116,5328,133611.64836631,12.36,1.4836270809173584,16.85381507873535,0.001,4023795.0,154738,-109085.78125
40580,619104,116,5328,133611.34836631,12.37,1.347847819328308,16.79684066772461,0.001,4897645.5,154750,-110136.390625
40584,619152,116,5328,133512.34764032,12.37,1.7586802244186401,16.73166847229004,0.001,1410528.5,154762,-108598.1875
40588,619200,116,5329,133512.54548255997,12.37,0.8001255393028259,16.670276641845703,0.001,4943702.0,154774,-108739.5625
40592,619248,116,5329,133512.54548255997,12.37,1.0749413967132568,16.613698959350586,0.001,3205901.0,154786,-110083.875
40596,619296,116,5330,133512.84548256,12.36,-0.17171642184257507,16.559438705444336,0.001,7918834.0,154798,-111691.4609375
40600,619344,116,5330,133512.84548256,12.36,-0.5482392311096191,16.523475646972656,0.001,2302108.0,154810,-110401.4609375
40604,619392,116,5331,133512.84548256,12.36,-1.1877870559692383,16.50638771057129,0.001,1788014.75,154822,-111948.09375
40608,619440,116,5331,133514.64548255998,12.36,-0.47667354345321655,16.50269317626953,0.001,23957920.0,154834,-108429.484375
40612,619488,116,5332,133515.54548255997,12.36,-1.1522188186645508,16.51239776611328,0.001,4122400.0,154846,-108644.0078125
40616,619536,116,5332,133515.84548256,12.35,0.12021705508232117,16.52862548828125,0.001,4399385.5,154858,-109164.546875
40620,619584,116,5333,133517.04548255997,12.31,0.17891240119934082,16.539657592773438,0.001,1334641.5,154870,-110383.84375
40624,619632,116,5333,133518.8505569,12.28,-0.2775687575340271,16.548877716064453,0.001,1489292.875,154882,-110421.390625
40628,619680,116,5334,133521.26101534,12.23,0.22117704153060913,16.549701690673828,0.001,2359055.25,154894,-109219.5625
40632,619728,116,5334,133524.26101534,12.16,1.680169701576233,16.53717613220215,0.001,1387250.25,154906,-110284.90625
40636,619776,116,5334,133527.26101534,12.12,1.8324079513549805,16.51735496520996,0.001,1494699.25,154918,-109413.8203125
40640,619828,116,5335,133527.56101534,12.11,1.330783486366272,16.489280700683594,0.001,2229790.5,154931,-108412.109375
40644,619876,116,5335,133523.08363565,12.11,0.4070858359336853,16.455171585083008,0.001,2906453.0,154943,-109830.0078125
40648,619924,116,5336,133523.11899641,12.11,1.452478051185608,16.419979095458984,0.001,11109361.0,154955,-109346.9609375
40652,619972,116,5336,133522.51899640998,12.13,-0.3233191967010498,16.38275718688965,0.001,13933554.0,154967,-107461.015625
40656,620020,116,5337,133524.31899641,12.13,1.2236692905426025,16.35698699951172,0.001,10843312.0,154979,-107903.3828125
40660,620068,116,5337,133523.71899641,12.12,0.28166189789772034,16.33709716796875,0.001,12387765.0,154991,-110035.515625
40664,620116,116,5338,133525.21899641,12.1,0.020709216594696045,16.329126358032227,0.001,4481053.5,155003,-109078.09375
40668,620164,116,5338,133526.8,12.08,-0.07941824197769165,16.325965881347656,0.001,19469394.0,155015,-108627.921875
40672,620212,116,5338,133524.7,12.09,0.8034713268280029,16.316801071166992,0.001,1794409.5,155027,-108608.703125
40676,620260,116,5339,133524.7,12.09,1.4350478649139404,16.298511505126953,0.001,7862316.0,155039,-108270.7890625
40680,620312,116,5339,133524.4,12.1,1.035852313041687,16.271574020385742,0.001,6042688.0,155052,-109087.375
40684,620364,116,5340,133625.3,12.1,1.8835358619689941,16.228572845458984,0.001,3923669.25,155065,-109000.015625
40688,620412,116,5340,133624.4,12.1,1.8687855005264282,16.186203002929688,0.001,4315167.0,155077,-109715.9375
40692,620460,116,5341,133624.29714548,12.1,1.7567720413208008,16.141887664794922,0.001,3958279.75,155089,-107795.4765625
40696,620508,116,5341,133624.29714548,12.1,0.5451914072036743,16.100446701049805,0.001,1641118.625,155101,-107834.96875
40700,620556,116,5341,133623.39714548,12.1,0.4114108979701996,16.064905166625977,0.001,3645177.0,155113,-107664.171875
40704,620604,116,5342,133623.39714548,12.1,-0.1362120807170868,16.038105010986328,0.001,1693604.875,155125,-107853.375
40708,620652,116,5342,133622.49714547998,12.1,0.007749766111373901,16.017065048217773,0.001,2647937.5,155137,-109460.765625
40712,620700,116,5343,133621.59714548,12.1,0.4121856689453125,15.995950698852539,0.001,2508454.5,155149,-110036.375
40716,620748,116,5343,133622.49714547998,12.1,1.306236982345581,15.976225852966309,0.001,1318881.125,155161,-109102.3828125
40720,620796,116,5344,133622.49714547998,12.1,1.9479631185531616,15.954867362976074,0.001,1986647.5,155173,-107894.59375
40724,620844,116,5344,133622.49714547998,12.1,1.2859665155410767,15.924180030822754,0.001,1562975.875,155185,-109620.8125
40728,620892,116,5344,133622.49714547998,12.1,0.3118812143802643,15.889102935791016,0.001,951374.375,155197,-109430.25
40732,620940,116,5345,133621.59714548,12.1,1.2923895120620728,15.852408409118652,0.001,6056791.0,155209,-109623.453125
40736,620988,116,5345,133620.69714548,12.1,0.6882457137107849,15.810054779052734,0.001,7783859.0,155221,-110585.03125
40740,621036,116,5346,133621.29714548,12.08,0.7740355730056763,15.770236015319824,0.001,1856700.25,155233,-110844.015625
40744,621084,116,5346,133625.19714548,12.07,0.958742618560791,15.733701705932617,0.001,12456959.0,155245,-111877.5390625
40748,621132,116,5347,133623.99714547998,12.08,-0.12188825011253357,15.698779106140137,0.001,16319736.0,155257,-108475.5078125
40752,621180,116,5347,133625.19714548,12.07,0.28174176812171936,15.668876647949219,0.001,5840456.5,155269,-109547.59375
40756,621228,116,5347,133625.19714548,12.07,0.5256813764572144,15.63979434967041,0.001,4959143.5,155281,-109299.5859375
40760,621276,116,5348,133624.29714548,12.07,1.1590522527694702,15.610513687133789,0.001,1705213.5,155293,-109777.296875
40764,621324,116,5348,133623.39714548,12.07,1.4666063785552979,15.576577186584473,0.001,2967065.0,155305,-109612.765625
40768,621372,116,5349,133621.59714548,12.07,2.382236957550049,15.533927917480469,0.001,2903796.75,155317,-108585.609375
40772,621420,116,5349,133623.69714548,12.06,0.5831152200698853,15.482799530029297,0.001,38998476.0,155329,-108294.9609375
40776,621468,116,5350,133623.09714548,12.05,0.3547682464122772,15.43234920501709,0.001,10424982.0,155341,-109878.8515625
40780,621516,116,5350,133621.89714548,12.03,-0.40773800015449524,15.39986515045166,0.001,2051437.75,155353,-108524.96875
40784,621564,116,5350,133621.29714548,12.02,1.2435617446899414,15.372840881347656,0.001,8908438.0,155365,-108793.59375
40788,621612,116,5351,133620.39714548,12.02,0.3808929920196533,15.347539901733398,0.001,2011412.25,155377,-109504.140625
40792,621660,116,5351,133619.49714547998,12.02,-0.3753870129585266,15.329144477844238,0.001,5321615.5,155389,-108129.125
40796,621708,116,5352,133619.0,12.01,0.04194264858961105,15.321968078613281,0.001,5691957.0,155401,-109326.234375
40800,621756,116,5352,133618.1,12.01,1.8179749250411987,15.320157051086426,0.001,5520693.0,155413,-108053.671875
40804,621804,116,5353,133618.1,12.01,0.09533631801605225,15.312225341796875,0.001,7615561.0,155425,-109981.265625
40808,621852,116,5353,133618.1,12.01,0.7911090850830078,15.299040794372559,0.001,2759684.0,155437,-108899.609375
40812,621900,116,5353,133617.2,12.01,0.17145869135856628,15.2903470993042,0.001,7556051.5,155449,-109220.640625
40816,621948,116,5354,133617.2,12.01,-1.2530097961425781,15.291470527648926,0.001,2020787.75,155461,-110763.734375
40820,621996,116,5354,133618.1,12.01,-0.7758368253707886,15.30309009552002,0.001,2917306.5,155473,-109718.7265625
40824,622044,116,5355,133618.1,12.01,-1.243261456489563,15.321832656860352,0.001,17097990.0,155485,-108999.2578125
40828,622092,116,5355,133618.4,12.0,-2.4408586025238037,15.352787017822266,0.001,1577092.5,155497,-109295.9765625
40832,622140,116,5356,133619.6,11.99,-2.410452365875244,15.398640632629395,0.001,3767869.0,155509,-108973.65625
40836,622188,116,5356,133620.5,11.99,-2.5739667415618896,15.459151268005371,0.001,18143696.0,155521,-110459.8046875
40840,622236,116,5357,133620.5,11.99,-2.590256452560425,15.528557777404785,0.001,3170366.0,155533,-110888.5546875
40844,622284,116,5357,133622.0,11.97,-3.1899170875549316,15.612634658813477,0.001,4394779.5,155545,-109519.390625
40848,622332,116,5357,133623.2,11.96,-4.1614274978637695,15.709659576416016,0.001,8558608.0,155557,-108249.875
40852,622380,116,5358,133622.9,11.97,-1.9434754848480225,15.812406539916992,0.001,3452338.25,155569,-109363.5625
40856,622428,116,5358,133624.1,11.96,-3.550933837890625,15.913013458251953,0.001,11732484.0,155581,-109426.4375
40860,622476,116,5359,133626.2,11.95,-3.2463033199310303,16.02073860168457,0.001,2962306.5,155593,-108717.4140625
40864,622524,116,5359,133627.7,11.93,-2.8345589637756348,16.127092361450195,0.001,914081.9375,155605,-108979.6875
40868,622572,116,5360,133629.2,11.91,-2.586845874786377,16.235374450683594,0.001,4652565.5,155617,-108805.7421875
40872,622616,116,5360,133630.1,11.88,-1.8595049381256104,16.313444137573242,0.001,3019458.0,155628,-108665.859375
40876,622660,116,5361,133632.2,11.87,-1.286482572555542,16.412452697753906,0.001,3698090.75,155639,-107595.4375
40880,622708,116,5361,133634.6,11.85,-1.1333900690078735,16.496517181396484,0.001,16977482.0,155651,-108289.828125
40884,622756,116,5362,133634.6,11.85,-1.6382901668548584,16.56783103942871,0.001,7075653.0,155663,-109686.90625
40888,622800,116,5362,133636.1,11.83,-1.777189016342163,16.633222579956055,0.001,23018820.0,155674,-109947.296875
40892,622848,116,5362,133636.4,11.82,-1.564531922340393,16.698760986328125,0.001,2140838.0,155686,-108879.4296875
40896,622896,116,5363,133637.0,11.83,-2.21329927444458,16.77135467529297,0.001,1517433.375,155698,-108074.7265625
40900,622944,116,5363,133637.0,11.83,-0.3771405518054962,16.8389949798584,0.001,35571592.0,155710,-108600.7578125
40904,622992,116,5364,133637.9,11.83,-0.8513919115066528,16.88921356201172,0.001,4016778.0,155722,-107809.6875
40908,623040,116,5364,133638.8,11.83,-1.107932209968567,16.933086395263672,0.001,1913538.875,155734,-109283.265625
40912,623088,116,5365,133639.7,11.83,-0.8543604612350464,16.972238540649414,0.001,1808593.5,155746,-109428.828125
40916,623136,116,5365,133640.6,11.83,-0.3406514525413513,17.007062911987305,0.001,34623736.0,155758,-110215.75
40920,623188,116,5366,133638.2,11.85,-1.1257128715515137,17.035062789916992,0.001,3621961.25,155771,-110672.953125
40924,623236,116,5366,133637.6,11.87,-1.3782851696014404,17.068994522094727,0.001,2150513.25,155783,-109491.03125
40928,623288,116,5367,133636.7,11.9,-1.2001553773880005,17.101564407348633,0.001,13501528.0,155796,-109904.2265625
40932,623336,116,5367,133635.5,11.94,-2.1683385372161865,17.13665771484375,0.001,3086380.5,155808,-109140.34375
40936,623388,116,5367,133634.9,11.96,-0.8797248005867004,17.19032096862793,0.001,1463134.75,155821,-109848.484375
40940,623440,116,5368,133633.7,12.0,-0.6902604699134827,17.2341365814209,0.001,14579179.0,155834,-109161.6015625
40944,623492,116,5368,133631.6,12.07,0.26819634437561035,17.27314567565918,0.001,30094856.0,155847,-109326.828125
40948,623548,116,5369,133630.1,12.09,0.4451085925102234,17.305253982543945,0.001,5803851.0,155861,-110017.2734375
40952,623600,116,5369,133627.97966705,12.13,-0.620485782623291,17.31663703918457,0.001,1737852.0,155874,-109186.046875
40956,623648,116,5370,133627.07966705,12.16,-1.2404327392578125,17.326955795288086,0.001,5811252.5,155886,-110997.3515625
40960,623700,116,5370,133625.57966705,12.21,-0.37769126892089844,17.343704223632812,0.001,1808764.75,155899,-109045.453125
40964,623748,116,5371,133624.37966705,12.25,-0.8873724341392517,17.36306381225586,0.001,13595412.0,155911,-111052.046875
40968,623796,116,5371,133622.27966705,12.29,-1.419354796409607,17.391918182373047,0.001,2198405.5,155923,-110696.0
40972,623848,116,5371,133621.37966705,12.35,-1.7171950340270996,17.437849044799805,0.001,3177895.0,155936,-110375.96875
40976,623904,116,5372,133618.62816444002,12.44,-2.474194049835205,17.52118492126465,0.001,2039815.0,155950,-109785.3671875
40980,623964,116,5372,133613.22816444,12.56,-4.811429023742676,17.64417839050293,0.001,3074525.5,155965,-112001.765625
40984,624036,116,5373,133606.62816444002,12.75,-5.309871196746826,17.86017417907715,0.001,5827743.0,155983,-109590.2109375
40988,624096,116,5374,133600.90467157,12.91,-5.268926620483398,18.070825576782227,0.001,1160132.375,155998,-110667.1875
40992,624156,116,5374,133598.50467157,13.05,-4.1613874435424805,18.296188354492188,0.001,4655103.0,156013,-108954.859375
40996,624216,116,5375,133594.90467157,13.17,-3.5878891944885254,18.510852813720703,0.001,1459408.0,156028,-111235.109375
41000,624284,116,5375,133588.60467157,13.35,-4.10012674331665,18.72152328491211,0.001,3764488.0,156045,-107654.015625
41004,624344,116,5376,133585.00467157,13.47,-2.8785016536712646,18.917150497436523,0.001,6770337.0,156060,-108521.8046875
41008,624404,116,5376,133578.66127522002,13.62,-2.61232328414917,19.08348274230957,0.001,8457045.0,156075,-107234.921875
41012,624468,116,5377,133573.26127522,13.8,-0.9608555436134338,19.252090454101562,0.001,6471296.0,156091,-109288.71875
41016,624524,116,5377,133568.11145722997,13.91,-0.006444215774536133,19.334779739379883,0.001,1720179.75,156105,-109743.109375
41020,624580,116,5378,133567.21145723,14.0,0.6163541674613953,19.40525245666504,0.001,1245482.5,156119,-108153.625
41024,624632,116,5378,133562.71145723,14.06,0.8470008373260498,19.445859909057617,0.001,9353902.0,156132,-107950.5
41028,624684,116,5379,133561.81145723,14.09,1.352293610572815,19.466461181640625,0.001,1361748.5,156145,-108336.15625
41032,624740,116,5379,133561.51145723,14.1,1.4516535997390747,19.457643508911133,0.001,4211151.5,156159,-110501.140625
41036,624792,116,5380,133560.91145723,14.12,0.6400526762008667,19.43344497680664,0.001,20288934.0,156172,-109368.1015625
41040,624844,116,5380,133560.91145723,14.12,1.5730257034301758,19.403942108154297,0.001,12253043.0,156185,-110605.75
41044,624896,116,5381,133560.61145723,14.1,1.6092522144317627,19.361339569091797,0.001,5371625.0,156198,-110693.65625
41048,624948,116,5381,133560.61145723,14.1,1.0527122020721436,19.29804229736328,0.001,1344889.75,156211,-108570.25
41052,625000,116,5381,133560.33179018,14.11,1.6362088918685913,19.244142532348633,0.001,3665304.25,156224,-111114.328125
41056,625052,116,5382,133560.03179018002,14.09,1.8684189319610596,19.18915367126465,0.001,2888287.75,156237,-109316.5
41060,625100,116,5382,133559.73179018,14.07,1.633204460144043,19.13163185119629,0.001,4495570.0,156249,-109231.5
41064,625148,116,5383,133559.64569561998,14.07,2.053347587585449,19.07430076599121,0.001,2337221.25,156261,-109725.859375
41068,625200,116,5383,133559.04569562,14.09,1.9042202234268188,19.004358291625977,0.001,24674994.0,156274,-107239.9140625
41072,625252,116,5384,133557.84569562,14.1,1.3819890022277832,18.94373893737793,0.001,1681444.0,156287,-109708.8515625
41076,625300,116,5384,133559.69719823002,14.04,1.9001485109329224,18.878942489624023,0.001,5441463.0,156299,-106539.734375
41080,625360,116,5385,133562.84174946,13.99,3.2201244831085205,18.77826690673828,0.001,1918074.75,156314,-109968.234375
41084,625416,116,5385,133564.34174946,13.91,4.439540863037109,18.6424560546875,0.001,1449125.5,156328,-109210.21875
41088,625476,116,5386,133566.60074217,13.86,2.927185535430908,18.482288360595703,0.001,2818651.0,156343,-109073.421875
41092,625536,116,5386,133565.70074216998,13.83,3.4604623317718506,18.327871322631836,0.001,5289885.0,156358,-107767.2421875
41096,625596,116,5387,133565.09622577,13.82,2.490584135055542,18.18400764465332,0.001,4514535.0,156373,-107733.09375
41100,625656,116,5388,133565.28054523,13.81,1.642677664756775,18.051666259765625,0.001,4455641.0,156388,-109386.40625
41104,625716,116,5388,133563.18054523002,13.76,1.3008219003677368,17.936859130859375,0.001,16028306.0,156403,-108613.3359375
41108,625776,116,5389,133565.92394158,13.73,0.9394220113754272,17.84686851501465,0.001,1055082.375,156418,-109225.8984375
41112,625832,116,5389,133568.62394158,13.64,0.41380181908607483,17.786426544189453,0.001,4170680.25,156432,-109549.5390625
41116,625880,116,5390,133572.74155180002,13.56,0.3497447967529297,17.74506378173828,0.001,3914483.0,156444,-107891.8515625
41120,625936,116,5390,133571.8415518,13.53,-0.9444243907928467,17.724689483642578,0.001,7007474.0,156458,-108101.9375
41124,625992,116,5391,133571.5415518,13.51,-0.7751093506813049,17.733661651611328,0.001,3388564.25,156472,-109151.03125
41128,626044,116,5391,133571.8415518,13.5,-0.983625590801239,17.760040283203125,0.001,1328414.0,156485,-108642.3828125
41132,626096,116,5392,133571.2415518,13.49,0.34778332710266113,17.77832794189453,0.001,7249238.0,156498,-109563.46875
41136,626148,116,5392,133571.2415518,13.46,0.6743817329406738,17.782766342163086,0.001,4701627.0,156511,-109907.359375
41140,626200,116,5393,133570.9415518,13.44,-0.19476091861724854,17.786537170410156,0.001,4160224.75,156524,-108607.9921875
41144,626252,116,5393,133569.7415518,13.45,-1.8932256698608398,17.797138214111328,0.001,4131090.0,156537,-108493.4140625
41148,626304,116,5393,133570.3415518,13.46,-1.2468483448028564,17.829608917236328,0.001,1757120.125,156550,-109562.15625
41152,626356,116,5394,133571.24070671,13.46,-2.257148265838623,17.870712280273438,0.001,3735617.75,156563,-108907.40625
41156,626416,116,5394,133564.34070671,13.57,-2.4843387603759766,17.937252044677734,0.001,21613388.0,156578,-109925.5703125
41160,626476,116,5395,133559.24070671,13.71,-2.6269619464874268,18.01586151123047,0.001,3100706.25,156593,-110581.4375
41164,626524,116,5395,133558.72680126998,13.73,-2.4281718730926514,18.087541580200195,0.001,2143891.75,156605,-110148.109375
41168,626576,116,5396,133558.12680126997,13.72,-2.586818218231201,18.17137336730957,0.001,5261020.0,156618,-108237.6640625
41172,626628,116,5396,133558.72680126998,13.7,-1.9495959281921387,18.27796745300293,0.001,1625075.25,156631,-108521.6171875
41176,626676,116,5397,133559.48225004,13.68,-2.2170209884643555,18.360149383544922,0.001,1732263.75,156643,-109706.046875
41180,626724,116,5397,133562.48225004,13.58,0.37766361236572266,18.427236557006836,0.001,1553609.125,156655,-109882.390625
41184,626772,116,5398,133567.88225003998,13.49,-0.6905693411827087,18.467897415161133,0.001,2520831.0,156667,-108671.078125
41188,626820,116,5398,133570.7467502,13.4,0.13025933504104614,18.499492645263672,0.001,2687542.5,156679,-109751.265625
41192,626868,116,5399,133576.7467502,13.29,0.3687079846858978,18.523101806640625,0.001,3313878.0,156691,-108623.0625
41196,626916,116,5399,133579.1512666,13.21,1.4580591917037964,18.532896041870117,0.001,20964284.0,156703,-108603.3984375
41200,626964,116,5399,133584.36694714,13.1,0.12920698523521423,18.527307510375977,0.001,10218918.0,156715,-108923.96875
41204,627012,116,5400,133591.56694713997,12.98,-0.16239196062088013,18.524906158447266,0.001,3290703.5,156727,-109629.0390625
41208,627060,116,5400,133595.16694713998,12.86,2.154675006866455,18.51496124267578,0.001,2345839.0,156739,-108884.8515625
41212,627108,116,5401,133597.86694714,12.77,0.16345754265785217,18.501863479614258,0.001,4253668.0,156751,-109694.421875
41216,627156,116,5401,133598.89915491,12.74,-0.380009263753891,18.488313674926758,0.001,3896144.25,156763,-109989.109375
41220,627204,116,5402,133603.09915490999,12.66,-0.18615365028381348,18.485008239746094,0.001,2098856.0,156775,-110077.40625
41224,627252,116,5402,133608.49915491,12.6,-0.6908817291259766,18.480566024780273,0.001,2027160.5,156787,-110274.359375
41228,627300,116,5403,133609.69915491,12.56,0.17659972608089447,18.483285903930664,0.001,2084019.375,156799,-109603.1171875
41232,627348,116,5403,133611.49915491,12.53,1.4771535396575928,18.480051040649414,0.001,9498593.0,156811,-108976.2890625
