train/n_updates,time/fps,train/explained_variance,rollout/ep_rew_mean,train/entropy_loss,train/std,train/policy_loss,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/learning_rate,time/iterations,train/value_loss
19699,404,-1.1920928955078125e-07,-25678.9,-9.274850845336914,1.1388263702392578,-31.449254989624023,868.06,973,394000,0.0007,19700,15.766153335571289
19799,404,0.0,-24753.6,-9.280677795410156,1.1396087408065796,-31.81201171875,875.52,978,396000,0.0007,19800,14.608935356140137
19899,404,0.0,-22935.6,-9.288187026977539,1.1408495903015137,-30.417951583862305,893.7,983,398000,0.0007,19900,13.491439819335938
19999,404,1.1920928955078125e-07,-21122.4,-9.295809745788574,1.142283320426941,-29.875158309936523,912.36,988,400000,0.0007,20000,12.428107261657715
20099,404,2.384185791015625e-07,-19258.5,-9.326038360595703,1.147373914718628,-29.68357276916504,925.95,992,402000,0.0007,20100,11.399093627929688
20199,404,5.960464477539063e-08,-17416.5,-9.359526634216309,1.1541509628295898,-27.549997329711914,941.73,997,404000,0.0007,20200,10.417129516601562
20299,404,0.0,-15586.1,-9.391534805297852,1.1602816581726074,-26.850507736206055,958.67,1002,406000,0.0007,20300,9.480588912963867
20399,404,5.960464477539063e-08,-13758.8,-9.387740135192871,1.1596336364746094,-24.901247024536133,975.92,1007,408000,0.0007,20400,8.591647148132324
20499,404,-1.1920928955078125e-07,-11908.1,-9.404632568359375,1.1631067991256714,-22.186582565307617,990.83,1012,410000,0.0007,20500,7.745413303375244
20599,404,0.0,-10990.6,-9.384941101074219,1.1591671705245972,-22.2314510345459,999.07,1017,412000,0.0007,20600,6.958703517913818
20699,404,0.0,-10000.0,-9.402976989746094,1.1623010635375977,-21.276979446411133,1000.0,1022,414000,0.0007,20700,6.194350242614746
20799,405,0.0,-10000.0,-9.426440238952637,1.1663851737976074,-20.998737335205078,1000.0,1027,416000,0.0007,20800,5.475314617156982
20899,404,0.0,-10000.0,-9.447981834411621,1.171118974685669,-17.43814468383789,1000.0,1032,418000,0.0007,20900,4.805899143218994
20999,404,-1.1920928955078125e-07,-10000.0,-9.471073150634766,1.1747910976409912,-18.292997360229492,1000.0,1037,420000,0.0007,21000,4.178475856781006
21099,404,0.0,-10000.0,-9.478286743164062,1.1761057376861572,-16.768674850463867,1000.0,1042,422000,0.0007,21100,3.593388080596924
21199,404,0.0,-10000.0,-9.509248733520508,1.182692050933838,-14.758865356445312,1000.0,1047,424000,0.0007,21200,3.051046133041382
21299,404,0.0,-10000.0,-9.494670867919922,1.1800198554992676,-13.674847602844238,1000.0,1051,426000,0.0007,21300,2.559436798095703
21399,404,0.0,-10000.0,-9.500255584716797,1.1813099384307861,-11.627227783203125,1000.0,1057,428000,0.0007,21400,2.101158618927002
21499,404,0.0,-10000.0,-9.50549602508545,1.181503415107727,-10.950114250183105,1000.0,1062,430000,0.0007,21500,1.6999138593673706
21599,404,1.1920928955078125e-07,-10000.0,-9.48997688293457,1.1788359880447388,-9.371066093444824,1000.0,1067,432000,0.0007,21600,1.3310773372650146
21699,404,5.960464477539063e-08,-10000.0,-9.477014541625977,1.1758525371551514,-8.801835060119629,1000.0,1071,434000,0.0007,21700,1.0124696493148804
21799,404,2.384185791015625e-07,-10000.0,-9.491365432739258,1.1782255172729492,-8.047308921813965,1000.0,1076,436000,0.0007,21800,0.7349916696548462
21899,404,1.7881393432617188e-07,-10000.0,-9.490012168884277,1.1786566972732544,-6.313426971435547,1000.0,1081,438000,0.0007,21900,0.5027109980583191
21999,404,4.76837158203125e-07,-10000.0,-9.49796199798584,1.1805624961853027,-4.873836040496826,1000.0,1086,440000,0.0007,22000,0.3139554560184479
22099,404,1.7881393432617188e-07,-10000.0,-9.515392303466797,1.1839587688446045,-3.522660493850708,1000.0,1091,442000,0.0007,22100,0.17008370161056519
22199,405,5.364418029785156e-07,-10000.0,-9.539535522460938,1.1883776187896729,-2.431133270263672,1000.0,1096,444000,0.0007,22200,0.0692279115319252
22299,405,0.0,-10000.0,-9.525298118591309,1.186189889907837,-0.9427670836448669,1000.0,1100,446000,0.0007,22300,0.013456406071782112
22399,405,6.9141387939453125e-06,-10000.0,-9.530426025390625,1.1868503093719482,-0.10163432359695435,1000.0,1105,448000,0.0007,22400,0.00012030005746055394
22499,405,0.3333333134651184,-10000.0,-9.530216217041016,1.186932921409607,-0.0016825385391712189,1000.0,1110,450000,0.0007,22500,4.0978193283081055e-08
22599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1115,452000,0.0007,22600,0.0
22699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1120,454000,0.0007,22700,0.0
22799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1125,456000,0.0007,22800,0.0
22899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1130,458000,0.0007,22900,0.0
22999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1134,460000,0.0007,23000,0.0
23099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1139,462000,0.0007,23100,0.0
23199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1144,464000,0.0007,23200,0.0
23299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1149,466000,0.0007,23300,0.0
23399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1154,468000,0.0007,23400,0.0
23499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1159,470000,0.0007,23500,0.0
23599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1164,472000,0.0007,23600,0.0
23699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1169,474000,0.0007,23700,0.0
23799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1174,476000,0.0007,23800,0.0
23899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1179,478000,0.0007,23900,0.0
23999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1184,480000,0.0007,24000,0.0
24099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1189,482000,0.0007,24100,0.0
24199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1194,484000,0.0007,24200,0.0
24299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1199,486000,0.0007,24300,0.0
24399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1204,488000,0.0007,24400,0.0
24499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1209,490000,0.0007,24500,0.0
24599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1214,492000,0.0007,24600,0.0
24699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1219,494000,0.0007,24700,0.0
24799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1224,496000,0.0007,24800,0.0
24899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1229,498000,0.0007,24900,0.0
24999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1233,500000,0.0007,25000,0.0
25099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1239,502000,0.0007,25100,0.0
25199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1244,504000,0.0007,25200,0.0
25299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1248,506000,0.0007,25300,0.0
25399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1253,508000,0.0007,25400,0.0
25499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1258,510000,0.0007,25500,0.0
25599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1263,512000,0.0007,25600,0.0
25699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1268,514000,0.0007,25700,0.0
25799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1273,516000,0.0007,25800,0.0
25899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1278,518000,0.0007,25900,0.0
25999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1283,520000,0.0007,26000,0.0
26099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1288,522000,0.0007,26100,0.0
26199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1293,524000,0.0007,26200,0.0
26299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1298,526000,0.0007,26300,0.0
26399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1303,528000,0.0007,26400,0.0
26499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1308,530000,0.0007,26500,0.0
26599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1313,532000,0.0007,26600,0.0
26699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1318,534000,0.0007,26700,0.0
26799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1323,536000,0.0007,26800,0.0
26899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1328,538000,0.0007,26900,0.0
26999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1332,540000,0.0007,27000,0.0
27099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1337,542000,0.0007,27100,0.0
27199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1342,544000,0.0007,27200,0.0
27299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1347,546000,0.0007,27300,0.0
27399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1352,548000,0.0007,27400,0.0
27499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1357,550000,0.0007,27500,0.0
27599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1362,552000,0.0007,27600,0.0
27699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1367,554000,0.0007,27700,0.0
27799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1372,556000,0.0007,27800,0.0
27899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1377,558000,0.0007,27900,0.0
27999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1382,560000,0.0007,28000,0.0
28099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1387,562000,0.0007,28100,0.0
28199,404,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1392,564000,0.0007,28200,0.0
28299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1397,566000,0.0007,28300,0.0
28399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1402,568000,0.0007,28400,0.0
28499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1407,570000,0.0007,28500,0.0
28599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1412,572000,0.0007,28600,0.0
28699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1416,574000,0.0007,28700,0.0
28799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1421,576000,0.0007,28800,0.0
28899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1426,578000,0.0007,28900,0.0
28999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1432,580000,0.0007,29000,0.0
29099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1436,582000,0.0007,29100,0.0
29199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1441,584000,0.0007,29200,0.0
29299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1446,586000,0.0007,29300,0.0
29399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1451,588000,0.0007,29400,0.0
29499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1456,590000,0.0007,29500,0.0
29599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1461,592000,0.0007,29600,0.0
29699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1465,594000,0.0007,29700,0.0
29799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1470,596000,0.0007,29800,0.0
29899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1475,598000,0.0007,29900,0.0
29999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1480,600000,0.0007,30000,0.0
30099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1485,602000,0.0007,30100,0.0
30199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1490,604000,0.0007,30200,0.0
30299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1494,606000,0.0007,30300,0.0
30399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1499,608000,0.0007,30400,0.0
30499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1504,610000,0.0007,30500,0.0
30599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1509,612000,0.0007,30600,0.0
30699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1514,614000,0.0007,30700,0.0
30799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1519,616000,0.0007,30800,0.0
30899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1523,618000,0.0007,30900,0.0
30999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1528,620000,0.0007,31000,0.0
31099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1533,622000,0.0007,31100,0.0
31199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1538,624000,0.0007,31200,0.0
31299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1543,626000,0.0007,31300,0.0
31399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1548,628000,0.0007,31400,0.0
31499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1553,630000,0.0007,31500,0.0
31599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1558,632000,0.0007,31600,0.0
31699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1563,634000,0.0007,31700,0.0
31799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1568,636000,0.0007,31800,0.0
31899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1573,638000,0.0007,31900,0.0
31999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1578,640000,0.0007,32000,0.0
32099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1583,642000,0.0007,32100,0.0
32199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1587,644000,0.0007,32200,0.0
32299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1592,646000,0.0007,32300,0.0
32399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1597,648000,0.0007,32400,0.0
32499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1602,650000,0.0007,32500,0.0
32599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1607,652000,0.0007,32600,0.0
32699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1613,654000,0.0007,32700,0.0
32799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1617,656000,0.0007,32800,0.0
32899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1623,658000,0.0007,32900,0.0
32999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1628,660000,0.0007,33000,0.0
33099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1632,662000,0.0007,33100,0.0
33199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1638,664000,0.0007,33200,0.0
33299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1643,666000,0.0007,33300,0.0
33399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1647,668000,0.0007,33400,0.0
33499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1653,670000,0.0007,33500,0.0
33599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1658,672000,0.0007,33600,0.0
33699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1663,674000,0.0007,33700,0.0
33799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1667,676000,0.0007,33800,0.0
33899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1672,678000,0.0007,33900,0.0
33999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1677,680000,0.0007,34000,0.0
34099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1682,682000,0.0007,34100,0.0
34199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1687,684000,0.0007,34200,0.0
34299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1692,686000,0.0007,34300,0.0
34399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1697,688000,0.0007,34400,0.0
34499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1702,690000,0.0007,34500,0.0
34599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1707,692000,0.0007,34600,0.0
34699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1712,694000,0.0007,34700,0.0
34799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1716,696000,0.0007,34800,0.0
34899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1721,698000,0.0007,34900,0.0
34999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1726,700000,0.0007,35000,0.0
35099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1731,702000,0.0007,35100,0.0
35199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1736,704000,0.0007,35200,0.0
35299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1741,706000,0.0007,35300,0.0
35399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1746,708000,0.0007,35400,0.0
35499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1751,710000,0.0007,35500,0.0
35599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1756,712000,0.0007,35600,0.0
35699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1761,714000,0.0007,35700,0.0
35799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1766,716000,0.0007,35800,0.0
35899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1771,718000,0.0007,35900,0.0
35999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1776,720000,0.0007,36000,0.0
36099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1781,722000,0.0007,36100,0.0
36199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1786,724000,0.0007,36200,0.0
36299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1791,726000,0.0007,36300,0.0
36399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1796,728000,0.0007,36400,0.0
36499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1801,730000,0.0007,36500,0.0
36599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1806,732000,0.0007,36600,0.0
36699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1811,734000,0.0007,36700,0.0
36799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1816,736000,0.0007,36800,0.0
36899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1821,738000,0.0007,36900,0.0
36999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1826,740000,0.0007,37000,0.0
37099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1831,742000,0.0007,37100,0.0
37199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1836,744000,0.0007,37200,0.0
37299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1841,746000,0.0007,37300,0.0
37399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1846,748000,0.0007,37400,0.0
37499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1851,750000,0.0007,37500,0.0
37599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1856,752000,0.0007,37600,0.0
37699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1861,754000,0.0007,37700,0.0
37799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1865,756000,0.0007,37800,0.0
37899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1871,758000,0.0007,37900,0.0
37999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1876,760000,0.0007,38000,0.0
38099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1881,762000,0.0007,38100,0.0
38199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1886,764000,0.0007,38200,0.0
38299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1891,766000,0.0007,38300,0.0
38399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1895,768000,0.0007,38400,0.0
38499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1900,770000,0.0007,38500,0.0
38599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1905,772000,0.0007,38600,0.0
38699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1910,774000,0.0007,38700,0.0
38799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1915,776000,0.0007,38800,0.0
38899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1919,778000,0.0007,38900,0.0
38999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1924,780000,0.0007,39000,0.0
39099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1929,782000,0.0007,39100,0.0
39199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1934,784000,0.0007,39200,0.0
39299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1939,786000,0.0007,39300,0.0
39399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1943,788000,0.0007,39400,0.0
39499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1948,790000,0.0007,39500,0.0
39599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1953,792000,0.0007,39600,0.0
39699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1958,794000,0.0007,39700,0.0
39799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1962,796000,0.0007,39800,0.0
39899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1967,798000,0.0007,39900,0.0
39999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1972,800000,0.0007,40000,0.0
40099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1977,802000,0.0007,40100,0.0
40199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1982,804000,0.0007,40200,0.0
40299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1987,806000,0.0007,40300,0.0
40399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1992,808000,0.0007,40400,0.0
40499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,1997,810000,0.0007,40500,0.0
40599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2001,812000,0.0007,40600,0.0
40699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2006,814000,0.0007,40700,0.0
40799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2012,816000,0.0007,40800,0.0
40899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2016,818000,0.0007,40900,0.0
40999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2021,820000,0.0007,41000,0.0
41099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2027,822000,0.0007,41100,0.0
41199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2032,824000,0.0007,41200,0.0
41299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2037,826000,0.0007,41300,0.0
41399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2041,828000,0.0007,41400,0.0
41499,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2046,830000,0.0007,41500,0.0
41599,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2051,832000,0.0007,41600,0.0
41699,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2056,834000,0.0007,41700,0.0
41799,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2061,836000,0.0007,41800,0.0
41899,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2066,838000,0.0007,41900,0.0
41999,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2071,840000,0.0007,42000,0.0
42099,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2076,842000,0.0007,42100,0.0
42199,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2081,844000,0.0007,42200,0.0
42299,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2086,846000,0.0007,42300,0.0
42399,405,nan,-10000.0,-9.530241966247559,1.186936378479004,-0.0,1000.0,2091,848000,0.0007,42400,0.0
