train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,train/critic_loss,train/actor_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
0.001,285073,0.26734161376953125,2.558607816696167,16156,50.38,7686,296,2280688,151492.71875,-3948.46923828125,10824.298018380003,,
0.001,285102,0.40743130445480347,2.5474984645843506,16160,50.67,7686,296,2280920,115318.984375,-4199.01171875,10823.799699270001,,
0.001,285118,0.3829934597015381,2.5345141887664795,16164,50.95,7687,296,2281048,156777.09375,-3800.09716796875,10683.87157472,,
0.001,285142,0.14022663235664368,2.5159363746643066,16168,51.09,7687,296,2281240,178922.25,-4530.08935546875,10681.99332537,,
0.001,285154,0.5270686149597168,2.5083072185516357,16172,50.78,7687,296,2281336,215882.34375,-3954.86279296875,10682.724026449998,,
0.001,285188,0.12676052749156952,2.4889752864837646,16176,49.57,7688,296,2281608,203465.8125,-4444.107421875,10687.638218109998,,
0.001,285199,-0.050425752997398376,2.485772132873535,16180,48.98,7688,296,2281696,198962.140625,-3866.0673828125,10689.0129562,,
0.001,285234,0.14629048109054565,2.4818785190582275,16184,49.04,7689,296,2281976,233357.046875,-4038.28466796875,10689.22063202,,
0.001,285247,0.5558037161827087,2.4772655963897705,16188,48.44,7689,296,2282080,89797.5625,-4110.22412109375,10692.4185832,,
0.001,285274,0.19010239839553833,2.4696500301361084,16192,48.43,7690,296,2282296,155208.078125,-3458.480224609375,10692.45574911,,
0.001,285289,-0.09834124147891998,2.4673850536346436,16196,48.38,7690,296,2282416,485266.84375,-4299.5849609375,10693.403009370002,,
0.001,285320,-0.521125078201294,2.4711833000183105,16200,49.28,7690,296,2282664,103421.921875,-4207.1416015625,10693.73967022,,
0.001,285331,0.11545109748840332,2.4757871627807617,16204,47.0,7691,296,2282752,104925.5390625,-3988.92529296875,10692.829547599998,,
0.001,285362,-0.04998394474387169,2.4803640842437744,16208,46.76,7691,296,2283000,209494.96875,-4300.5625,10692.87246583,,
0.001,285372,0.20753975212574005,2.4819812774658203,16212,46.41,7692,296,2283080,109931.4375,-4272.80224609375,10692.751185329998,,
0.001,285411,-0.1010705977678299,2.4855403900146484,16216,46.38,7692,296,2283392,302505.0,-4236.6630859375,10696.819655829999,,
0.001,285419,0.26822999119758606,2.4876112937927246,16220,46.79,7692,296,2283456,69218.796875,-4435.9609375,10699.77822134,,
0.001,285454,-0.00898248516023159,2.4988625049591064,16224,46.47,7693,296,2283736,101237.640625,-4491.29931640625,10700.500024590001,,
0.001,285497,-0.26415812969207764,2.5127646923065186,16228,47.35,7694,296,2284080,175066.21875,-4140.46337890625,10701.496960420001,,
0.001,285512,0.15196801722049713,2.5142126083374023,16232,47.77,7694,296,2284200,144426.1875,-4162.478515625,10704.48972751,,
0.001,285541,-0.08211962878704071,2.505101203918457,16236,47.33,7695,296,2284432,117880.0078125,-4034.9013671875,10822.445491110002,,
0.001,285571,-0.09989268332719803,2.498643636703491,16240,44.06,7696,296,2284672,191121.609375,-3961.560791015625,10910.48551526,,
0.001,285606,-0.271259605884552,2.504575490951538,16244,44.07,7697,296,2284952,80093.8359375,-4413.6591796875,10910.97750713,,
0.001,285628,0.1455077826976776,2.5062057971954346,16248,44.43,7697,296,2285128,135127.828125,-4219.08203125,10913.002034359997,,
0.001,285664,-0.15229418873786926,2.4908342361450195,16252,44.48,7698,296,2285416,117820.46875,-4156.650390625,10913.80114617,,
0.001,285692,0.19011224806308746,2.4787166118621826,16256,44.6,7698,296,2285640,137889.34375,-4390.96435546875,10912.600306490001,,
0.001,285711,0.6405177116394043,2.4688870906829834,16260,48.12,7699,296,2285792,73754.6796875,-4137.3134765625,10637.25798073,,
0.001,285740,1.013322353363037,2.4427177906036377,16264,47.75,7699,296,2286024,101349.671875,-4101.7509765625,10778.559020429999,,
0.001,285761,0.40677767992019653,2.4191339015960693,16268,49.28,7700,296,2286192,101296.0078125,-3936.9892578125,10775.641161309997,,
0.001,285792,0.30490052700042725,2.3857481479644775,16272,49.81,7700,296,2286440,136392.671875,-4630.46484375,10775.411361959998,,
0.001,285821,-0.2667527496814728,2.3563334941864014,16276,50.35,7701,296,2286672,158565.1875,-4035.99462890625,10776.489098550002,,
0.001,285838,0.21661315858364105,2.3458316326141357,16280,50.34,7702,296,2286808,118515.015625,-4287.14892578125,10777.182932849999,,
0.001,285858,0.30602458119392395,2.336641788482666,16284,50.17,7702,296,2286968,111336.046875,-4130.15771484375,10776.147449080001,,
0.001,285878,0.016348719596862793,2.328392505645752,16288,49.95,7702,296,2287128,152950.171875,-4348.2978515625,10775.622187330002,,
0.001,285898,0.09392279386520386,2.3219645023345947,16292,49.86,7703,296,2287288,88133.8203125,-4232.169921875,10776.389219950002,,
0.001,285933,-0.10276263952255249,2.3165016174316406,16296,49.75,7704,296,2287568,95859.578125,-4260.5859375,10778.66545817,,
0.001,285962,-0.1722458302974701,2.316605806350708,16300,49.17,7704,296,2287800,185642.84375,-4431.849609375,10777.83589273,,
0.001,285992,-0.14811013638973236,2.323176622390747,16304,49.38,7705,296,2288040,108307.1640625,-4173.2509765625,10778.1310846,,
0.001,286032,-0.3677794933319092,2.338949203491211,16308,49.53,7707,296,2288360,134135.546875,-4111.9091796875,10778.903843209999,,
0.001,286041,-0.2655617594718933,2.3433191776275635,16312,49.69,7707,296,2288432,148181.34375,-4084.975341796875,10779.683696899998,,
0.001,286082,0.29500654339790344,2.369607448577881,16316,52.61,7708,296,2288760,125294.4921875,-4189.673828125,10780.82183812,,
0.001,286091,0.15280258655548096,2.372276782989502,16320,52.56,7708,296,2288832,227026.390625,-4513.7158203125,10776.523295410001,,
0.001,286124,-0.15232539176940918,2.3866124153137207,16324,52.95,7709,296,2289096,107099.5,-4067.174072265625,10776.412416460002,,
0.001,286150,-0.41066309809684753,2.3979744911193848,16328,52.36,7710,296,2289304,184090.125,-4022.046875,10776.89668114,,
0.001,286172,-0.20709574222564697,2.4125657081604004,16332,52.07,7710,296,2289480,316976.6875,-4343.2119140625,10774.207856019999,,
0.001,286201,0.06978332251310349,2.4306881427764893,16336,51.41,7711,296,2289712,190698.546875,-4129.20751953125,10771.78692919,,
0.001,286227,-0.10979923605918884,2.442704677581787,16340,51.22,7711,296,2289920,132502.890625,-4249.9013671875,10768.58614989,,
0.001,286237,0.421367883682251,2.4490435123443604,16342,51.19,7712,296,2290000,120836.90625,-3749.9306640625,10769.139010130002,,
,,,,,,,,2290000,,,,856.4188888000004,191.6
0.001,286244,0.22795075178146362,2.4504165649414062,16344,51.06,7714,296,2290056,150425.03125,-3683.771728515625,10768.436543509999,,
0.001,286272,-0.03954068198800087,2.4527487754821777,16348,50.93,7715,296,2290280,187386.25,-4078.2001953125,10767.214555720002,,
0.001,286308,0.08170665800571442,2.4527969360351562,16352,50.79,7715,296,2290568,127448.578125,-4248.3271484375,10765.646451249999,,
0.001,286336,0.09402243793010712,2.4452548027038574,16356,50.53,7716,296,2290792,70870.5078125,-4224.85888671875,10764.47646556,,
0.001,286372,-0.5963864922523499,2.4413821697235107,16360,46.7,7716,296,2291080,115386.109375,-3972.056640625,11037.98510494,,
0.001,286397,-0.19872120022773743,2.4487152099609375,16364,47.51,7717,296,2291280,72183.6796875,-4100.6728515625,11032.420134830003,,
0.001,286431,-0.23445335030555725,2.4545347690582275,16368,47.55,7718,296,2291552,82841.8671875,-4426.015625,11020.62314379,,
0.001,286451,0.09956903755664825,2.4575114250183105,16372,47.07,7718,296,2291712,129841.0234375,-4231.9462890625,11020.35275273,,
0.001,286478,-0.16419415175914764,2.461503505706787,16376,47.63,7718,296,2291928,122079.546875,-4397.57958984375,11012.019487140002,,
0.001,286500,-0.07964406907558441,2.469325304031372,16380,47.67,7719,296,2292104,654656.625,-4243.1259765625,11012.0808548,,
0.001,286526,-0.5460345149040222,2.4792330265045166,16384,47.76,7720,296,2292312,193561.09375,-4128.06689453125,11012.69693336,,
0.001,286558,-0.16902267932891846,2.4894158840179443,16388,48.25,7720,296,2292568,188630.328125,-4394.2783203125,11003.638969029998,,
0.001,286572,0.4511112570762634,2.4903435707092285,16392,48.48,7721,296,2292680,149089.09375,-4015.169189453125,11000.360385140002,,
0.001,286603,0.40950897336006165,2.480253219604492,16396,48.47,7721,296,2292928,112887.15625,-4153.599609375,11000.575702670003,,
0.001,286627,0.1484222710132599,2.474489212036133,16400,48.26,7722,296,2293120,129132.6328125,-4387.35302734375,11000.814033399998,,
0.001,286653,0.010858573019504547,2.4691202640533447,16404,48.01,7723,296,2293328,154673.625,-4071.031982421875,11000.112849799998,,
0.001,286676,-0.09379370510578156,2.4671263694763184,16408,47.78,7723,296,2293512,295223.8125,-4193.8369140625,10998.781860350002,,
0.001,286715,-0.43256133794784546,2.460073709487915,16412,55.51,7724,296,2293824,132455.03125,-4532.529296875,9041.196801889999,,
0.001,286723,0.1272810995578766,2.4595186710357666,16416,54.38,7725,296,2293888,212289.71875,-4310.61328125,8572.527302999999,,
0.001,286756,-0.4264783263206482,2.4691059589385986,16420,54.12,7726,296,2294152,152328.65625,-3973.814453125,8572.257559160002,,
0.001,286768,-0.08080659061670303,2.4762566089630127,16424,54.22,7726,296,2294248,216970.125,-3752.447265625,8569.96746001,,
0.001,286795,-0.14850477874279022,2.4923126697540283,16428,53.96,7727,296,2294464,271353.0625,-4188.150390625,8566.450011870002,,
0.001,286807,0.07559525966644287,2.5000150203704834,16432,53.76,7727,296,2294560,328861.3125,-3770.521240234375,8565.15329123,,
0.001,286832,-0.10623987019062042,2.510310649871826,16436,53.59,7728,296,2294760,144449.6875,-4296.58203125,8559.169211499999,,
0.001,286858,0.061024151742458344,2.5251502990722656,16440,53.37,7728,296,2294968,175036.96875,-4754.3837890625,8555.44135884,,
0.001,286875,-0.08360248804092407,2.538670301437378,16444,53.04,7729,296,2295104,94918.5,-4831.42333984375,8552.72911027,,
0.001,286903,-0.2986791133880615,2.576416254043579,16448,52.55,7729,296,2295328,116548.375,-4307.83056640625,8552.30613729,,
0.001,286936,-0.014228768646717072,2.619732618331909,16452,52.78,7730,296,2295592,109400.34375,-3985.92041015625,8552.91651483,,
0.001,286965,-0.7687436938285828,2.657784938812256,16456,53.11,7731,296,2295824,109413.25,-4678.1611328125,8553.960240519998,,
0.001,286983,-0.7266308069229126,2.6856284141540527,16460,54.09,7731,296,2295968,176527.5625,-4505.2587890625,8553.64036551,,
0.001,287016,-0.6253883838653564,2.738877296447754,16464,53.29,7732,296,2296232,106910.734375,-4682.06103515625,8558.95224325,,
0.001,287024,-0.523026704788208,2.751775026321411,16468,51.83,7732,296,2296296,101636.390625,-4100.43408203125,8575.74007651,,
0.001,287060,-0.11198681592941284,2.786278486251831,16472,51.77,7733,296,2296584,159278.1875,-3882.8984375,8574.59716925,,
0.001,287063,-0.4149363040924072,2.788501501083374,16476,50.88,7733,296,2296608,172764.234375,-4513.34912109375,8448.6887857,,
0.001,287099,0.14487028121948242,2.8077969551086426,16480,50.82,7734,296,2296896,306393.5,-4358.1220703125,8449.09499288,,
0.001,287131,0.32654517889022827,2.818829298019409,16484,50.81,7734,296,2297152,96610.9609375,-4511.68701171875,8449.657271,,
0.001,287139,-0.001824215054512024,2.8188953399658203,16488,53.67,7735,296,2297216,229707.21875,-4317.3515625,8442.26077104,,
0.001,287171,0.14626115560531616,2.8154051303863525,16492,53.51,7735,296,2297472,292952.0,-4116.27783203125,8443.73663519,,
0.001,287177,0.13273833692073822,2.8146276473999023,16496,53.55,7735,296,2297520,184051.84375,-4272.5693359375,8441.38512202,,
0.001,287212,-0.2882786989212036,2.808236837387085,16500,53.44,7736,296,2297800,210458.4375,-4143.9765625,8440.45766584,,
0.001,287218,-0.11820712685585022,2.808905839920044,16504,53.57,7736,297,2297848,114724.28125,-4443.70654296875,8434.466305449998,,
0.001,287253,0.3279467225074768,2.807448148727417,16508,53.57,7737,297,2298128,85009.2265625,-4607.5263671875,8274.96246009,,
0.001,287259,0.1775381714105606,2.8053643703460693,16512,46.01,7737,297,2298176,232325.4375,-4203.478515625,10235.536784470001,,
0.001,287291,0.231387659907341,2.7878034114837646,16516,44.52,7738,297,2298432,115883.3125,-4721.85693359375,10700.095209620002,,
0.001,287297,0.30196860432624817,2.7834548950195312,16520,44.45,7738,297,2298480,104693.78125,-4340.8583984375,10703.158236430001,,
0.001,287332,-0.3327869772911072,2.764862298965454,16524,44.19,7739,297,2298760,221846.8125,-4321.650390625,10704.560216370002,,
0.001,287338,0.29308414459228516,2.762657880783081,16528,44.27,7739,297,2298808,138242.421875,-4287.81103515625,10704.65248747,,
0.001,287383,0.26202651858329773,2.7496864795684814,16532,44.41,7740,297,2299168,229313.046875,-3982.0400390625,10705.901503859997,,
0.001,287410,0.4640367031097412,2.7446329593658447,16536,44.98,7740,297,2299384,139795.375,-4262.484375,10711.997465990002,,
0.001,287432,0.4195629358291626,2.7390553951263428,16540,45.49,7741,297,2299560,143625.28125,-4216.8759765625,10715.863703150002,,
0.001,287453,0.3318136930465698,2.731379985809326,16544,46.87,7741,297,2299728,125847.015625,-4486.7158203125,10717.228719800001,,
0.001,287477,-0.04195810854434967,2.7251954078674316,16548,47.31,7742,297,2299920,95692.375,-4169.701171875,10718.337049610003,,
0.001,287487,0.04385975003242493,2.7244741916656494,16550,47.19,7742,297,2300000,261287.28125,-3757.63720703125,10716.067547980003,,
,,,,,,,,2300000,,,,11048.713987600002,45.4
0.001,287494,0.3039539158344269,2.7242233753204346,16552,47.16,7743,297,2300056,154525.25,-4171.82275390625,10716.592309630001,,
0.001,287519,0.1135769784450531,2.719327211380005,16556,47.04,7744,297,2300256,110741.8125,-4304.6669921875,10715.492050630004,,
0.001,287546,0.08357985317707062,2.7070729732513428,16560,46.25,7744,297,2300472,115111.4375,-4244.1630859375,10717.383553389998,,
0.001,287558,0.20538941025733948,2.699211359024048,16564,46.53,7745,297,2300568,116198.5,-4103.78564453125,10716.79461431,,
0.001,287584,0.1005401760339737,2.6861767768859863,16568,46.47,7745,297,2300776,472441.625,-3907.613037109375,10715.323474750003,,
0.001,287601,0.6132699847221375,2.6776156425476074,16572,46.57,7746,297,2300912,100402.90625,-4107.927734375,10716.59398274,,
0.001,287623,0.33772921562194824,2.6562979221343994,16576,46.5,7746,297,2301088,117270.234375,-4012.783447265625,10852.16392885,,
0.001,287645,0.28261101245880127,2.6390860080718994,16580,46.62,7747,297,2301264,156652.609375,-3612.882568359375,10853.00545599,,
0.001,287663,-0.41409698128700256,2.633697032928467,16584,46.65,7747,297,2301408,300975.53125,-4087.633544921875,10853.62869365,,
0.001,287687,0.059651147574186325,2.6287126541137695,16588,43.31,7747,297,2301600,117557.0859375,-4454.1357421875,10869.923147750002,,
0.001,287712,0.3925575613975525,2.620857000350952,16592,43.37,7748,297,2301800,143023.125,-4066.8466796875,10870.78180656,,
0.001,287781,-0.47525399923324585,2.594078779220581,16596,43.46,7749,297,2302352,366238.3125,-4209.630859375,10869.83511818,,
0.001,287819,0.14709368348121643,2.590982675552368,16600,46.29,7751,297,2302656,239406.875,-4486.91357421875,10863.75716368,,
0.001,287848,0.39757412672042847,2.5805015563964844,16604,48.74,7752,297,2302888,92220.234375,-4111.61767578125,10864.413219610002,,
0.001,287870,0.41893771290779114,2.570298910140991,16608,49.21,7752,297,2303064,342303.34375,-4611.4404296875,11020.9089693,,
0.001,287904,0.3259716033935547,2.550374746322632,16612,49.04,7753,297,2303336,129286.078125,-4546.2548828125,11021.187599040002,,
0.001,287921,-0.29685547947883606,2.5404114723205566,16616,49.52,7753,297,2303472,350889.59375,-4148.9404296875,11020.980461060002,,
0.001,287959,-0.03306448459625244,2.530848741531372,16620,49.47,7754,297,2303776,118903.578125,-4599.2314453125,11021.681370970004,,
0.001,287989,0.20091068744659424,2.5284695625305176,16624,49.63,7754,297,2304016,97839.78125,-4506.232421875,11024.430078149999,,
0.001,288005,0.13742117583751678,2.5244369506835938,16628,49.85,7755,297,2304144,118547.6171875,-4672.0,11026.710575279998,,
0.001,288047,0.258270800113678,2.5042777061462402,16632,49.96,7756,297,2304480,145931.546875,-4239.36328125,11028.02498668,,
0.001,288076,0.40747421979904175,2.480595111846924,16636,49.6,7756,297,2304712,89512.90625,-4325.216796875,11027.191110670003,,
0.001,288089,0.08747349679470062,2.470428943634033,16640,50.54,7756,297,2304816,163759.578125,-4202.083984375,11024.080080579999,,
0.001,288119,0.23860383033752441,2.440070867538452,16644,49.42,7757,297,2305056,226918.625,-3922.720703125,11023.272519589998,,
0.001,288138,0.10006064176559448,2.419405221939087,16648,49.45,7757,297,2305208,101693.8515625,-4237.099609375,11021.435837959998,,
0.001,288175,0.3082740008831024,2.3835299015045166,16652,49.43,7758,297,2305504,171599.5625,-4353.5625,11020.710591339997,,
0.001,288202,0.1116560697555542,2.3651885986328125,16656,49.81,7759,297,2305720,209772.0625,-4291.35205078125,11021.589875259997,,
0.001,288223,0.43945831060409546,2.355764865875244,16660,49.98,7760,297,2305888,117556.109375,-4332.7685546875,11022.23069251,,
0.001,288272,-0.24549907445907593,2.3218843936920166,16664,49.94,7761,297,2306280,95890.9140625,-4372.24365234375,11022.26269266,,
0.001,288291,0.2288098782300949,2.316042184829712,16668,55.68,7762,297,2306432,173663.59375,-4348.3388671875,10687.03137967,,
0.001,288324,0.18561390042304993,2.3008956909179688,16672,56.73,7763,297,2306696,118224.03125,-4203.09619140625,10685.893092379998,,
0.001,288336,0.24751871824264526,2.2975337505340576,16676,57.07,7763,297,2306792,128216.84375,-4462.20703125,10687.8432371,,
0.001,288371,-0.2676902115345001,2.2986698150634766,16680,57.46,7763,297,2307072,149535.953125,-4436.93310546875,10688.275738799997,,
0.001,288395,-0.29758042097091675,2.3093626499176025,16684,57.66,7764,297,2307264,184944.59375,-4279.13525390625,10690.22697975,,
0.001,288412,-0.22206909954547882,2.320758104324341,16688,58.11,7764,297,2307400,163991.421875,-4302.794921875,10691.12393512,,
0.001,288445,-0.15185293555259705,2.3391029834747314,16692,58.3,7765,297,2307664,80116.4921875,-4449.14599609375,10693.577491609998,,
0.001,288454,-0.1134130209684372,2.3443570137023926,16696,58.54,7765,297,2307736,155548.234375,-4604.576171875,10698.709641699998,,
0.001,288496,0.12835228443145752,2.3607211112976074,16700,56.09,7766,297,2308072,87719.5625,-4060.35546875,10707.66175917,,
0.001,288507,-0.2012643814086914,2.364595651626587,16704,54.16,7767,297,2308160,146486.71875,-4430.3369140625,10715.107939579999,,
0.001,288548,0.06801508367061615,2.3889477252960205,16708,54.43,7768,297,2308488,120792.234375,-4711.2197265625,10720.01474964,,
0.001,288575,0.08235825598239899,2.3998992443084717,16712,54.69,7769,297,2308704,125145.5625,-3842.958984375,10720.264278890001,,
0.001,288606,-0.32859647274017334,2.4074418544769287,16716,55.3,7770,297,2308952,133456.015625,-4509.50390625,10706.17007537,,
0.001,288623,-0.06825202703475952,2.4122629165649414,16720,55.83,7771,297,2309088,88540.2578125,-4317.1845703125,10706.866833979999,,
0.001,288646,0.13501951098442078,2.41511607170105,16724,56.2,7771,297,2309272,147044.09375,-3874.423828125,10704.975882220002,,
0.001,288659,0.5292326807975769,2.4142072200775146,16728,55.84,7772,297,2309376,257580.90625,-4243.357421875,10704.569177810003,,
0.001,288689,-0.16378575563430786,2.4065401554107666,16732,55.44,7772,297,2309616,91970.25,-4073.9755859375,10704.391825759998,,
0.001,288702,-0.03609168529510498,2.4035327434539795,16736,55.35,7773,297,2309720,103702.421875,-4798.88427734375,10701.905650330002,,
0.001,288737,-0.005159839987754822,2.3991940021514893,16739,54.43,7774,297,2310000,129318.609375,-4253.8544921875,10702.054701719999,,
,,,,,,,,2310000,,,,11055.3262026,43.0
0.001,288740,0.11179737746715546,2.3989369869232178,16740,54.54,7774,297,2310024,111302.546875,-4212.47314453125,10702.227137640002,,
0.001,288765,0.003291308879852295,2.4029009342193604,16744,54.63,7775,297,2310224,100060.8125,-4283.21044921875,10704.20070975,,
0.001,288792,-0.37909412384033203,2.407346725463867,16748,55.37,7776,297,2310440,133787.8125,-4537.8271484375,10505.48065685,,
0.001,288805,-0.09147201478481293,2.412646770477295,16752,55.54,7776,297,2310544,110825.09375,-4447.197265625,10504.571056219998,,
0.001,288828,-0.6542596817016602,2.421445846557617,16756,54.56,7777,297,2310728,272660.5,-4478.3896484375,10503.65265509,,
0.001,288872,-0.5242534875869751,2.45025634765625,16760,54.21,7778,297,2311080,110050.015625,-4050.15087890625,10499.319553349998,,
0.001,288881,-0.40119510889053345,2.4572083950042725,16764,54.31,7778,297,2311152,121986.234375,-3970.130859375,10496.81611298,,
0.001,288917,0.03454965353012085,2.484901189804077,16768,48.69,7779,297,2311440,173954.015625,-3877.7880859375,10828.143082559998,,
0.001,288952,-0.20460519194602966,2.514918327331543,16772,47.71,7780,297,2311720,122135.609375,-4358.638671875,10829.482058370002,,
0.001,288994,-0.000722002238035202,2.5372209548950195,16776,49.42,7780,297,2312056,219676.1875,-4384.7353515625,10825.61148795,,
0.001,289006,-0.08263646066188812,2.5410125255584717,16780,50.82,7781,297,2312152,125958.359375,-4085.986328125,10819.34249854,,
0.001,289040,-0.2573632597923279,2.5586628913879395,16784,50.62,7781,297,2312424,224176.25,-4440.76953125,10818.611169,,
0.001,289048,-0.25621965527534485,2.562904119491577,16788,50.26,7781,297,2312488,116308.9375,-4433.6455078125,10818.243594799997,,
0.001,289083,-0.03209418058395386,2.5780084133148193,16792,51.4,7782,297,2312768,206776.25,-4495.1025390625,10798.66357914,,
0.001,289092,-0.37402820587158203,2.5813448429107666,16796,51.32,7782,297,2312840,242635.0,-4436.5205078125,10798.712923070003,,
0.001,289125,0.31803417205810547,2.5826966762542725,16800,51.25,7783,297,2313104,142121.9375,-4333.1884765625,10796.754676420001,,
0.001,289136,-0.21731461584568024,2.581888198852539,16804,50.95,7783,297,2313192,237780.59375,-3806.46533203125,10794.994836409998,,
0.001,289173,-0.03536275401711464,2.582843780517578,16808,50.37,7784,297,2313488,121684.875,-4523.0126953125,10794.482518889998,,
0.001,289181,0.009433180093765259,2.5813565254211426,16812,50.12,7784,297,2313552,122834.7578125,-4318.755859375,10794.28409236,,
0.001,289220,-0.4451945424079895,2.575953245162964,16816,49.28,7785,297,2313864,103906.765625,-4262.5166015625,10810.7008386,,
0.001,289241,-0.1188303604722023,2.5795812606811523,16820,49.0,7785,297,2314032,119949.15625,-4601.3486328125,10811.10180842,,
0.001,289265,-0.06820820271968842,2.5902962684631348,16824,49.12,7786,297,2314224,137032.390625,-4532.6328125,10812.145976470001,,
0.001,289277,-0.36507800221443176,2.5989208221435547,16828,49.39,7786,297,2314320,79385.1640625,-4077.850830078125,10813.297152240002,,
0.001,289322,0.1983175128698349,2.6326076984405518,16832,50.3,7787,297,2314680,117689.015625,-4075.92138671875,10814.3938457,,
0.001,289348,0.5083085298538208,2.6408891677856445,16836,50.47,7787,297,2314888,133818.21875,-4284.45556640625,10817.634430640002,,
0.001,289382,0.4337676167488098,2.6390044689178467,16840,49.96,7788,297,2315160,127539.203125,-4682.015625,10821.757269070002,,
0.001,289410,0.4660871624946594,2.632981061935425,16844,49.94,7789,297,2315384,323221.0,-3987.505615234375,10821.645586199998,,
0.001,289451,0.10118759423494339,2.6170079708099365,16848,50.53,7789,297,2315712,311641.71875,-4657.7021484375,11023.39262309,,
0.001,289483,0.4256936311721802,2.609650135040283,16852,50.92,7790,297,2315968,165451.171875,-4557.2568359375,11027.402526759997,,
0.001,289498,0.05797169357538223,2.607840061187744,16856,52.1,7790,297,2316088,123583.9296875,-4132.3974609375,11029.90629124,,
0.001,289514,-0.12402476370334625,2.6077847480773926,16860,52.07,7790,297,2316216,120736.109375,-4530.9111328125,11034.509223090003,,
0.001,289548,0.22202011942863464,2.604160785675049,16864,51.93,7791,297,2316488,116040.6484375,-3972.80078125,11037.979868609998,,
0.001,289577,0.14538073539733887,2.602943181991577,16868,51.93,7792,297,2316720,339830.8125,-4563.232421875,11044.378237449995,,
0.001,289593,0.21349939703941345,2.600160598754883,16872,51.81,7792,297,2316848,180735.640625,-4178.62890625,11044.52447318,,
0.001,289620,0.2652820348739624,2.5920474529266357,16876,49.92,7792,297,2317064,110338.5546875,-4377.1103515625,11047.061921679999,,
0.001,289632,-0.26209086179733276,2.587317943572998,16880,51.3,7793,297,2317160,208486.4375,-4405.7041015625,10818.190032379998,,
0.001,289663,-0.16956664621829987,2.581592559814453,16884,51.3,7793,297,2317408,168305.875,-4366.6025390625,10816.712604670003,,
0.001,289704,0.47037553787231445,2.576979637145996,16888,51.33,7794,297,2317736,89835.96875,-3915.4931640625,10805.43480002,,
0.001,289736,-0.21831831336021423,2.5640342235565186,16892,49.79,7795,297,2317992,181844.828125,-4307.5986328125,10822.897188100002,,
0.001,289774,-0.06453435122966766,2.5598511695861816,16896,49.6,7795,297,2318296,225872.296875,-4138.5322265625,10822.098690530001,,
0.001,289817,0.03936712443828583,2.5593349933624268,16900,49.24,7796,297,2318640,103022.3359375,-4126.15478515625,10822.993167100003,,
0.001,289852,-0.19150123000144958,2.544762372970581,16904,50.48,7797,297,2318920,205140.59375,-3712.02587890625,10817.889430429997,,
0.001,289873,-0.05157622694969177,2.5350191593170166,16908,50.21,7797,297,2319088,224466.65625,-3880.748046875,10815.50563786,,
0.001,289910,-0.05374675989151001,2.524359941482544,16912,49.85,7798,297,2319384,127491.734375,-4075.848388671875,10814.01599962,,
0.001,289934,-0.26754486560821533,2.524710178375244,16916,49.54,7799,297,2319576,116829.9921875,-4665.826171875,10811.8562971,,
0.001,289957,-0.11331941932439804,2.5262672901153564,16920,51.83,7799,297,2319760,81471.6328125,-4398.17578125,10777.96330349,,
0.001,289987,-0.3823055624961853,2.5338053703308105,16923,54.49,7800,297,2320000,271573.9375,-4654.712890625,10756.071969409997,,
,,,,,,,,2320000,,,,11057.5517842,38.6
0.001,289989,0.0507817417383194,2.5338053703308105,16924,57.69,7800,297,2320016,218061.71875,-4150.76953125,10737.95869655,,
0.001,290022,-0.034796103835105896,2.541236400604248,16928,57.91,7801,297,2320280,214126.65625,-4494.27490234375,10738.93628223,,
0.001,290030,-0.25549858808517456,2.5433812141418457,16932,57.28,7801,297,2320344,149508.359375,-4314.92431640625,10737.517006850001,,
0.001,290063,-0.29258155822753906,2.559933662414551,16936,57.13,7802,297,2320608,127666.671875,-4105.5068359375,10730.01068047,,
0.001,290099,0.06985227763652802,2.577329635620117,16940,56.86,7803,297,2320896,149025.28125,-4211.4560546875,10728.17987819,,
0.001,290108,-0.07173898816108704,2.5791401863098145,16944,56.58,7803,297,2320968,132765.578125,-4180.55078125,10724.78598232,,
0.001,290138,0.08037841320037842,2.5691254138946533,16948,55.56,7803,297,2321208,129349.359375,-4400.44921875,10711.829319909997,,
0.001,290175,0.5519965887069702,2.550321340560913,16952,54.93,7804,297,2321504,220227.40625,-4284.90283203125,10708.07709153,,
0.001,290214,0.5511897802352905,2.5217628479003906,16956,55.24,7805,297,2321816,388226.8125,-4383.75537109375,10702.637241139999,,
0.001,290225,-0.004107356071472168,2.511911153793335,16960,55.81,7805,297,2321904,81464.03125,-4200.53955078125,10692.38889728,,
0.001,290259,0.4335160553455353,2.4824976921081543,16964,55.75,7806,297,2322176,115585.296875,-4303.908203125,10690.193843109999,,
0.001,290279,0.4006772041320801,2.4647510051727295,16968,58.58,7807,297,2322336,103552.328125,-4074.114501953125,10597.95422705,,
0.001,290308,0.4951530694961548,2.4432287216186523,16972,58.53,7807,297,2322568,102553.234375,-3877.853271484375,10596.1588089,,
0.001,290334,-0.2670985460281372,2.4205830097198486,16976,58.72,7808,297,2322776,204117.8125,-4401.90625,10595.632771159999,,
0.001,290348,0.2023150771856308,2.4101061820983887,16980,55.53,7808,297,2322888,85648.890625,-4560.17041015625,10828.06890352,,
