train/actor_loss,rollout/ep_len_mean,time/total_timesteps,train/ent_coef_loss,train/critic_loss,train/ent_coef,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/n_updates,time/episodes,train/learning_rate,eval/mean_reward,eval/mean_ep_length
-3880.218994140625,72.85,1361864,-0.16893085837364197,86888.15625,2.2594549655914307,10539.78772074,261,5206,170220,7236,0.001,,
-3955.609375,71.31,1362208,0.19024576246738434,94408.75,2.2858469486236572,10610.311170339999,261,5207,170263,7240,0.001,,
-3967.85498046875,75.29,1362448,-0.03155747056007385,113971.6875,2.288841724395752,10612.11940162,261,5208,170293,7244,0.001,,
-3444.080078125,83.77,1362904,0.07919899374246597,183575.6875,2.2896761894226074,10468.60230941,261,5209,170350,7248,0.001,,
-3764.3359375,91.56,1363408,-0.021808508783578873,80914.953125,2.2904136180877686,10451.22125433,261,5211,170413,7252,0.001,,
-3903.3232421875,93.36,1363752,0.11308179050683975,100600.28125,2.2889742851257324,10452.377349030001,261,5212,170456,7256,0.001,,
-3960.599365234375,93.24,1363952,-0.2845419645309448,121955.921875,2.286031723022461,10242.97181064,261,5213,170481,7260,0.001,,
-3663.48681640625,90.58,1364120,-0.18860244750976562,74139.734375,2.2847607135772705,10243.78996672,261,5214,170502,7264,0.001,,
-3432.38525390625,87.06,1364408,0.033743053674697876,51274.8203125,2.2855889797210693,10271.39722599,261,5215,170538,7268,0.001,,
-4066.5732421875,87.26,1364776,-0.07255983352661133,59616.9765625,2.2806029319763184,10270.572977310001,261,5217,170584,7272,0.001,,
-3471.778564453125,87.12,1365192,0.24927270412445068,68577.03125,2.2546961307525635,10268.544260449999,261,5218,170636,7276,0.001,,
-3897.15283203125,89.1,1365600,-0.21399302780628204,73911.140625,2.2235636711120605,10258.74995498,261,5219,170687,7280,0.001,,
-3840.14892578125,88.31,1365832,-0.12280361354351044,114664.015625,2.2215328216552734,10255.0333357,261,5220,170716,7284,0.001,,
-3639.64501953125,87.97,1366008,0.354193776845932,592588.125,2.2211813926696777,10415.731814719999,261,5221,170738,7288,0.001,,
-3745.18505859375,88.38,1366344,0.1008424460887909,85824.1640625,2.2071797847747803,10417.2951335,261,5222,170780,7292,0.001,,
-3254.70654296875,88.42,1366776,0.2403334379196167,105942.2109375,2.176509380340576,10413.51099336,261,5223,170834,7296,0.001,,
-3373.19140625,89.55,1367016,0.19993184506893158,124364.1640625,2.1486806869506836,10560.92417988,261,5224,170864,7300,0.001,,
-3489.5400390625,89.56,1367376,0.12385718524456024,134163.265625,2.0956695079803467,10559.733389349998,261,5226,170909,7304,0.001,,
-3455.422119140625,89.86,1367792,-0.02329862117767334,73202.8828125,2.0421314239501953,10557.784230969999,261,5227,170961,7308,0.001,,
-3749.493408203125,91.06,1368112,0.19956976175308228,55841.30859375,2.0079658031463623,10555.290536830002,261,5228,171001,7312,0.001,,
-4016.548583984375,94.0,1368376,0.04335135221481323,109632.828125,1.9867459535598755,10017.755267850001,261,5229,171034,7316,0.001,,
-3576.969482421875,101.51,1368584,0.17557688057422638,63348.1640625,1.9791648387908936,9985.372899070002,261,5230,171060,7320,0.001,,
-3918.2451171875,101.43,1368736,-0.10895313322544098,88179.7890625,1.9746116399765015,9985.559515730001,261,5230,171079,7324,0.001,,
-3566.375,98.72,1368984,-0.04858655482530594,74727.296875,1.9707517623901367,9979.47048068,261,5231,171110,7328,0.001,,
-3477.685791015625,98.56,1369088,0.31206536293029785,90354.171875,1.9698004722595215,9983.20709953,261,5231,171123,7332,0.001,,
-3641.470703125,97.44,1369312,0.02254807949066162,141932.9375,1.9664658308029175,9978.29086354,261,5232,171151,7336,0.001,,
-3578.53515625,88.79,1369568,-0.05329155921936035,140150.21875,1.9597662687301636,10005.25020846,261,5232,171183,7340,0.001,,
-3248.427734375,80.73,1369776,-0.16600698232650757,55720.28125,1.9552302360534668,10026.41297427,261,5233,171209,7344,0.001,,
-3477.298583984375,70.87,1370000,-0.012066725641489029,79553.421875,1.954864501953125,10198.460972910001,261,5234,171237,7347,0.001,,
,,1370000,,,,,,,,,,406.42261399999916,229.4
,71.23,1370016,,91129.9765625,1.955343246459961,10198.794425260003,261,5237,171239,7348,0.001,,
-3362.773681640625,62.51,1370272,-0.00888766348361969,58251.0625,1.9695422649383545,10217.181976490001,261,5237,171271,7352,0.001,,
-3566.799560546875,60.54,1370440,0.045214734971523285,83976.96875,1.9786847829818726,10217.44168246,261,5238,171292,7356,0.001,,
-3566.669189453125,60.25,1370744,-0.0666210874915123,61290.859375,1.985884666442871,10419.72198952,261,5238,171330,7360,0.001,,
-3639.26611328125,70.1,1371040,0.05188573896884918,67412.1171875,1.992151141166687,10221.448470850002,261,5239,171367,7364,0.001,,
-3527.896240234375,70.03,1371352,-0.11721731722354889,88552.34375,2.000257730484009,10224.83746015,261,5241,171406,7368,0.001,,
-3574.163330078125,71.06,1371808,-0.3519973158836365,541276.25,2.024137258529663,10213.226699929999,261,5242,171463,7372,0.001,,
-3304.544677734375,71.39,1372128,-0.4928194284439087,60743.703125,2.0564470291137695,10218.2014312,261,5243,171503,7376,0.001,,
-3230.856689453125,69.44,1372424,-0.40381088852882385,112239.96875,2.096496820449829,10221.11573094,261,5244,171540,7380,0.001,,
-3539.824462890625,68.2,1372704,-0.023781266063451767,91501.234375,2.1281211376190186,10219.83767611,261,5246,171575,7384,0.001,,
-3358.8603515625,68.1,1372992,-0.11588433384895325,75254.9375,2.1445302963256836,10218.80759887,261,5247,171611,7388,0.001,,
-3789.751953125,70.94,1373280,0.010012701153755188,104588.28125,2.156510353088379,10210.486573540002,261,5248,171647,7392,0.001,,
-3455.748046875,74.12,1373408,-0.26798775792121887,81198.9296875,2.1600799560546875,10211.20675467,261,5248,171663,7396,0.001,,
-3406.51123046875,72.64,1373672,-0.055773813277482986,160226.6875,2.1650142669677734,10213.018102549999,261,5250,171696,7400,0.001,,
-3699.113525390625,72.49,1373888,-0.1270362138748169,79018.0625,2.1685330867767334,10214.69840671,261,5250,171723,7404,0.001,,
-3744.54931640625,72.16,1374168,0.1216963678598404,90740.234375,2.168217182159424,10215.75661198,261,5251,171758,7408,0.001,,
-3405.216796875,72.06,1374288,-0.23990118503570557,56836.6171875,2.1643035411834717,10217.57895492,261,5251,171773,7412,0.001,,
-3460.393310546875,73.14,1374520,0.053605131804943085,57718.625,2.1582934856414795,10705.166719900002,261,5252,171802,7416,0.001,,
-3740.8232421875,65.15,1374688,-0.39974740147590637,104237.8125,2.15470552444458,10588.046208139998,261,5253,171823,7420,0.001,,
-3506.77880859375,65.31,1374840,-0.05137476325035095,64066.0859375,2.1543474197387695,10584.59630992,261,5253,171842,7424,0.001,,
-3634.796875,65.13,1375104,-0.3722570240497589,134051.8125,2.154790163040161,10585.708854839999,261,5254,171875,7428,0.001,,
-3623.975830078125,64.84,1375280,0.010651111602783203,64515.80078125,2.159966468811035,10585.755867830001,261,5254,171897,7432,0.001,,
-3224.0498046875,64.78,1375520,0.08431389927864075,117610.4140625,2.162926197052002,10588.944690040003,261,5255,171927,7436,0.001,,
-3519.178466796875,65.48,1375688,0.287807822227478,50754.94140625,2.158930778503418,10593.53329119,261,5255,171948,7440,0.001,,
-3399.30712890625,65.59,1375904,0.19059303402900696,102748.1640625,2.1539881229400635,10421.91997425,261,5256,171975,7444,0.001,,
-3434.10595703125,65.14,1376168,-0.05181373655796051,97823.65625,2.159442901611328,10421.39720494,261,5257,172008,7448,0.001,,
-3403.712890625,66.33,1376312,-0.1641717553138733,363324.40625,2.1658945083618164,10208.333236729999,261,5257,172026,7452,0.001,,
-3345.8603515625,65.69,1376456,-0.2063473016023636,76250.125,2.173532724380493,10204.812028370001,261,5258,172044,7456,0.001,,
-3459.82958984375,65.5,1376696,-0.24646495282649994,63306.92578125,2.186389446258545,10204.5369642,261,5259,172074,7460,0.001,,
-3610.76611328125,54.42,1376768,-0.2665807902812958,111715.015625,2.1887152194976807,10261.271333140001,261,5259,172083,7464,0.001,,
-3774.024169921875,54.34,1377008,0.06744915246963501,85427.84375,2.197467803955078,10257.48199733,261,5260,172113,7468,0.001,,
-3350.6396484375,58.51,1377128,0.011998340487480164,49160.0859375,2.201479911804199,10244.032363010001,261,5261,172128,7472,0.001,,
-3831.39306640625,58.08,1377288,0.023276176303625107,64286.6796875,2.2055418491363525,10237.24392272,261,5261,172148,7476,0.001,,
-3749.566650390625,57.17,1377488,-0.06198097765445709,78560.09375,2.2082221508026123,10236.90288725,261,5262,172173,7480,0.001,,
-3418.57470703125,57.3,1377648,-0.09946796298027039,138896.25,2.213782548904419,10234.333125719999,261,5263,172193,7484,0.001,,
-3691.277587890625,57.21,1377856,0.04259692132472992,92887.171875,2.2255969047546387,10233.148411870001,261,5263,172219,7488,0.001,,
-3419.909423828125,54.54,1378032,-0.33683913946151733,54032.63671875,2.23687481880188,10072.322831769998,261,5264,172241,7492,0.001,,
-3309.36328125,50.91,1378192,-0.17851495742797852,186310.609375,2.2502102851867676,10071.72587249,261,5264,172261,7496,0.001,,
-3579.725830078125,50.83,1378320,-0.07868418097496033,111519.6953125,2.2576181888580322,10070.869427990001,261,5265,172277,7500,0.001,,
-3488.727294921875,50.92,1378560,0.07233589887619019,107555.5625,2.264455556869507,10071.530420050001,261,5266,172307,7504,0.001,,
-3719.37158203125,51.04,1378808,-0.5842039585113525,117793.5625,2.2755162715911865,10070.6154074,261,5266,172338,7508,0.001,,
-3807.2373046875,50.46,1379000,-0.3337291479110718,223684.125,2.2922513484954834,10069.552214750001,261,5267,172362,7512,0.001,,
-3704.864501953125,46.25,1379264,0.13003996014595032,105316.0,2.3156816959381104,10117.48233292,261,5268,172395,7516,0.001,,
-3630.666015625,46.95,1379544,-0.1729644387960434,59778.7109375,2.3284411430358887,10262.046624599998,261,5269,172430,7520,0.001,,
-3677.885009765625,46.65,1379888,-0.08855177462100983,111526.171875,2.3448429107666016,10265.061968499998,261,5270,172473,7524,0.001,,
-3374.39501953125,49.99,1380000,-0.22057197988033295,82678.46875,2.3533380031585693,10208.360269960001,261,5270,172487,7527,0.001,,
,,1380000,,,,,,,,,,10974.551880399998,37.0
-3792.72314453125,50.16,1380008,-0.13129858672618866,38758.01171875,2.3533380031585693,10208.33672356,261,5271,172488,7528,0.001,,
-3772.619140625,51.41,1380208,-0.12685804069042206,78094.875,2.3690989017486572,10196.66579985,261,5272,172513,7532,0.001,,
-3634.458984375,51.6,1380424,0.3821110129356384,84144.390625,2.367860794067383,10194.16801234,261,5273,172540,7536,0.001,,
-3559.375,51.02,1380592,0.4756322205066681,165479.625,2.3568906784057617,10191.443875859999,261,5273,172561,7540,0.001,,
-3847.7841796875,50.86,1380832,0.2975572943687439,107612.9453125,2.333498001098633,10363.631535059998,261,5274,172591,7544,0.001,,
-3682.0205078125,50.79,1380912,0.5959310531616211,131675.25,2.3255786895751953,10364.73426435,261,5274,172601,7548,0.001,,
-3516.745849609375,49.59,1381256,0.08463636785745621,87869.90625,2.285736322402954,10578.047907749999,261,5276,172644,7552,0.001,,
-3834.6142578125,49.98,1381432,0.038336947560310364,51514.0703125,2.264371633529663,10579.842549370002,261,5276,172666,7556,0.001,,
-3876.771484375,50.29,1381720,0.17841286957263947,87787.2890625,2.239156723022461,10576.257950690002,261,5277,172702,7560,0.001,,
-3799.611083984375,51.93,1381992,0.5232976078987122,63595.671875,2.223881483078003,10731.825124699999,261,5278,172736,7564,0.001,,
-3706.439453125,52.45,1382152,0.00248698890209198,126347.109375,2.2151780128479004,10734.048454039998,261,5279,172756,7568,0.001,,
-3933.015380859375,47.19,1382488,0.18099382519721985,77736.796875,2.196531295776367,10758.46043906,261,5280,172798,7572,0.001,,
-3626.54052734375,48.48,1382904,-0.008036039769649506,79901.015625,2.1737306118011475,10523.36111851,261,5282,172850,7576,0.001,,
-3525.993408203125,49.1,1383192,0.3799847960472107,190995.21875,2.162691354751587,10522.687156039998,261,5283,172886,7580,0.001,,
-3358.89697265625,50.01,1383408,0.32923924922943115,214116.75,2.1460275650024414,10526.866959160001,261,5283,172913,7584,0.001,,
-3212.529296875,52.03,1383576,0.05462965369224548,94650.5234375,2.1304147243499756,10517.411842559997,261,5284,172934,7588,0.001,,
-3446.755126953125,51.43,1383800,-0.07075826078653336,165314.15625,2.1191043853759766,10681.80490194,261,5285,172962,7592,0.001,,
-3259.294921875,51.45,1383888,-0.055092133581638336,71281.046875,2.1174933910369873,10679.838517729999,261,5285,172973,7596,0.001,,
-3680.71630859375,51.75,1384280,0.3513427972793579,52746.4296875,2.112916946411133,10682.77338117,261,5286,173022,7600,0.001,,
-3234.7841796875,51.96,1385104,0.3166770935058594,57698.015625,2.104483127593994,10682.46009965,261,5289,173125,7604,0.001,,
-3570.40283203125,54.24,1386008,0.0018840432167053223,75052.1953125,2.097019672393799,10675.907097250001,261,5292,173238,7608,0.001,,
-3450.1689453125,65.28,1386520,0.025186777114868164,170571.0,2.1026458740234375,10587.21269514,261,5294,173302,7612,0.001,,
-3596.43115234375,65.4,1386880,0.0781407430768013,163704.53125,2.101592779159546,10592.717403719998,261,5295,173347,7616,0.001,,
-3742.49365234375,65.42,1387160,-0.16068680584430695,103941.6015625,2.096547842025757,10593.91673296,261,5297,173382,7620,0.001,,
-3358.607666015625,65.95,1387720,-0.21337175369262695,80693.3671875,2.114428758621216,10426.45655599,261,5299,173452,7624,0.001,,
-3943.544677734375,62.86,1387992,-0.22197505831718445,76405.6953125,2.131967782974243,10213.87656914,261,5299,173486,7628,0.001,,
-3822.012451171875,61.8,1388288,-0.09118305146694183,148690.8125,2.148082733154297,10225.97561308,261,5300,173523,7632,0.001,,
-3366.2216796875,61.78,1388728,0.03264153003692627,74561.890625,2.1532747745513916,10225.80856295,261,5302,173578,7636,0.001,,
-3760.958984375,61.81,1389192,-0.1054144948720932,127864.515625,2.1741995811462402,10225.20864936,261,5303,173636,7640,0.001,,
-3763.7158203125,63.4,1389576,-0.1030031368136406,85210.125,2.1935455799102783,10220.75385394,261,5304,173684,7644,0.001,,
-3702.451171875,71.0,1389936,-0.31209537386894226,69162.46875,2.2092831134796143,10156.12427623,261,5306,173729,7648,0.001,,
-3541.2353515625,71.0,1390000,-0.13892681896686554,53863.63671875,2.212012767791748,10156.12427623,261,5306,173737,7649,0.001,,
,,1390000,,,,,,,,,,11044.074319800002,38.2
-3733.203125,70.97,1390216,-0.12770338356494904,84427.9140625,2.221630096435547,10156.35535145,261,5307,173764,7652,0.001,,
-3894.193115234375,79.32,1390488,0.13226646184921265,162491.46875,2.243002414703369,10125.900668540002,261,5308,173798,7656,0.001,,
-3959.9052734375,79.11,1390664,-0.07829785346984863,84467.0625,2.2538888454437256,10125.006045150001,261,5309,173820,7660,0.001,,
-3930.138671875,77.09,1390984,-0.2226620614528656,105440.953125,2.268880605697632,10122.81231322,261,5310,173860,7664,0.001,,
-3212.8876953125,76.73,1391256,0.05394091457128525,128210.5078125,2.287224054336548,10124.1300143,261,5310,173894,7668,0.001,,
-4146.5068359375,76.75,1391600,0.019002765417099,82658.3515625,2.3055636882781982,10126.747691349998,261,5312,173937,7672,0.001,,
-3682.4599609375,84.92,1391880,0.06892856955528259,101545.3125,2.3140275478363037,8848.401007869998,261,5313,173972,7676,0.001,,
-4035.802978515625,85.6,1392024,-0.3644789159297943,116209.0,2.3191964626312256,8797.108637670002,261,5313,173990,7680,0.001,,
-3516.16943359375,95.65,1392232,-0.25761878490448,60915.2265625,2.330618381500244,6369.628169119999,261,5314,174016,7684,0.001,,
-3897.84912109375,93.87,1392392,0.23098784685134888,61587.375,2.3369221687316895,6380.299031,261,5314,174036,7688,0.001,,
-3882.380615234375,93.81,1392592,-0.16615115106105804,78277.2734375,2.3416097164154053,6381.898717340002,261,5315,174061,7692,0.001,,
-3863.281982421875,94.03,1392832,-0.19407379627227783,126730.421875,2.355792999267578,6384.74331716,262,5316,174091,7696,0.001,,
-3729.9267578125,93.67,1393096,0.0060250163078308105,128135.03125,2.367446184158325,6382.715981310001,262,5317,174124,7700,0.001,,
-3438.596923828125,93.37,1393376,0.21199004352092743,139359.15625,2.363837242126465,6381.3797433,261,5318,174159,7704,0.001,,
-3837.29052734375,92.36,1393544,0.03593144193291664,97065.125,2.3564603328704834,6387.883721220001,261,5319,174180,7708,0.001,,
-3441.23095703125,80.92,1393752,0.01999000459909439,150909.078125,2.3505940437316895,6478.28273637,261,5319,174206,7712,0.001,,
-3694.259765625,80.23,1393992,0.2709105908870697,81322.6640625,2.3405261039733887,6476.642992300001,262,5320,174236,7716,0.001,,
-3778.655517578125,80.42,1394272,-0.0660482719540596,55116.1875,2.3268508911132812,6473.0891099499995,262,5321,174271,7720,0.001,,
-3549.77783203125,81.61,1394512,0.08023253083229065,62120.63671875,2.3223657608032227,6629.517817440001,262,5321,174301,7724,0.001,,
-3752.77734375,81.1,1394800,0.18713173270225525,74859.140625,2.3142220973968506,6901.59473136,262,5322,174337,7728,0.001,,
-3543.9130859375,81.18,1395192,0.5041463375091553,135266.0625,2.2885091304779053,6901.91700696,262,5323,174386,7732,0.001,,
-3133.04248046875,83.13,1395480,-0.03608684986829758,108312.8125,2.265490770339966,6901.224924040001,262,5325,174422,7736,0.001,,
-3610.298095703125,83.21,1395760,0.11467906087636948,108187.453125,2.253451108932495,6904.66447855,262,5325,174457,7740,0.001,,
-3227.29931640625,82.28,1396096,-0.16862046718597412,83755.0546875,2.2353198528289795,6902.27242371,262,5326,174499,7744,0.001,,
-3283.754638671875,75.04,1396696,0.21338510513305664,73039.734375,2.204317092895508,6966.1517140999995,262,5328,174574,7748,0.001,,
-3582.8984375,80.56,1397312,-0.24711154401302338,54444.5078125,2.177276134490967,6908.01442082,262,5330,174651,7752,0.001,,
-3005.8818359375,73.04,1397608,0.18543511629104614,63955.8046875,2.1788907051086426,6900.38596287,262,5331,174688,7756,0.001,,
-3569.029296875,74.17,1397904,0.07797534763813019,93091.3203125,2.1608335971832275,6887.301562740001,262,5332,174725,7760,0.001,,
-3220.801513671875,74.41,1398216,0.21568363904953003,69549.40625,2.141141891479492,6887.069768700001,262,5334,174764,7764,0.001,,
-3427.56201171875,74.34,1398480,-0.4139842987060547,76164.3125,2.1368439197540283,6886.91101675,262,5335,174797,7768,0.001,,
-3782.775390625,75.72,1398576,-0.09713166952133179,106881.546875,2.1424715518951416,6867.2599775399985,262,5336,174809,7772,0.001,,
-3654.73388671875,66.24,1398872,-0.563750684261322,79088.4375,2.1711723804473877,8384.85871398,262,5337,174846,7776,0.001,,
-3742.5576171875,65.24,1399096,-0.1668124794960022,63690.55859375,2.2015604972839355,8440.404344800001,262,5337,174874,7780,0.001,,
-3322.76318359375,54.33,1399496,-0.0552467405796051,69536.3359375,2.256004571914673,10865.041726369998,262,5338,174924,7784,0.001,,
-3633.89111328125,65.02,1399744,-0.23592424392700195,58570.484375,2.2770626544952393,10569.705995570002,262,5339,174955,7788,0.001,,
-3742.91455078125,73.36,1400000,-0.12463414669036865,113079.03125,2.2910871505737305,10328.558928580002,262,5340,174987,7791,0.001,,
,,1400000,,,,,,,,,,11056.6570034,49.8
,73.35,1400000,,,,10328.58415588,262,5341,,7792,,,
-3464.651611328125,74.26,1400136,-0.12693601846694946,63419.0234375,2.299124240875244,10329.34645241,262,5341,175004,7796,0.001,,
-3514.576416015625,74.4,1400344,-0.2662036716938019,91354.671875,2.30830454826355,10330.469260930002,262,5342,175030,7800,0.001,,
-3408.37255859375,74.61,1400600,-0.05863780528306961,94255.140625,2.322561740875244,10330.83114952,262,5342,175062,7804,0.001,,
-3753.3349609375,73.22,1400712,0.1262308657169342,117124.8203125,2.329219341278076,10331.70430999,262,5343,175076,7808,0.001,,
-3386.458984375,73.39,1400984,0.11632204800844193,64799.8515625,2.3348710536956787,10331.2585787,262,5344,175110,7812,0.001,,
-3301.239501953125,73.73,1401168,-0.01261468231678009,85109.4765625,2.3346951007843018,10332.68712528,262,5345,175133,7816,0.001,,
-3483.71142578125,73.53,1401416,0.2009447067975998,66606.59375,2.3345947265625,10337.159632329998,262,5345,175164,7820,0.001,,
-3990.45947265625,72.0,1401792,-0.21959015727043152,82883.2578125,2.320709466934204,10348.88284396,262,5347,175211,7824,0.001,,
-3747.0390625,73.67,1402048,-0.02737417444586754,119971.03125,2.3192362785339355,10350.340705960001,262,5348,175243,7828,0.001,,
-3648.60791015625,74.68,1402224,-0.09703934192657471,92938.328125,2.3202850818634033,10347.714703950001,262,5348,175265,7832,0.001,,
-3632.942626953125,74.01,1402448,-0.3237842917442322,87534.78125,2.3222813606262207,10348.81872087,262,5349,175293,7836,0.001,,
-3804.19189453125,74.07,1402688,-0.27582111954689026,125366.6328125,2.327666759490967,10347.57934963,262,5350,175323,7840,0.001,,
-3375.395751953125,73.59,1402968,0.12358129024505615,91681.375,2.3381378650665283,10355.1324293,262,5351,175358,7844,0.001,,
-3773.921875,73.19,1403064,-0.5972160696983337,62610.8046875,2.342729091644287,10355.639247980002,262,5351,175370,7848,0.001,,
-3397.63037109375,67.73,1403360,0.11115100234746933,167170.109375,2.358189582824707,10416.849695170002,262,5352,175407,7852,0.001,,
-3846.87744140625,66.79,1403656,0.1530451625585556,88290.5546875,2.3525612354278564,10454.294107910002,262,5353,175444,7856,0.001,,
-3794.468505859375,66.07,1403840,-0.13010282814502716,166793.8125,2.350407123565674,10470.57549085,262,5354,175467,7860,0.001,,
-3966.62744140625,71.73,1404080,-0.025626584887504578,157877.4375,2.3484761714935303,10373.311978269998,262,5355,175497,7864,0.001,,
-3703.048828125,71.52,1404368,-0.09985655546188354,100511.0,2.350922107696533,10374.59456134,262,5356,175533,7868,0.001,,
-3171.955078125,72.49,1404512,0.005941485986113548,112919.5546875,2.3522849082946777,10386.206671349999,262,5356,175551,7872,0.001,,
-3404.60546875,74.37,1404712,0.170460507273674,60535.328125,2.3505287170410156,10379.748233909999,262,5357,175576,7876,0.001,,
-3126.51416015625,74.13,1404792,0.572882890701294,108879.109375,2.348604202270508,10380.986913429999,262,5357,175586,7880,0.001,,
-3676.141357421875,73.43,1405048,0.09865570068359375,99941.453125,2.333674430847168,10382.5627731,262,5358,175618,7884,0.001,,
-3809.14208984375,62.96,1405160,0.3919144570827484,103903.109375,2.326469898223877,10536.467184750003,262,5359,175632,7888,0.001,,
-3806.5146484375,54.97,1405336,-0.28425323963165283,124190.265625,2.3140296936035156,10775.56788197,262,5359,175654,7892,0.001,,
-3359.117919921875,53.97,1405496,0.11485964059829712,112837.03125,2.3125314712524414,10776.01795276,262,5360,175674,7896,0.001,,
-3730.759033203125,54.16,1405688,-0.01906445622444153,144033.578125,2.3102221488952637,10775.988592799997,262,5360,175698,7900,0.001,,
-3934.85986328125,54.21,1405912,-0.054673999547958374,96286.9296875,2.306493043899536,10776.574204090002,262,5361,175726,7904,0.001,,
-3709.46044921875,54.33,1406272,0.14203748106956482,125520.328125,2.3053674697875977,10776.161554869997,262,5362,175771,7908,0.001,,
-3648.882080078125,54.64,1406440,0.06823264062404633,105078.875,2.3050012588500977,10774.681653939997,262,5363,175792,7912,0.001,,
-3136.3798828125,56.04,1406672,-0.12050651013851166,85119.171875,2.2987232208251953,10773.2138278,262,5363,175821,7916,0.001,,
-3423.730712890625,56.46,1406888,0.022867023944854736,148733.625,2.293039321899414,10770.86935984,262,5365,175848,7920,0.001,,
-3470.699462890625,56.24,1407056,-0.19799202680587769,107339.34375,2.2878317832946777,10768.2408932,262,5365,175869,7924,0.001,,
-3403.951904296875,54.75,1407240,-0.3740242123603821,210621.5,2.2863948345184326,10766.575527089999,262,5366,175892,7928,0.001,,
-3607.5185546875,55.71,1407352,0.13715076446533203,100747.1640625,2.2862865924835205,10752.73917083,262,5366,175906,7932,0.001,,
-3819.966796875,54.39,1407576,-0.00919022411108017,112406.203125,2.2875239849090576,10753.277932799998,262,5367,175934,7936,0.001,,
-3611.547607421875,54.3,1407888,-0.22656530141830444,65962.96875,2.2949159145355225,10751.839075319998,262,5369,175973,7940,0.001,,
-3479.32958984375,54.87,1408080,-0.11727680265903473,97365.15625,2.3073787689208984,10751.659886639998,262,5369,175997,7944,0.001,,
-3954.50634765625,54.88,1408288,0.37348848581314087,88830.09375,2.3188986778259277,10749.531511359999,262,5370,176023,7948,0.001,,
-3754.822021484375,54.72,1408576,0.23036529123783112,125189.984375,2.3213984966278076,10747.528228189998,262,5371,176059,7952,0.001,,
-3614.61328125,54.56,1408904,0.3715771436691284,131301.328125,2.3095920085906982,10744.8684999,262,5372,176100,7956,0.001,,
-3514.709228515625,54.76,1409288,0.2497587502002716,117063.75,2.285886526107788,10745.68946511,262,5373,176148,7960,0.001,,
-3475.501708984375,51.16,1409456,0.2540033459663391,151090.328125,2.270777940750122,10845.85901243,262,5373,176169,7964,0.001,,
-3247.914794921875,51.32,1409776,0.039651915431022644,138618.15625,2.238133430480957,10847.3259397,262,5374,176209,7968,0.001,,
-3621.64990234375,49.3,1410000,-0.14138975739479065,64246.8125,2.2243173122406006,10853.73301922,262,5375,176237,7970,0.001,,
,,1410000,,,,,,,,,,-3594.9691714,536.0
-3306.04345703125,49.27,1410096,0.09235057234764099,50440.703125,2.2205331325531006,10854.84434076,261,5382,176249,7972,0.001,,
-4404.13916015625,66.49,1414888,0.04660492390394211,88106.0859375,2.2102272510528564,8214.99180032,262,5399,176848,7976,0.001,,
-3820.98388671875,99.52,1418056,0.2497674822807312,167387.65625,1.9510856866836548,5414.358991800001,262,5409,177244,7980,0.001,,
-3842.3974609375,121.78,1419960,0.21354198455810547,71125.859375,1.9220771789550781,4142.997178670001,262,5415,177482,7984,0.001,,
-3400.447265625,121.78,1420000,0.24238038063049316,261557.828125,1.9210834503173828,4142.997178670001,262,5415,177487,7984,0.001,,
,,1420000,,,,,,,,,,10995.147671399998,41.0
-3560.3935546875,121.94,1421024,-0.06579495966434479,116341.3125,1.92462158203125,4283.731804020001,262,5421,177615,7988,0.001,,
-3824.4638671875,130.83,1422224,-0.15384693443775177,77947.59375,1.9063713550567627,3664.95042435,262,5425,177765,7992,0.001,,
-4170.4599609375,153.45,1422768,-0.1634387969970703,140136.9375,1.9302546977996826,2297.0036827300005,262,5427,177833,7996,0.001,,
-3445.91650390625,162.82,1423088,0.08482405543327332,59118.2421875,1.9497207403182983,1818.7674833000003,262,5427,177873,8000,0.001,,
-3494.811279296875,162.68,1423424,-0.207241028547287,96176.421875,1.9677610397338867,1820.013231170001,262,5428,177915,8004,0.001,,
-3806.14208984375,162.78,1424184,-0.31093358993530273,142550.8125,1.9993267059326172,1821.0340110600007,262,5431,178010,8008,0.001,,
-3379.7421875,171.99,1424560,-0.1706283539533615,110578.515625,2.0181844234466553,1511.44770009,262,5432,178057,8012,0.001,,
-3893.87646484375,170.49,1425096,-0.08787865936756134,75419.2734375,2.0346455574035645,1514.392628929999,262,5434,178124,8016,0.001,,
-3848.702392578125,172.55,1425600,-0.11083544790744781,109575.8515625,2.0436582565307617,1515.4118323499995,262,5436,178187,8020,0.001,,
-3859.095703125,172.42,1425872,-0.2749606668949127,96124.609375,2.0579166412353516,1516.6482740399993,262,5437,178221,8024,0.001,,
-3121.099609375,172.52,1426232,0.11001569777727127,120918.6171875,2.0923473834991455,1515.9851820699994,262,5438,178266,8028,0.001,,
-3825.044677734375,170.7,1426744,-0.2784245014190674,142381.625,2.1269798278808594,1530.9876085199994,262,5440,178330,8032,0.001,,
-3955.89599609375,171.82,1427240,-0.1667182296514511,79165.15625,2.172306776046753,1533.1645746799998,262,5441,178392,8036,0.001,,
-3551.977783203125,171.74,1427632,0.22801192104816437,144667.5,2.1985442638397217,1533.8624854799998,262,5442,178441,8040,0.001,,
-3720.294189453125,181.47,1427992,0.20079681277275085,105547.2109375,2.209235906600952,1392.6824332999997,262,5444,178486,8044,0.001,,
