time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/iterations,train/n_updates,train/policy_objective,train/learning_rate,train/std,train/explained_variance,train/kl_divergence_loss,train/is_line_search_success,train/value_loss
1800000,-26542.06986291,309,5812,415.86,,,,,,,,,
1802240,-23356.21387805,309,5818,430.85,110,,,,,,,,
1810000,-22471.426130799995,309,5844,443.23,,110,0.018923364579677582,0.0001,0.938861072063446,0.011110424995422363,0.005990540608763695,1.0,117623093.20527343
1818624,-22834.7356749,309,5869,400.39,111,,,,,,,,
1820000,-27228.540912990004,309,5876,392.25,,111,0.02226228453218937,0.0001,0.934795618057251,0.013261616230010986,0.005082687363028526,1.0,124514323.6625
1830000,-25425.667764760005,309,5905,390.44,,,,,,,,,
1835008,-30835.96266709,309,5919,401.69,112,,,,,,,,
1840000,-35047.151693069995,309,5937,414.1,,112,0.020595651119947433,0.0001,0.9379450678825378,0.013654649257659912,0.005351566709578037,1.0,115934705.21455078
1850000,-28420.750251169997,310,5966,389.65,,,,,,,,,
1851392,-29526.37893386,310,5970,393.35,113,,,,,,,,
1860000,-26842.95718784,310,5999,406.19,,113,0.022993987426161766,0.0001,0.9390983581542969,0.009388327598571777,0.005864458158612251,1.0,95103974.9390625
1867776,-24859.796261280004,310,6022,423.46,114,,,,,,,,
1870000,-23559.9076732,309,6032,424.5,,114,0.02091316133737564,0.0001,0.9391940832138062,0.01237177848815918,0.005236385390162468,1.0,127963645.44726562
1880000,-14944.54010408,310,6060,418.73,,,,,,,,,
1884160,-17138.36793873,310,6073,408.76,115,,,,,,,,
1890000,-21251.81734349,310,6093,422.02,,115,0.01880723610520363,0.0001,0.936792254447937,0.011743664741516113,0.005802425555884838,1.0,106505135.68388672
1900000,-27047.417174480004,310,6122,426.47,,,,,,,,,
1900544,-29145.617174480005,310,6123,424.11,116,,,,,,,,
1910000,-17461.382202490004,310,6153,450.91,,116,0.01792282983660698,0.0001,0.934552788734436,0.014399707317352295,0.005691905505955219,1.0,98276369.24814454
1916928,-23569.992436409997,310,6173,454.19,117,,,,,,,,
1920000,-26978.37332386,310,6185,458.98,,117,0.022610709071159363,0.0001,0.9336408376693726,0.015360116958618164,0.005402938928455114,1.0,94322728.65664062
1930000,-20087.57742118,310,6213,474.77,,,,,,,,,
1933312,-15574.108721530001,310,6222,463.31,118,,,,,,,,
1940000,-15873.201690499998,310,6245,455.29,,118,0.016254860907793045,0.0001,0.9346293210983276,0.011782646179199219,0.005673678126186132,1.0,96019928.81328125
1949696,-12097.132209709998,310,6273,481.52,119,,,,,,,,
1950000,-12097.132209709998,310,6277,481.52,,119,0.020754138007760048,0.0001,0.9349281787872314,0.01102304458618164,0.006156941410154104,1.0,96835213.63583985
1960000,-9718.720004130002,310,6305,501.48,,,,,,,,,
1966080,-9924.0958086,310,6321,506.03,120,,,,,,,,
1970000,-15506.001284800002,310,6336,487.16,,120,0.0225669052451849,0.0001,0.9289728999137878,0.008038520812988281,0.004937954246997833,1.0,85194347.48125
1980000,-22714.571768759997,311,6365,491.7,,,,,,,,,
1982464,-21826.64901264,311,6372,499.67,121,,,,,,,,
1990000,-26447.70719282,311,6397,518.92,,121,0.018471501767635345,0.0001,0.9311976432800293,0.012862801551818848,0.005417776294052601,1.0,86042537.35253906
1998848,-27120.75229993,311,6423,491.06,122,,,,,,,,
2000000,-25411.021282619993,311,6430,479.83,,122,0.012799689546227455,0.0001,0.932477593421936,0.010561704635620117,0.005098813213407993,1.0,102008442.27910157
2010000,-24697.975871929997,311,6458,467.76,,,,,,,,,
2015232,-22607.90981962,311,6473,478.37,123,,,,,,,,
