time/episodes,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/ent_coef_loss,train/ent_coef,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss
24428,203744,87,2330,133679.28022425,9.1,-0.8371682167053223,42.387027740478516,0.001,2995414.0,50910,-107358.9296875
24432,203776,87,2330,133679.88022425,9.08,-0.3170868754386902,42.408809661865234,0.001,3365419.0,50918,-106165.3984375
24436,203808,87,2330,133682.58022425,9.05,-2.405827522277832,42.44731140136719,0.001,1030418.0,50926,-107349.71875
24440,203840,87,2330,133684.7,9.01,-3.3894572257995605,42.49656677246094,0.001,3425706.0,50934,-108312.4921875
24444,203872,87,2331,133688.6,8.97,-2.8086581230163574,42.601104736328125,0.001,2315093.0,50942,-106451.484375
24448,203904,87,2331,133691.3,8.91,-2.871211528778076,42.7255744934082,0.001,44926936.0,50950,-108105.703125
24452,203936,87,2331,133693.1,8.85,0.6150974631309509,42.808616638183594,0.001,2434114.5,50958,-108223.8203125
24456,203968,87,2331,133697.9,8.78,-0.10207504034042358,42.90476608276367,0.001,5348790.0,50966,-107560.9296875
24460,204000,87,2332,133702.7,8.71,0.1485925316810608,42.96919631958008,0.001,16153642.0,50974,-107252.671875
24464,204040,87,2332,133703.9,8.67,-0.32244181632995605,43.01971435546875,0.001,35487204.0,50984,-108117.1015625
24468,204072,87,2332,133707.5,8.64,1.0164132118225098,43.069435119628906,0.001,6399506.0,50992,-107764.40625
24472,204108,87,2333,133707.5,8.61,-0.15446925163269043,43.09284591674805,0.001,3535391.75,51001,-107603.171875
24476,204144,87,2333,133705.61038239,8.58,0.8967777490615845,43.10460662841797,0.001,10634186.0,51010,-107368.1640625
24480,204176,87,2333,133711.01038239,8.52,-0.8427070379257202,43.10428237915039,0.001,5599731.5,51018,-108691.828125
24484,204208,87,2334,133714.31038239002,8.5,1.2846760749816895,43.10422134399414,0.001,3620745.0,51026,-107643.1875
24488,204248,87,2334,133714.61038239,8.49,-0.006494760513305664,43.0837516784668,0.001,3516055.0,51036,-108184.8203125
24492,204280,87,2334,133715.21038239,8.47,1.2236573696136475,43.06096267700195,0.001,3047536.5,51044,-106957.1484375
24496,204312,87,2335,133715.51038239,8.46,0.19273138046264648,43.03297805786133,0.001,2528647.5,51052,-107438.125
24500,204344,87,2335,133719.71038239,8.41,0.8134479522705078,43.01036071777344,0.001,2308706.5,51060,-108642.8203125
24504,204376,87,2335,133724.81038239002,8.36,0.8606662750244141,42.96139144897461,0.001,4211160.0,51068,-109270.953125
24508,204408,87,2335,133726.01038239,8.32,1.7551565170288086,42.892921447753906,0.001,5090936.0,51076,-107571.359375
24512,204440,87,2336,133726.91038239,8.29,0.3608037233352661,42.84153366088867,0.001,2457873.0,51084,-108196.40625
24516,204472,87,2336,133725.41038239,8.28,1.1990412473678589,42.774925231933594,0.001,23751026.0,51092,-107439.90625
24520,204504,87,2336,133726.01038239,8.23,3.3304238319396973,42.69472122192383,0.001,3780902.5,51100,-107644.2109375
24524,204536,87,2337,133728.41038239,8.21,1.6074199676513672,42.6403694152832,0.001,28435324.0,51108,-108152.40625
24528,204568,87,2337,133729.01038239,8.19,-0.09755575656890869,42.562889099121094,0.001,2458328.75,51116,-108665.546875
24532,204600,87,2337,133729.91038239,8.19,-0.6717711687088013,42.506412506103516,0.001,3764376.25,51124,-108659.2421875
24536,204632,87,2338,133728.41038239,8.21,1.2015560865402222,42.47482681274414,0.001,8230517.0,51132,-107813.015625
24540,204664,87,2338,133729.61038239,8.2,0.6198803186416626,42.421268463134766,0.001,2504491.75,51140,-105471.65625
24544,204696,87,2338,133729.61038239,8.2,-0.03504741191864014,42.38243865966797,0.001,2333060.0,51148,-107329.125
24548,204728,87,2339,133731.11038239,8.21,0.3942052721977234,42.36210632324219,0.001,1459859.375,51156,-107555.4375
24552,204760,87,2339,133729.31038239002,8.21,0.02789318561553955,42.33991241455078,0.001,4874554.0,51164,-106630.5234375
24556,204792,87,2339,133729.31038239002,8.21,2.595445156097412,42.30908203125,0.001,1718162.75,51172,-107169.9375
24560,204824,87,2340,133726.91038239,8.2,0.5567389726638794,42.2790641784668,0.001,3915117.5,51180,-108632.515625
24564,204856,87,2340,133729.31038239002,8.18,1.0103378295898438,42.23085021972656,0.001,15197135.0,51188,-108592.75
24568,204888,87,2340,133730.21038239,8.18,-0.8052233457565308,42.18772888183594,0.001,3252867.75,51196,-107221.3125
24572,204920,87,2341,133732.7,8.16,1.409936785697937,42.170509338378906,0.001,8099601.0,51204,-106706.40625
24576,204952,87,2341,133733.6,8.16,-0.5450806617736816,42.13567352294922,0.001,2974084.5,51212,-106610.3203125
24580,204984,87,2341,133733.3,8.14,1.065300703048706,42.09177780151367,0.001,13893834.0,51220,-107122.0
24584,205016,87,2341,133734.8,8.12,0.5553570985794067,42.0528564453125,0.001,5673048.0,51228,-108296.734375
24588,205048,87,2342,133736.3,8.07,1.9308037757873535,41.99654769897461,0.001,2760856.5,51236,-105867.625
24592,205080,87,2342,133738.4,8.06,2.7584471702575684,41.92582702636719,0.001,6363263.5,51244,-108243.09375
24596,205112,87,2342,133739.6,8.05,1.715205192565918,41.87479019165039,0.001,4300463.5,51252,-107372.5625
24600,205144,87,2343,133739.9,8.04,1.2151113748550415,41.79256820678711,0.001,14506834.0,51260,-106557.453125
24604,205176,87,2343,133739.9,8.04,-1.0362515449523926,41.70909881591797,0.001,5079662.0,51268,-106453.875
24608,205208,87,2343,133739.9,8.04,0.6939916610717773,41.6558723449707,0.001,3871349.5,51276,-108886.3828125
24612,205240,87,2344,133739.9,8.04,3.3087825775146484,41.56447982788086,0.001,8878524.0,51284,-105973.328125
24616,205272,87,2344,133740.8,8.04,2.733118772506714,41.454376220703125,0.001,5018775.5,51292,-106198.15625
24620,205304,87,2344,133739.0,8.04,0.48468494415283203,41.3802375793457,0.001,6758452.0,51300,-107817.90625
24624,205336,87,2344,133739.9,8.04,2.389558792114258,41.276756286621094,0.001,2981049.0,51308,-107000.296875
24628,205368,87,2345,133739.9,8.07,1.2237712144851685,41.165687561035156,0.001,12117571.0,51316,-108149.7734375
24632,205400,87,2345,133740.8,8.07,1.7664191722869873,41.090457916259766,0.001,5287175.0,51324,-107329.6328125
24636,205432,87,2345,133740.2,8.06,2.8696861267089844,40.966453552246094,0.001,82875896.0,51332,-106659.2265625
24640,205464,87,2346,133737.2,8.1,1.7310633659362793,40.84514236450195,0.001,42363040.0,51340,-107267.7890625
24644,205496,87,2346,133737.2,8.1,3.4395031929016113,40.75900650024414,0.001,6900472.5,51348,-108487.828125
24648,205528,87,2346,133735.7,8.09,2.202406644821167,40.61515808105469,0.001,2989477.5,51356,-107837.796875
24652,205560,87,2346,133734.8,8.12,1.0400524139404297,40.4814567565918,0.001,9482518.0,51364,-108368.453125
24656,205596,87,2347,133736.3,8.13,-0.2146129012107849,40.36658477783203,0.001,4352841.0,51373,-108499.40625
24660,205628,87,2347,133736.3,8.13,1.4541807174682617,40.2991943359375,0.001,4185685.0,51381,-106284.4375
24664,205660,87,2347,133735.4,8.13,0.057412147521972656,40.20671844482422,0.001,1870747.125,51389,-107367.046875
24668,205692,87,2348,133735.4,8.13,2.902784585952759,40.11079025268555,0.001,1827062.375,51397,-106796.484375
24672,205724,87,2348,133736.3,8.13,3.007398843765259,40.03379440307617,0.001,7044024.5,51405,-107285.859375
24676,205756,87,2348,133738.1,8.13,2.9438579082489014,39.90623092651367,0.001,12028178.0,51413,-108688.984375
24680,205788,87,2349,133738.89928841,8.13,2.0728933811187744,39.76417922973633,0.001,12225580.0,51421,-108509.15625
24684,205832,87,2349,133736.19928841002,8.16,2.68546724319458,39.63017272949219,0.001,6157646.0,51432,-107545.953125
24688,205864,87,2349,133736.19928841002,8.16,3.1561155319213867,39.49443817138672,0.001,18137178.0,51440,-107929.953125
24692,205896,87,2350,133734.99928841,8.17,1.2794870138168335,39.3557014465332,0.001,1894068.25,51448,-109160.625
24696,205928,87,2350,133734.39928841,8.19,0.9698647260665894,39.265323638916016,0.001,11014054.0,51456,-107572.90625
24700,205964,87,2350,133734.09928841,8.2,0.7064883708953857,39.13702392578125,0.001,7462627.5,51465,-108708.4765625
24704,206000,87,2351,133729.89928841,8.22,2.8639509677886963,39.00716781616211,0.001,3749960.0,51474,-108272.0625
24708,206032,87,2351,133728.69928841002,8.23,2.7772390842437744,38.85614776611328,0.001,4566396.0,51482,-107801.671875
24712,206072,87,2352,133726.59928841,8.27,3.2050838470458984,38.689125061035156,0.001,2783660.5,51492,-109245.6796875
24716,206104,87,2352,133725.39928841,8.28,3.1550533771514893,38.5189208984375,0.001,7867693.0,51500,-107618.109375
24720,206140,87,2352,133725.69928841002,8.3,3.2280476093292236,38.33446502685547,0.001,1712731.75,51509,-109420.1953125
24724,206172,87,2352,133722.69928841002,8.31,2.629330635070801,38.13471221923828,0.001,6745676.0,51517,-107464.6015625
24728,206204,87,2353,133721.79928841,8.31,1.6896634101867676,38.00716781616211,0.001,1434446.0,51525,-108265.6875
24732,206236,87,2353,133720.59928841,8.32,2.7582836151123047,37.82257080078125,0.001,3243134.0,51533,-108863.234375
24736,206268,87,2354,133719.99928841,8.31,2.699101448059082,37.649959564208984,0.001,3346050.25,51541,-108180.953125
24740,206300,87,2355,133720.29928841,8.27,1.5064072608947754,37.54761505126953,0.001,1954621.75,51549,-108169.0390625
24744,206332,87,2355,133718.49928841,8.27,-0.015711963176727295,37.41000747680664,0.001,3589918.5,51557,-107361.875
24748,206364,87,2356,133718.79928841,8.26,0.05857449769973755,37.29991912841797,0.001,33711752.0,51565,-108158.1875
24752,206396,87,2356,133718.79928841,8.23,-0.0010826289653778076,37.24652099609375,0.001,5393645.5,51573,-108259.9296875
24756,206428,87,2356,133719.09928841,8.22,-1.8716202974319458,37.19778060913086,0.001,3027009.5,51581,-107732.953125
24760,206460,87,2356,133718.49928841,8.21,-2.555450439453125,37.20273971557617,0.001,8129517.5,51589,-107626.5
24764,206492,87,2357,133718.49928841,8.21,-2.768782377243042,37.22724151611328,0.001,2810562.5,51597,-108093.46875
24768,206524,87,2357,133715.79928841,8.21,-2.795879602432251,37.288963317871094,0.001,15070232.0,51605,-108726.1875
24772,206556,87,2357,133713.99928841,8.21,-1.5597057342529297,37.371253967285156,0.001,4802367.0,51613,-107753.7578125
24776,206588,87,2358,133712.49928841,8.2,-0.5863348245620728,37.4223518371582,0.001,2591547.0,51621,-107840.375
24780,206620,87,2358,133713.5,8.2,-1.603661060333252,37.497135162353516,0.001,5285896.5,51629,-107096.125
24784,206652,87,2358,133713.5,8.17,-2.182586908340454,37.5720329284668,0.001,6546072.0,51637,-108027.1171875
24788,206684,87,2359,133713.5,8.17,-1.2368696928024292,37.62054443359375,0.001,3307517.75,51645,-107176.015625
24792,206716,87,2359,133714.4,8.17,-0.6730477809906006,37.684654235839844,0.001,4756220.5,51653,-107060.25
24796,206748,87,2359,133715.76661067,8.15,-0.6978625655174255,37.73847961425781,0.001,14824570.0,51661,-106739.25
24800,206784,87,2360,133715.76661067,8.15,-1.1615138053894043,37.79098129272461,0.001,4730224.5,51670,-106424.7421875
24804,206816,87,2360,133720.26661067,8.12,-0.4377775192260742,37.831932067871094,0.001,11877600.0,51678,-107866.875
24808,206848,87,2360,133722.36661067,8.11,-1.4097462892532349,37.884830474853516,0.001,10387651.0,51686,-107057.71875
24812,206880,87,2360,133726.56661067,8.06,-1.492289662361145,37.948917388916016,0.001,2826423.0,51694,-106223.5859375
24816,206912,87,2361,133727.46661067,8.06,-2.893784999847412,37.99291229248047,0.001,1724083.5,51702,-107041.0546875
24820,206944,87,2361,133728.66661066998,8.05,-2.068223476409912,38.07199478149414,0.001,22151608.0,51710,-105946.1171875
24824,206976,87,2361,133731.96661067,8.06,-1.7246724367141724,38.15443801879883,0.001,2269197.75,51718,-107144.5625
24828,207012,87,2362,133731.96661067,8.06,-1.1057860851287842,38.24309539794922,0.001,9126475.0,51727,-107801.1875
24832,207044,87,2362,133732.86661067,8.06,-0.4598960876464844,38.29340362548828,0.001,4756149.5,51735,-108291.984375
24836,207080,87,2363,133734.96661067,8.08,-1.1563693284988403,38.355613708496094,0.001,5457091.0,51744,-107954.15625
24840,207112,87,2363,133736.76661067,8.08,0.3076491951942444,38.406288146972656,0.001,7713392.0,51752,-108145.65625
24844,207148,87,2363,133734.66661066998,8.12,0.6504899263381958,38.42909622192383,0.001,2220128.5,51761,-106647.984375
24848,207184,87,2363,133734.36661067,8.16,-1.0133204460144043,38.440799713134766,0.001,2560552.0,51770,-107364.90625
24852,207220,87,2364,133732.26661067,8.2,0.26131200790405273,38.4467658996582,0.001,2159634.5,51779,-108025.78125
24856,207256,87,2364,133729.56661067,8.23,0.4843120276927948,38.44932174682617,0.001,4276217.5,51788,-107665.421875
24860,207292,87,2364,133729.56661067,8.29,-1.5296390056610107,38.44550323486328,0.001,36422836.0,51797,-106650.828125
24864,207328,87,2365,133728.36661067,8.33,1.4468001127243042,38.448673248291016,0.001,2433519.5,51806,-108000.703125
24868,207364,87,2365,133727.76661069,8.41,-1.7009365558624268,38.4471321105957,0.001,2119864.5,51815,-107789.9609375
24872,207396,87,2365,133728.36661069,8.42,1.374927282333374,38.43753433227539,0.001,8922223.0,51823,-107098.25
24876,207428,87,2366,133728.66661069,8.44,1.5042935609817505,38.42465591430664,0.001,2674498.5,51831,-107776.109375
24880,207460,87,2366,133727.16661069,8.46,1.6734411716461182,38.38177490234375,0.001,2436226.5,51839,-105988.3125
24884,207492,87,2366,133724.46661069,8.46,0.354953795671463,38.32073974609375,0.001,2065835.0,51847,-109398.6875
24888,207528,87,2367,133725.06661069,8.47,2.5273685455322266,38.26636505126953,0.001,3399833.75,51856,-107696.3515625
24892,207560,87,2367,133719.66661056,8.56,1.4503780603408813,38.22435760498047,0.001,6956317.0,51864,-108290.8203125
24896,207592,87,2367,133720.09999989,8.55,1.6259394884109497,38.16254425048828,0.001,5111861.5,51872,-107712.0625
24900,207620,87,2367,133721.68205379,8.52,0.05512470006942749,38.11732482910156,0.001,7586807.0,51879,-109279.421875
24904,207652,87,2368,133722.58205378999,8.49,-0.20445959270000458,38.06249237060547,0.001,13716674.0,51887,-106887.875
24908,207688,87,2368,133721.6424518,8.49,-0.39712420105934143,38.0351676940918,0.001,7875597.5,51896,-107107.296875
24912,207720,87,2368,133721.33990189,8.47,-1.173362135887146,38.043312072753906,0.001,70155456.0,51904,-109020.2578125
24916,207752,87,2369,133719.23990189,8.45,-1.2175941467285156,38.061973571777344,0.001,16123917.0,51912,-108967.875
24920,207784,87,2369,133719.53990188998,8.44,-3.05670428276062,38.11516189575195,0.001,1643436.75,51920,-107588.3203125
24924,207816,87,2369,133719.23990189,8.42,-2.6004462242126465,38.2041130065918,0.001,14731210.0,51928,-108260.953125
24928,207844,87,2369,133720.73990189,8.37,-1.950772762298584,38.272396087646484,0.001,5092114.5,51935,-106375.59375
24932,207872,87,2370,133722.04532797,8.32,-2.112691640853882,38.338863372802734,0.001,3654309.5,51942,-108807.59375
24936,207904,87,2370,133722.34532797,8.28,-1.9428094625473022,38.441898345947266,0.001,6520201.0,51950,-109043.6484375
24940,207932,87,2370,133723.24532796998,8.25,-1.6779758930206299,38.50723648071289,0.001,1892792.625,51957,-109012.546875
24944,207964,87,2371,133727.74532797,8.19,-1.16718327999115,38.60371398925781,0.001,2881360.0,51965,-107121.0390625
24948,207996,87,2371,133730.74532797,8.15,-1.9189786911010742,38.691551208496094,0.001,5257096.0,51973,-108835.296875
24952,208024,87,2371,133733.44532797002,8.09,-0.34765422344207764,38.74819564819336,0.001,3545593.0,51980,-107935.578125
24956,208052,87,2372,133735.84532797,8.04,-0.15383747220039368,38.803802490234375,0.001,2566945.75,51987,-107968.71875
24960,208088,87,2372,133737.04532797,8.0,-3.713129758834839,38.88508224487305,0.001,9826791.0,51996,-108028.265625
24964,208116,87,2372,133740.64532797,7.94,-2.8841419219970703,38.99052429199219,0.001,6274733.0,52003,-108203.609375
24968,208148,87,2372,133744.35939690002,7.84,-2.2686800956726074,39.069034576416016,0.001,2833369.5,52011,-107846.703125
24972,208176,87,2373,133746.39601017002,7.8,-2.064969062805176,39.1973762512207,0.001,42604800.0,52018,-107982.4921875
24976,208204,87,2373,133746.69601012,7.79,-0.713047444820404,39.280941009521484,0.001,7578479.5,52025,-107429.078125
24980,208236,87,2373,133749.39601012002,7.76,-1.276259422302246,39.40642547607422,0.001,1948326.0,52033,-107742.9375
24984,208268,87,2374,133752.39601012002,7.75,-1.1786658763885498,39.485557556152344,0.001,6819548.0,52041,-107350.375
24988,208300,87,2374,133753.59601012,7.74,-2.7932839393615723,39.600345611572266,0.001,2020030.75,52049,-106992.4375
24992,208332,87,2374,133759.29601025,7.64,0.10788470506668091,39.70800018310547,0.001,7077028.0,52057,-107558.140625
24996,208364,87,2374,133758.99601025,7.65,0.7499794960021973,39.762474060058594,0.001,2737537.25,52065,-107451.6796875
25000,208396,87,2375,133758.31395635,7.68,-0.2944095730781555,39.82954025268555,0.001,8285443.5,52073,-106863.3515625
25004,208428,87,2375,133757.71395635002,7.7,-0.4229429364204407,39.89280700683594,0.001,5461975.0,52081,-107250.6953125
25008,208460,87,2375,133758.65355834,7.7,-2.728058099746704,39.95074462890625,0.001,3762469.25,52089,-108663.6875
25012,208492,87,2376,133758.95610825001,7.72,-2.1153879165649414,40.063358306884766,0.001,3597994.0,52097,-107661.0625
25016,208524,87,2376,133761.35610825,7.73,-1.5841667652130127,40.19008255004883,0.001,3276571.75,52105,-106534.3671875
25020,208556,87,2376,133761.30401654,7.73,-1.4317419528961182,40.27129364013672,0.001,5991121.5,52113,-107813.6171875
25024,208588,87,2377,133763.10401654002,7.73,-2.532066822052002,40.395870208740234,0.001,10833480.0,52121,-108900.859375
25028,208620,87,2377,133762.20401654002,7.76,-1.4556686878204346,40.51460647583008,0.001,2297264.0,52129,-106342.984375
25032,208652,87,2377,133761.19859046,7.8,0.045295119285583496,40.58931350708008,0.001,4289200.5,52137,-107595.0390625
25036,208684,87,2378,133762.39859046,7.82,-2.5863394737243652,40.69608688354492,0.001,14667544.0,52145,-106353.2421875
25040,208716,87,2378,133761.79859046,7.84,-0.06917190551757812,40.789894104003906,0.001,2225801.5,52153,-108130.921875
25044,208748,87,2378,133761.49859046002,7.85,0.39984577894210815,40.83616256713867,0.001,3520571.25,52161,-106301.5078125
25048,208780,87,2379,133760.59859046002,7.88,-0.7109668254852295,40.88493347167969,0.001,1770997.375,52169,-106205.90625
25052,208816,87,2379,133759.69859046,7.91,1.9851469993591309,40.912261962890625,0.001,27705624.0,52178,-106454.109375
25056,208848,87,2379,133759.09859046002,7.93,-0.1841297745704651,40.914730072021484,0.001,3197029.75,52186,-107304.515625
25060,208884,87,2379,133758.79859046,7.94,-0.9143052101135254,40.919044494628906,0.001,5255343.5,52195,-107640.203125
25064,208916,87,2380,133757.29859046,7.99,0.04087799787521362,40.92139434814453,0.001,5494102.5,52203,-107840.3046875
25068,208948,87,2380,133756.88452151002,8.01,1.2493581771850586,40.915863037109375,0.001,4198926.0,52211,-107633.3125
25072,208980,87,2380,133756.04790824,8.04,0.5590948462486267,40.89549255371094,0.001,20154060.0,52219,-105824.140625
25076,209012,87,2381,133756.04790829,8.04,1.026038408279419,40.89141082763672,0.001,6506241.0,52227,-106264.125
25080,209044,87,2381,133754.54790829,8.06,0.9709686040878296,40.87959671020508,0.001,82864272.0,52235,-107875.859375
25084,209076,87,2381,133754.54790829,8.09,0.22135871648788452,40.8686637878418,0.001,49137360.0,52243,-107123.515625
25088,209108,87,2382,133754.24790828998,8.1,0.9383050799369812,40.86088943481445,0.001,16033272.0,52251,-107423.90625
25092,209140,87,2382,133753.34790829,8.1,0.6927487850189209,40.839149475097656,0.001,3814755.75,52259,-106150.1796875
25096,209172,87,2382,133753.04790829,8.11,-0.47403818368911743,40.8289794921875,0.001,6053271.0,52267,-107853.578125
25100,209204,87,2383,133752.14790829,8.11,0.4066932797431946,40.82754898071289,0.001,8833753.0,52275,-108191.421875
25104,209236,87,2383,133752.14790829,8.11,0.22544020414352417,40.82099533081055,0.001,4267058.0,52283,-107900.40625
25108,209268,87,2383,133751.24790828998,8.11,-1.0520081520080566,40.829872131347656,0.001,4466134.5,52291,-107971.4765625
25112,209300,87,2384,133751.24790828998,8.11,-0.9706457853317261,40.84198760986328,0.001,8092524.0,52299,-107521.5625
25116,209332,87,2384,133748.54790829,8.11,-1.2252531051635742,40.86431121826172,0.001,2451595.0,52307,-108734.5
25120,209364,87,2384,133748.3,8.12,0.11472314596176147,40.88013458251953,0.001,2512912.5,52315,-108144.53125
25124,209396,87,2384,133747.4,8.12,1.8149809837341309,40.89005661010742,0.001,1402351.0,52323,-108163.2265625
25128,209432,87,2385,133747.4,8.12,0.016613245010375977,40.88733673095703,0.001,6395038.0,52332,-109126.6015625
25132,209464,87,2385,133745.3,8.13,-0.5461667776107788,40.88743591308594,0.001,29306956.0,52340,-108597.6171875
25136,209496,87,2385,133745.0,8.14,-1.1088473796844482,40.87709426879883,0.001,10568326.0,52348,-109594.234375
25140,209528,87,2386,133744.1,8.14,-1.1569390296936035,40.886531829833984,0.001,8139987.0,52356,-107800.28125
25144,209560,87,2386,133743.8,8.12,-0.9834862947463989,40.92313003540039,0.001,6424577.5,52364,-107304.109375
25148,209592,87,2386,133742.0,8.12,-3.381394863128662,40.978607177734375,0.001,2982853.0,52372,-108316.078125
25152,209624,87,2387,133742.9,8.12,-1.3417894840240479,41.032012939453125,0.001,2064804.75,52380,-107673.65625
25156,209652,87,2387,133743.8,8.09,-1.9757970571517944,41.12706756591797,0.001,2832985.5,52387,-108234.21875
25160,209684,87,2387,133743.8,8.06,-0.6710506677627563,41.19976806640625,0.001,7069417.0,52395,-108117.046875
25164,209716,87,2388,133745.2551259,8.01,-1.4160733222961426,41.30286407470703,0.001,13414129.0,52403,-107781.4140625
25168,209744,87,2388,133746.4551259,7.97,-0.20066195726394653,41.364837646484375,0.001,11408434.0,52410,-108572.8125
25172,209776,87,2388,133746.7551259,7.96,0.26557445526123047,41.44319534301758,0.001,4528886.0,52418,-107549.625
25176,209808,87,2388,133745.8551259,7.96,1.1965272426605225,41.492103576660156,0.001,3052583.0,52426,-108298.8359375
25180,209836,87,2389,133747.93910158,7.92,0.7379359006881714,41.50911331176758,0.001,7871797.0,52433,-107062.328125
25184,209868,87,2389,133748.53910158,7.9,1.1147905588150024,41.51569747924805,0.001,2336680.5,52441,-106197.375
25188,209896,87,2389,133749.73910158,7.86,0.7687843441963196,41.51443099975586,0.001,26990354.0,52448,-105152.859375
25192,209928,87,2390,133750.93910158,7.85,0.6751754283905029,41.49213790893555,0.001,2865834.25,52456,-107356.40625
25196,209956,87,2390,133749.73910158,7.83,1.768095850944519,41.46590042114258,0.001,7348848.0,52463,-107903.3515625
25200,209988,87,2390,133750.93910158,7.82,0.6446726322174072,41.42091369628906,0.001,4715794.0,52471,-109975.9765625
25204,210020,87,2390,133751.23910158,7.78,1.4166213274002075,41.3846549987793,0.001,6212866.0,52479,-106994.1953125
25208,210048,87,2391,133753.03910158,7.75,-0.922756016254425,41.33073043823242,0.001,2459209.5,52486,-108337.546875
25212,210080,87,2391,133753.33910158,7.74,1.5970594882965088,41.30318832397461,0.001,17879470.0,52494,-106091.1796875
25216,210112,87,2391,133755.73910158,7.72,2.0398952960968018,41.25381088256836,0.001,3418547.75,52502,-106822.9375
25220,210144,87,2392,133754.83910158,7.72,1.1686992645263672,41.196815490722656,0.001,3542355.25,52510,-107470.5546875
25224,210172,87,2392,133756.03910158,7.71,1.9455350637435913,41.1552734375,0.001,2731425.5,52517,-106896.625
25228,210204,87,2392,133756.63910158002,7.69,1.5010545253753662,41.088294982910156,0.001,13547589.0,52525,-104137.5
25232,210232,87,2393,133758.94559738002,7.67,-0.2548196315765381,41.04596710205078,0.001,4340925.5,52532,-106439.8828125
25236,210264,87,2393,133758.94559738,7.67,0.39356911182403564,40.99455261230469,0.001,10379059.0,52540,-108898.1328125
25240,210296,87,2393,133759.24559737998,7.66,0.8654051423072815,40.95574188232422,0.001,17548134.0,52548,-107475.8125
25244,210324,87,2394,133761.04559738,7.66,1.872434139251709,40.88938522338867,0.001,4254319.0,52555,-106259.390625
25248,210356,87,2394,133761.94559738,7.66,1.1796562671661377,40.83740997314453,0.001,3913960.0,52563,-107724.4765625
25252,210388,87,2394,133763.14559738,7.65,0.8398051261901855,40.75676345825195,0.001,2427596.5,52571,-108430.296875
25256,210420,87,2395,133762.54559738,7.67,2.1639959812164307,40.6668701171875,0.001,2897379.0,52579,-108467.03125
25260,210452,87,2395,133763.14559738,7.68,-0.32485583424568176,40.5998420715332,0.001,8897851.0,52587,-108368.34375
25264,210480,87,2395,133763.19047148002,7.68,0.9907895922660828,40.521793365478516,0.001,2738675.5,52594,-108095.7890625
25268,210512,87,2395,133762.59047148,7.7,1.5695730447769165,40.47285842895508,0.001,19650444.0,52602,-106346.921875
25272,210544,87,2396,133762.89047148,7.69,0.06672453880310059,40.40410614013672,0.001,1912238.125,52610,-105846.4609375
25276,210576,87,2396,133763.49047148,7.67,0.2588689625263214,40.33906936645508,0.001,2265466.5,52618,-106303.90625
25280,210608,87,2396,133762.9064958,7.69,1.5726460218429565,40.292083740234375,0.001,6765961.5,52626,-106958.109375
25284,210636,87,2397,133763.2064958,7.68,0.029761135578155518,40.22431945800781,0.001,3486929.0,52633,-108025.203125
25288,210664,87,2397,133763.2064958,7.68,-0.09215264022350311,40.18797302246094,0.001,12108418.0,52640,-106030.9453125
25292,210692,87,2397,133763.8064958,7.66,-0.0756942629814148,40.1582145690918,0.001,4529208.0,52647,-106997.4921875
25296,210720,87,2397,133766.5064958,7.63,0.16255179047584534,40.12494659423828,0.001,3276211.5,52654,-108037.765625
25300,210748,87,2398,133767.1064958,7.61,1.280112385749817,40.11438751220703,0.001,10706965.0,52661,-107894.90625
25304,210776,87,2398,133766.8064958,7.62,0.0126895010471344,40.112464904785156,0.001,6258677.0,52668,-107438.421875
25308,210808,87,2398,133768.0064958,7.61,1.0346341133117676,40.11207962036133,0.001,53118964.0,52676,-108640.4140625
25312,210836,87,2399,133767.7064958,7.59,-0.09342002868652344,40.09992980957031,0.001,89950952.0,52683,-108271.59375
25316,210864,87,2399,133766.5064958,7.6,0.7503148317337036,40.08358383178711,0.001,7257778.5,52690,-107864.375
25320,210892,87,2399,133767.7064958,7.56,-0.46978604793548584,40.073482513427734,0.001,2711541.5,52697,-108717.890625
25324,210924,87,2400,133765.6064958,7.57,-1.444635033607483,40.07627487182617,0.001,3078673.25,52705,-109716.28125
25328,210952,87,2400,133765.3064958,7.55,-1.3551052808761597,40.09325408935547,0.001,2668101.5,52712,-109762.6328125
25332,210980,87,2400,133766.3,7.52,-1.25966477394104,40.113746643066406,0.001,2477856.5,52719,-107573.21875
25336,211008,87,2400,133766.6,7.48,0.3773546814918518,40.14967346191406,0.001,7554112.5,52726,-109361.0625
25340,211036,87,2401,133766.6,7.45,0.07817912101745605,40.17200469970703,0.001,8335185.0,52733,-107422.453125
25344,211068,87,2401,133766.0,7.44,-0.4958568811416626,40.209957122802734,0.001,1552712.75,52741,-108419.4921875
25348,211096,87,2401,133766.0,7.41,0.9374625086784363,40.2259521484375,0.001,2926712.5,52748,-107606.9375
25352,211124,87,2401,133766.3,7.4,-0.12687194347381592,40.2402229309082,0.001,5721179.0,52755,-108675.28125
25356,211152,87,2402,133767.5,7.36,-0.006002068519592285,40.25563430786133,0.001,12648844.0,52762,-107540.84375
25360,211184,87,2402,133767.5,7.33,1.2729346752166748,40.264591217041016,0.001,12046800.0,52770,-108358.875
25364,211216,87,2402,133766.28640194001,7.37,0.18131816387176514,40.26460266113281,0.001,5311698.0,52778,-108150.703125
