train/n_updates,time/fps,train/explained_variance,rollout/ep_rew_mean,train/entropy_loss,train/std,train/policy_loss,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/learning_rate,time/iterations,train/value_loss
19199,380,0.0,-81036.4,-9.612617492675781,1.2090791463851929,-84.19237518310547,334.42,1008,384000,0.0007,19200,90.18688201904297
19299,380,-1.1920928955078125e-07,-80151.9,-9.636903762817383,1.214247226715088,-84.54972076416016,345.96,1013,386000,0.0007,19300,87.38495635986328
19399,380,-1.1920928955078125e-07,-77578.2,-9.626054763793945,1.2111854553222656,-83.11907958984375,378.56,1019,388000,0.0007,19400,84.67485809326172
19499,380,0.0,-77733.0,-9.65893268585205,1.2179532051086426,-80.34557342529297,384.04,1024,390000,0.0007,19500,81.95293426513672
19599,380,-1.1920928955078125e-07,-75100.6,-9.650341033935547,1.2153301239013672,-82.47063446044922,410.77,1030,392000,0.0007,19600,79.27559661865234
19699,380,0.0,-74184.3,-9.645698547363281,1.2152349948883057,-76.70931243896484,419.13,1035,394000,0.0007,19700,76.6566390991211
19799,380,-1.1920928955078125e-07,-72415.6,-9.645846366882324,1.2159372568130493,-73.65128326416016,442.24,1041,396000,0.0007,19800,74.08168029785156
19899,380,-1.1920928955078125e-07,-71512.2,-9.626461029052734,1.212630033493042,-73.14859008789062,451.89,1046,398000,0.0007,19900,71.54765319824219
19999,380,0.0,-69778.6,-9.664905548095703,1.2206034660339355,-69.6221923828125,478.51,1052,400000,0.0007,20000,69.07051086425781
20099,380,0.0,-69778.6,-9.680928230285645,1.2234264612197876,-71.8708724975586,478.51,1057,402000,0.0007,20100,66.6308822631836
20199,379,5.960464477539063e-08,-67132.0,-9.71453857421875,1.2306150197982788,-65.79329681396484,513.82,1063,404000,0.0007,20200,64.24124908447266
20299,379,-1.1920928955078125e-07,-67132.0,-9.70722484588623,1.2279629707336426,-71.5199966430664,513.82,1068,406000,0.0007,20300,61.87336349487305
20399,379,0.0,-64489.8,-9.724578857421875,1.2325539588928223,-65.81949615478516,549.57,1074,408000,0.0007,20400,59.57455062866211
20499,379,-1.1920928955078125e-07,-64489.8,-9.727370262145996,1.2324600219726562,-68.13143920898438,549.57,1079,410000,0.0007,20500,57.289424896240234
20599,379,1.7881393432617188e-07,-60863.6,-9.719871520996094,1.23029363155365,-69.27156066894531,586.91,1085,412000,0.0007,20600,55.057464599609375
20699,379,0.0,-61082.8,-9.707399368286133,1.228610634803772,-62.00823974609375,608.83,1090,414000,0.0007,20700,52.913368225097656
20799,379,0.0,-61185.3,-9.703375816345215,1.2278351783752441,-63.311275482177734,619.08,1096,416000,0.0007,20800,50.791927337646484
20899,379,0.0,-60353.3,-9.718896865844727,1.2311158180236816,-63.190460205078125,635.87,1101,418000,0.0007,20900,48.6779670715332
20999,379,0.0,-58521.0,-9.729945182800293,1.2333650588989258,-59.782222747802734,652.62,1107,420000,0.0007,21000,46.63593292236328
21099,379,-2.384185791015625e-07,-57772.3,-9.749480247497559,1.2375943660736084,-59.3176383972168,677.74,1112,422000,0.0007,21100,44.62452697753906
21199,379,5.960464477539063e-08,-56870.2,-9.729145050048828,1.2335118055343628,-57.57440948486328,687.52,1118,424000,0.0007,21200,42.67808151245117
21299,379,0.0,-54141.1,-9.778075218200684,1.2433829307556152,-55.23052978515625,714.58,1123,426000,0.0007,21300,40.7469367980957
21399,379,0.0,-53141.6,-9.793266296386719,1.2464420795440674,-54.399635314941406,714.62,1129,428000,0.0007,21400,38.88092803955078
21499,378,0.0,-51305.5,-9.80972671508789,1.249404788017273,-55.402252197265625,730.99,1134,430000,0.0007,21500,37.051029205322266
21599,378,0.0,-50490.1,-9.834100723266602,1.2540898323059082,-61618.23828125,749.44,1140,432000,0.0007,21600,491852256.0
21699,378,-1.1920928955078125e-07,-48642.3,-9.828352928161621,1.253551959991455,-52.88001251220703,764.64,1145,434000,0.0007,21700,33.54171371459961
21799,378,-1.1920928955078125e-07,-47755.5,-9.83570384979248,1.2552893161773682,-49.789058685302734,775.95,1151,436000,0.0007,21800,31.837100982666016
21899,378,0.0,-45943.6,-9.865363121032715,1.2600895166397095,-54.64759063720703,794.74,1156,438000,0.0007,21900,30.181028366088867
21999,378,-1.1920928955078125e-07,-44060.9,-9.878844261169434,1.264876365661621,-47.32283401489258,806.45,1162,440000,0.0007,22000,28.567258834838867
22099,378,0.0,-42192.1,-9.881011009216309,1.2655797004699707,-44.47043228149414,819.55,1168,442000,0.0007,22100,27.010217666625977
22199,378,0.0,-40385.3,-9.916655540466309,1.2727705240249634,-45.1143798828125,838.85,1173,444000,0.0007,22200,25.488632202148438
22299,378,0.0,-40343.0,-9.92546272277832,1.2743686437606812,-43.87282180786133,834.62,1178,446000,0.0007,22300,24.015268325805664
22399,378,0.0,-40343.0,-9.918169021606445,1.2729381322860718,-41.72371292114258,834.62,1184,448000,0.0007,22400,22.576074600219727
22499,378,-1.1920928955078125e-07,-40343.0,-9.91368293762207,1.2711092233657837,-40.25831604003906,834.62,1189,450000,0.0007,22500,21.199750900268555
22599,378,-1.1920928955078125e-07,-41329.9,-9.870235443115234,1.261181354522705,-41.10060501098633,833.32,1195,452000,0.0007,22600,19.850860595703125
22699,378,-1.1920928955078125e-07,-42219.1,-9.888663291931152,1.265688419342041,-39.8289909362793,822.25,1200,454000,0.0007,22700,18.55312728881836
22799,378,0.0,-43161.1,-9.91103744506836,1.2710833549499512,-36.649654388427734,816.46,1206,456000,0.0007,22800,17.284164428710938
22899,377,-1.1920928955078125e-07,-44018.15,-9.8766450881958,1.2631734609603882,-35.36785125732422,812.68,1211,458000,0.0007,22900,16.326629638671875
22999,377,-1.1920928955078125e-07,-45879.95,-9.89203929901123,1.266852855682373,-34.56049346923828,798.88,1217,460000,0.0007,23000,15.094247817993164
23099,377,1.1920928955078125e-07,-45879.95,-9.885172843933105,1.2652308940887451,-35.29694747924805,798.88,1222,462000,0.0007,23100,13.937275886535645
23199,377,0.0,-46867.15,-9.814482688903809,1.250145435333252,0.7032833099365234,797.61,1228,464000,0.0007,23200,50.1290397644043
23299,377,-1.1920928955078125e-07,-45816.35,-9.798541069030762,1.2474899291992188,-30.403518676757812,805.15,1233,466000,0.0007,23300,12.8062162399292
23399,377,1.1920928955078125e-07,-44886.75,-9.787851333618164,1.2456023693084717,-28.1292667388916,812.18,1239,468000,0.0007,23400,11.652223587036133
23499,377,0.0,-44017.35,-9.777653694152832,1.2425810098648071,-31.851659774780273,825.23,1244,470000,0.0007,23500,10.629199028015137
23599,377,0.0,-43940.35,-9.803610801696777,1.2492339611053467,-25.691556930541992,827.53,1249,472000,0.0007,23600,9.691657066345215
23699,377,0.0,-45854.35,-9.821313858032227,1.2523375749588013,-24.974117279052734,818.95,1255,474000,0.0007,23700,8.793745040893555
23799,377,0.0,-46711.55,-9.826980590820312,1.2544326782226562,-23.387741088867188,814.68,1260,476000,0.0007,23800,7.9317827224731445
23899,377,0.0,-49430.55,-9.826237678527832,1.2534068822860718,-24.34006118774414,796.61,1266,478000,0.0007,23900,7.1342926025390625
23999,377,1.1920928955078125e-07,-48390.85,-9.831877708435059,1.2550383806228638,-22.488195419311523,802.63,1271,480000,0.0007,24000,6.370067596435547
24099,377,0.0,-47413.55,-9.834978103637695,1.2560852766036987,-20.396604537963867,804.89,1277,482000,0.0007,24100,5.643599510192871
24199,377,0.0,-50116.55,-9.831804275512695,1.2559847831726074,-19.23819923400879,775.22,1282,484000,0.0007,24200,4.9609527587890625
24299,377,-1.1920928955078125e-07,-51857.85,-9.853687286376953,1.2606208324432373,-18.38254165649414,759.37,1288,486000,0.0007,24300,4.343871116638184
24399,377,0.0,-52573.85,-9.867822647094727,1.2633042335510254,-16.507566452026367,740.98,1293,488000,0.0007,24400,3.745387315750122
24499,377,-1.1920928955078125e-07,-51542.25,-9.8640718460083,1.2620069980621338,-16.365581512451172,747.81,1299,490000,0.0007,24500,3.206211566925049
24599,377,0.0,-54957.85,-9.840895652770996,1.2570847272872925,-15.194853782653809,709.41,1304,492000,0.0007,24600,2.7292263507843018
24699,377,0.0,-59439.75,-9.843721389770508,1.2577091455459595,-13.519366264343262,667.65,1309,494000,0.0007,24700,2.2660233974456787
24799,377,0.0,-62160.35,-9.835481643676758,1.2568256855010986,-11.340768814086914,649.74,1315,496000,0.0007,24800,1.8535044193267822
24899,377,0.0,-62855.35,-9.846170425415039,1.2581167221069336,-10.787757873535156,639.25,1320,498000,0.0007,24900,1.4755672216415405
24999,377,0.0,-67283.85,-9.857044219970703,1.260436773300171,-9.492959976196289,592.15,1325,500000,0.0007,25000,1.1432002782821655
25099,377,1.1920928955078125e-07,-67283.85,-9.883411407470703,1.266730546951294,-7.960113525390625,592.15,1331,502000,0.0007,25100,0.848095715045929
25199,377,5.960464477539063e-08,-70799.05,-9.906577110290527,1.2714629173278809,-6.4961395263671875,563.71,1336,504000,0.0007,25200,0.5978438258171082
25299,376,2.384185791015625e-07,-74321.55,-9.926421165466309,1.274566888809204,-5.9607110023498535,516.0,1342,506000,0.0007,25300,0.3930167853832245
25399,376,0.0,-75312.45,-9.926490783691406,1.2743674516677856,-4.499604225158691,515.1,1347,508000,0.0007,25400,0.23231816291809082
25499,376,4.76837158203125e-07,-76168.2,-9.923974990844727,1.2737369537353516,-2.9625210762023926,510.18,1353,510000,0.0007,25500,0.1116054430603981
25599,376,2.980232238769531e-07,-78064.7,-9.93552303314209,1.2760783433914185,-1.6756633520126343,499.85,1358,512000,0.0007,25600,0.03429252654314041
25699,376,1.71661376953125e-05,-84343.6,-9.959403038024902,1.2811802625656128,-0.4429994523525238,425.18,1364,514000,0.0007,25700,0.0023855112958699465
25799,376,0.005228817462921143,-89774.2,-9.941505432128906,1.277174949645996,-0.015098446980118752,348.3,1369,516000,0.0007,25800,2.5637448288762243e-06
25899,376,0.0003994107246398926,-92791.54444444,-9.947859764099121,1.2783534526824951,-0.10182016342878342,280.51,1375,518000,0.0007,25900,0.00013356655836105347
25999,376,0.0032601356506347656,-92663.04444444,-9.934473037719727,1.2747089862823486,0.048069268465042114,247.66,1380,520000,0.0007,26000,3.1052531994646415e-05
26099,376,0.0,-97347.34444444001,-9.965679168701172,1.2809184789657593,0.0901595950126648,186.14,1385,522000,0.0007,26100,9.934306581271812e-05
26199,376,0.0023453831672668457,-99009.44444444001,-9.972877502441406,1.282515048980713,0.03134720399975777,142.37,1391,524000,0.0007,26200,1.2825429621443618e-05
26299,376,4.315376281738281e-05,-99760.54444444,-9.980339050292969,1.284299612045288,0.03846915438771248,117.49,1396,526000,0.0007,26300,1.9280612832517363e-05
26399,376,0.01168835163116455,-99819.24444444,-9.973395347595215,1.2827874422073364,0.013461503200232983,123.36,1401,528000,0.0007,26400,2.5637448288762243e-06
26499,376,7.331371307373047e-05,-100004.14444444001,-9.986750602722168,1.2856553792953491,0.031071895733475685,131.85,1407,530000,0.0007,26500,1.1416525012464263e-05
26599,376,2.5153160095214844e-05,-100226.94444444001,-10.006959915161133,1.289430856704712,0.05427366495132446,144.13,1413,532000,0.0007,26600,3.334954453748651e-05
26699,376,0.030303001403808594,-100401.2,-10.010505676269531,1.2905910015106201,0.007393002510070801,141.12,1418,534000,0.0007,26700,6.556510925292969e-07
26799,376,0.0005933642387390137,-100722.8,-10.006400108337402,1.2899963855743408,0.01154697872698307,163.28,1423,536000,0.0007,26800,1.4312565781438025e-06
26899,376,0.6666666269302368,-100859.8,-10.00882625579834,1.290215253829956,0.0017346363747492433,166.98,1429,538000,0.0007,26900,4.0978193283081055e-08
26999,376,1.0,-99021.3,-10.008806228637695,1.29021418094635,-0.0,183.11,1435,540000,0.0007,27000,0.0
27099,376,0.019607841968536377,-97206.4,-10.016661643981934,1.2921547889709473,0.008595782332122326,201.6,1440,542000,0.0007,27100,1.0244548320770264e-06
27199,376,0.0005328059196472168,-96456.0,-10.04748249053955,1.2986979484558105,0.04307232424616814,216.55,1446,544000,0.0007,27200,2.498254252714105e-05
27299,376,0.009411633014678955,-96385.9,-10.102482795715332,1.3111414909362793,0.011286702938377857,229.54,1451,546000,0.0007,27300,1.4312565781438025e-06
27399,376,0.00012475252151489258,-96165.8,-10.11857795715332,1.314692497253418,0.07036598026752472,227.53,1457,548000,0.0007,27400,6.054192999727093e-05
27499,376,0.0024797916412353516,-95808.6,-10.133661270141602,1.317683458328247,0.056010812520980835,211.81,1462,550000,0.0007,27500,4.073232412338257e-05
27599,376,4.315376281738281e-05,-95547.3,-10.154606819152832,1.3222713470458984,0.043596867471933365,205.68,1468,552000,0.0007,27600,1.9280612832517363e-05
27699,375,5.125999450683594e-05,-97073.5,-10.16787338256836,1.3253368139266968,0.15012873709201813,158.32,1473,554000,0.0007,27700,0.0002607204078231007
27799,375,0.0,-99639.2,-10.188689231872559,1.3315285444259644,-175487.0,94.92,1479,556000,0.0007,27800,1902448000.0
27899,375,4.291534423828125e-06,-99753.3,-10.229377746582031,1.3392795324325562,0.12947256863117218,86.33,1484,558000,0.0007,27900,0.00019469112157821655
27999,375,1.0013580322265625e-05,-99967.8,-10.23654842376709,1.341117262840271,0.08729203045368195,77.78,1490,560000,0.0007,28000,8.399412035942078e-05
28099,375,0.0003871321678161621,-99276.9,-10.257445335388184,1.3452523946762085,0.10848569869995117,78.69,1495,562000,0.0007,28100,0.00013794004917144775
28199,375,5.841255187988281e-05,-99322.3,-10.278047561645508,1.3500251770019531,0.06875713914632797,83.23,1501,564000,0.0007,28200,5.743280053138733e-05
28299,375,0.05263155698776245,-99356.5,-10.295462608337402,1.3541152477264404,0.005576857831329107,86.65,1507,566000,0.0007,28300,3.688037395477295e-07
28399,375,-1.1920928955078125e-07,-98680.8,-10.33353042602539,1.3638420104980469,-242416.484375,109.07,1512,568000,0.0007,28400,2354644224.0
28499,375,0.005914449691772461,-98642.6,-10.355010032653809,1.3678072690963745,0.031669724732637405,125.25,1518,570000,0.0007,28500,1.1416525012464263e-05
28599,375,0.0007888078689575195,-98653.0,-10.35471248626709,1.3675947189331055,0.054516952484846115,136.29,1523,572000,0.0007,28600,3.818944242084399e-05
28699,375,4.762411117553711e-05,-98757.7,-10.344136238098145,1.3649801015853882,0.04022748023271561,146.76,1528,574000,0.0007,28700,1.7543881767778657e-05
28799,375,0.05263155698776245,-97973.0,-10.350793838500977,1.3673655986785889,0.005765486974269152,168.28,1534,576000,0.0007,28800,3.688037395477295e-07
28899,375,nan,-98085.5,-10.34884262084961,1.3670786619186401,-0.0,169.53,1539,578000,0.0007,28900,0.0
28999,375,1.0,-95428.5,-10.370993614196777,1.3723199367523193,-0.0,203.8,1545,580000,0.0007,29000,0.0
29099,375,0.0,-95359.25,-10.372626304626465,1.3728127479553223,73.94942474365234,217.01,1550,582000,0.0007,29100,132.8199920654297
29199,375,1.1920928955078125e-07,-95429.25,-10.391234397888184,1.3767389059066772,-1.5207709074020386,227.6,1555,584000,0.0007,29200,0.027107859030365944
29299,375,0.0,-95375.15,-10.393863677978516,1.3767942190170288,36.779781341552734,233.16,1561,586000,0.0007,29300,65.53563690185547
29399,375,3.039836883544922e-06,-95228.9,-10.387701988220215,1.3758704662322998,33.67741775512695,238.76,1566,588000,0.0007,29400,64.5054702758789
29499,375,5.960464477539063e-08,-93114.9,-10.404570579528809,1.3800694942474365,38.19318389892578,261.98,1571,590000,0.0007,29500,64.18497467041016
29599,375,1.1920928955078125e-07,-93146.5,-10.392511367797852,1.3768346309661865,-4.415532112121582,278.22,1577,592000,0.0007,29600,0.19740000367164612
29699,375,-1.1920928955078125e-07,-92239.2,-10.401820182800293,1.3796861171722412,-2.431157350540161,287.48,1582,594000,0.0007,29700,0.07831881195306778
29799,375,1.0132789611816406e-06,-90459.7,-10.379042625427246,1.3732671737670898,-1.2048721313476562,309.51,1587,596000,0.0007,29800,0.015621519647538662
29899,375,1.1920928955078125e-07,-90572.6,-10.371962547302246,1.3724212646484375,40.989044189453125,320.8,1593,598000,0.0007,29900,66.08905792236328
29999,375,-1.1920928955078125e-07,-90495.35,-10.347200393676758,1.366042971611023,104.6838150024414,325.07,1598,600000,0.0007,30000,277.6563415527344
30099,375,-1.1920928955078125e-07,-89101.97,-10.339944839477539,1.36515474319458,35.43386459350586,333.37,1603,602000,0.0007,30100,63.89079666137695
30199,375,0.0,-88109.32,-10.356932640075684,1.3702977895736694,-134791.75,344.67,1609,604000,0.0007,30200,1441391744.0
30299,375,0.0,-86086.47,-10.33208179473877,1.3638973236083984,67.2367935180664,356.76,1614,606000,0.0007,30300,123.21524810791016
30399,375,8.940696716308594e-07,-84159.17,-10.323016166687012,1.3614604473114014,112.97515106201172,382.85,1619,608000,0.0007,30400,196.7344512939453
30499,375,3.039836883544922e-06,-82992.82,-10.307400703430176,1.3585844039916992,63.42970657348633,388.69,1624,610000,0.0007,30500,118.88835906982422
30599,375,0.0,-81986.02,-10.294376373291016,1.3555454015731812,23.0386962890625,407.51,1629,612000,0.0007,30600,59.02460861206055
30699,375,-2.2649765014648438e-06,-80878.995,-10.260164260864258,1.3487248420715332,27.139570236206055,420.03,1635,614000,0.0007,30700,58.42741012573242
30799,375,3.606081008911133e-05,-81029.495,-10.256863594055176,1.3479217290878296,63.11037826538086,435.08,1640,616000,0.0007,30800,113.6669921875
30899,375,0.806065559387207,-78878.295,-10.244030952453613,1.3449106216430664,60.36431884765625,445.38,1645,618000,0.0007,30900,88.55712127685547
30999,375,0.7741861939430237,-77774.995,-10.23123836517334,1.3420394659042358,77.0112533569336,460.39,1651,620000,0.0007,31000,116.82183074951172
31099,375,0.6006560325622559,-77695.795,-10.232776641845703,1.3419990539550781,24.906116485595703,464.69,1656,622000,0.0007,31100,73.3587417602539
31199,375,-0.03914844989776611,-75473.595,-10.231701850891113,1.3419816493988037,-26.678693771362305,471.67,1661,624000,0.0007,31200,8.79094123840332
31299,375,5.960464477539063e-08,-73624.995,-10.25086498260498,1.3467639684677124,-12.600598335266113,486.79,1667,626000,0.0007,31300,1.8697952032089233
31399,375,0.0,-73624.995,-10.276747703552246,1.3523833751678467,62.40865707397461,486.79,1673,628000,0.0007,31400,113.25239562988281
31499,375,0.07513600587844849,-72652.445,-10.265382766723633,1.3493566513061523,-3.1515052318573,492.12,1678,630000,0.0007,31500,49.885093688964844
31599,375,0.0,-71571.595,-10.238725662231445,1.3446745872497559,-11.631454467773438,498.39,1683,632000,0.0007,31600,1.8210963010787964
31699,375,0.9843701720237732,-68909.045,-10.227322578430176,1.3410429954528809,14.723724365234375,523.08,1689,634000,0.0007,31700,35.657203674316406
31799,375,0.8346480131149292,-67881.395,-10.224791526794434,1.3409855365753174,51.6362419128418,532.41,1694,636000,0.0007,31800,101.9625244140625
31899,375,0.9812946915626526,-64800.245,-10.19530200958252,1.3348042964935303,-20.504745483398438,553.87,1700,638000,0.0007,31900,148.97860717773438
31999,375,0.9555001258850098,-63994.295,-10.225302696228027,1.3411355018615723,5.792076110839844,563.13,1705,640000,0.0007,32000,44.62107467651367
32099,375,0.10706853866577148,-61095.495,-10.225356101989746,1.3401436805725098,-21.141740798950195,590.75,1711,642000,0.0007,32100,6.28767728805542
32199,375,0.0,-60261.545,-10.23864459991455,1.3423079252243042,-10.8654203414917,596.2,1716,644000,0.0007,32200,1.3274192810058594
32299,375,0.4686809182167053,-57430.895,-10.238402366638184,1.3428642749786377,29.166303634643555,623.89,1721,646000,0.0007,32300,57.49123764038086
32399,375,0.23845016956329346,-56512.095,-10.24542236328125,1.3440990447998047,-8.16583251953125,632.69,1727,648000,0.0007,32400,0.7226310968399048
32499,375,1.5497207641601562e-06,-53831.545,-10.259390830993652,1.3477134704589844,-7.232249736785889,652.41,1732,650000,0.0007,32500,0.5827659964561462
32599,375,0.271243691444397,-53927.645,-10.242258071899414,1.3451560735702515,-5.282067775726318,662.02,1738,652000,0.0007,32600,0.3740801513195038
32699,374,0.0,-53142.945,-10.233527183532715,1.3420413732528687,-4.185062408447266,683.54,1744,654000,0.0007,32700,0.21017897129058838
32799,374,2.980232238769531e-07,-52240.845,-10.22557258605957,1.3399837017059326,-2.80708909034729,693.32,1749,656000,0.0007,32800,0.09631635248661041
32899,375,1.1920928955078125e-07,-49700.045,-10.225096702575684,1.3402475118637085,-1.5617014169692993,718.97,1754,658000,0.0007,32900,0.0255575068295002
32999,375,0.00014829635620117188,-48788.145,-10.207801818847656,1.3376379013061523,-0.22445838153362274,727.77,1759,660000,0.0007,33000,0.0006817452958784997
33099,375,0.030303001403808594,-46257.445,-10.209392547607422,1.3376907110214233,-0.007383099291473627,753.94,1764,662000,0.0007,33100,6.556510925292969e-07
33199,375,5.960464477539063e-08,-45355.045,-10.145242691040039,1.3230727910995483,33.1312255859375,763.69,1769,664000,0.0007,33200,65.60649871826172
33299,375,3.2186508178710938e-06,-42597.095,-10.134242057800293,1.3214774131774902,-0.7603875994682312,790.33,1774,666000,0.0007,33300,0.006452792324125767
33399,375,0.12537437677383423,-41739.045,-10.137938499450684,1.3225960731506348,-0.02694038487970829,794.29,1780,668000,0.0007,33400,9.0204184743925e-06
33499,375,1.0,-41069.545,-10.137849807739258,1.3225730657577515,-0.0,803.06,1786,670000,0.0007,33500,0.0
33599,375,1.0,-40258.745,-10.137770652770996,1.3225572109222412,-0.0,811.6,1791,672000,0.0007,33600,0.0
33699,375,0.18152689933776855,-37484.645,-10.137832641601562,1.322594404220581,-0.002244312781840563,834.16,1797,674000,0.0007,33700,2.5685878313197463e-07
33799,374,1.0,-36562.645,-10.138121604919434,1.322632074356079,-0.0,841.95,1802,676000,0.0007,33800,0.0
33899,374,0.3716960549354553,-33982.445,-10.138422012329102,1.3226245641708374,-0.002648794325068593,860.82,1808,678000,0.0007,33900,2.1178276199407264e-07
33999,374,1.0,-33099.745,-10.138325691223145,1.322704792022705,-0.0,862.54,1813,680000,0.0007,34000,0.0
34099,374,0.41284406185150146,-31235.645,-10.137625694274902,1.3225852251052856,0.0011294230353087187,876.11,1819,682000,0.0007,34100,1.2218951894737984e-07
34199,374,0.9644444584846497,-31235.645,-10.143657684326172,1.3240602016448975,-0.0017872207099571824,876.11,1825,684000,0.0007,34200,4.0978193283081055e-08
34299,374,-0.16601943969726562,-29471.345,-10.154044151306152,1.3258655071258545,-0.012971353717148304,889.66,1830,686000,0.0007,34300,2.029910774581367e-06
34399,374,0.8333333134651184,-28509.345,-10.167354583740234,1.3280243873596191,0.004272736608982086,893.45,1836,688000,0.0007,34400,2.6635825634002686e-07
34499,374,-5.7275004386901855,-27679.595,-10.166732788085938,1.328010082244873,-0.002990852342918515,898.47,1841,690000,0.0007,34500,3.3620744943618774e-07
34599,374,1.0,-26127.925,-10.167009353637695,1.3279824256896973,-0.0,909.52,1846,692000,0.0007,34600,0.0
34699,374,-16.493749618530273,-25339.375,-10.167436599731445,1.3279799222946167,0.00018312381871510297,916.77,1852,694000,0.0007,34700,1.3057142211891914e-07
34799,374,1.0,-24518.025,-10.16758918762207,1.3280717134475708,-0.0,924.05,1857,696000,0.0007,34800,0.0
34899,374,0.7906976938247681,-24661.975,-10.146376609802246,1.3233163356781006,-0.00525742769241333,924.05,1863,698000,0.0007,34900,3.688037395477295e-07
34999,374,0.0,-23765.125,-10.060139656066895,1.3047947883605957,-13.419203758239746,931.09,1868,700000,0.0007,35000,2.1320340633392334
35099,374,1.0,-24078.475,-10.064351081848145,1.3057411909103394,-0.0,925.56,1874,702000,0.0007,35100,0.0
35199,374,1.0,-23269.525,-10.060881614685059,1.3045742511749268,-0.0,934.56,1879,704000,0.0007,35200,0.0
35299,374,0.0024797916412353516,-23615.25,-10.02391242980957,1.296902060508728,-0.05617336183786392,927.34,1885,706000,0.0007,35300,4.073232412338257e-05
35399,374,nan,-23615.25,-10.023569107055664,1.2967402935028076,-0.0,927.34,1891,708000,0.0007,35400,0.0
35499,374,nan,-21907.35,-10.023569107055664,1.2967402935028076,-0.0,931.09,1896,710000,0.0007,35500,0.0
35599,374,nan,-21907.35,-10.023569107055664,1.2967402935028076,-0.0,931.09,1901,712000,0.0007,35600,0.0
35699,374,1.0,-20206.05,-10.036993980407715,1.299769639968872,-0.0,935.59,1907,714000,0.0007,35700,0.0
35799,374,1.0,-20206.05,-10.036993980407715,1.299769639968872,-0.0,935.59,1913,716000,0.0007,35800,0.0
35899,374,1.0,-19703.35,-10.036993980407715,1.299769639968872,-0.0,943.87,1918,718000,0.0007,35900,0.0
35999,374,1.0,-19703.35,-10.036993980407715,1.299769639968872,-0.0,943.87,1924,720000,0.0007,36000,0.0
36099,374,1.0,-20610.35,-10.05404281616211,1.3025890588760376,-0.0,934.58,1929,722000,0.0007,36100,0.0
36199,374,1.0,-20610.35,-10.05404281616211,1.3025890588760376,-0.0,934.58,1935,724000,0.0007,36200,0.0
36299,374,1.0,-19012.75,-10.05404281616211,1.3025890588760376,-0.0,947.84,1940,726000,0.0007,36300,0.0
36399,373,1.0,-19012.75,-10.05404281616211,1.3025890588760376,-0.0,947.84,1946,728000,0.0007,36400,0.0
36499,373,1.0,-21304.4,-10.062865257263184,1.3042858839035034,-0.0,940.57,1952,730000,0.0007,36500,0.0
36599,373,1.0,-22400.3,-10.072784423828125,1.3064601421356201,-0.0,937.06,1957,732000,0.0007,36600,0.0
36699,373,nan,-24668.5,-10.075461387634277,1.3074686527252197,-0.0,923.25,1963,734000,0.0007,36700,0.0
36799,373,nan,-26572.9,-10.094612121582031,1.3108445405960083,-0.0,913.71,1968,736000,0.0007,36800,0.0
36899,373,1.0,-26680.75,-10.09404182434082,1.3107166290283203,-0.0,913.71,1974,738000,0.0007,36900,0.0
36999,373,1.0,-26790.15,-10.09404182434082,1.3107166290283203,-0.0,913.71,1979,740000,0.0007,37000,0.0
37099,373,nan,-26740.25,-10.107065200805664,1.3140244483947754,-0.0,908.72,1985,742000,0.0007,37100,0.0
37199,373,1.0,-25747.65,-10.138513565063477,1.3202751874923706,-0.0,909.45,1991,744000,0.0007,37200,0.0
37299,373,1.0,-26704.95,-10.157523155212402,1.3244807720184326,-0.0,905.19,1996,746000,0.0007,37300,0.0
37399,373,1.0,-27616.95,-10.182641983032227,1.3304005861282349,-0.0,896.4,2002,748000,0.0007,37400,0.0
37499,373,1.0,-28606.85,-10.170058250427246,1.3273985385894775,-0.0,895.4,2007,750000,0.0007,37500,0.0
37599,373,1.0,-28606.85,-10.171198844909668,1.3277651071548462,-0.0,895.4,2012,752000,0.0007,37600,0.0
37699,373,1.0,-28606.85,-10.171198844909668,1.3277651071548462,-0.0,895.4,2018,754000,0.0007,37700,0.0
37799,373,1.0,-28731.5,-10.171220779418945,1.3277697563171387,-0.0,895.4,2023,756000,0.0007,37800,0.0
37899,373,1.0,-28731.5,-10.188456535339355,1.3316094875335693,-0.0,895.4,2029,758000,0.0007,37900,0.0
37999,373,1.0,-28731.5,-10.188456535339355,1.3316094875335693,-0.0,895.4,2034,760000,0.0007,38000,0.0
38099,373,1.0,-28731.5,-10.188456535339355,1.3316094875335693,-0.0,895.4,2040,762000,0.0007,38100,0.0
38199,373,1.0,-28731.5,-10.188456535339355,1.3316094875335693,-0.0,895.4,2045,764000,0.0007,38200,0.0
38299,373,1.0,-28731.5,-10.188456535339355,1.3316094875335693,-0.0,895.4,2051,766000,0.0007,38300,0.0
38399,373,1.0,-28731.5,-10.188456535339355,1.3316094875335693,-0.0,895.4,2057,768000,0.0007,38400,0.0
38499,373,1.0,-28731.5,-10.188456535339355,1.3316094875335693,-0.0,895.4,2062,770000,0.0007,38500,0.0
38599,373,1.0,-28731.5,-10.188456535339355,1.3316094875335693,-0.0,895.4,2067,772000,0.0007,38600,0.0
38699,373,1.0,-28731.5,-10.188456535339355,1.3316094875335693,-0.0,895.4,2073,774000,0.0007,38700,0.0
38799,373,1.0,-28731.5,-10.188456535339355,1.3316094875335693,-0.0,895.4,2078,776000,0.0007,38800,0.0
