train/critic_loss,train/ent_coef_loss,time/fps,train/n_updates,train/learning_rate,rollout/ep_len_mean,train/actor_loss,time/total_timesteps,train/ent_coef,rollout/ep_rew_mean,time/episodes,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
394962.53125,-0.05315777659416199,332,276909,0.001,25.96,-4714.6328125,2215376,4.1119818687438965,10325.11243173,50596,6659,,
268547.09375,-0.061420366168022156,332,276919,0.001,26.25,-5217.01171875,2215456,4.115828514099121,10324.062683819999,50600,6660,,
285011.28125,0.11630059778690338,332,276926,0.001,26.22,-4547.27734375,2215512,4.11753511428833,10321.2934516,50604,6660,,
143683.859375,-0.29791098833084106,332,276935,0.001,26.24,-5121.64697265625,2215584,4.118634223937988,10322.725829089999,50608,6660,,
346541.625,-0.2631722390651703,332,276949,0.001,21.97,-4759.61376953125,2215696,4.118594646453857,10709.938620559999,50612,6660,,
224981.71875,0.20048408210277557,332,276964,0.001,22.06,-4877.677734375,2215816,4.12125825881958,10703.178379919998,50616,6660,,
182272.6875,-0.2644451856613159,332,276979,0.001,21.5,-5148.91650390625,2215936,4.118062496185303,10704.907309400001,50620,6661,,
340178.53125,0.8239171504974365,332,276997,0.001,21.47,-5331.9208984375,2216080,4.106178283691406,10706.28745871,50624,6661,,
295219.09375,-0.0986664742231369,332,277013,0.001,22.04,-4846.7294921875,2216208,4.086458683013916,10701.179205299997,50628,6662,,
284234.28125,0.6379961371421814,332,277029,0.001,22.09,-4987.6025390625,2216336,4.0659003257751465,10703.67484416,50632,6662,,
178655.015625,0.45841503143310547,332,277048,0.001,22.6,-4392.84423828125,2216488,4.036192893981934,10698.47795808,50636,6663,,
127979.25,0.28269273042678833,332,277064,0.001,22.62,-4440.2890625,2216616,4.016127586364746,10699.411101400001,50640,6663,,
256021.84375,0.6065905094146729,332,277080,0.001,22.08,-4277.826171875,2216744,3.994121789932251,10701.86737684,50644,6663,,
207685.375,1.188281536102295,332,277101,0.001,23.5,-4215.248046875,2216912,3.966362714767456,10358.1493446,50648,6664,,
329580.875,0.3996427059173584,332,277122,0.001,23.79,-4614.63916015625,2217080,3.9407644271850586,10357.24375098,50652,6664,,
397218.4375,0.17907777428627014,332,277139,0.001,23.72,-4583.25146484375,2217216,3.926368474960327,10358.94240868,50656,6664,,
408100.5625,0.35234054923057556,332,277150,0.001,25.52,-4338.6337890625,2217304,3.9188592433929443,10332.66137471,50660,6665,,
130780.140625,-0.38757163286209106,332,277165,0.001,25.27,-4981.43896484375,2217424,3.914463996887207,10332.38469886,50664,6665,,
263608.3125,-0.06489057093858719,332,277179,0.001,25.36,-5066.6142578125,2217536,3.914891004562378,10333.71171249,50668,6665,,
312298.84375,0.06114540994167328,332,277194,0.001,25.03,-4619.6259765625,2217656,3.9121694564819336,10345.01767565,50672,6666,,
313911.8125,0.23387104272842407,332,277210,0.001,24.39,-5051.05859375,2217784,3.904794454574585,10350.007039910002,50676,6666,,
558509.875,0.1660170555114746,332,277226,0.001,24.12,-4589.5048828125,2217912,3.8945577144622803,10347.52095145,50680,6666,,
408325.0,0.20384952425956726,332,277237,0.001,23.23,-4552.8974609375,2218000,3.887413263320923,10358.562275940001,50684,6667,,
401250.75,-0.2374396026134491,332,277253,0.001,23.31,-5258.52392578125,2218128,3.880527973175049,10355.09295649,50688,6667,,
180730.59375,0.7221958041191101,332,277269,0.001,23.83,-4490.01806640625,2218256,3.8758320808410645,10352.812518490002,50692,6668,,
419573.9375,-0.4763680696487427,332,277283,0.001,23.53,-5051.7783203125,2218368,3.8748886585235596,10354.206599250001,50696,6668,,
209748.03125,-0.44356316328048706,332,277298,0.001,23.28,-5299.7421875,2218488,3.879940986633301,10356.41263733,50700,6668,,
510178.90625,-0.21753348410129547,332,277313,0.001,23.18,-4892.2265625,2218608,3.88777756690979,10355.92773587,50704,6669,,
264733.90625,-0.24459174275398254,332,277323,0.001,23.32,-4729.67333984375,2218688,3.890129327774048,10355.01785977,50708,6669,,
384268.0625,-0.3154428005218506,332,277335,0.001,24.17,-4634.80517578125,2218784,3.8932316303253174,10352.627931770001,50712,6669,,
187368.5,-0.10501611232757568,332,277346,0.001,24.04,-4976.1484375,2218872,3.8982198238372803,10357.297287950001,50716,6670,,
263986.5625,-0.04251602292060852,332,277355,0.001,24.07,-5143.388671875,2218944,3.901235818862915,10357.15370272,50720,6670,,
275624.1875,-0.08973631262779236,332,277365,0.001,24.05,-5118.8662109375,2219024,3.905092239379883,10356.3259259,50724,6670,,
295875.875,0.37191393971443176,332,277377,0.001,23.51,-4714.6943359375,2219120,3.908608913421631,10359.89194254,50728,6670,,
218765.609375,0.05709058791399002,332,277389,0.001,27.08,-4628.1953125,2219216,3.9096174240112305,10100.4901539,50732,6671,,
156438.484375,-0.30913323163986206,332,277400,0.001,26.76,-4770.83935546875,2219304,3.910114288330078,10100.93732508,50736,6671,,
647206.9375,0.6683021187782288,332,277408,0.001,26.82,-4815.4287109375,2219368,3.9115898609161377,10097.85795376,50740,6671,,
167169.0,0.15505468845367432,332,277416,0.001,26.8,-4416.30517578125,2219432,3.9116272926330566,10095.208450959999,50744,6672,,
343189.59375,0.13091188669204712,332,277427,0.001,25.36,-4817.89990234375,2219520,3.9111862182617188,10438.70771544,50748,6672,,
409911.375,0.14266987144947052,332,277437,0.001,25.37,-4349.08251953125,2219600,3.9115161895751953,10436.26638077,50752,6672,,
269978.5625,-0.20837663114070892,332,277446,0.001,24.99,-5585.92236328125,2219672,3.911607265472412,10435.24492322,50756,6672,,
163102.1875,0.42981383204460144,332,277456,0.001,23.0,-4914.1298828125,2219752,3.910306215286255,10462.972288339999,50760,6672,,
164356.28125,0.8707810640335083,332,277471,0.001,23.0,-4632.46875,2219872,3.9007527828216553,10465.565160690001,50764,6673,,
280849.6875,0.41613250970840454,332,277473,0.001,23.03,-5104.44482421875,2219888,3.9007527828216553,10466.476137919999,50768,6673,,
531510.5,0.2786432206630707,332,277486,0.001,23.04,-4632.1513671875,2219992,3.887291669845581,10467.497370210003,50772,6673,,
163477.078125,,332,277487,0.001,23.04,,2220000,3.887291669845581,10467.497370210003,50772,6673,,
,,,,,,,2220000,,,,,7484.5823311999975,21.0
208849.640625,0.5133922100067139,332,277495,0.001,22.99,-5022.3974609375,2220064,3.8794209957122803,10468.80033087,50776,6674,,
295751.5,-0.05864596366882324,332,277506,0.001,22.61,-4867.19140625,2220152,3.870359420776367,10476.407094709997,50780,6674,,
248837.4375,0.16404670476913452,332,277521,0.001,22.61,-4867.76171875,2220272,3.853186845779419,10477.11095183,50784,6674,,
276473.5,0.1614055037498474,332,277531,0.001,22.63,-4648.8154296875,2220352,3.8423869609832764,10482.23599062,50788,6674,,
230663.8125,0.19078552722930908,332,277542,0.001,21.15,-5320.5185546875,2220440,3.835916757583618,10699.94126226,50792,6675,,
191470.03125,-0.5673465132713318,332,277557,0.001,21.16,-5248.3427734375,2220560,3.829646348953247,10701.521700549998,50796,6675,,
359258.6875,-0.24028635025024414,332,277566,0.001,21.34,-4861.62841796875,2220632,3.8298239707946777,10702.06975717,50800,6675,,
433071.34375,0.0053872764110565186,332,277573,0.001,22.13,-4433.45166015625,2220688,3.8308820724487305,10671.358388469996,50804,6675,,
282014.625,-0.6318426728248596,332,277585,0.001,22.01,-4413.5888671875,2220784,3.832810878753662,10672.936778969999,50808,6675,,
159185.25,-0.35827115178108215,332,277592,0.001,21.14,-4857.32275390625,2220840,3.835702657699585,10676.223195420002,50812,6676,,
255633.21875,-0.1787184625864029,332,277604,0.001,21.12,-4645.611328125,2220936,3.8452446460723877,10676.946226700002,50816,6676,,
440567.71875,-0.58244788646698,332,277610,0.001,21.17,-5067.271484375,2220984,3.850674629211426,10678.90750874,50820,6676,,
312204.21875,-0.4087536931037903,332,277621,0.001,21.24,-4883.2294921875,2221072,3.860776901245117,10679.10588482,50824,6676,,
340231.46875,-0.0772712230682373,332,277632,0.001,21.24,-4746.2275390625,2221160,3.870063304901123,10678.17815625,50828,6676,,
313708.71875,-0.38268640637397766,332,277639,0.001,17.64,-4869.42822265625,2221216,3.8785505294799805,10936.0370914,50832,6676,,
348093.09375,0.08065392076969147,332,277651,0.001,17.45,-5131.4755859375,2221312,3.887613296508789,10939.930629889997,50836,6677,,
139166.640625,0.5036512017250061,332,277666,0.001,17.42,-4901.2724609375,2221432,3.897756576538086,10944.100213300002,50840,6677,,
412218.78125,-1.2090046405792236,332,277671,0.001,17.45,-5333.25,2221472,3.899181365966797,10944.324448309999,50844,6677,,
377158.875,-0.0674455463886261,332,277692,0.001,17.57,-4749.71923828125,2221640,3.9147307872772217,10943.33975451,50848,6678,,
470406.0625,-0.6893035173416138,332,277700,0.001,18.21,-4836.1806640625,2221704,3.9220998287200928,10765.51193942,50852,6678,,
199263.296875,0.21909868717193604,332,277715,0.001,18.49,-4484.197265625,2221824,3.9335739612579346,10593.86386875,50856,6678,,
214881.15625,0.2397514134645462,332,277722,0.001,18.42,-4410.80859375,2221880,3.9374465942382812,10595.401559030002,50860,6678,,
383267.40625,0.6451929211616516,332,277731,0.001,18.41,-5332.40478515625,2221952,3.9409077167510986,10593.54409269,50864,6678,,
126029.53125,-0.11794976890087128,332,277741,0.001,18.7,-4500.9208984375,2222032,3.940495729446411,10428.09949608,50868,6679,,
185855.03125,0.4121287763118744,332,277753,0.001,18.68,-4381.8857421875,2222128,3.941596508026123,10427.04755279,50872,6679,,
560608.5,-0.004000850021839142,332,277759,0.001,18.67,-4734.5107421875,2222176,3.940629243850708,10425.49759593,50876,6679,,
559577.5625,0.4459457993507385,332,277770,0.001,18.62,-4168.7802734375,2222264,3.940697193145752,10423.550538649999,50880,6680,,
229320.78125,0.38573312759399414,332,277778,0.001,18.58,-4940.6298828125,2222328,3.9401700496673584,10419.96459488,50884,6680,,
276035.5,-0.16710776090621948,332,277790,0.001,18.51,-4903.9443359375,2222424,3.939011812210083,10419.42337499,50888,6680,,
261880.96875,-0.1436917930841446,332,277800,0.001,18.5,-4721.13232421875,2222504,3.938278913497925,10417.55531944,50892,6681,,
155929.75,0.011824443936347961,332,277816,0.001,18.43,-5241.26318359375,2222632,3.937568426132202,10416.231054290001,50896,6681,,
246788.375,-0.17051605880260468,332,277827,0.001,18.47,-5008.453125,2222720,3.9355669021606445,10414.476228180003,50900,6681,,
485177.53125,-0.5917969346046448,332,277840,0.001,17.66,-4843.48828125,2222824,3.937147617340088,10446.76740371,50904,6681,,
223046.375,0.26600074768066406,332,277853,0.001,17.89,-4626.521484375,2222928,3.9376909732818604,10445.20198232,50908,6682,,
350969.125,-0.6308587789535522,332,277860,0.001,17.93,-5072.2890625,2222984,3.9378881454467773,10446.33310497,50912,6682,,
140331.84375,-0.5149520635604858,332,277880,0.001,18.01,-4796.8525390625,2223144,3.9493885040283203,10445.958345570001,50916,6682,,
299971.25,-0.5594815015792847,332,277896,0.001,18.22,-5147.26513671875,2223272,3.966120481491089,10444.53475491,50920,6683,,
406046.9375,-0.028538435697555542,332,277918,0.001,29.39,-4145.31396484375,2223448,3.987335681915283,9646.514294839999,50924,6683,,
243181.71875,-0.11810417473316193,332,277927,0.001,30.23,-5117.712890625,2223520,3.9904747009277344,9647.86674464,50928,6684,,
197639.90625,0.08945032954216003,332,277937,0.001,30.76,-4757.0419921875,2223600,3.9930167198181152,9647.44557639,50932,6684,,
323890.0625,-0.7865262627601624,332,277949,0.001,30.74,-4998.21728515625,2223696,3.9971253871917725,9647.333866750001,50936,6684,,
357732.9375,-0.3877866268157959,332,277955,0.001,30.79,-4645.330078125,2223744,4.0005645751953125,9648.35739732,50940,6684,,
238311.078125,-0.06360451132059097,332,277968,0.001,30.77,-4748.767578125,2223848,4.007467746734619,9650.00725595,50944,6684,,
226757.21875,-0.13632410764694214,332,277973,0.001,30.67,-4446.3759765625,2223888,4.010401725769043,9652.09693788,50948,6684,,
220202.8125,0.15948860347270966,332,277987,0.001,29.91,-4530.37109375,2224000,4.023802757263184,9831.880639280002,50952,6685,,
235706.078125,-0.5966532230377197,332,277998,0.001,29.9,-4631.5048828125,2224088,4.030580997467041,9833.649576069998,50956,6685,,
188268.09375,-0.3358340561389923,332,278004,0.001,29.6,-4717.50390625,2224136,4.036060333251953,10004.339609999999,50960,6685,,
297971.25,0.3024010956287384,332,278019,0.001,29.58,-4909.7548828125,2224256,4.0507025718688965,10169.859521479999,50964,6685,,
345100.125,-0.5734080672264099,332,278030,0.001,29.85,-5548.70654296875,2224344,4.062162399291992,10166.990248009999,50968,6686,,
289991.4375,0.3372277021408081,332,278035,0.001,30.94,-4747.5771484375,2224384,4.0687336921691895,9836.77211606,50972,6686,,
192323.0,0.49134382605552673,332,278047,0.001,30.93,-4573.87451171875,2224480,4.077537536621094,9837.7058908,50976,6686,,
245315.3125,-0.23739808797836304,332,278054,0.001,31.03,-5051.00048828125,2224536,4.080478668212891,9839.20675916,50980,6686,,
320686.3125,-0.42781031131744385,332,278062,0.001,31.3,-5395.794921875,2224600,4.086616039276123,9687.89031031,50984,6686,,
242612.0,0.31566667556762695,332,278071,0.001,31.37,-5203.73583984375,2224672,4.094051837921143,9688.383955520001,50988,6686,,
251611.953125,0.5106648206710815,332,278079,0.001,31.37,-5085.5126953125,2224736,4.097351551055908,9690.14056252,50992,6687,,
414917.9375,-0.08510082960128784,332,278087,0.001,31.39,-5417.47119140625,2224800,4.100617408752441,9688.68834489,50996,6687,,
202034.46875,-0.514651894569397,332,278096,0.001,31.22,-5927.7822265625,2224872,4.105457782745361,9690.22973794,51000,6687,,
453047.6875,0.4417087733745575,332,278106,0.001,31.22,-4526.30078125,2224952,4.108478546142578,9689.32682873,51004,6687,,
164289.265625,-0.06313057243824005,332,278116,0.001,30.92,-4686.66796875,2225032,4.108295917510986,9690.84645849,51008,6687,,
163560.609375,-0.371381014585495,332,278128,0.001,31.08,-5428.7451171875,2225128,4.107779026031494,9688.102185689999,51012,6687,,
220644.6875,0.7085456848144531,332,278140,0.001,31.51,-4746.64697265625,2225224,4.110464572906494,9686.129530339998,51016,6688,,
345821.75,-0.23693600296974182,332,278147,0.001,31.29,-4844.23583984375,2225280,4.111501216888428,9684.90123538,51020,6688,,
142140.328125,0.015318185091018677,332,278158,0.001,20.12,-4731.556640625,2225368,4.1126322746276855,10483.954546629999,51024,6688,,
293078.84375,0.1556137055158615,332,278168,0.001,19.39,-5007.51416015625,2225448,4.113465309143066,10485.04440067,51028,6688,,
193386.25,-0.08864371478557587,332,278178,0.001,19.38,-4541.75439453125,2225528,4.114358901977539,10299.26617682,51032,6689,,
461185.4375,-0.33078616857528687,332,278187,0.001,19.54,-4678.9462890625,2225600,4.114879131317139,10298.40492344,51036,6689,,
305370.8125,-0.22482585906982422,332,278196,0.001,19.51,-4883.51953125,2225672,4.116286277770996,10297.634171020001,51040,6689,,
465143.9375,0.561478853225708,332,278204,0.001,19.57,-4695.2021484375,2225736,4.116110801696777,10296.2635439,51044,6689,,
289662.40625,0.32433363795280457,332,278213,0.001,19.67,-5013.47509765625,2225808,4.112514972686768,10293.80623694,51048,6690,,
247175.9375,-0.15160682797431946,332,278225,0.001,19.74,-5148.7548828125,2225904,4.106945037841797,10295.147081849998,51052,6690,,
244829.171875,-0.21829530596733093,332,278234,0.001,19.86,-5181.67578125,2225976,4.103418827056885,10294.72947871,51056,6690,,
232926.65625,-0.3202938437461853,332,278248,0.001,19.9,-5387.4970703125,2226088,4.101053237915039,10293.23864626,51060,6691,,
190687.96875,0.6041469573974609,332,278258,0.001,20.07,-5507.9853515625,2226168,4.099842071533203,10291.03845607,51064,6691,,
133621.640625,0.8559311628341675,332,278268,0.001,19.54,-4817.201171875,2226248,4.096928596496582,10292.39989276,51068,6692,,
199494.375,0.3222363591194153,332,278281,0.001,18.84,-5143.71044921875,2226352,4.08737850189209,10623.591780770003,51072,6692,,
339961.0625,0.7226921319961548,332,278285,0.001,19.6,-4962.2470703125,2226384,4.084652900695801,10443.212920420001,51076,6692,,
184772.875,0.46587085723876953,332,278297,0.001,19.52,-5205.4169921875,2226480,4.074000835418701,10443.60521925,51080,6692,,
535326.5,0.21141235530376434,332,278303,0.001,19.27,-5087.2138671875,2226528,4.068479537963867,10595.77426527,51084,6692,,
292437.375,-0.35096827149391174,332,278312,0.001,19.25,-4681.7578125,2226600,4.060379981994629,10594.60338134,51088,6693,,
347245.625,-0.09698526561260223,332,278318,0.001,19.22,-4865.18896484375,2226648,4.056172847747803,10595.354013719998,51092,6693,,
336225.1875,0.08902700245380402,332,278328,0.001,19.21,-4691.912109375,2226728,4.049074172973633,10597.859813430003,51096,6693,,
229944.9375,-0.031692832708358765,332,278342,0.001,19.1,-4691.1015625,2226840,4.041689872741699,10598.05037222,51100,6693,,
324279.34375,-0.29839256405830383,332,278349,0.001,19.1,-4650.263671875,2226896,4.039320468902588,10596.994118339999,51104,6693,,
409105.1875,0.5482272505760193,332,278361,0.001,19.12,-4559.501953125,2226992,4.036166191101074,10596.993323260001,51108,6693,,
268353.1875,0.13116389513015747,332,278366,0.001,19.39,-5041.34716796875,2227032,4.034176826477051,10445.590947019999,51112,6694,,
241597.359375,0.3719661235809326,332,278380,0.001,18.95,-4787.5029296875,2227144,4.0323486328125,10448.81646094,51116,6694,,
444422.1875,-0.25262901186943054,332,278393,0.001,18.91,-5279.01708984375,2227248,4.0294718742370605,10447.768251480002,51120,6694,,
371952.1875,0.31252071261405945,332,278397,0.001,18.9,-4777.63232421875,2227280,4.028958797454834,10447.731652780001,51124,6694,,
175315.21875,0.29054245352745056,332,278414,0.001,18.86,-4125.802734375,2227416,4.020709991455078,10445.68422083,51128,6695,,
191811.15625,0.5678655505180359,332,278418,0.001,18.49,-5188.85205078125,2227448,4.01876163482666,10632.34335091,51132,6695,,
287352.3125,0.6358860731124878,332,278431,0.001,18.45,-4646.7060546875,2227552,4.006931304931641,10633.438372210001,51136,6695,,
317813.625,-0.12375903874635696,332,278436,0.001,18.47,-4963.9658203125,2227592,4.0044989585876465,10632.982659669999,51140,6695,,
186341.640625,0.3346680998802185,332,278453,0.001,18.54,-4834.71875,2227728,3.9937753677368164,10635.275674200002,51144,6696,,
191197.75,0.6220343112945557,332,278467,0.001,19.85,-4415.87841796875,2227840,3.9832937717437744,10638.579771739998,51148,6696,,
573018.25,0.7643927931785583,332,278477,0.001,19.9,-5281.0888671875,2227920,3.977128744125366,10637.856385499997,51152,6696,,
338010.5,-0.37703627347946167,332,278488,0.001,20.03,-5225.32470703125,2228008,3.9675467014312744,10639.01511649,51156,6696,,
195242.515625,0.1559661328792572,332,278503,0.001,20.07,-4747.3173828125,2228128,3.9625627994537354,10640.74704328,51160,6696,,
221061.546875,0.27935153245925903,332,278514,0.001,20.05,-5228.66259765625,2228216,3.962214708328247,10641.97937579,51164,6697,,
283346.875,-0.09664659202098846,332,278527,0.001,20.19,-5157.9140625,2228320,3.959773302078247,10642.951573119999,51168,6697,,
239431.09375,-0.41594165563583374,332,278535,0.001,19.84,-4779.546875,2228384,3.9571385383605957,10642.83091067,51172,6697,,
226659.75,0.457855224609375,332,278546,0.001,20.07,-4944.08544921875,2228472,3.953596830368042,10602.13184485,51176,6697,,
311449.8125,0.15321344137191772,332,278555,0.001,20.08,-5033.05126953125,2228544,3.9487087726593018,10599.58710867,51180,6697,,
137312.921875,0.37879031896591187,332,278568,0.001,20.09,-5270.6875,2228648,3.9425573348999023,10597.76607255,51184,6698,,
229882.84375,-0.1777232587337494,332,278585,0.001,20.12,-5067.66064453125,2228784,3.9313912391662598,10597.244844140001,51188,6698,,
372190.34375,0.21194422245025635,332,278602,0.001,20.35,-5190.0966796875,2228920,3.9274966716766357,10595.22615146,51192,6698,,
394614.375,-0.818745493888855,332,278616,0.001,20.98,-5463.8984375,2229032,3.926180362701416,10587.417769699998,51196,6699,,
282731.375,-0.019503533840179443,332,278626,0.001,21.01,-4519.587890625,2229112,3.9300854206085205,10587.738313720001,51200,6699,,
140915.6875,-0.6667627692222595,332,278637,0.001,21.23,-5703.69140625,2229200,3.9350953102111816,10585.54846222,51204,6699,,
245601.375,-0.17550033330917358,332,278647,0.001,21.98,-5129.6796875,2229280,3.9477732181549072,10564.186982190002,51208,6700,,
145652.953125,-0.21674156188964844,332,278655,0.001,21.56,-5224.2509765625,2229344,3.9548211097717285,10715.82080028,51212,6700,,
181499.921875,-0.15572471916675568,332,278665,0.001,21.55,-4468.2724609375,2229424,3.9684388637542725,10715.434442849999,51216,6700,,
195596.65625,-0.17832548916339874,332,278674,0.001,21.6,-4543.66015625,2229496,3.9800868034362793,10713.974099079998,51220,6700,,
257939.984375,-0.15533354878425598,332,278687,0.001,21.63,-5215.38671875,2229600,3.995664358139038,10714.261189799998,51224,6701,,
388262.84375,-0.324695348739624,332,278694,0.001,21.61,-4767.470703125,2229656,4.003483295440674,10714.183623280001,51228,6701,,
303725.6875,-0.18073642253875732,332,278706,0.001,21.45,-4833.896484375,2229752,4.018514156341553,10711.93248733,51232,6701,,
222283.375,-0.3949957489967346,332,278721,0.001,23.61,-4472.08349609375,2229872,4.034426212310791,10679.799325299999,51236,6701,,
468965.25,0.3188713788986206,332,278734,0.001,23.76,-4739.52880859375,2229976,4.047147274017334,10677.960814869999,51240,6702,,
199715.8125,-0.48975884914398193,332,278737,0.001,23.76,-4230.27294921875,2230000,4.049342632293701,10677.960814869999,51241,6702,,
,,,,,,,2230000,,,,,10997.511343,17.2
257285.90625,-0.5584740042686462,332,278741,0.001,23.67,-4936.4638671875,2230032,4.051886081695557,10676.445150520001,51244,6702,,
303597.375,-0.2561141848564148,332,278754,0.001,22.35,-4985.67578125,2230136,4.063148021697998,10675.141721029999,51248,6702,,
209034.59375,0.12828129529953003,332,278768,0.001,22.26,-4514.0458984375,2230248,4.076419830322266,10677.300271760001,51252,6703,,
633095.0625,-0.8222216367721558,332,278784,0.001,22.07,-4928.9111328125,2230376,4.084718704223633,10675.67208798,51256,6703,,
873099.875,0.43303292989730835,332,278798,0.001,22.9,-4812.0146484375,2230488,4.094473361968994,10657.197021249998,51260,6703,,
205918.28125,0.3826528489589691,332,278807,0.001,22.92,-4293.4443359375,2230560,4.097613334655762,10655.82096052,51264,6703,,
355935.5625,0.324449747800827,332,278821,0.001,22.74,-4801.30517578125,2230672,4.101665496826172,10655.294929719998,51268,6704,,
197300.03125,-0.19465169310569763,332,278836,0.001,23.03,-4648.5478515625,2230792,4.105503082275391,10653.689657370001,51272,6704,,
492856.3125,-0.14810222387313843,332,278840,0.001,22.13,-5575.69677734375,2230824,4.106683731079102,10875.208336520001,51276,6705,,
230136.8125,-0.15245315432548523,332,278852,0.001,22.12,-4661.6611328125,2230920,4.111552715301514,10877.76829927,51280,6705,,
235778.875,0.451280415058136,332,278864,0.001,23.52,-4568.62890625,2231016,4.1151604652404785,10879.00856347,51284,6705,,
296266.875,-0.09601451456546783,332,278869,0.001,23.47,-4695.150390625,2231056,4.115973472595215,10882.117005349999,51288,6705,,
293849.75,-0.31240105628967285,332,278882,0.001,23.27,-5394.1640625,2231160,4.118361473083496,10884.228063900002,51292,6706,,
201183.15625,-0.25589486956596375,332,278888,0.001,22.63,-4756.36279296875,2231208,4.11946964263916,10891.007406630002,51296,6706,,
472569.125,0.0001287013292312622,332,278899,0.001,23.86,-4547.5654296875,2231296,4.1219096183776855,10885.73515279,51300,6706,,
694347.625,0.11357724666595459,332,278903,0.001,23.85,-5309.78369140625,2231328,4.122313976287842,10886.545207879999,51304,6706,,
365567.1875,-0.368306040763855,332,278914,0.001,23.06,-5386.41943359375,2231416,4.126101970672607,10904.400870289996,51308,6706,,
283201.3125,-0.1751435101032257,332,278918,0.001,23.0,-4949.5068359375,2231448,4.127294540405273,10904.04648034,51312,6706,,
248919.734375,-0.573678195476532,332,278932,0.001,22.96,-5131.4169921875,2231560,4.133623123168945,10902.680307519997,51316,6707,,
215092.625,-0.17013314366340637,332,278945,0.001,23.3,-4951.1142578125,2231664,4.1399359703063965,10892.92022424,51320,6707,,
211614.6875,-0.3400542736053467,332,278953,0.001,23.17,-4734.4462890625,2231728,4.144687652587891,10892.19554649,51324,6707,,
277313.21875,0.361650288105011,332,278960,0.001,23.19,-4988.986328125,2231784,4.1468400955200195,10893.64186825,51328,6707,,
321807.9375,0.2502022385597229,332,278969,0.001,23.27,-5007.23876953125,2231856,4.147669792175293,10895.59616732,51332,6708,,
300448.8125,0.4472053647041321,332,278978,0.001,21.24,-4718.025390625,2231928,4.1468400955200195,10929.646103859997,51336,6708,,
151626.34375,0.3776737451553345,332,278990,0.001,21.02,-4709.6005859375,2232024,4.142411231994629,10932.230749600001,51340,6708,,
208528.34375,0.5831620693206787,332,278996,0.001,21.01,-4903.0849609375,2232072,4.1382036209106445,10931.259787880002,51344,6708,,
158104.65625,0.643632709980011,332,279011,0.001,21.04,-4997.8193359375,2232192,4.123780250549316,10930.51662523,51348,6709,,
320305.8125,0.6625881195068359,332,279027,0.001,21.05,-4611.40576171875,2232320,4.106988906860352,10928.755401280003,51352,6709,,
400912.5625,0.20955178141593933,332,279044,0.001,20.67,-4743.640625,2232456,4.086289882659912,10948.337882029999,51356,6709,,
231098.390625,-0.2107906937599182,332,279058,0.001,20.65,-5334.734375,2232568,4.073686122894287,10948.273104689999,51360,6710,,
207881.546875,-0.21008139848709106,332,279065,0.001,20.86,-4371.146484375,2232624,4.06983757019043,10941.348330620001,51364,6710,,
345803.65625,0.22100834548473358,332,279077,0.001,21.43,-4676.23291015625,2232720,4.063503265380859,10942.72713851,51368,6710,,
495663.0625,0.38121724128723145,332,279090,0.001,21.05,-5173.8603515625,2232824,4.059550762176514,10944.18155062,51372,6710,,
177822.640625,-0.22323718667030334,332,279102,0.001,21.0,-5241.267578125,2232920,4.055575370788574,10944.77276822,51376,6711,,
167741.421875,0.15814994275569916,332,279113,0.001,21.03,-4513.896484375,2233008,4.053267002105713,10943.134631580002,51380,6711,,
207668.03125,0.33047476410865784,332,279128,0.001,19.59,-5166.3134765625,2233128,4.047858715057373,10942.615768270003,51384,6711,,
250315.390625,-0.3709106743335724,332,279139,0.001,20.46,-5065.7919921875,2233216,4.0394673347473145,10940.746366670004,51388,6711,,
333031.875,0.8018711805343628,332,279150,0.001,20.45,-4806.921875,2233304,4.031375408172607,10939.008677190002,51392,6712,,
170455.8125,-0.2066798359155655,332,279159,0.001,21.18,-4535.8486328125,2233376,4.021934986114502,10719.890327489999,51396,6712,,
192873.5625,0.6189462542533875,332,279170,0.001,19.88,-4985.00732421875,2233464,4.012974739074707,10728.271136519998,51400,6712,,
368299.625,0.09241530299186707,332,279183,0.001,19.88,-4805.6650390625,2233568,4.00022029876709,10729.08740035,51404,6712,,
182634.84375,-0.1156286895275116,332,279194,0.001,20.04,-4599.32080078125,2233656,3.9870004653930664,10732.212931000002,51408,6712,,
242565.875,0.9978590607643127,332,279210,0.001,20.14,-4592.88671875,2233784,3.974853515625,10732.804021430002,51412,6713,,
266523.0625,0.22629597783088684,332,279219,0.001,22.82,-5082.68505859375,2233856,3.966533660888672,10683.997125410002,51416,6713,,
657204.25,0.1724456250667572,332,279227,0.001,22.54,-5097.35791015625,2233920,3.9583401679992676,10698.414994980001,51420,6713,,
442143.15625,-0.09713506698608398,332,279244,0.001,22.56,-5285.15771484375,2234056,3.9424166679382324,10698.62518014,51424,6713,,
214374.359375,0.33314231038093567,332,279250,0.001,22.66,-5202.6494140625,2234104,3.9379944801330566,10696.548261190002,51428,6713,,
220616.15625,0.7582679390907288,332,279268,0.001,22.75,-4562.28125,2234248,3.919818162918091,10696.172771640004,51432,6714,,
346841.03125,0.2305120825767517,332,279287,0.001,22.94,-4897.58154296875,2234400,3.900660276412964,10696.231679300003,51436,6714,,
225771.0,-0.06209006905555725,332,279304,0.001,22.87,-5241.43896484375,2234536,3.8841071128845215,10694.030205349998,51440,6714,,
