,algorithm,set,step,reward
22507,CrossQ,set4,4186272,-85761.03125
22508,CrossQ,set4,4188001,-85684.5703125
22509,CrossQ,set4,4189293,-84618.859375
22510,CrossQ,set4,4191516,-85662.5703125
22511,CrossQ,set4,4193516,-86494.84375
22512,CrossQ,set4,4195088,-85386.8984375
22513,CrossQ,set4,4197411,-84596.3984375
22514,CrossQ,set4,4200056,-84792.7734375
22515,CrossQ,set4,4202750,-84014.7578125
22516,CrossQ,set4,4204811,-84040.2578125
22517,CrossQ,set4,4206875,-83044.3828125
22518,CrossQ,set4,4207868,-82788.8828125
22519,CrossQ,set4,4210338,-82272.984375
22520,CrossQ,set4,4212071,-82208.8671875
22521,CrossQ,set4,4214699,-80013.0078125
22522,CrossQ,set4,4215743,-81994.84375
22523,CrossQ,set4,4217468,-82063.359375
22524,CrossQ,set4,4220015,-81138.71875
22525,CrossQ,set4,4221450,-82081.4375
22526,CrossQ,set4,4223383,-83052.8046875
22527,CrossQ,set4,4225197,-83753.265625
22528,CrossQ,set4,4226945,-83807.5859375
22529,CrossQ,set4,4228192,-83790.7265625
22530,CrossQ,set4,4230555,-81736.796875
22531,CrossQ,set4,4232715,-81511.265625
22532,CrossQ,set4,4235130,-80655.265625
22533,CrossQ,set4,4236769,-80885.203125
22534,CrossQ,set4,4238397,-80922.390625
22535,CrossQ,set4,4238888,-80855.578125
22536,CrossQ,set4,4240668,-81062.1953125
22537,CrossQ,set4,4241124,-82161.1640625
22538,CrossQ,set4,4243253,-81752.4296875
22539,CrossQ,set4,4245451,-80813.515625
22540,CrossQ,set4,4245785,-81577.4140625
22541,CrossQ,set4,4247205,-81406.3203125
22542,CrossQ,set4,4247737,-82362.9921875
22543,CrossQ,set4,4249412,-81574.078125
22544,CrossQ,set4,4250106,-83174.140625
22545,CrossQ,set4,4251324,-83223.953125
22546,CrossQ,set4,4253885,-83433.3671875
22547,CrossQ,set4,4257170,-82761.59375
22548,CrossQ,set4,4259364,-81719.3046875
22549,CrossQ,set4,4260069,-82494.2421875
22550,CrossQ,set4,4261501,-81627.1171875
22551,CrossQ,set4,4262580,-81548.03125
22552,CrossQ,set4,4264685,-82543.1640625
22553,CrossQ,set4,4267335,-81574.9453125
22554,CrossQ,set4,4267721,-81620.0078125
22555,CrossQ,set4,4268472,-83753.0078125
22556,CrossQ,set4,4269708,-83695.5390625
22557,CrossQ,set4,4271283,-83735.515625
22558,CrossQ,set4,4272812,-83539.0234375
22559,CrossQ,set4,4274986,-83280.296875
22560,CrossQ,set4,4276250,-83121.5703125
22561,CrossQ,set4,4276862,-84004.671875
22562,CrossQ,set4,4278283,-82980.4453125
22563,CrossQ,set4,4278472,-84175.6796875
22564,CrossQ,set4,4279462,-85951.1796875
22565,CrossQ,set4,4281748,-83868.265625
22566,CrossQ,set4,4284080,-84928.484375
22567,CrossQ,set4,4286996,-82887.6328125
22568,CrossQ,set4,4288371,-83858.7578125
22569,CrossQ,set4,4290227,-84022.984375
22570,CrossQ,set4,4293113,-82575.8125
22571,CrossQ,set4,4295670,-82190.53125
22572,CrossQ,set4,4297124,-83007.328125
22573,CrossQ,set4,4298646,-82967.3828125
22574,CrossQ,set4,4301226,-81064.0546875
22575,CrossQ,set4,4301959,-81865.8828125
22576,CrossQ,set4,4304996,-81000.53125
22577,CrossQ,set4,4307343,-80382.84375
22578,CrossQ,set4,4308881,-80283.890625
22579,CrossQ,set4,4310485,-79306.671875
22580,CrossQ,set4,4312949,-78342.453125
22581,CrossQ,set4,4314145,-79407.828125
22582,CrossQ,set4,4316374,-80170.234375
22583,CrossQ,set4,4317870,-80352.421875
22584,CrossQ,set4,4319768,-80639.453125
22585,CrossQ,set4,4320605,-80593.234375
22586,CrossQ,set4,4322262,-79188.1796875
22587,CrossQ,set4,4324482,-79809.03125
22588,CrossQ,set4,4326360,-78819.40625
22589,CrossQ,set4,4328582,-77896.15625
22590,CrossQ,set4,4330811,-79062.453125
22591,CrossQ,set4,4332472,-78007.96875
22592,CrossQ,set4,4334638,-79095.2578125
22593,CrossQ,set4,4336044,-78093.90625
22594,CrossQ,set4,4338040,-78015.78125
22595,CrossQ,set4,4339369,-79233.890625
22596,CrossQ,set4,4340994,-80416.453125
22597,CrossQ,set4,4342987,-80244.03125
22598,CrossQ,set4,4345735,-79257.3671875
22599,CrossQ,set4,4347350,-81241.1328125
22600,CrossQ,set4,4348939,-81129.9921875
22601,CrossQ,set4,4352036,-80336.1796875
22602,CrossQ,set4,4353077,-80983.6953125
22603,CrossQ,set4,4354607,-80702.421875
22604,CrossQ,set4,4356607,-80583.5078125
22605,CrossQ,set4,4358861,-81452.546875
22606,CrossQ,set4,4361234,-81580.3515625
22607,CrossQ,set4,4363416,-80597.8046875
22608,CrossQ,set4,4366180,-79341.40625
22609,CrossQ,set4,4367065,-79983.65625
22610,CrossQ,set4,4368662,-79178.1328125
22611,CrossQ,set4,4371902,-78846.1875
22612,CrossQ,set4,4373919,-78259.0390625
22613,CrossQ,set4,4376569,-78370.1875
22614,CrossQ,set4,4379399,-77068.9921875
22615,CrossQ,set4,4380818,-77859.453125
22616,CrossQ,set4,4382558,-78872.2421875
22617,CrossQ,set4,4385818,-76697.0546875
22618,CrossQ,set4,4388180,-76900.09375
22619,CrossQ,set4,4390413,-76077.265625
22620,CrossQ,set4,4392716,-76036.234375
22621,CrossQ,set4,4393669,-77077.9453125
22622,CrossQ,set4,4395124,-76675.5546875
22623,CrossQ,set4,4397686,-76420.3828125
22624,CrossQ,set4,4399411,-75520.2265625
22625,CrossQ,set4,4400725,-75367.2421875
22626,CrossQ,set4,4402758,-76467.84375
22627,CrossQ,set4,4404158,-76617.4296875
22628,CrossQ,set4,4406648,-75931.4375
22629,CrossQ,set4,4409243,-75204.2265625
22630,CrossQ,set4,4411563,-73372.6796875
22631,CrossQ,set4,4413966,-71457.890625
22632,CrossQ,set4,4414836,-72468.5078125
22633,CrossQ,set4,4415772,-74554.28125
22634,CrossQ,set4,4417210,-74858.2265625
22635,CrossQ,set4,4419384,-74892.0390625
22636,CrossQ,set4,4421138,-75643.34375
22637,CrossQ,set4,4422172,-76691.6640625
22638,CrossQ,set4,4424752,-76563.2265625
22639,CrossQ,set4,4426663,-78983.2734375
22640,CrossQ,set4,4427892,-78966.0234375
22641,CrossQ,set4,4428683,-78991.515625
22642,CrossQ,set4,4431708,-79956.796875
22643,CrossQ,set4,4433276,-80877.296875
22644,CrossQ,set4,4435464,-80878.140625
22645,CrossQ,set4,4436057,-81868.21875
22646,CrossQ,set4,4436830,-81632.984375
22647,CrossQ,set4,4440186,-79296.7265625
22648,CrossQ,set4,4442685,-80573.3515625
22649,CrossQ,set4,4445044,-80489.5234375
22650,CrossQ,set4,4447233,-80027.5234375
22651,CrossQ,set4,4449228,-79701.40625
22652,CrossQ,set4,4449980,-79642.953125
22653,CrossQ,set4,4451174,-81798.5546875
22654,CrossQ,set4,4453924,-82839.859375
22655,CrossQ,set4,4455132,-84693.203125
22656,CrossQ,set4,4456349,-86547.3671875
22657,CrossQ,set4,4458297,-85691.4921875
22658,CrossQ,set4,4460503,-85438.1171875
22659,CrossQ,set4,4460835,-85436.53125
22660,CrossQ,set4,4463042,-85236.2734375
22661,CrossQ,set4,4464800,-85336.671875
22662,CrossQ,set4,4467377,-83491.171875
22663,CrossQ,set4,4469087,-83650.2890625
22664,CrossQ,set4,4470642,-83508.734375
22665,CrossQ,set4,4471610,-83511.9453125
22666,CrossQ,set4,4473670,-82532.3515625
22667,CrossQ,set4,4476157,-83891.4140625
22668,CrossQ,set4,4478153,-82711.0390625
22669,CrossQ,set4,4479281,-83391.0703125
22670,CrossQ,set4,4480143,-83429.5234375
22671,CrossQ,set4,4481107,-83538.9921875
22672,CrossQ,set4,4482443,-86082.8828125
22673,CrossQ,set4,4485107,-85917.796875
22674,CrossQ,set4,4487933,-85141.5078125
22675,CrossQ,set4,4490573,-84856.234375
22676,CrossQ,set4,4492145,-84961.0
22677,CrossQ,set4,4494000,-84059.4140625
22678,CrossQ,set4,4495188,-83958.1953125
22679,CrossQ,set4,4497552,-83829.6640625
22680,CrossQ,set4,4498947,-83068.5
22681,CrossQ,set4,4500698,-82269.6015625
22682,CrossQ,set4,4503370,-82195.9765625
22683,CrossQ,set4,4505243,-81120.125
22684,CrossQ,set4,4507313,-81073.6328125
22685,CrossQ,set4,4510054,-81335.2265625
22686,CrossQ,set4,4512467,-80400.828125
22687,CrossQ,set4,4515434,-81899.3515625
22688,CrossQ,set4,4519228,-79994.734375
22689,CrossQ,set4,4521482,-78507.6328125
22690,CrossQ,set4,4523192,-77483.140625
22691,CrossQ,set4,4525452,-77158.71875
22692,CrossQ,set4,4528031,-77029.2421875
22693,CrossQ,set4,4530469,-76904.3203125
22694,CrossQ,set4,4531580,-76895.828125
22695,CrossQ,set4,4534764,-74868.515625
22696,CrossQ,set4,4537168,-74026.9375
22697,CrossQ,set4,4538900,-73237.8515625
22698,CrossQ,set4,4541182,-72627.03125
22699,CrossQ,set4,4542176,-74443.71875
22700,CrossQ,set4,4543790,-74560.46875
22701,CrossQ,set4,4546199,-73603.3203125
22702,CrossQ,set4,4548752,-72451.7734375
22703,CrossQ,set4,4550972,-71331.2578125
22704,CrossQ,set4,4552523,-72180.1875
22705,CrossQ,set4,4554160,-73204.2890625
22706,CrossQ,set4,4557285,-73212.7265625
22707,CrossQ,set4,4558660,-73202.359375
22708,CrossQ,set4,4559622,-74648.71875
22709,CrossQ,set4,4561085,-74808.3046875
22710,CrossQ,set4,4564638,-73030.125
22711,CrossQ,set4,4567394,-72472.125
22712,CrossQ,set4,4569722,-71838.9765625
22713,CrossQ,set4,4571337,-73626.7421875
22714,CrossQ,set4,4573356,-74031.90625
22715,CrossQ,set4,4576596,-73284.875
22716,CrossQ,set4,4578811,-73731.3984375
22717,CrossQ,set4,4580216,-73644.09375
22718,CrossQ,set4,4582099,-74801.96875
22719,CrossQ,set4,4584736,-73050.1328125
22720,CrossQ,set4,4587171,-73440.8125
22721,CrossQ,set4,4588415,-74433.40625
22722,CrossQ,set4,4592415,-71354.515625
22723,CrossQ,set4,4593687,-73253.3203125
22724,CrossQ,set4,4596758,-70389.5703125
22725,CrossQ,set4,4599423,-69303.515625
22726,CrossQ,set4,4602737,-68610.3125
22727,CrossQ,set4,4606247,-67868.328125
22728,CrossQ,set4,4608500,-67196.1484375
22729,CrossQ,set4,4609292,-67284.2109375
22730,CrossQ,set4,4610051,-67196.4140625
22731,CrossQ,set4,4612039,-67001.4375
22732,CrossQ,set4,4613017,-67987.9765625
22733,CrossQ,set4,4615843,-65936.4140625
22734,CrossQ,set4,4617136,-65578.7890625
22735,CrossQ,set4,4619412,-67450.890625
22736,CrossQ,set4,4622013,-68027.6953125
22737,CrossQ,set4,4625033,-67096.5703125
22738,CrossQ,set4,4626117,-67824.1640625
22739,CrossQ,set4,4628271,-68864.0
22740,CrossQ,set4,4629760,-70891.2109375
22741,CrossQ,set4,4631881,-70881.8125
22742,CrossQ,set4,4633934,-70954.6640625
22743,CrossQ,set4,4635556,-71000.75
22744,CrossQ,set4,4638822,-71296.4609375
22745,CrossQ,set4,4641305,-71161.625
22746,CrossQ,set4,4643908,-69403.1484375
22747,CrossQ,set4,4646156,-72599.5234375
22748,CrossQ,set4,4648121,-71668.921875
22749,CrossQ,set4,4652121,-70937.34375
22750,CrossQ,set4,4655452,-70306.3203125
22751,CrossQ,set4,4657187,-73148.1171875
22752,CrossQ,set4,4659475,-75198.6953125
22753,CrossQ,set4,4663351,-74361.09375
22754,CrossQ,set4,4667043,-71435.265625
22755,CrossQ,set4,4668975,-70552.6640625
22756,CrossQ,set4,4670107,-71556.5546875
22757,CrossQ,set4,4671874,-70738.6171875
22758,CrossQ,set4,4673930,-71899.6796875
22759,CrossQ,set4,4677538,-69371.140625
22760,CrossQ,set4,4679756,-69365.3359375
22761,CrossQ,set4,4681927,-70322.2421875
22762,CrossQ,set4,4684474,-70384.9921875
22763,CrossQ,set4,4686994,-69540.015625
22764,CrossQ,set4,4688763,-68709.5625
22765,CrossQ,set4,4690269,-68493.5
22766,CrossQ,set4,4693679,-66514.90625
22767,CrossQ,set4,4696012,-65643.53125
22768,CrossQ,set4,4696924,-65472.00390625
22769,CrossQ,set4,4699593,-66412.203125
22770,CrossQ,set4,4701241,-68468.140625
22771,CrossQ,set4,4703174,-70400.9375
22772,CrossQ,set4,4705384,-71515.328125
22773,CrossQ,set4,4706092,-72181.953125
22774,CrossQ,set4,4708560,-73802.21875
22775,CrossQ,set4,4711165,-75729.4140625
22776,CrossQ,set4,4713630,-74802.515625
22777,CrossQ,set4,4715433,-74650.34375
22778,CrossQ,set4,4717247,-76443.9375
22779,CrossQ,set4,4718902,-78468.53125
22780,CrossQ,set4,4720597,-79444.734375
22781,CrossQ,set4,4722850,-78677.5859375
22782,CrossQ,set4,4724593,-79675.0859375
22783,CrossQ,set4,4726460,-80656.0859375
22784,CrossQ,set4,4729281,-82334.2578125
22785,CrossQ,set4,4730431,-83227.3515625
22786,CrossQ,set4,4732557,-83222.8515625
22787,CrossQ,set4,4734888,-83993.8046875
22788,CrossQ,set4,4738888,-81457.3359375
22789,CrossQ,set4,4740467,-81438.3359375
22790,CrossQ,set4,4742365,-81577.09375
22791,CrossQ,set4,4744392,-83546.296875
22792,CrossQ,set4,4747569,-83630.6953125
22793,CrossQ,set4,4751569,-80147.15625
22794,CrossQ,set4,4753777,-80101.0546875
22795,CrossQ,set4,4756636,-78115.7109375
22796,CrossQ,set4,4758825,-77141.40625
22797,CrossQ,set4,4761849,-76116.78125
22798,CrossQ,set4,4764124,-76044.140625
22799,CrossQ,set4,4766762,-77184.578125
22800,CrossQ,set4,4770014,-76145.1796875
22801,CrossQ,set4,4774014,-73298.9765625
22802,CrossQ,set4,4777434,-72457.9765625
22803,CrossQ,set4,4779655,-72393.6875
22804,CrossQ,set4,4782443,-71407.609375
22805,CrossQ,set4,4784988,-71492.609375
22806,CrossQ,set4,4786920,-72249.125
22807,CrossQ,set4,4790920,-68475.2265625
22808,CrossQ,set4,4794293,-65626.125
22809,CrossQ,set4,4797399,-64998.6171875
22810,CrossQ,set4,4799586,-64102.41796875
22811,CrossQ,set4,4803569,-62288.31640625
22812,CrossQ,set4,4807569,-59662.8671875
22813,CrossQ,set4,4810375,-61543.265625
22814,CrossQ,set4,4813073,-61530.31640625
22815,CrossQ,set4,4815307,-59682.31640625
22816,CrossQ,set4,4818096,-58758.6171875
22817,CrossQ,set4,4821450,-57776.41796875
22818,CrossQ,set4,4823392,-61570.21484375
22819,CrossQ,set4,4825540,-62564.1171875
22820,CrossQ,set4,4827638,-64492.890625
22821,CrossQ,set4,4830441,-63554.390625
22822,CrossQ,set4,4833888,-61703.015625
22823,CrossQ,set4,4835597,-60747.12109375
22824,CrossQ,set4,4837294,-60532.640625
22825,CrossQ,set4,4839814,-60356.1171875
22826,CrossQ,set4,4841495,-63020.6796875
22827,CrossQ,set4,4842843,-64595.34765625
22828,CrossQ,set4,4845409,-64377.9609375
22829,CrossQ,set4,4848215,-65481.58984375
22830,CrossQ,set4,4849957,-64401.390625
22831,CrossQ,set4,4852266,-63304.69140625
22832,CrossQ,set4,4853403,-67017.9921875
22833,CrossQ,set4,4855602,-67388.875
22834,CrossQ,set4,4857447,-68153.3984375
22835,CrossQ,set4,4859451,-68014.796875
22836,CrossQ,set4,4862029,-69770.7734375
22837,CrossQ,set4,4863855,-73008.2265625
22838,CrossQ,set4,4865335,-74673.953125
22839,CrossQ,set4,4867189,-75599.8671875
22840,CrossQ,set4,4869711,-77396.96875
22841,CrossQ,set4,4871993,-78242.40625
22842,CrossQ,set4,4874246,-79987.0390625
22843,CrossQ,set4,4875769,-79842.78125
22844,CrossQ,set4,4878266,-78773.84375
22845,CrossQ,set4,4881070,-77730.4765625
22846,CrossQ,set4,4885050,-76848.28125
22847,CrossQ,set4,4887075,-79556.6875
22848,CrossQ,set4,4889943,-79788.390625
22849,CrossQ,set4,4892008,-79944.8671875
22850,CrossQ,set4,4895325,-80891.84375
22851,CrossQ,set4,4898041,-81098.578125
22852,CrossQ,set4,4899438,-81303.5625
22853,CrossQ,set4,4903012,-79761.4375
22854,CrossQ,set4,4905892,-78869.1953125
22855,CrossQ,set4,4908542,-78833.8359375
22856,CrossQ,set4,4910208,-79007.0078125
22857,CrossQ,set4,4911314,-78656.4375
22858,CrossQ,set4,4914405,-79257.2578125
22859,CrossQ,set4,4916219,-79363.4296875
22860,CrossQ,set4,4918808,-78834.9453125
22861,CrossQ,set4,4921648,-78847.84375
22862,CrossQ,set4,4924077,-77343.46875
22863,CrossQ,set4,4926848,-75440.03125
22864,CrossQ,set4,4929640,-74536.734375
22865,CrossQ,set4,4932770,-71727.234375
22866,CrossQ,set4,4934984,-72489.78125
22867,CrossQ,set4,4936804,-73343.5859375
22868,CrossQ,set4,4939893,-71224.2578125
22869,CrossQ,set4,4942087,-71155.984375
22870,CrossQ,set4,4943589,-71818.046875
22871,CrossQ,set4,4945706,-73526.8203125
22872,CrossQ,set4,4948260,-72514.2109375
22873,CrossQ,set4,4950461,-72117.421875
22874,CrossQ,set4,4952748,-71142.265625
22875,CrossQ,set4,4955547,-70430.7109375
22876,CrossQ,set4,4957075,-71202.453125
22877,CrossQ,set4,4960288,-68508.6796875
22878,CrossQ,set4,4961366,-71057.4609375
22879,CrossQ,set4,4963854,-71018.265625
22880,CrossQ,set4,4966170,-71111.0234375
22881,CrossQ,set4,4969547,-69172.875
22882,CrossQ,set4,4971700,-68625.1484375
22883,CrossQ,set4,4974534,-69466.1015625
22884,CrossQ,set4,4976586,-69489.8984375
22885,CrossQ,set4,4979697,-68249.578125
22886,CrossQ,set4,4981813,-69192.7421875
22887,CrossQ,set4,4984635,-69137.1796875
22888,CrossQ,set4,4986968,-70076.0390625
22889,CrossQ,set4,4988740,-70825.1171875
22890,CrossQ,set4,4991244,-72550.6640625
22891,CrossQ,set4,4994110,-70790.875
22892,CrossQ,set4,4996097,-71055.4375
22893,CrossQ,set4,4997869,-72098.796875
22894,CrossQ,set5,167,-100407.5
22895,CrossQ,set5,265,-100321.25
22896,CrossQ,set5,521,-99481.4609375
22897,CrossQ,set5,623,-99672.34375
22898,CrossQ,set5,689,-99768.875
22899,CrossQ,set5,804,-99853.6484375
22900,CrossQ,set5,897,-99906.3359375
22901,CrossQ,set5,1010,-99628.671875
22902,CrossQ,set5,1891,-99453.2265625
22903,CrossQ,set5,1993,-99532.40625
22904,CrossQ,set5,2185,-99145.640625
22905,CrossQ,set5,2372,-99033.140625
22906,CrossQ,set5,2681,-98776.578125
22907,CrossQ,set5,3176,-98559.859375
22908,CrossQ,set5,3683,-98570.84375
22909,CrossQ,set5,3758,-98671.265625
22910,CrossQ,set5,4210,-98201.2109375
22911,CrossQ,set5,4792,-98198.171875
22912,CrossQ,set5,5610,-98090.3203125
22913,CrossQ,set5,5991,-97971.9921875
22914,CrossQ,set5,6523,-97753.2421875
22915,CrossQ,set5,7003,-97556.515625
22916,CrossQ,set5,7573,-97581.9140625
22917,CrossQ,set5,8382,-97766.515625
22918,CrossQ,set5,10275,-97432.6953125
22919,CrossQ,set5,10583,-97346.3515625
22920,CrossQ,set5,11187,-97065.28125
22921,CrossQ,set5,11557,-97189.8046875
22922,CrossQ,set5,11660,-97189.90625
22923,CrossQ,set5,12271,-96923.734375
22924,CrossQ,set5,13119,-96784.171875
22925,CrossQ,set5,13900,-96641.0703125
22926,CrossQ,set5,14468,-96790.0703125
22927,CrossQ,set5,15525,-96760.78125
22928,CrossQ,set5,16037,-96378.3359375
22929,CrossQ,set5,16337,-96494.359375
22930,CrossQ,set5,16543,-96196.3515625
22931,CrossQ,set5,17222,-96108.2109375
22932,CrossQ,set5,17979,-96131.0625
22933,CrossQ,set5,18676,-96042.796875
22934,CrossQ,set5,19887,-95888.515625
22935,CrossQ,set5,20848,-96029.890625
22936,CrossQ,set5,22001,-95950.6796875
22937,CrossQ,set5,22424,-96040.140625
22938,CrossQ,set5,23541,-95756.328125
22939,CrossQ,set5,24698,-95471.8125
22940,CrossQ,set5,26210,-94480.5625
22941,CrossQ,set5,27800,-93116.4765625
22942,CrossQ,set5,28881,-92698.390625
22943,CrossQ,set5,31122,-91744.6015625
22944,CrossQ,set5,31448,-91429.546875
22945,CrossQ,set5,32295,-91331.5390625
22946,CrossQ,set5,32656,-91025.21875
22947,CrossQ,set5,34509,-90822.953125
22948,CrossQ,set5,35117,-90931.890625
22949,CrossQ,set5,35923,-91039.5078125
22950,CrossQ,set5,36962,-90730.53125
22951,CrossQ,set5,38379,-90272.34375
22952,CrossQ,set5,39455,-90012.046875
22953,CrossQ,set5,39837,-90221.5859375
22954,CrossQ,set5,40059,-89907.2578125
22955,CrossQ,set5,40570,-90233.03125
22956,CrossQ,set5,41299,-90462.828125
22957,CrossQ,set5,41658,-90539.5546875
22958,CrossQ,set5,41876,-90493.1484375
22959,CrossQ,set5,42564,-90607.7734375
22960,CrossQ,set5,43098,-90892.1796875
22961,CrossQ,set5,43717,-90787.859375
22962,CrossQ,set5,44742,-90716.046875
22963,CrossQ,set5,45791,-90700.828125
22964,CrossQ,set5,46927,-91058.5703125
22965,CrossQ,set5,47065,-92326.203125
22966,CrossQ,set5,48003,-93500.859375
22967,CrossQ,set5,48421,-93672.8515625
22968,CrossQ,set5,48731,-94673.2265625
22969,CrossQ,set5,49531,-94791.7890625
22970,CrossQ,set5,49823,-94985.6328125
22971,CrossQ,set5,50411,-94990.7421875
22972,CrossQ,set5,51108,-94928.9375
22973,CrossQ,set5,51641,-95132.875
22974,CrossQ,set5,52386,-94989.0
22975,CrossQ,set5,52634,-95249.4921875
22976,CrossQ,set5,52888,-95473.7109375
22977,CrossQ,set5,53200,-95872.1171875
22978,CrossQ,set5,53820,-95992.7109375
22979,CrossQ,set5,54581,-96352.265625
22980,CrossQ,set5,55607,-96390.296875
22981,CrossQ,set5,55795,-96334.828125
22982,CrossQ,set5,56697,-96058.0078125
22983,CrossQ,set5,57360,-96196.9921875
22984,CrossQ,set5,58396,-96004.0234375
22985,CrossQ,set5,58922,-95794.7421875
22986,CrossQ,set5,59980,-95709.3828125
22987,CrossQ,set5,60910,-95835.75
22988,CrossQ,set5,61365,-96147.109375
22989,CrossQ,set5,63466,-95202.3828125
22990,CrossQ,set5,64163,-95142.359375
22991,CrossQ,set5,66243,-94211.84375
22992,CrossQ,set5,66575,-93994.1328125
22993,CrossQ,set5,67178,-94191.4765625
22994,CrossQ,set5,67433,-94277.5078125
22995,CrossQ,set5,68191,-94528.75
22996,CrossQ,set5,69445,-94779.515625
22997,CrossQ,set5,69981,-94983.2890625
22998,CrossQ,set5,70381,-94869.3828125
22999,CrossQ,set5,70755,-94865.328125
23000,CrossQ,set5,71508,-94687.390625
23001,CrossQ,set5,72226,-94393.5546875
23002,CrossQ,set5,72909,-94093.234375
23003,CrossQ,set5,74111,-94002.7734375
23004,CrossQ,set5,75077,-93898.9609375
23005,CrossQ,set5,76787,-93753.296875
23006,CrossQ,set5,77056,-93865.6796875
23007,CrossQ,set5,77536,-93950.5546875
23008,CrossQ,set5,77854,-93717.09375
23009,CrossQ,set5,78305,-93674.8046875
23010,CrossQ,set5,78810,-93573.2109375
23011,CrossQ,set5,79769,-93468.8125
23012,CrossQ,set5,81924,-91263.75
23013,CrossQ,set5,82094,-91337.5859375
23014,CrossQ,set5,82887,-92230.7421875
23015,CrossQ,set5,83078,-92192.3125
23016,CrossQ,set5,83349,-93308.7890625
23017,CrossQ,set5,83992,-93647.0625
23018,CrossQ,set5,84250,-93649.1171875
23019,CrossQ,set5,85572,-92582.0
23020,CrossQ,set5,85969,-92445.5546875
23021,CrossQ,set5,86666,-92426.3359375
23022,CrossQ,set5,86977,-92201.7421875
23023,CrossQ,set5,88223,-92071.015625
23024,CrossQ,set5,89692,-92156.5703125
23025,CrossQ,set5,90367,-92246.7421875
23026,CrossQ,set5,90928,-92254.2421875
23027,CrossQ,set5,91396,-92354.703125
23028,CrossQ,set5,91769,-92111.4609375
23029,CrossQ,set5,92256,-92086.1875
23030,CrossQ,set5,93029,-92126.2421875
23031,CrossQ,set5,94205,-90831.9609375
23032,CrossQ,set5,94599,-91023.6640625
23033,CrossQ,set5,95093,-91035.2734375
23034,CrossQ,set5,95371,-91330.484375
23035,CrossQ,set5,96417,-91440.90625
23036,CrossQ,set5,96632,-91802.9765625
23037,CrossQ,set5,97124,-94066.859375
23038,CrossQ,set5,98304,-93703.9375
23039,CrossQ,set5,98617,-93877.1015625
23040,CrossQ,set5,99973,-93625.953125
23041,CrossQ,set5,101493,-92505.890625
23042,CrossQ,set5,102078,-92506.9140625
23043,CrossQ,set5,102246,-92700.4921875
23044,CrossQ,set5,102825,-93783.1171875
23045,CrossQ,set5,103756,-93724.8671875
23046,CrossQ,set5,104520,-93504.4453125
23047,CrossQ,set5,105052,-93399.9453125
23048,CrossQ,set5,105744,-93318.75
23049,CrossQ,set5,106149,-93224.046875
23050,CrossQ,set5,106513,-93318.90625
23051,CrossQ,set5,106861,-93697.59375
23052,CrossQ,set5,107024,-93781.4140625
23053,CrossQ,set5,108158,-93793.4765625
23054,CrossQ,set5,109274,-93851.546875
23055,CrossQ,set5,109877,-93711.5390625
23056,CrossQ,set5,110166,-94700.7265625
23057,CrossQ,set5,110608,-94508.640625
23058,CrossQ,set5,111505,-94605.859375
23059,CrossQ,set5,111700,-94492.984375
23060,CrossQ,set5,112080,-94678.046875
23061,CrossQ,set5,112575,-94502.3984375
23062,CrossQ,set5,113073,-94072.5078125
23063,CrossQ,set5,113649,-94473.6640625
23064,CrossQ,set5,114091,-94180.703125
23065,CrossQ,set5,114643,-94349.828125
23066,CrossQ,set5,115239,-95495.84375
23067,CrossQ,set5,115540,-95366.4765625
23068,CrossQ,set5,116233,-94996.0078125
23069,CrossQ,set5,117866,-93895.5078125
23070,CrossQ,set5,118033,-93928.921875
23071,CrossQ,set5,118714,-94045.8203125
23072,CrossQ,set5,119422,-93753.6640625
23073,CrossQ,set5,120341,-94014.1484375
23074,CrossQ,set5,120689,-93904.6875
23075,CrossQ,set5,121219,-93830.609375
23076,CrossQ,set5,122412,-93451.8984375
23077,CrossQ,set5,123641,-93420.9609375
23078,CrossQ,set5,124732,-93411.65625
23079,CrossQ,set5,125554,-93239.7578125
23080,CrossQ,set5,126067,-93223.734375
23081,CrossQ,set5,127073,-93121.59375
23082,CrossQ,set5,127259,-93402.8515625
23083,CrossQ,set5,127749,-93318.65625
23084,CrossQ,set5,128139,-93132.453125
23085,CrossQ,set5,128277,-92806.4140625
23086,CrossQ,set5,128719,-92892.1875
23087,CrossQ,set5,129272,-92895.0
23088,CrossQ,set5,129601,-92564.609375
23089,CrossQ,set5,130516,-92681.984375
23090,CrossQ,set5,130995,-92684.484375
23091,CrossQ,set5,131709,-92360.578125
23092,CrossQ,set5,131826,-92243.4921875
23093,CrossQ,set5,132025,-92207.96875
23094,CrossQ,set5,132359,-93305.484375
23095,CrossQ,set5,132968,-93125.5390625
23096,CrossQ,set5,133349,-93094.921875
23097,CrossQ,set5,133980,-93606.0625
23098,CrossQ,set5,134662,-93247.453125
23099,CrossQ,set5,135325,-93256.640625
23100,CrossQ,set5,136535,-93048.6953125
23101,CrossQ,set5,137253,-93154.0859375
23102,CrossQ,set5,137636,-92890.390625
23103,CrossQ,set5,138654,-92889.296875
23104,CrossQ,set5,139522,-93011.0625
23105,CrossQ,set5,140307,-92730.953125
23106,CrossQ,set5,140785,-93054.0859375
23107,CrossQ,set5,141249,-92662.8515625
23108,CrossQ,set5,142281,-92462.0703125
23109,CrossQ,set5,142850,-92354.453125
23110,CrossQ,set5,143380,-92266.640625
23111,CrossQ,set5,143594,-92357.7890625
