train/actor_loss,time/total_timesteps,time/fps,train/critic_loss,train/n_updates,train/learning_rate,train/ent_coef,rollout/ep_len_mean,time/time_elapsed,train/ent_coef_loss,time/episodes,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
-4407.7998046875,2121288,259,191091.75,265148,0.001,3.06233286857605,47.58,8169,0.09990023821592331,15684,10733.21097445,,
-4062.49609375,2121520,259,151832.625,265177,0.001,3.0496580600738525,47.26,8170,0.34135276079177856,15688,10934.84530116,,
-4848.3359375,2121896,259,113998.984375,265224,0.001,3.007488250732422,47.23,8172,0.18852807581424713,15692,10927.3544524,,
-4488.87744140625,2122072,259,131324.921875,265246,0.001,2.9883387088775635,48.44,8172,0.1580120325088501,15696,10919.25656726,,
-4680.03125,2122192,259,300535.0,265261,0.001,2.9782297611236572,48.37,8173,0.007202811539173126,15700,10919.707249560002,,
-4716.7099609375,2122456,259,215618.625,265294,0.001,2.975698947906494,51.89,8173,0.0667448565363884,15704,10887.88935646,,
-4826.533203125,2122592,259,132301.609375,265311,0.001,2.9747862815856934,51.28,8174,-0.378654420375824,15708,10896.242451260001,,
-4623.7734375,2122744,259,228392.15625,265330,0.001,2.9730448722839355,49.96,8174,-0.07575435936450958,15712,10900.53678966,,
-4434.6025390625,2122976,259,97133.921875,265359,0.001,2.967057704925537,49.9,8175,0.18188956379890442,15716,10900.865793570001,,
-4508.5458984375,2123112,259,139009.53125,265376,0.001,2.9638540744781494,50.08,8175,-0.05189792811870575,15720,10893.99574745,,
-4271.390625,2123272,259,109204.4296875,265396,0.001,2.958893060684204,49.97,8176,0.08448454737663269,15724,10894.481988309999,,
-4661.48291015625,2123440,259,103680.46875,265417,0.001,2.960252523422241,49.78,8177,-0.24370670318603516,15728,10892.84197736,,
-4376.951171875,2123600,259,146838.0625,265437,0.001,2.9659206867218018,49.1,8177,-0.23145198822021484,15732,10891.933353660002,,
-4926.50244140625,2123752,259,124152.84375,265456,0.001,2.9752302169799805,48.97,8178,-0.13886815309524536,15736,10891.346409749996,,
-4390.7587890625,2123944,259,144706.546875,265480,0.001,2.9972665309906006,48.78,8178,-0.5923457741737366,15740,10890.626796800001,,
-4708.23486328125,2124232,259,113172.28125,265516,0.001,3.0242838859558105,48.83,8179,-0.09163287281990051,15744,10890.8393131,,
-4585.765625,2124384,259,108203.15625,265535,0.001,3.0305073261260986,50.04,8179,0.5987520217895508,15748,10883.581600710002,,
-4580.5087890625,2124696,259,151698.40625,265574,0.001,3.015174150466919,49.95,8180,0.3514171242713928,15752,10880.338899919998,,
-4535.72998046875,2124792,259,212286.796875,265586,0.001,3.006246328353882,50.35,8181,0.0864904448390007,15756,10878.9725646,,
-4597.0771484375,2124952,259,169673.6875,265606,0.001,2.991806745529175,50.14,8181,0.133354052901268,15760,10876.816115829999,,
-4364.3115234375,2125072,259,104881.296875,265621,0.001,2.9822137355804443,49.82,8182,0.3518030643463135,15764,10878.34694935,,
-4496.77392578125,2125320,259,160311.5,265652,0.001,2.9614124298095703,44.23,8183,0.15892648696899414,15768,10944.909082489996,,
-4773.2236328125,2125456,259,136987.859375,265669,0.001,2.949586868286133,44.31,8183,-0.18874482810497284,15772,10938.75888238,,
-4756.50341796875,2125704,259,143180.1875,265700,0.001,2.9389517307281494,43.58,8184,-0.08949920535087585,15776,10938.230300390002,,
-4696.82958984375,2125840,259,114021.796875,265717,0.001,2.931565523147583,43.44,8184,-0.1276896744966507,15780,10937.490044479997,,
-4769.4033203125,2125992,259,145036.34375,265736,0.001,2.922077178955078,48.5,8185,0.2158128321170807,15784,10580.28308988,,
-4709.73828125,2126104,259,138921.53125,265750,0.001,2.9153876304626465,48.71,8185,-0.0792013555765152,15788,10593.7745875,,
-4999.3154296875,2126248,259,250839.375,265768,0.001,2.909268379211426,48.67,8186,0.5976256728172302,15792,10604.194514370001,,
-4579.0888671875,2126432,259,161364.28125,265791,0.001,2.896941900253296,47.22,8186,-0.017356380820274353,15796,10612.074790550003,,
-4635.96875,2126592,259,119367.65625,265811,0.001,2.8902904987335205,47.4,8187,-0.2798069715499878,15800,10612.737884939997,,
-4890.43359375,2126832,259,159835.75,265841,0.001,2.8943819999694824,46.51,8187,-0.061277590692043304,15804,10635.26021891,,
-4813.54931640625,2126944,259,160301.46875,265855,0.001,2.8969900608062744,44.93,8188,0.21557992696762085,15808,10626.16168427,,
-4774.4638671875,2127136,259,162876.28125,265879,0.001,2.90322208404541,44.94,8188,0.031548380851745605,15812,10614.63650047,,
-4828.654296875,2127256,259,170684.21875,265894,0.001,2.9086854457855225,44.8,8189,0.14829418063163757,15816,10612.45269304,,
-4795.6279296875,2127432,259,163094.53125,265916,0.001,2.918125629425049,44.4,8189,0.06041254103183746,15820,10617.80112064,,
-4623.32421875,2127616,259,175251.96875,265939,0.001,2.925837755203247,44.3,8190,-0.06802552938461304,15824,10616.971042199999,,
-4592.09130859375,2127696,259,142440.921875,265949,0.001,2.9269957542419434,43.97,8190,-0.22032862901687622,15828,10619.372886109999,,
-4528.0830078125,2127936,259,112502.0625,265979,0.001,2.9293735027313232,45.84,8190,0.24133603274822235,15832,10569.83210584,,
-4589.70166015625,2128032,259,155508.421875,265991,0.001,2.9287097454071045,46.19,8191,-0.22222217917442322,15836,10568.45434291,,
-4228.7158203125,2128264,259,160938.546875,266020,0.001,2.9300265312194824,46.41,8191,0.08865563571453094,15840,10569.96841108,,
-4784.3037109375,2128376,259,84269.859375,266034,0.001,2.9290757179260254,46.43,8192,0.06109204888343811,15844,10568.998112640002,,
-4668.02783203125,2128600,259,84150.3828125,266062,0.001,2.927658796310425,45.07,8193,0.12401838600635529,15848,10576.294758830001,,
-4590.32568359375,2128768,259,90730.4921875,266083,0.001,2.929121494293213,44.94,8194,-0.3124590516090393,15852,10578.07764679,,
-4988.0751953125,2128912,259,109340.625,266101,0.001,2.931335687637329,44.06,8194,-0.3004304766654968,15856,10578.60771746,,
-4404.4609375,2129136,259,103619.1171875,266129,0.001,2.937549352645874,44.56,8195,-0.4236421585083008,15860,10578.96124059,,
-4995.279296875,2129360,259,111877.515625,266157,0.001,2.945204496383667,44.93,8196,0.06497114896774292,15864,10574.105634270001,,
-4635.5810546875,2129488,259,181401.71875,266173,0.001,2.950345277786255,45.03,8196,0.006434589624404907,15868,10574.25828389,,
-4302.2177734375,2129800,259,134913.953125,266212,0.001,2.9581387042999268,45.28,8197,0.07973729074001312,15872,10578.457917860002,,
-4480.97265625,2130000,259,306092.28125,266237,0.001,2.9611499309539795,45.59,8197,0.3289330005645752,15874,10577.40654048,,
,2130000,,,,,,,,,,,46.8,10861.094198
-4443.7099609375,2130040,259,108371.0078125,266242,0.001,2.961674690246582,45.55,8198,0.12041328102350235,15876,10575.129606880004,,
-4773.0888671875,2130288,259,121492.5859375,266273,0.001,2.964977741241455,45.59,8199,-0.03949488699436188,15880,10573.29023912,,
-4546.85400390625,2130448,259,116124.7578125,266293,0.001,2.975348711013794,38.97,8200,-0.49649864435195923,15884,10932.297351010002,,
-4700.953125,2130696,259,114554.0,266324,0.001,2.9978110790252686,38.64,8201,-0.20074200630187988,15888,10926.68075629,,
-4717.994140625,2130848,259,179344.171875,266343,0.001,3.010139226913452,38.76,8201,-0.5568410158157349,15892,10925.433440719997,,
-4782.166015625,2131088,259,109385.25,266373,0.001,3.032785654067993,40.33,8202,-0.2488003522157669,15896,10920.521624199999,,
-4634.923828125,2131352,259,150988.828125,266406,0.001,3.0551350116729736,40.3,8202,0.0481528639793396,15900,10914.919809400002,,
-4726.0029296875,2131496,259,117493.09375,266424,0.001,3.0532302856445312,43.21,8203,0.0497506707906723,15904,10800.06346987,,
-4737.4326171875,2131672,259,134696.421875,266446,0.001,3.046504020690918,42.86,8203,0.2685815989971161,15908,10811.743452920002,,
-4990.46875,2131904,259,122333.1171875,266475,0.001,3.0398664474487305,43.19,8204,0.17211073637008667,15912,10816.907445949999,,
-5087.568359375,2131976,259,113791.2578125,266484,0.001,3.0373339653015137,43.22,8204,-0.08560597151517868,15916,10811.927240819998,,
-4333.2119140625,2132192,259,119954.078125,266511,0.001,3.0342116355895996,43.2,8205,0.3520025610923767,15920,10806.528474939998,,
-4504.0029296875,2132264,259,104440.796875,266520,0.001,3.0340089797973633,43.14,8205,0.32413220405578613,15924,10804.6547366,,
-4751.115234375,2132496,259,162622.125,266549,0.001,3.0272202491760254,43.46,8206,0.04826746881008148,15928,10800.32766065,,
-4308.9560546875,2132736,259,115749.609375,266579,0.001,3.0162620544433594,41.76,8208,0.19332870841026306,15932,10845.683042019999,,
-4112.47119140625,2132920,259,177861.125,266602,0.001,3.0124106407165527,41.53,8208,-0.1833699494600296,15936,10848.079264400001,,
-4128.884765625,2133024,259,161421.5625,266615,0.001,3.0137557983398438,41.33,8209,0.43066856265068054,15940,10847.822076760001,,
-4449.7646484375,2133264,259,112277.25,266645,0.001,3.012303590774536,41.04,8210,0.14903318881988525,15944,10845.325567539998,,
-4278.11181640625,2133552,259,161144.125,266681,0.001,2.9982731342315674,41.14,8210,0.1155444011092186,15948,10843.60805922,,
-4855.71435546875,2133736,259,116495.40625,266704,0.001,2.983337879180908,41.08,8211,0.2538851797580719,15952,10837.003513059997,,
-4786.5615234375,2133960,259,86452.2578125,266732,0.001,2.9598000049591064,41.07,8212,0.21073561906814575,15956,10836.11902126,,
-4972.73681640625,2134272,259,80212.3984375,266771,0.001,2.9294135570526123,40.65,8214,0.36689311265945435,15960,10833.824135500001,,
-4543.962890625,2134344,259,150583.203125,266780,0.001,2.922199249267578,41.91,8214,0.4197644889354706,15964,10825.979900449998,,
-4538.3486328125,2134576,259,121218.5234375,266809,0.001,2.9038243293762207,50.18,8215,0.15060696005821228,15968,10730.964459169998,,
-4762.23388671875,2134728,259,144655.59375,266828,0.001,2.89749813079834,49.84,8216,0.387031614780426,15972,10726.6473271,,
-4799.68896484375,2134856,259,183718.59375,266844,0.001,2.8922245502471924,49.81,8216,0.04085898399353027,15976,10730.519516179997,,
-4713.890625,2135016,259,85444.71875,266864,0.001,2.891685962677002,49.77,8217,-0.18508663773536682,15980,10732.534985750004,,
-4330.98388671875,2135144,259,86235.40625,266880,0.001,2.894221067428589,49.6,8217,0.254952609539032,15984,10580.98685754,,
-4547.26611328125,2135368,259,146319.71875,266908,0.001,2.8962388038635254,49.57,8218,-0.2609160542488098,15988,10585.66359181,,
-4694.48291015625,2135544,259,134574.90625,266930,0.001,2.8973629474639893,49.56,8219,-0.48396581411361694,15992,10576.47394373,,
-4839.03564453125,2135736,259,309828.8125,266954,0.001,2.900585412979126,48.38,8220,0.4258113503456116,15996,10569.91517461,,
-4420.193359375,2135808,259,135910.015625,266963,0.001,2.899914026260376,48.49,8220,0.07260739803314209,16000,10572.73323319,,
-4853.43359375,2136032,259,188545.859375,266991,0.001,2.8994252681732178,45.48,8220,-0.013223297894001007,16004,10689.088507639999,,
-4716.3359375,2136064,259,88958.875,266995,0.001,2.899543046951294,44.68,8221,-0.1685246229171753,16008,10689.87143773,,
-4400.93505859375,2136296,259,168254.140625,267024,0.001,2.9002959728240967,44.27,8221,-0.050500765442848206,16012,10692.05066569,,
-4614.67919921875,2136376,259,115202.3671875,267034,0.001,2.898467540740967,44.22,8222,0.14802689850330353,16016,10703.50742483,,
-4182.4052734375,2136592,259,156287.4375,267061,0.001,2.89247465133667,44.15,8223,0.10207603871822357,16020,10706.65457432,,
-4641.5537109375,2136776,259,66986.3828125,267084,0.001,2.8870351314544678,44.62,8223,0.17706766724586487,16024,10706.55172281,,
-4521.681640625,2136960,259,136620.5625,267107,0.001,2.880138635635376,44.53,8224,0.08299797028303146,16028,10705.493460560001,,
-4885.81494140625,2137144,259,109843.296875,267130,0.001,2.877488136291504,44.66,8224,-0.17209194600582123,16032,10697.9124799,,
-4274.486328125,2137224,259,99391.765625,267140,0.001,2.876661539077759,44.64,8225,0.09094152599573135,16036,10698.246309580001,,
-4614.3935546875,2137456,259,106231.71875,267169,0.001,2.8786396980285645,44.68,8225,-0.0798473060131073,16040,10697.976242729997,,
-4460.2177734375,2137608,259,255014.984375,267188,0.001,2.879110336303711,44.95,8226,0.5605347156524658,16044,10699.855905900002,,
-4304.546875,2137760,259,101211.765625,267207,0.001,2.8789942264556885,44.79,8226,0.4224456548690796,16048,10697.438193060001,,
-4625.6767578125,2137984,259,85017.09375,267235,0.001,2.8695521354675293,44.83,8227,0.3373817503452301,16052,10698.860625410001,,
-5008.67626953125,2138256,259,305759.8125,267269,0.001,2.8552207946777344,44.9,8228,0.27641433477401733,16056,10699.7423236,,
-4445.39404296875,2138432,259,126173.421875,267291,0.001,2.8441781997680664,46.33,8229,-0.3334190249443054,16060,10701.53890125,,
-4501.29150390625,2138624,259,102558.234375,267315,0.001,2.8361637592315674,45.41,8230,0.09756740927696228,16064,10710.30152151,,
-4899.80712890625,2138928,259,96832.4375,267353,0.001,2.817030191421509,37.04,8230,-0.0429283082485199,16068,10805.23309645,,
-4835.1669921875,2139192,259,165981.359375,267386,0.001,2.810764789581299,37.09,8231,-0.31090179085731506,16072,10813.163820499998,,
-4761.55908203125,2139424,259,169406.28125,267415,0.001,2.8246467113494873,38.63,8232,-0.8764545321464539,16076,10799.30911385,,
-4972.18603515625,2139688,259,80730.109375,267448,0.001,2.870189666748047,39.0,8233,-0.29479625821113586,16080,10798.52214654,,
-4698.748046875,2139960,259,183906.0,267482,0.001,2.9130303859710693,40.07,8234,-0.7950477600097656,16084,10949.344630370002,,
-4638.90625,2140000,259,104095.515625,267487,0.001,2.921313762664795,40.14,8234,-0.6500840187072754,16087,10942.34290098,,
,2140000,,,,,,,,,,,32.2,10985.492996
-4228.451171875,2140160,259,349629.0625,267507,0.001,2.9367871284484863,49.86,8236,-0.05885717272758484,16088,8664.412176680002,,
-4743.6181640625,2140240,259,134914.90625,267517,0.001,2.9422428607940674,49.7,8237,-0.11971751600503922,16092,8674.40164176,,
-4865.64697265625,2140488,259,168219.6875,267548,0.001,2.9440293312072754,49.6,8238,0.09951284527778625,16096,8678.4855198,,
-4498.79541015625,2140544,259,132602.3125,267555,0.001,2.9432308673858643,49.61,8238,0.0999491885304451,16100,8678.50951694,,
-4695.419921875,2140800,259,116037.75,267587,0.001,2.939068078994751,49.76,8238,0.04008612036705017,16104,8680.09296682,,
-4608.501953125,2140952,259,266866.0,267606,0.001,2.9340507984161377,50.02,8239,-0.14773103594779968,16108,8683.45024649,,
-4822.9599609375,2141096,259,100742.5078125,267624,0.001,2.927863121032715,50.14,8239,0.20451998710632324,16112,8682.10407282,,
-4669.7109375,2141264,259,172659.65625,267645,0.001,2.92069149017334,50.1,8240,0.2986294627189636,16116,8671.334018419999,,
-4457.47265625,2141488,259,68652.515625,267673,0.001,2.9095160961151123,50.03,8241,0.49023672938346863,16120,8669.35947569,,
-4896.6806640625,2141576,259,134122.625,267684,0.001,2.904980182647705,50.37,8241,0.348521888256073,16124,8666.803138090001,,
-4542.51171875,2141768,259,107699.453125,267708,0.001,2.8876941204071045,50.15,8242,0.28015372157096863,16128,8672.13448405,,
-4614.291015625,2141840,259,72922.125,267717,0.001,2.8811259269714355,49.91,8242,0.47551339864730835,16132,8682.89448791,,
-4567.3759765625,2142056,259,206330.96875,267744,0.001,2.8618459701538086,49.74,8243,-0.05705854296684265,16136,8682.47452959,,
-4320.80322265625,2142128,259,148592.5625,267753,0.001,2.8574204444885254,49.71,8243,-0.2946900725364685,16140,8681.26631288,,
-4405.5927734375,2142352,259,121919.140625,267781,0.001,2.8456852436065674,49.46,8244,-0.03084404766559601,16144,8538.44443072,,
-4312.9140625,2142592,259,154384.265625,267811,0.001,2.8300960063934326,49.53,8245,-0.03996831923723221,16148,8538.646283299999,,
-4630.5224609375,2142616,259,122850.15625,267814,0.001,2.828329086303711,49.39,8245,0.20223623514175415,16152,8541.811361439999,,
-4693.4833984375,2142856,259,173081.515625,267844,0.001,2.809034585952759,48.37,8246,0.16620658338069916,16156,8546.12529847,,
-5049.998046875,2142984,259,140490.46875,267860,0.001,2.8008692264556885,52.96,8246,-0.1202554926276207,16160,7661.66145525,,
-4547.4921875,2143104,259,147493.484375,267875,0.001,2.7988717555999756,52.82,8246,0.16461658477783203,16164,7655.5766083399985,,
-4482.6494140625,2143208,259,159466.171875,267888,0.001,2.7985684871673584,52.71,8247,0.33523452281951904,16168,7659.69442667,,
-4424.05908203125,2143336,259,176515.25,267904,0.001,2.797154188156128,52.33,8248,-0.21358422935009003,16172,7659.498449220001,,
-4378.0302734375,2143440,259,226164.0,267917,0.001,2.799367666244507,50.54,8248,-0.34145593643188477,16176,7671.686619279999,,
-4827.72119140625,2143688,259,182853.546875,267948,0.001,2.8164029121398926,50.32,8249,-0.25420987606048584,16180,7670.527693749999,,
-4803.640625,2143808,259,193487.25,267963,0.001,2.827648878097534,49.62,8250,-0.6458765268325806,16184,7677.939102020001,,
-4470.353515625,2143936,259,102491.6640625,267979,0.001,2.8429901599884033,40.22,8250,-0.008128620684146881,16188,9960.274423720002,,
-4476.7421875,2144056,259,101078.125,267994,0.001,2.852564811706543,40.19,8251,-0.12411609292030334,16192,9960.67368734,,
-4725.5986328125,2144200,259,96456.3984375,268012,0.001,2.860860824584961,39.87,8251,-0.27457529306411743,16196,9969.556522070001,,
-4620.0712890625,2144352,259,154244.984375,268031,0.001,2.868748426437378,39.76,8252,0.11034996807575226,16200,9971.91940996,,
-4243.7900390625,2144496,259,129980.84375,268049,0.001,2.8723978996276855,39.86,8253,-0.31021153926849365,16204,9973.48959978,,
-4806.134765625,2144624,259,156797.015625,268065,0.001,2.874937057495117,39.71,8253,-0.21869012713432312,16208,9973.849212620002,,
-4591.875,2144768,259,144687.40625,268083,0.001,2.8804233074188232,39.66,8253,-0.04110157489776611,16212,9974.91820109,,
-4339.9990234375,2144920,259,174180.078125,268102,0.001,2.8874006271362305,39.65,8254,0.33289965987205505,16216,9985.41287396,,
-4842.2353515625,2145080,259,131654.953125,268122,0.001,2.8965859413146973,39.95,8254,-0.31649959087371826,16220,9984.618139670001,,
-4118.2177734375,2145288,259,210397.5,268148,0.001,2.9017622470855713,39.78,8255,-0.045332226902246475,16224,9982.650048090001,,
-5014.669921875,2145536,259,133729.296875,268179,0.001,2.90710711479187,40.39,8256,-0.1730697751045227,16228,9977.358390829999,,
-4437.40673828125,2145928,259,169339.921875,268228,0.001,2.923295259475708,41.36,8257,-0.07947535812854767,16232,9972.83168178,,
-4845.9931640625,2146008,259,132387.109375,268238,0.001,2.9234561920166016,41.76,8257,0.29920586943626404,16236,9967.985493330001,,
-4879.6240234375,2146304,259,141703.9375,268275,0.001,2.9134538173675537,41.87,8258,0.007178876549005508,16240,9962.64145289,,
-4546.7998046875,2146472,259,128296.546875,268296,0.001,2.91280460357666,43.58,8258,-0.35195034742355347,16244,9954.88375329,,
-4466.96337890625,2146704,259,130189.625,268325,0.001,2.921262502670288,43.31,8259,-0.08192990720272064,16248,10099.18503766,,
-4693.2646484375,2146896,259,108867.296875,268349,0.001,2.929661989212036,43.55,8259,-0.043394993990659714,16252,10099.4708669,,
-4283.822265625,2147112,259,88626.28125,268376,0.001,2.9412741661071777,43.65,8260,-0.1983400285243988,16256,10098.96680876,,
-4743.765625,2147216,259,108313.28125,268389,0.001,2.9488229751586914,38.41,8261,-0.05483889579772949,16260,10976.653239439998,,
-4468.44580078125,2147472,259,97815.171875,268421,0.001,2.9665181636810303,37.8,8262,-0.03988367319107056,16264,10981.63800908,,
-4585.10791015625,2147744,259,161586.1875,268455,0.001,2.9713807106018066,37.93,8263,-0.23709574341773987,16268,10979.152511550003,,
-4783.578125,2147904,259,104685.6875,268475,0.001,2.974771022796631,38.98,8264,0.021045401692390442,16272,10968.517155599999,,
-4791.7041015625,2148080,259,98461.140625,268497,0.001,2.977616548538208,39.14,8265,-0.6229496598243713,16276,10964.304647400002,,
-4440.4248046875,2148320,259,128688.9453125,268527,0.001,2.996344566345215,38.97,8265,-0.13419458270072937,16280,10965.59522362,,
-4343.0869140625,2148552,259,67087.359375,268556,0.001,3.008389472961426,38.56,8266,0.33479633927345276,16284,10965.672961789998,,
-4441.96923828125,2148808,259,129760.734375,268588,0.001,3.010298490524292,38.63,8267,0.008123740553855896,16288,10961.436545809998,,
-4646.01416015625,2149040,259,101214.5625,268617,0.001,3.0056660175323486,47.11,8267,-0.08423954248428345,16292,10587.41304358,,
-4263.82470703125,2149112,259,112957.03125,268626,0.001,3.0036067962646484,47.17,8268,-0.13081148266792297,16296,10410.61897209,,
-4782.521484375,2149344,259,100770.1328125,268655,0.001,3.0084993839263916,46.96,8268,-0.2119186371564865,16300,10409.10429103,,
-4779.6982421875,2149528,259,125121.421875,268678,0.001,3.016961097717285,49.11,8269,-0.0619993656873703,16304,10200.25894144,,
-4218.552734375,2149776,259,186043.984375,268709,0.001,3.0157179832458496,49.12,8270,0.5390030741691589,16308,10196.869606279999,,
-4403.974609375,2149872,259,136947.609375,268721,0.001,3.0110816955566406,49.92,8270,-0.0001376420259475708,16312,10193.785899830002,,
-4335.2431640625,2150000,259,118158.796875,268737,0.001,3.0048131942749023,49.89,8271,0.3051338493824005,16314,10192.724213460002,,
,2150000,,,,,,,,,,,50.6,10729.2558522
-4034.30615234375,2150040,259,238871.0625,268742,0.001,3.001854658126831,49.85,8272,0.24108706414699554,16316,10191.76171746,,
-4451.02490234375,2150136,259,117767.59375,268754,0.001,2.9961211681365967,51.21,8272,-0.4505787789821625,16320,10156.1599652,,
-4866.5302734375,2150336,259,95885.578125,268779,0.001,2.988511085510254,50.08,8273,0.31034690141677856,16324,10161.01812284,,
-4612.3330078125,2150376,259,96980.578125,268784,0.001,2.9860682487487793,50.14,8273,-0.07199287414550781,16328,10160.97761296,,
-4427.3935546875,2150592,259,214700.5,268811,0.001,2.977738380432129,49.08,8274,0.10613541305065155,16332,10166.54707398,,
-4542.3916015625,2150632,259,195809.640625,268816,0.001,2.9763927459716797,48.87,8274,0.10672187805175781,16336,10166.966624080002,,
-4355.03125,2150848,259,76345.1015625,268843,0.001,2.964503526687622,47.24,8275,-0.17045436799526215,16340,10177.362275180001,,
-4714.3916015625,2150912,259,178980.125,268851,0.001,2.961674213409424,47.16,8275,0.06886476278305054,16344,10176.09328901,,
-4428.40673828125,2151080,259,123623.953125,268872,0.001,2.9510338306427,47.14,8276,0.028085552155971527,16348,10171.47808544,,
-4485.58154296875,2151152,259,159155.65625,268881,0.001,2.9446165561676025,46.73,8276,0.408178448677063,16352,10171.73793848,,
-4704.416015625,2151344,259,140321.96875,268905,0.001,2.9278907775878906,46.85,8277,0.28808358311653137,16356,10171.27449086,,
-4517.52392578125,2151504,259,174711.40625,268925,0.001,2.9153048992156982,47.05,8277,0.2509671449661255,16360,10175.315575880002,,
-4128.14404296875,2151608,259,118966.5,268938,0.001,2.9061365127563477,47.3,8277,0.16772426664829254,16364,10177.255861550002,,
-4284.14794921875,2151752,259,116718.515625,268956,0.001,2.888547897338867,47.25,8278,-0.04421953856945038,16368,10178.38078523,,
-4613.220703125,2151912,259,115645.9765625,268976,0.001,2.868220329284668,46.31,8279,0.3660978376865387,16372,10190.3412637,,
-4282.2890625,2151992,259,75559.0546875,268986,0.001,2.858088731765747,46.35,8279,0.4236519932746887,16376,10192.048514850001,,
-4632.56005859375,2152168,259,92663.7265625,269008,0.001,2.832829475402832,46.26,8280,0.08134775608778,16380,10192.93198019,,
-4973.87841796875,2152400,259,97866.21875,269037,0.001,2.8120768070220947,47.1,8280,0.1072586178779602,16384,10193.16023064,,
-4921.66796875,2152656,259,113882.1640625,269069,0.001,2.800204277038574,47.06,8281,0.08330726623535156,16388,10201.25425125,,
-4905.44775390625,2152752,259,100323.296875,269081,0.001,2.801327705383301,39.25,8282,0.03202874958515167,16392,10574.32227683,,
-4416.83203125,2152952,259,120077.0625,269106,0.001,2.809291362762451,39.79,8282,-0.45096245408058167,16396,10742.80892407,,
-4684.1015625,2153144,259,227462.640625,269130,0.001,2.8268816471099854,40.0,8283,-0.29046937823295593,16400,10742.88115313,,
-4605.8173828125,2153296,259,219314.15625,269149,0.001,2.8439481258392334,38.29,8284,-0.4809344410896301,16404,10949.4636651,,
-4734.083984375,2153504,259,122381.03125,269175,0.001,2.869445562362671,38.34,8285,0.08772331476211548,16408,10942.626627890002,,
-4366.50634765625,2153744,259,131320.1875,269205,0.001,2.89359712600708,37.46,8286,-0.07310269773006439,16412,10946.465462780001,,
-4589.9638671875,2153832,259,123397.703125,269216,0.001,2.9004948139190674,38.34,8286,-0.03959708288311958,16416,10946.46983591,,
-4430.05029296875,2154040,259,116213.9921875,269242,0.001,2.9143407344818115,37.16,8287,-0.05006389319896698,16420,10984.083539119998,,
-4421.88623046875,2154096,259,214414.65625,269249,0.001,2.9175045490264893,38.53,8287,-0.12580743432044983,16424,10939.54400047,,
-4814.42333984375,2154344,259,136652.9375,269280,0.001,2.9282736778259277,38.79,8288,-0.22705456614494324,16428,10939.354813999998,,
-4533.22216796875,2154496,259,96929.296875,269299,0.001,2.934337854385376,39.03,8289,0.0708734542131424,16432,10938.1266361,,
-4416.8505859375,2154744,259,164597.9375,269330,0.001,2.946028709411621,39.27,8290,-0.39061683416366577,16436,10937.941468630002,,
-4380.072265625,2154912,259,148952.40625,269351,0.001,2.9577529430389404,39.8,8290,-0.0653177946805954,16440,10937.60586715,,
-4525.96875,2155016,259,109046.40625,269364,0.001,2.9640796184539795,40.65,8291,0.12829548120498657,16444,10940.111628449999,,
-3891.055419921875,2155288,259,203427.328125,269398,0.001,2.9791905879974365,40.75,8291,-0.07818346470594406,16448,10936.141347030003,,
-4530.75732421875,2155536,259,150157.03125,269429,0.001,2.9844613075256348,41.04,8292,-0.17166446149349213,16452,10936.659390480001,,
-4508.552734375,2155704,259,150443.0,269450,0.001,2.988133668899536,42.41,8292,-0.16258154809474945,16456,10927.702491270002,,
-4507.96044921875,2155864,259,104028.0,269470,0.001,2.991990804672241,42.78,8293,0.04344812035560608,16460,10914.842353330003,,
-3988.61865234375,2155976,259,199944.625,269484,0.001,2.9906420707702637,43.84,8293,0.44141581654548645,16464,10911.11485065,,
-4637.66650390625,2156152,259,130341.4375,269506,0.001,2.979637861251831,43.89,8294,0.32795313000679016,16468,10913.42246883,,
-4822.49365234375,2156264,259,166399.640625,269520,0.001,2.9729509353637695,44.13,8294,-0.03632660582661629,16472,10912.287655560001,,
-4668.0478515625,2156448,259,188651.4375,269543,0.001,2.957940101623535,44.06,8295,0.47140824794769287,16476,10915.077829849999,,
-4433.6591796875,2156664,259,106842.6328125,269570,0.001,2.9435529708862305,44.35,8296,0.34830284118652344,16480,10910.672890539998,,
-4927.3544921875,2156888,259,138352.5,269598,0.001,2.9364962577819824,43.62,8296,-0.44086113572120667,16484,10910.15276291,,
-4777.3134765625,2157000,259,142262.921875,269612,0.001,2.9370760917663574,44.0,8296,0.45302706956863403,16488,10900.713824130002,,
-4370.615234375,2157224,259,155535.1875,269640,0.001,2.931363582611084,44.04,8297,0.35051143169403076,16492,10896.505821259998,,
-4350.68603515625,2157312,259,92014.8125,269651,0.001,2.9255616664886475,43.89,8297,0.2526913285255432,16496,10902.13792034,,
-4477.48095703125,2157568,259,138081.0,269683,0.001,2.8997175693511963,43.21,8298,0.15383531153202057,16500,10901.03100606,,
-4846.0146484375,2157640,259,136689.578125,269692,0.001,2.8894174098968506,44.5,8298,0.026923418045043945,16504,10875.262357979998,,
-4365.611328125,2157824,259,123068.703125,269715,0.001,2.866532325744629,44.34,8299,-0.16278612613677979,16508,10880.786565869998,,
-4735.7060546875,2157936,259,121486.4609375,269729,0.001,2.852271556854248,44.37,8299,0.2818564176559448,16512,10879.093759689997,,
-4665.0927734375,2158112,260,117563.515625,269751,0.001,2.837059497833252,43.7,8300,0.06921671330928802,16516,10875.943957309997,,
