train/critic_loss,train/ent_coef_loss,rollout/ep_len_mean,train/ent_coef,train/learning_rate,train/n_updates,time/episodes,train/actor_loss,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_rew_mean
35412496.0,-33.457069396972656,56.74,4.950170040130615,0.001,4425,492,9514.580078125,136,17804,130,-97538.575
53088384.0,-34.37580871582031,59.39,5.083954811096191,0.001,4508,496,7345.91796875,139,18136,130,-97464.375
55173856.0,-33.298187255859375,61.18,5.186914920806885,0.001,4570,500,7196.34375,140,18384,130,-97276.5
57463328.0,-32.56247329711914,61.63,5.231202602386475,0.001,4599,504,7378.6806640625,141,18500,130,-97281.0
38542796.0,-31.228757858276367,61.73,5.270524024963379,0.001,4621,508,7578.74169921875,142,18588,130,-97282.0
51047904.0,-34.305580139160156,61.64,5.304747104644775,0.001,4642,512,8052.857421875,143,18672,130,-97281.1
40575648.0,-33.70112228393555,60.37,5.354006290435791,0.001,4673,516,7290.3212890625,144,18796,130,-97371.4625
101947840.0,-31.676105499267578,59.89,5.413666248321533,0.001,4708,520,8509.9013671875,145,18936,130,-97366.6625
107409632.0,-33.82025146484375,60.72,5.4928693771362305,0.001,4758,524,9334.212890625,147,19136,130,-97374.9625
93403704.0,-31.95235824584961,60.5,5.537729740142822,0.001,4783,528,8571.97265625,147,19236,130,-97372.7625
40457288.0,-32.778106689453125,60.77,5.6123151779174805,0.001,4828,532,10533.84765625,149,19416,130,-97275.1125
120060640.0,-31.730937957763672,61.88,5.693058013916016,0.001,4878,536,9056.029296875,150,19616,130,-97182.1
70126736.0,-33.731468200683594,63.47,5.794925689697266,0.001,4936,540,8509.3427734375,152,19848,130,-96995.6375
62550992.0,-33.79332733154297,66.19,6.009127140045166,0.001,5060,544,9205.7578125,156,20344,130,-96806.125
57603312.0,-34.185916900634766,68.16,6.174765110015869,0.001,5149,548,8972.7978515625,158,20700,130,-96621.3625
111958408.0,-32.39118194580078,68.85,6.246138095855713,0.001,5190,552,9246.083984375,160,20864,130,-96527.7375
215742480.0,-31.58785057067871,68.63,6.327173233032227,0.001,5235,556,9386.45703125,161,21044,130,-96626.2125
85805408.0,-31.25326156616211,67.58,6.57917594909668,0.001,5374,560,10262.4775390625,165,21600,130,-96518.35
