train/actor_loss,rollout/ep_len_mean,time/total_timesteps,train/critic_loss,train/ent_coef,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/episodes,train/n_updates,train/ent_coef_loss,train/learning_rate
-4.492900848388672,129.5,8940,38794608.0,0.9996928572654724,83,-84996.29645192646,107,68,2209,0.000726175494492054,0.0001
-7.572265625,126.70833333333333,9204,113339136.0,1.000778079032898,85,-85576.39803793054,107,72,2275,-0.0006940749590285122,0.0001
6.5170698165893555,122.90789473684211,9596,115855632.0,1.002242088317871,89,-86226.35735172368,107,76,2373,-0.003653544932603836,0.0001
2.09584379196167,121.27848101265823,10000,36352104.0,1.0037412643432617,92,-86521.13175608861,107,79,2474,-0.005313356406986713,0.0001
-6.550385475158691,120.75,10052,852022.125,1.0039297342300415,93,-86570.4301091375,107,80,2487,-0.0069395313039422035,0.0001
30.831981658935547,125.54761904761905,11240,152506976.0,1.0092929601669312,103,-86538.5916005357,108,84,2784,-0.021953290328383446,0.0001
40.33161926269531,127.0909090909091,12624,37843812.0,1.0180199146270752,115,-86737.32607323863,109,88,3130,-0.05407322198152542,0.0001
56.7073860168457,136.15217391304347,14756,77819.4296875,1.0369553565979004,133,-86731.97131643478,110,92,3663,-0.16806402802467346,0.0001
53.91118621826172,153.08333333333334,15436,113068504.0,1.0451321601867676,139,-85016.52459491666,110,96,3833,-0.21343113481998444,0.0001
90.9307632446289,162.8,17444,38945336.0,1.0715773105621338,156,-84062.78520203,111,100,4335,-0.4020840525627136,0.0001
110.20968627929688,182.61,20000,38535308.0,1.1080076694488525,178,-81937.99770203001,112,103,4974,-0.7718318700790405,0.0001
136.16029357910156,191.48,21000,33178668.0,1.1232191324234009,186,-81086.03770203,112,104,5224,-0.9644218683242798,0.0001
176.37673950195312,205.57,22864,38597232.0,1.151561975479126,202,-79973.85020203,112,108,5690,-1.3605458736419678,0.0001
203.44204711914062,232.44,24016,548460.375,1.168331265449524,212,-77361.50484488999,113,112,5978,-1.5132858753204346,0.0001
194.3911895751953,240.33,25200,224033.46875,1.1857949495315552,222,-77112.02484489,113,116,6274,-1.70615816116333,0.0001
216.47573852539062,251.4,27772,29762252.0,1.2217552661895752,243,-75745.31575397999,114,120,6917,-1.9550294876098633,0.0001
137.28433227539062,272.46,29128,27657832.0,1.2403160333633423,255,-73324.35908730999,114,124,7256,-2.3086137771606445,0.0001
253.1284637451172,273.29,30000,73695376.0,1.2524652481079102,262,-73332.65908730999,114,125,7474,-2.474416971206665,0.0001
242.87823486328125,296.66,32228,72103680.0,1.2828919887542725,280,-70668.11808081,114,128,8031,-2.7825422286987305,0.0001
379.3079833984375,314.02,34840,1821449.75,1.3187514543533325,302,-69050.26066017,115,132,8684,-3.16910457611084,0.0001
423.39410400390625,316.14,35756,30561104.0,1.3308849334716797,310,-69363.78566017,115,136,8913,-3.433335304260254,0.0001
465.3975524902344,311.46,36992,37823832.0,1.3477163314819336,321,-72006.52149350001,114,140,9222,-3.671811103820801,0.0001
421.73199462890625,312.86,37580,452098.5,1.355745553970337,327,-72221.2339935,114,144,9369,-3.6227524280548096,0.0001
466.4711608886719,303.84,38020,66149624.0,1.3617799282073975,331,-73516.7939935,114,148,9479,-3.872081756591797,0.0001
477.75244140625,318.27,40000,33993512.0,1.388944387435913,348,-72649.4939935,114,151,9974,-4.160449981689453,0.0001
498.17547607421875,318.76,40016,30055624.0,1.3891109228134155,348,-72554.2939935,114,152,9978,-4.120759963989258,0.0001
470.00225830078125,329.23,41820,36445256.0,1.414542555809021,364,-71517.44399350001,114,156,10429,-4.59901237487793,0.0001
431.5496826171875,347.2,43636,69079376.0,1.4408257007598877,380,-69651.4064935,114,160,10883,-5.1513519287109375,0.0001
499.4473876953125,369.36,46152,422357.125,1.4776266813278198,401,-67437.9164935,115,164,11512,-5.379943370819092,0.0001
571.6057739257812,381.14,48316,36199640.0,1.5081665515899658,419,-66422.48899350001,115,168,12053,-5.571165084838867,0.0001
632.3095703125,392.69,50000,37108280.0,1.5320247411727905,433,-63846.64762986,115,171,12474,-5.840001106262207,0.0001
505.92742919921875,393.52,50476,296470.4375,1.5387729406356812,438,-63752.14762986,115,172,12593,-6.0170087814331055,0.0001
680.3011474609375,431.34,54476,481207.625,1.59540855884552,472,-59647.37262986001,115,176,13593,-6.373202800750732,0.0001
673.2131958007812,441.34,55928,28206698.0,1.615806221961975,484,-58798.21012986,115,180,13956,-6.646493911743164,0.0001
871.220703125,454.11,57020,230220.1875,1.6314141750335693,493,-56810.80120129001,115,184,14229,-6.597481727600098,0.0001
806.7132568359375,467.07,60000,1427934.625,1.6748483180999756,518,-55645.925963190006,115,187,14974,-7.032208442687988,0.0001
671.3887329101562,476.16,60236,1099920.0,1.6781387329101562,520,-55694.87596319,115,188,15033,-7.009426116943359,0.0001
797.4061279296875,488.76,62752,28076620.0,1.7142863273620605,540,-53398.31475107,116,192,15662,-6.935955047607422,0.0001
814.9443969726562,507.06,66752,31949058.0,1.7715511322021484,574,-50837.6255844,116,196,16662,-7.749116897583008,0.0001
759.7667846679688,520.88,70000,230489.109375,1.820577621459961,602,-49732.711493489995,116,199,17474,-7.859738349914551,0.0001
770.3239135742188,528.96,70752,276792.0625,1.832148551940918,609,-48637.78899349,116,200,17662,-8.025992393493652,0.0001
739.6173095703125,529.11,73088,674733.75,1.8678388595581055,630,-48347.10883476,115,204,18246,-8.054615020751953,0.0001
704.4019775390625,543.14,76712,33359960.0,1.9228194952011108,662,-46917.66883476,115,208,19152,-8.065629959106445,0.0001
865.7064208984375,535.98,79232,1204239.0,1.961683988571167,683,-47911.652828260005,115,212,19782,-8.622446060180664,0.0001
865.8812255859375,536.83,80000,512569.0,1.9737415313720703,690,-47712.75782826,115,213,19974,-8.278796195983887,0.0001
826.4028930664062,558.85,80844,191842.703125,1.9875601530075073,697,-44509.29782826001,115,216,20185,-8.736762046813965,0.0001
761.7503662109375,556.78,82432,103194.375,2.0127665996551514,711,-45856.406919170004,115,220,20582,-8.411649703979492,0.0001
834.2491455078125,551.42,85048,512399.0,2.0553252696990967,734,-47211.37191916999,115,224,21236,-8.851344108581543,0.0001
970.557373046875,564.89,89048,151548.9375,2.120875358581543,768,-45408.72042567,115,228,22236,-9.087499618530273,0.0001
