time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/iterations,train/value_loss,train/clip_fraction,train/std,train/clip_range,train/n_updates,train/approx_kl,train/loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/policy_gradient_loss
925696,268,11.08,3445,9789.20175084,113,8958619035.6,0.603515625,0.9428219199180603,0.2,1120,0.4517461,5936679424.0,0.0,-12.238662555068732,0.0003,0.16177597745045205
933888,268,11.33,3478,8004.9341658700005,114,7572413734.0,0.14356689453125,0.9426093697547913,0.2,1130,0.020157548,2799309824.0,0.0,-12.234267890453339,0.0003,-0.0021496020395716186
942080,268,10.48,3510,28165.339646539996,115,8742711927.6,0.1455078125,0.9400613903999329,0.2,1140,0.0073519656,4798798848.0,0.0,-12.222409696131944,0.0003,-0.0009420794216566719
950272,268,10.55,3542,8318.57281725,116,6155066164.6,0.1280517578125,0.9386894702911377,0.2,1150,0.0073272623,2762618624.0,0.0,-12.202970203012228,0.0003,-0.00011104863224318252
958464,268,9.97,3573,35844.84117671,117,6498216723.0,0.439794921875,0.9398806095123291,0.2,1160,0.080423385,3061107456.0,-1.1920928955078125e-07,-12.2069615483284,0.0003,0.058614984361338426
966656,268,9.13,3603,43410.82635003,118,5558957245.0,0.02652587890625,0.9392363429069519,0.2,1170,0.0045998003,3613526784.0,0.0,-12.205559276044369,0.0003,-0.004248296727018897
974848,268,9.69,3633,33527.64792053,119,6654487634.6,0.1119140625,0.9376581311225891,0.2,1180,0.0092610065,2608710912.0,0.0,-12.194934060424567,0.0003,-0.003027905809722142
983040,268,9.06,3664,46181.170535729994,120,5188955059.4,0.03668212890625,0.9369096755981445,0.2,1190,0.00652515,2587258112.0,0.0,-12.183517335355281,0.0003,-0.004920354893329204
991232,268,9.15,3692,40140.31465244,121,4493354476.2,0.00848388671875,0.9362862706184387,0.2,1200,0.004458745,2969394176.0,0.0,-12.176860228925943,0.0003,-0.003258820070550428
999424,268,8.79,3721,41039.04294942,122,6809387683.8,0.06800537109375,0.9350115656852722,0.2,1210,0.008361276,1992371712.0,5.960464477539063e-08,-12.165524271130561,0.0003,-0.0035251875982794446
1007616,268,8.78,3750,52833.02200338001,123,5619466882.4,0.0069091796875,0.934561014175415,0.2,1220,0.0037010654,6091884544.0,0.0,-12.15902042016387,0.0003,-0.0019580259910071617
