time/episodes,train/critic_loss,train/ent_coef_loss,rollout/ep_len_mean,train/n_updates,train/actor_loss,rollout/ep_rew_mean,time/fps,train/learning_rate,train/ent_coef,time/total_timesteps,time/time_elapsed,eval/mean_ep_length,eval/mean_reward
,,,,,,,,,,2350000,,47.6,10858.0006994
19900,125517.6484375,0.3367919325828552,44.93,293757,-4955.1181640625,10541.62668722,259,0.001,2.801234006881714,2350160,9054,,
19904,123309.34375,-0.18917524814605713,45.18,293789,-4631.56982421875,10546.2595506,259,0.001,2.785306215286255,2350416,9055,,
19908,141491.03125,0.35943424701690674,46.01,293815,-4701.86181640625,10545.83003717,259,0.001,2.776143789291382,2350624,9055,,
19912,310107.96875,-0.052678853273391724,46.39,293831,-4449.8740234375,10546.043900529998,259,0.001,2.770204782485962,2350752,9056,,
19916,172654.265625,-0.2833864688873291,46.22,293861,-4788.61669921875,10542.667845130001,259,0.001,2.7695462703704834,2350992,9056,,
19920,165556.6875,-0.651896059513092,46.53,293883,-4625.78466796875,10541.37764551,259,0.001,2.774160861968994,2351168,9057,,
19924,83706.7578125,-0.08206962794065475,47.28,293901,-4799.76708984375,10540.388034540001,259,0.001,2.783397912979126,2351312,9057,,
19928,88910.609375,-0.48884904384613037,47.3,293927,-4951.6259765625,10533.12747436,259,0.001,2.802046298980713,2351520,9058,,
19932,275537.15625,-0.4934260845184326,47.62,293947,-4776.1015625,10523.31638185,259,0.001,2.819547176361084,2351680,9058,,
19936,133094.9375,0.15531735122203827,47.2,293976,-4518.62890625,10515.632976020002,259,0.001,2.844250440597534,2351912,9059,,
19940,125925.765625,-0.40549367666244507,47.26,293991,-4777.208984375,10508.26217,259,0.001,2.857065200805664,2352032,9060,,
19944,156211.734375,-0.6465156674385071,45.43,294022,-4591.1171875,10661.700940030001,259,0.001,2.884188413619995,2352280,9060,,
19948,419201.8125,-0.2711998522281647,45.64,294049,-4869.32275390625,10660.633015979998,259,0.001,2.9015965461730957,2352496,9061,,
19952,519233.21875,-0.11420735716819763,45.41,294063,-4845.0478515625,10659.6014019,259,0.001,2.9069950580596924,2352608,9061,,
19956,122628.265625,-0.18547552824020386,45.06,294099,-4753.732421875,10656.915298200001,259,0.001,2.9228711128234863,2352896,9062,,
19960,107727.2890625,0.07293256372213364,45.02,294120,-4499.0361328125,10674.865234919998,259,0.001,2.9381818771362305,2353064,9063,,
19964,115798.640625,0.3398948311805725,45.32,294150,-4787.07666015625,10677.23588641,259,0.001,2.9556467533111572,2353304,9063,,
19968,143626.53125,-0.5972968339920044,45.06,294181,-5034.208984375,10675.26682542,259,0.001,2.970902919769287,2353552,9064,,
19972,99663.375,-0.12315597385168076,45.03,294195,-4411.2822265625,10665.385125499999,259,0.001,2.978212356567383,2353664,9064,,
19976,189106.6875,-0.19062109291553497,44.46,294225,-4760.09375,10664.326643650002,259,0.001,2.9953911304473877,2353904,9065,,
19980,92792.5078125,0.28279268741607666,44.15,294261,-4836.4892578125,10659.53216275,259,0.001,3.000587224960327,2354192,9066,,
19984,168280.1875,0.05277879536151886,43.99,294289,-5041.8701171875,10660.830623349999,259,0.001,2.988577365875244,2354416,9067,,
19988,284119.96875,0.147926926612854,43.71,294306,-4512.6328125,10662.296650769998,259,0.001,2.989366054534912,2354552,9067,,
19992,211147.328125,0.1192520260810852,44.45,294343,-4837.1162109375,10655.9058167,259,0.001,2.9887475967407227,2354848,9068,,
19996,104741.671875,0.09914357960224152,44.71,294351,-4330.1103515625,10661.252406360001,259,0.001,2.988628625869751,2354912,9069,,
20000,137480.0625,0.26500532031059265,44.73,294389,-4711.9140625,10826.533501330001,259,0.001,2.9908533096313477,2355216,9070,,
20004,104072.234375,0.44266682863235474,44.61,294403,-4484.158203125,10829.948488360002,259,0.001,2.989234447479248,2355328,9070,,
20008,183260.140625,0.32974812388420105,44.03,294435,-4695.59375,10834.54020052,259,0.001,2.9815831184387207,2355584,9071,,
20012,125241.578125,0.13765600323677063,43.86,294446,-4923.1064453125,10838.673990250001,259,0.001,2.977944850921631,2355672,9071,,
20016,123514.1796875,-0.3559728264808655,43.61,294476,-5170.2783203125,10843.517508269997,259,0.001,2.9672281742095947,2355912,9072,,
20020,273494.78125,-0.060341671109199524,43.7,294500,-4809.8349609375,10850.370625049998,259,0.001,2.962344169616699,2356104,9072,,
20024,121396.1640625,0.3309550881385803,49.93,294529,-4793.17431640625,10165.68708684,259,0.001,2.961958169937134,2356336,9073,,
20028,181654.671875,0.14766758680343628,49.96,294548,-4378.236328125,10172.37370998,259,0.001,2.9586424827575684,2356488,9073,,
20032,201044.9375,0.32463544607162476,50.76,294574,-4791.25390625,10183.15944526,259,0.001,2.9493651390075684,2356696,9074,,
20036,138908.953125,0.19789665937423706,50.65,294590,-4044.5341796875,10193.349129609998,259,0.001,2.9420254230499268,2356824,9074,,
20040,151681.09375,0.058451682329177856,50.15,294604,-4827.9169921875,10200.86407066,259,0.001,2.9314053058624268,2356936,9075,,
20044,169482.484375,0.2699122130870819,49.73,294625,-5157.96142578125,10203.98970008,259,0.001,2.9129371643066406,2357104,9075,,
20048,160090.09375,0.3531109094619751,49.28,294641,-4816.5048828125,10204.688232210001,259,0.001,2.8992252349853516,2357232,9076,,
20052,95565.8671875,0.33171552419662476,49.03,294667,-5005.85546875,10206.77553347,259,0.001,2.877598762512207,2357440,9076,,
20056,276742.0,0.39915910363197327,49.14,294688,-4809.96875,10209.22660281,259,0.001,2.859618902206421,2357608,9077,,
20060,366178.375,0.21313728392124176,48.74,294708,-4825.4140625,10210.204771100001,259,0.001,2.850005626678467,2357768,9077,,
20064,112506.3125,-0.4236888885498047,47.76,294733,-5159.10107421875,10204.90774151,259,0.001,2.8483378887176514,2357968,9078,,
20068,155754.296875,-0.05872700363397598,48.5,294764,-4819.91845703125,10200.395075,259,0.001,2.854048728942871,2358216,9079,,
20072,176770.0625,0.10996248573064804,48.26,294791,-4917.8310546875,10206.330260970002,259,0.001,2.851538896560669,2358432,9080,,
20076,178570.265625,-0.05268208682537079,48.89,294812,-4497.17041015625,10202.634982180001,259,0.001,2.846257209777832,2358600,9080,,
20080,163113.28125,-0.09770999103784561,48.38,294847,-4856.68603515625,10204.719387160001,259,0.001,2.8434579372406006,2358880,9081,,
20084,242218.125,-0.3147644102573395,48.9,294871,-4683.78125,10198.7368141,259,0.001,2.858123540878296,2359072,9081,,
20088,172364.890625,-0.3400734066963196,48.87,294890,-4673.498046875,10198.20056725,259,0.001,2.8774871826171875,2359224,9082,,
20092,160374.171875,-0.41726797819137573,47.83,294923,-4707.81982421875,10207.515228109998,259,0.001,2.914933919906616,2359488,9083,,
20096,228149.140625,-0.13882239162921906,47.59,294935,-4759.404296875,10205.97086256,259,0.001,2.9234509468078613,2359584,9083,,
20100,160040.9375,0.09139689058065414,47.93,294967,-4945.60693359375,10090.62531322,259,0.001,2.9319591522216797,2359840,9084,,
20102,114869.8515625,0.26562678813934326,47.84,294987,-4746.8583984375,10089.60898209,259,0.001,2.933331251144409,2360000,9084,,
,,,,,,,,,,2360000,,47.4,10912.1583202
20104,499198.4375,0.11200794577598572,47.56,295008,-4833.97998046875,10088.437075040001,259,0.001,2.9324867725372314,2360168,9086,,
20108,143886.96875,-0.05526912212371826,48.72,295025,-4917.650390625,10089.599844150001,259,0.001,2.9298439025878906,2360304,9086,,
20112,179374.1875,-0.40760841965675354,48.63,295047,-4254.154296875,10089.20496142,259,0.001,2.924194574356079,2360480,9087,,
20116,220986.234375,0.15362761914730072,48.59,295076,-4859.9677734375,10087.93674416,259,0.001,2.9257664680480957,2360712,9087,,
20120,104699.796875,-0.20936810970306396,54.11,295106,-4528.083984375,9910.01688069,259,0.001,2.935666084289551,2360952,9088,,
20124,138765.96875,-0.3047352433204651,48.42,295123,-4576.607421875,10595.010203799999,259,0.001,2.943342924118042,2361088,9089,,
20128,183945.375,-0.7865310907363892,48.33,295154,-4657.52294921875,10587.93706383,259,0.001,2.965463876724243,2361336,9090,,
20132,144624.390625,-0.31254079937934875,47.51,295181,-4707.95654296875,10584.261088520003,259,0.001,2.985827684402466,2361552,9091,,
20136,91231.375,-0.4680297374725342,48.04,295214,-4987.1279296875,10584.046989639999,259,0.001,3.0073659420013428,2361816,9091,,
20140,160469.109375,0.4013511538505554,49.0,295219,-4795.46484375,10581.466765419998,259,0.001,3.010464906692505,2361856,9092,,
20144,204862.359375,0.03375868499279022,49.17,295249,-4541.32373046875,10575.936122,259,0.001,3.026003360748291,2362096,9092,,
20148,95874.375,0.19339118897914886,49.39,295267,-4200.26806640625,10572.742373259998,259,0.001,3.036595582962036,2362240,9093,,
20152,217346.203125,-0.45561879873275757,49.69,295296,-4846.03076171875,10573.75894627,259,0.001,3.054457187652588,2362472,9093,,
20156,121984.0703125,-0.35838782787323,49.95,295320,-4347.494140625,10577.37097289,259,0.001,3.0722298622131348,2362664,9094,,
20160,186566.3125,-0.4925798773765564,49.63,295341,-4948.60107421875,10577.935436740001,259,0.001,3.082937479019165,2362832,9095,,
20164,182347.375,-0.13769538700580597,49.79,295363,-4768.99658203125,10582.671737480001,259,0.001,3.0925967693328857,2363008,9095,,
20168,126560.765625,-0.3037835359573364,49.08,295388,-4717.70703125,10588.649985799999,259,0.001,3.102950096130371,2363208,9096,,
20172,153606.734375,-0.009285181760787964,51.79,295400,-4702.5419921875,10510.129294470002,259,0.001,3.10935115814209,2363304,9096,,
20176,493334.9375,0.16450420022010803,51.2,295430,-4695.5703125,10514.136700000001,259,0.001,3.120938777923584,2363544,9097,,
20180,125587.5,0.41980740427970886,51.22,295450,-4210.595703125,10514.953326840001,259,0.001,3.120368480682373,2363704,9097,,
20184,107889.0078125,0.007238917052745819,50.89,295477,-4667.642578125,10520.13094941,259,0.001,3.118454933166504,2363920,9098,,
20188,404167.03125,0.25415563583374023,51.26,295506,-4811.0732421875,10521.00072708,259,0.001,3.1231472492218018,2364152,9099,,
20192,94064.265625,-0.2992202937602997,51.47,295534,-4819.8271484375,10522.37418653,259,0.001,3.123725175857544,2364376,9099,,
20196,174304.65625,-0.45232975482940674,52.04,295561,-5492.9501953125,10523.88568063,259,0.001,3.1337897777557373,2364592,9100,,
20200,163564.78125,-0.1662975251674652,51.9,295585,-4632.6669921875,10643.844107339999,259,0.001,3.145033597946167,2364784,9100,,
20204,129071.6640625,0.0074568092823028564,52.0,295616,-4370.75244140625,10644.85409123,259,0.001,3.1671555042266846,2365032,9101,,
20208,128343.90625,-0.11297011375427246,52.59,295642,-4811.45458984375,10280.8311955,259,0.001,3.1893985271453857,2365240,9102,,
20212,89569.875,0.037178270518779755,52.63,295660,-4762.5009765625,10282.043243260001,259,0.001,3.200385570526123,2365384,9102,,
20216,932785.0625,-0.281263530254364,52.98,295691,-4975.0771484375,10285.9657886,259,0.001,3.210487127304077,2365632,9103,,
20220,270154.15625,0.09085913002490997,48.79,295720,-4651.82421875,10469.84840735,259,0.001,3.22283673286438,2365864,9104,,
20224,135583.34375,0.05313467979431152,48.12,295750,-4592.123046875,10476.773382649999,259,0.001,3.2339818477630615,2366104,9105,,
20228,114573.7578125,0.25108394026756287,48.44,295773,-5087.23486328125,10482.960229449998,259,0.001,3.234201431274414,2366288,9105,,
20232,134996.125,0.5855381488800049,49.64,295809,-4394.65185546875,10484.709535830003,259,0.001,3.215604066848755,2366576,9106,,
20236,146987.15625,0.3357059061527252,49.3,295830,-4633.921875,10318.52834962,259,0.001,3.205436944961548,2366744,9107,,
20240,96727.625,0.30038148164749146,48.9,295854,-4871.833984375,10318.255156759998,259,0.001,3.1931514739990234,2366936,9107,,
20244,344244.5625,-0.19530990719795227,49.12,295874,-4682.17919921875,10322.17411577,259,0.001,3.181278705596924,2367096,9108,,
20248,134854.828125,-0.32467734813690186,49.67,295903,-5091.640625,10324.27271196,259,0.001,3.178189277648926,2367328,9108,,
20252,101443.609375,-0.1092434823513031,49.23,295924,-4749.943359375,10163.89289113,259,0.001,3.173701763153076,2367496,9109,,
20256,72088.5625,0.46188104152679443,49.8,295957,-4651.255859375,10154.07608663,259,0.001,3.166126251220703,2367760,9110,,
20260,88527.2578125,-0.06843331456184387,49.92,295981,-4463.84375,10152.98950221,259,0.001,3.1593096256256104,2367952,9110,,
20264,153517.375,0.014792457222938538,53.16,295987,-4749.2265625,10110.469491930002,259,0.001,3.1571760177612305,2368000,9111,,
20268,152181.171875,0.3387795686721802,53.29,296020,-4698.27099609375,10110.47994634,259,0.001,3.150259017944336,2368264,9111,,
20272,349081.3125,0.11028169095516205,50.35,296032,-4719.09521484375,10188.176255159999,259,0.001,3.1480793952941895,2368360,9112,,
20276,120913.4921875,-0.16766145825386047,50.31,296057,-4482.412109375,10184.64530818,259,0.001,3.143571376800537,2368560,9112,,
20280,100814.53125,0.17706412076950073,50.44,296079,-4920.61865234375,10185.22655458,259,0.001,3.142321825027466,2368736,9113,,
20284,184074.65625,0.3410036563873291,50.26,296090,-4656.37841796875,10180.77418871,259,0.001,3.138770341873169,2368824,9113,,
20288,98832.859375,0.42746418714523315,49.76,296113,-4741.9521484375,10180.861195419999,259,0.001,3.1267194747924805,2369008,9113,,
20292,136354.640625,0.6990723609924316,49.48,296127,-4522.16650390625,10176.81537753,259,0.001,3.119908094406128,2369120,9114,,
20296,81214.7734375,0.5540192127227783,48.83,296148,-4853.068359375,10172.656797230002,259,0.001,3.106985092163086,2369288,9114,,
20300,239484.28125,-0.19546806812286377,48.74,296169,-4630.9951171875,10171.88190425,259,0.001,3.0936591625213623,2369456,9115,,
20304,109480.09375,-0.07374295592308044,48.59,296194,-4355.21484375,10172.07518038,259,0.001,3.0859804153442383,2369656,9115,,
20308,126942.0546875,0.15445441007614136,47.2,296212,-4701.39794921875,10538.593677789999,259,0.001,3.0820014476776123,2369800,9116,,
20311,199476.59375,0.1433825045824051,46.98,296237,-4636.7724609375,10535.171870149998,259,0.001,3.0799829959869385,2370000,9117,,
,,,,,,,,,,2370000,,29.2,10830.8931338
20312,99185.078125,-0.07431814074516296,47.04,296242,-4792.25927734375,10535.20343172,259,0.001,3.079240322113037,2370040,9117,,
20316,307859.875,-0.16444087028503418,46.97,296259,-4441.64404296875,10528.213830899998,259,0.001,3.0779869556427,2370176,9118,,
20320,361050.9375,-0.33279311656951904,45.79,296272,-4318.59130859375,10520.697188780001,259,0.001,3.080404281616211,2370280,9118,,
20324,128121.71875,0.1437419205904007,45.24,296288,-4805.4501953125,10513.3339558,259,0.001,3.0825107097625732,2370408,9118,,
20328,209605.578125,-0.17366456985473633,44.53,296309,-4701.8017578125,10510.80133905,259,0.001,3.087368965148926,2370576,9119,,
20332,168304.171875,-0.12751060724258423,43.1,296328,-4216.603515625,10506.46288301,259,0.001,3.0912680625915527,2370728,9119,,
20336,172971.28125,0.059548668563365936,43.3,296345,-4995.31201171875,10672.921365330001,259,0.001,3.086240291595459,2370864,9120,,
20340,250943.25,-0.2107856273651123,43.07,296369,-4375.1396484375,10677.098447060001,259,0.001,3.081914186477661,2371056,9120,,
20344,202918.859375,-0.2642535865306854,43.04,296386,-4615.7080078125,10676.573701169998,259,0.001,3.079874038696289,2371192,9121,,
20348,114500.0625,0.09825567901134491,42.33,296394,-4568.3466796875,10676.800101549998,259,0.001,3.0783145427703857,2371256,9121,,
20352,110342.546875,0.3929395079612732,42.28,296425,-4384.06884765625,10830.444441749998,259,0.001,3.062436819076538,2371504,9122,,
20356,131892.3125,-0.4295335114002228,42.28,296431,-4902.201171875,10828.787521720002,259,0.001,3.059114456176758,2371552,9122,,
20360,327091.3125,-0.3943816125392914,41.47,296455,-4894.69921875,10836.51693445,259,0.001,3.0563199520111084,2371744,9123,,
20364,142892.640625,0.0337788388133049,38.24,296471,-4777.2099609375,10876.046797679997,259,0.001,3.056999921798706,2371872,9123,,
20368,144674.71875,0.5965847969055176,38.04,296509,-4494.64013671875,10873.359941159999,259,0.001,3.0463967323303223,2372176,9124,,
20372,100337.765625,0.38983407616615295,37.86,296535,-4904.533203125,10863.11057123,259,0.001,3.0324344635009766,2372384,9124,,
20376,244965.609375,-0.159437358379364,38.34,296564,-4318.7041015625,10856.979221959999,259,0.001,3.009596586227417,2372616,9125,,
20380,109843.609375,-0.15099893510341644,39.05,296578,-4566.466796875,10856.430040489999,259,0.001,3.0049049854278564,2372728,9125,,
20384,179546.65625,0.2695905268192291,38.97,296609,-4413.39892578125,10859.304826910002,260,0.001,2.9971652030944824,2372976,9126,,
20388,131526.34375,-0.12984655797481537,40.99,296643,-5184.0908203125,10699.497054370002,260,0.001,3.001743793487549,2373248,9127,,
20392,232885.1875,-0.02303636074066162,42.01,296664,-4788.603515625,10503.57517183,260,0.001,3.0041563510894775,2373416,9127,,
20396,121739.03125,-0.09619705379009247,42.89,296688,-4527.244140625,10374.44991107,260,0.001,3.0043556690216064,2373608,9128,,
20400,190912.65625,0.11670541763305664,42.95,296704,-4090.31298828125,10376.316813919999,260,0.001,3.0017120838165283,2373736,9128,,
20404,370364.1875,0.12671947479248047,42.79,296718,-4687.7841796875,10377.5752489,260,0.001,2.997488021850586,2373848,9129,,
20408,126654.046875,-0.0470895916223526,42.3,296750,-4055.5185546875,10370.398523139998,260,0.001,2.9859752655029297,2374104,9129,,
20412,184045.59375,-0.3076435923576355,42.75,296763,-4445.97119140625,10376.67204927,260,0.001,2.984307050704956,2374208,9130,,
20416,240814.46875,0.1245628148317337,42.8,296793,-4289.98828125,10384.46178193,260,0.001,2.990757942199707,2374448,9131,,
20420,152850.625,0.10984604060649872,42.54,296813,-4041.18798828125,10385.954294199999,260,0.001,2.991076946258545,2374608,9131,,
20424,131507.078125,-0.31265658140182495,42.91,296833,-4635.068359375,10392.93575379,260,0.001,2.9906580448150635,2374768,9132,,
20428,329797.5,0.17847228050231934,43.53,296844,-4442.970703125,10397.61490641,260,0.001,2.991772174835205,2374856,9132,,
20432,133543.578125,-0.26805344223976135,43.17,296866,-4407.33251953125,10398.28198108,260,0.001,2.998948097229004,2375032,9132,,
20436,197638.34375,-0.12564289569854736,42.9,296876,-4200.64208984375,10401.750413250002,260,0.001,3.004108428955078,2375112,9132,,
20440,120227.234375,-0.490684449672699,42.71,296900,-4558.705078125,10395.88025604,260,0.001,3.019598960876465,2375304,9133,,
20444,562112.0,0.020587943494319916,42.74,296929,-4185.1962890625,10393.16723057,260,0.001,3.037459135055542,2375536,9134,,
20448,105276.65625,0.4835604727268219,43.0,296944,-4392.3623046875,10389.20086095,260,0.001,3.044572591781616,2375656,9134,,
20452,328934.21875,0.2655249834060669,43.53,296962,-4433.4951171875,10390.671526159998,260,0.001,3.0489044189453125,2375800,9135,,
20456,209701.21875,0.12120819091796875,43.23,296986,-4230.953125,10383.890448270002,260,0.001,3.045257329940796,2375992,9135,,
20460,171093.4375,0.2681477665901184,43.1,296995,-4526.7626953125,10382.431238100002,260,0.001,3.0421688556671143,2376064,9135,,
20464,147199.15625,-0.05077260732650757,43.54,297034,-4439.38525390625,10380.14622747,260,0.001,3.017763376235962,2376376,9136,,
20468,211336.78125,-0.054347291588783264,43.79,297073,-4473.57421875,10377.205582260001,260,0.001,2.997166395187378,2376688,9137,,
20472,154323.625,0.6149150133132935,44.5,297098,-4671.40625,10170.345884420001,260,0.001,2.9831323623657227,2376888,9138,,
20476,99201.234375,0.5685129165649414,44.73,297138,-4640.798828125,10173.733336329999,260,0.001,2.9535977840423584,2377208,9139,,
20480,104571.09375,0.6106003522872925,44.36,297161,-4728.3984375,10169.13670947,260,0.001,2.938931941986084,2377392,9139,,
20484,201696.671875,-0.02406597137451172,45.75,297181,-4338.27392578125,10166.63926235,260,0.001,2.9251456260681152,2377552,9140,,
20488,162090.375,0.3364705443382263,43.6,297204,-4304.07958984375,10321.25837702,260,0.001,2.914931058883667,2377736,9140,,
20492,206459.625,-0.4845712184906006,42.71,297224,-4676.69921875,10516.391383450002,260,0.001,2.907602310180664,2377896,9141,,
20496,136341.34375,-0.43787044286727905,42.04,297253,-4592.927734375,10644.31750539,260,0.001,2.90181040763855,2378128,9142,,
20500,118340.53125,0.062127165496349335,41.94,297265,-4402.9951171875,10639.305347720003,260,0.001,2.9016010761260986,2378224,9142,,
20504,160689.59375,-0.08018825203180313,42.26,297305,-4670.2021484375,10634.927804029998,260,0.001,2.9144480228424072,2378544,9143,,
20508,169541.859375,-0.09108107537031174,42.44,297329,-4368.4833984375,10635.574121340002,260,0.001,2.9256956577301025,2378736,9143,,
20512,161387.4375,-0.5185062885284424,46.06,297350,-4611.7216796875,10608.250669480001,260,0.001,2.937955617904663,2378904,9144,,
20516,140369.84375,-0.3587701916694641,46.27,297361,-4776.67578125,10599.66674322,260,0.001,2.9506523609161377,2378992,9144,,
20520,100044.78125,0.19850194454193115,45.6,297379,-4503.3212890625,10592.61053812,260,0.001,2.964437484741211,2379136,9145,,
20524,129398.78125,0.059944018721580505,45.76,297399,-4192.9599609375,10589.760939580003,260,0.001,2.9732658863067627,2379296,9145,,
20528,159597.65625,0.13673435151576996,45.68,297420,-4327.21240234375,10586.7503761,260,0.001,2.973900556564331,2379464,9146,,
20532,149182.609375,0.2187616378068924,46.37,297450,-4255.4580078125,10587.2444459,260,0.001,2.9679315090179443,2379704,9147,,
20536,115133.46875,-0.0518682636320591,46.57,297473,-4459.4541015625,10586.180849879998,260,0.001,2.9637937545776367,2379888,9147,,
20536,123253.265625,0.7191846966743469,46.57,297487,-4612.8310546875,10586.180849879998,260,0.001,2.963097095489502,2380000,9148,,
,,,,,,,,,,2380000,,225.4,-15559.897691799997
20540,106414.59375,0.07320182025432587,47.05,297500,-4499.5185546875,10588.279002169998,260,0.001,2.959296703338623,2380104,9151,,
20544,167178.6875,0.1759444922208786,47.95,297514,-4769.42431640625,10587.140598369997,260,0.001,2.9511656761169434,2380216,9151,,
20548,113399.1640625,-0.0953754335641861,48.03,297546,-4399.7626953125,10587.994350299998,260,0.001,2.933723211288452,2380472,9152,,
20552,167877.59375,0.103577621281147,48.0,297566,-4729.40625,10592.730012140002,260,0.001,2.9308226108551025,2380632,9152,,
20556,213861.5,-0.3580949902534485,47.98,297586,-4834.41357421875,10595.68441292,260,0.001,2.9291577339172363,2380792,9153,,
20560,109879.265625,-0.15132910013198853,48.77,297601,-4657.05712890625,10597.66537346,260,0.001,2.9303364753723145,2380912,9153,,
20564,96813.6796875,-0.23186445236206055,48.8,297644,-4744.84375,10599.91596899,260,0.001,2.9115383625030518,2381256,9154,,
20568,175578.546875,0.3128983676433563,49.48,297666,-4756.9208984375,10602.995272600001,260,0.001,2.9024248123168945,2381432,9155,,
20572,135268.4375,-0.25933384895324707,49.97,297698,-4692.0810546875,10815.444674980003,260,0.001,2.8863818645477295,2381688,9156,,
20576,148525.5,-0.2923796474933624,49.69,297728,-4393.97021484375,10817.073323840003,260,0.001,2.880894184112549,2381928,9157,,
20580,183031.265625,0.045285843312740326,48.81,297749,-4772.09326171875,10811.78549875,260,0.001,2.8805091381073,2382096,9157,,
20584,85384.890625,-0.30726778507232666,48.97,297785,-4608.61572265625,10795.953715910002,260,0.001,2.8723762035369873,2382384,9158,,
20588,211911.5625,-0.19859346747398376,49.42,297795,-4560.087890625,10796.377423990001,260,0.001,2.8707618713378906,2382464,9158,,
20592,106257.7109375,-0.19881924986839294,50.62,297828,-4610.4072265625,10796.58448761,260,0.001,2.8620057106018066,2382728,9159,,
20596,248232.6875,0.18209557235240936,50.69,297837,-4626.65771484375,10798.82407938,260,0.001,2.861926317214966,2382800,9159,,
20600,102647.609375,-0.06623817980289459,50.76,297868,-5349.72998046875,10799.292391820001,260,0.001,2.867459774017334,2383048,9160,,
20604,130810.5859375,-0.4008212685585022,50.42,297878,-4718.3740234375,10801.07252608,260,0.001,2.8705146312713623,2383128,9160,,
20608,171362.953125,-0.21985092759132385,50.06,297908,-4802.4140625,10797.671375939999,260,0.001,2.8844802379608154,2383368,9161,,
20612,198213.6875,-0.33808788657188416,46.11,297925,-5087.8935546875,10820.187992870002,260,0.001,2.890969753265381,2383504,9162,,
20616,172021.734375,-0.054128363728523254,45.28,297942,-4455.99169921875,10824.4787656,260,0.001,2.896210193634033,2383640,9162,,
20620,217003.03125,-0.35289669036865234,45.29,297964,-4416.56689453125,10829.673839520001,260,0.001,2.9029648303985596,2383816,9163,,
20624,173884.140625,-0.18332280218601227,45.52,297980,-4662.21630859375,10834.912223390002,260,0.001,2.9097158908843994,2383944,9163,,
20628,161635.84375,0.3422023057937622,44.97,297994,-5113.8818359375,10834.601897730001,260,0.001,2.9146440029144287,2384056,9163,,
20632,171173.375,-0.24975284934043884,45.53,298010,-4646.4423828125,10821.58789915,260,0.001,2.9162423610687256,2384184,9164,,
20636,204187.84375,0.23672476410865784,45.34,298035,-4805.4326171875,10822.209549410001,260,0.001,2.918273448944092,2384384,9164,,
20640,152075.171875,0.20825833082199097,45.05,298049,-4560.52734375,10820.11975774,260,0.001,2.9181180000305176,2384496,9165,,
20644,274828.5625,-0.7781131863594055,44.21,298076,-4963.994140625,10827.640670100001,260,0.001,2.925079107284546,2384712,9165,,
20648,139566.046875,-0.6796361207962036,44.18,298096,-4760.39599609375,10825.61052533,260,0.001,2.9383227825164795,2384872,9166,,
20652,200168.3125,-0.8130965232849121,44.21,298119,-4886.953125,10825.06098997,260,0.001,2.961571455001831,2385056,9166,,
20656,226342.1875,-0.2370414137840271,44.49,298153,-4555.59033203125,10803.634014649999,260,0.001,3.008894920349121,2385328,9167,,
20660,220472.359375,-0.4645805358886719,44.94,298161,-4691.76123046875,10804.885217019999,260,0.001,3.0157718658447266,2385392,9167,,
20664,102505.4375,-0.42203018069267273,44.96,298194,-4829.2724609375,10808.101071779998,260,0.001,3.0553677082061768,2385656,9168,,
20668,133416.5625,-0.10230454802513123,44.15,298198,-5134.01123046875,10810.01484765,260,0.001,3.0620269775390625,2385688,9168,,
20672,158856.5,-0.1587594598531723,43.07,298237,-4586.20361328125,10814.46660244,260,0.001,3.097219705581665,2386000,9169,,
20676,130553.109375,0.15069817006587982,43.11,298247,-4793.4541015625,10819.00050636,260,0.001,3.101781129837036,2386080,9170,,
20680,101301.1796875,0.6112121343612671,43.49,298281,-4837.9951171875,10824.737794209997,260,0.001,3.1034562587738037,2386352,9170,,
20684,280441.25,0.08477151393890381,42.01,298303,-3918.8125,10842.03147485,260,0.001,3.0930891036987305,2386528,9171,,
20688,156904.5,0.2793322801589966,42.04,298327,-4698.6953125,10839.585903569998,260,0.001,3.085341215133667,2386720,9171,,
20692,194460.734375,0.16253584623336792,40.82,298347,-4742.19091796875,10834.766952229998,260,0.001,3.0795841217041016,2386880,9172,,
20696,202020.40625,-0.2791849970817566,41.7,298369,-4215.15869140625,10462.624836359999,260,0.001,3.072187662124634,2387056,9172,,
20700,212750.28125,0.08159339427947998,41.52,298384,-4894.4404296875,10465.322516499999,260,0.001,3.06974196434021,2387176,9173,,
20704,100087.609375,0.06119077652692795,41.6,298410,-5167.39990234375,10465.858621619998,260,0.001,3.0637805461883545,2387384,9173,,
20708,144429.015625,0.1627630591392517,41.86,298414,-4695.0126953125,10466.88251157,260,0.001,3.0623576641082764,2387416,9173,,
20712,87208.96875,0.12136872112751007,41.95,298448,-4577.1005859375,10468.61903783,260,0.001,3.0539052486419678,2387688,9174,,
20716,166913.5625,0.09806175529956818,42.45,298467,-4714.81396484375,10466.65975483,260,0.001,3.0499801635742188,2387840,9175,,
20720,97608.90625,0.2426329404115677,43.12,298496,-4991.5595703125,10466.35870714,260,0.001,3.037976026535034,2388072,9175,,
20724,148889.484375,-0.37469184398651123,43.85,298514,-5007.04248046875,10462.083869189999,260,0.001,3.0320944786071777,2388216,9176,,
20728,177774.59375,-0.12154567986726761,43.84,298528,-4664.7509765625,10454.01878957,260,0.001,3.0299887657165527,2388328,9176,,
