train/critic_loss,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/n_updates,train/ent_coef,rollout/ep_rew_mean,train/ent_coef_loss,time/fps,time/episodes,time/time_elapsed,train/actor_loss,eval/mean_ep_length,eval/mean_reward
166829.0,47.07,2134392,0.001,266786,3.4289727210998535,10387.38756888,-0.3603263795375824,262,20564,8130,-4421.1826171875,,
161462.8125,46.94,2134592,0.001,266811,3.43241286277771,10391.64951698,-0.20806476473808289,262,20568,8130,-4631.4755859375,,
134972.59375,46.43,2134696,0.001,266824,3.437955141067505,10407.57093056,0.05354195833206177,262,20572,8131,-4847.4716796875,,
169148.59375,46.24,2134920,0.001,266852,3.4426329135894775,10405.359921550002,0.6106898784637451,262,20576,8132,-4425.8056640625,,
183412.09375,46.91,2135072,0.001,266871,3.440364360809326,10407.964916739998,-0.01946941763162613,262,20580,8132,-4571.45166015625,,
203161.21875,50.78,2135192,0.001,266886,3.4391796588897705,10317.53769301,-0.23716887831687927,262,20584,8133,-5038.0244140625,,
117782.34375,50.28,2135280,0.001,266897,3.4397854804992676,10322.32696965,-0.0948958545923233,262,20588,8133,-4799.0390625,,
128393.59375,49.96,2135424,0.001,266915,3.4379842281341553,10324.06925944,0.012227505445480347,262,20592,8133,-4726.8515625,,
220800.9375,50.16,2135536,0.001,266929,3.435797691345215,10323.1178419,-0.13544940948486328,262,20596,8134,-4186.36962890625,,
256293.109375,45.97,2135704,0.001,266950,3.433399200439453,10663.70430342,0.5584999322891235,262,20600,8134,-4844.4189453125,,
133292.28125,45.97,2135848,0.001,266968,3.4250738620758057,10664.91211843,0.5098971128463745,262,20604,8135,-4380.70849609375,,
174102.8125,45.27,2136064,0.001,266995,3.4122314453125,10660.47450034,0.3356722891330719,262,20608,8136,-4955.7861328125,,
164101.84375,45.2,2136160,0.001,267007,3.409181594848633,10644.807906840002,-0.6275755167007446,262,20612,8136,-4481.9912109375,,
168989.75,45.19,2136520,0.001,267052,3.426530599594116,10632.883500119999,-0.23934707045555115,262,20616,8137,-4506.228515625,,
207211.625,45.61,2136704,0.001,267075,3.432234764099121,10630.587188180001,0.1181834489107132,262,20620,8138,-4472.89453125,,
238936.359375,46.07,2137024,0.001,267115,3.437455892562866,10630.54943712,0.12563146650791168,262,20624,8139,-4448.7529296875,,
176122.1875,47.01,2137264,0.001,267145,3.430220127105713,10619.522184690002,-0.25095903873443604,262,20628,8140,-4423.87890625,,
211511.1875,45.21,2137512,0.001,267176,3.4208273887634277,10423.00412683,-0.08830656111240387,262,20632,8141,-4761.07275390625,,
150114.171875,45.93,2137760,0.001,267207,3.4052977561950684,10428.349840410001,-0.20557773113250732,262,20636,8142,-4902.7041015625,,
174207.953125,47.24,2137944,0.001,267230,3.395616292953491,10426.87182231,-0.06401383876800537,262,20640,8142,-4711.31787109375,,
102946.40625,47.2,2138056,0.001,267244,3.3921291828155518,10436.93564711,0.3464924395084381,262,20644,8143,-4602.8154296875,,
147071.75,44.92,2138352,0.001,267281,3.378708600997925,10424.26552998,0.3714381158351898,262,20648,8144,-4710.05419921875,,
127288.515625,44.56,2138504,0.001,267300,3.3646724224090576,10422.26424548,-0.15877264738082886,262,20652,8144,-4516.62353515625,,
246685.90625,45.16,2138720,0.001,267327,3.3462975025177,10412.559762580002,0.03654108941555023,262,20656,8145,-4620.03466796875,,
131582.625,49.29,2138848,0.001,267343,3.3378865718841553,9927.983332450001,0.45306432247161865,262,20660,8145,-4841.9814453125,,
174136.75,48.58,2138976,0.001,267359,3.331900119781494,9923.07843451,-0.33526331186294556,262,20664,8146,-4534.67236328125,,
106381.4921875,49.01,2139168,0.001,267383,3.3296425342559814,9923.107173659999,0.6095921397209167,262,20668,8147,-4626.58984375,,
166144.390625,48.44,2139288,0.001,267398,3.324641466140747,9921.444838559997,-0.20524892210960388,262,20672,8147,-4317.6611328125,,
157135.453125,48.57,2139472,0.001,267421,3.315032958984375,9922.959334680001,0.1188696101307869,262,20676,8148,-4660.94384765625,,
153225.3125,48.18,2139600,0.001,267437,3.3135766983032227,9929.22629387,0.179762601852417,262,20680,8148,-4748.53173828125,,
174634.640625,44.59,2139800,0.001,267462,3.30324125289917,10020.89346197,-0.046940118074417114,262,20684,8149,-4323.109375,,
284900.9375,44.78,2139912,0.001,267476,3.2989821434020996,9874.999984179998,0.38918566703796387,262,20688,8149,-4607.265625,,
186181.34375,46.29,2140000,0.001,267487,3.2933967113494873,9721.307932419999,-0.29444438219070435,262,20691,8149,-4824.458984375,,
,,2140000,,,,,,,,,,26.8,10868.216677
434221.75,46.3,2140056,0.001,267494,3.2918310165405273,9722.22460408,0.07969282567501068,262,20692,8150,-4915.544921875,,
144226.1875,46.24,2140208,0.001,267513,3.2934939861297607,9725.567155830002,-0.11943113803863525,262,20696,8151,-4575.6923828125,,
177006.25,46.31,2140336,0.001,267529,3.2977089881896973,9728.464116509998,-0.6646459102630615,262,20700,8151,-4739.490234375,,
231644.96875,46.88,2140632,0.001,267566,3.3136723041534424,9725.72496375,-0.10425465553998947,262,20704,8152,-4413.109375,,
247105.25,48.57,2140880,0.001,267597,3.318438768386841,9714.07753535,0.08307886123657227,262,20708,8153,-4504.58154296875,,
142151.3125,48.27,2140984,0.001,267610,3.3187379837036133,9722.214947800001,0.024997830390930176,262,20712,8153,-4299.279296875,,
152032.703125,47.85,2141120,0.001,267627,3.3162925243377686,9735.413321889999,0.2311095893383026,262,20716,8153,-4349.1396484375,,
161304.5,47.77,2141296,0.001,267649,3.3132166862487793,9734.732062410001,-0.3433951139450073,262,20720,8154,-4282.5498046875,,
235942.34375,46.66,2141416,0.001,267664,3.3180692195892334,9741.236296009998,0.0015425384044647217,262,20724,8154,-4391.134765625,,
115608.953125,46.7,2141544,0.001,267680,3.3256783485412598,9745.615792460001,-0.0074264854192733765,262,20728,8155,-4043.09326171875,,
168398.734375,43.85,2141632,0.001,267691,3.334345579147339,9965.841056430001,-0.3107749819755554,262,20732,8155,-4291.50732421875,,
164332.4375,43.19,2141864,0.001,267720,3.347574472427368,9966.73751717,0.09198175370693207,262,20736,8156,-4339.541015625,,
126230.1640625,42.26,2142088,0.001,267748,3.345787525177002,9966.70147134,-0.32051894068717957,262,20740,8157,-4756.9013671875,,
180779.21875,41.93,2142280,0.001,267772,3.3455262184143066,9775.86207953,0.5329188108444214,262,20744,8158,-4579.05712890625,,
191718.75,41.9,2142424,0.001,267790,3.3484225273132324,9563.70039567,-0.37455523014068604,262,20748,8158,-4558.61962890625,,
171793.34375,41.79,2142592,0.001,267811,3.35990047454834,9572.472423040002,-0.6854625940322876,262,20752,8159,-5103.46484375,,
167331.046875,44.3,2142784,0.001,267835,3.3848507404327393,8868.57025474,-0.32101118564605713,262,20756,8160,-4487.27490234375,,
184083.40625,40.48,2142888,0.001,267848,3.400947093963623,9337.61928331,-0.34633320569992065,262,20760,8160,-4675.005859375,,
166057.15625,40.82,2143088,0.001,267873,3.433960437774658,9334.035281299999,-0.24390283226966858,262,20764,8160,-4799.0927734375,,
186779.234375,41.31,2143272,0.001,267896,3.465477466583252,9330.418493840001,-0.5515048503875732,262,20768,8161,-4418.1591796875,,
231841.328125,41.21,2143400,0.001,267912,3.485499858856201,9327.07393911,-0.5049525499343872,262,20772,8161,-4456.92041015625,,
237041.3125,41.12,2143592,0.001,267936,3.514164686203003,9327.72980281,-0.05830083042383194,262,20776,8162,-4922.2470703125,,
375230.21875,40.88,2143824,0.001,267965,3.545642137527466,9328.639740249999,-0.3709447979927063,262,20780,8163,-4139.29296875,,
146566.15625,41.34,2143880,0.001,267972,3.551300048828125,9323.73445032,0.017912566661834717,262,20784,8163,-4298.474609375,,
204923.6875,41.71,2144056,0.001,267994,3.566859483718872,9465.97927563,-0.2840922176837921,262,20788,8164,-5441.0478515625,,
154676.59375,40.17,2144200,0.001,268012,3.575106382369995,9626.37583069,0.5846683979034424,262,20792,8164,-4830.052734375,,
216528.15625,40.12,2144304,0.001,268025,3.5771865844726562,9626.86695311,-0.09322988241910934,262,20796,8165,-5089.2841796875,,
206643.5,39.75,2144432,0.001,268041,3.577345371246338,9624.85027778,-0.30313071608543396,262,20800,8165,-4922.40234375,,
144586.375,39.04,2144584,0.001,268060,3.588020086288452,9627.426583130002,-0.14779667556285858,262,20804,8165,-4926.4921875,,
142423.953125,37.25,2144688,0.001,268073,3.594449996948242,9645.84205961,0.46187013387680054,262,20808,8166,-4345.8564453125,,
138702.296875,39.44,2144864,0.001,268095,3.597522020339966,9631.41760269,0.12249705195426941,262,20812,8166,-4613.962890625,,
168548.625,39.59,2145008,0.001,268113,3.5940096378326416,9633.236367119998,0.373794823884964,262,20816,8167,-4483.60546875,,
220187.875,39.91,2145152,0.001,268131,3.586033582687378,9641.74590874,0.3413409888744354,262,20820,8168,-4460.0419921875,,
199106.1875,39.8,2145208,0.001,268138,3.5800251960754395,9641.479274709998,0.4934566020965576,262,20824,8168,-4216.1318359375,,
235984.84375,39.69,2145400,0.001,268162,3.560664176940918,9645.0409946,0.17959123849868774,262,20828,8169,-4744.79248046875,,
124158.953125,39.87,2145472,0.001,268171,3.5546233654022217,9640.04506288,-0.0904102474451065,262,20832,8169,-4160.4521484375,,
295162.625,39.94,2145624,0.001,268190,3.5493452548980713,9638.197229050002,-0.04401504993438721,262,20836,8170,-4324.28125,,
143814.21875,39.93,2145760,0.001,268207,3.5444118976593018,9639.27965737,-0.11357498914003372,262,20840,8170,-4326.423828125,,
164857.828125,40.45,2145920,0.001,268227,3.5357654094696045,9466.71920458,0.49264031648635864,262,20844,8171,-4461.8466796875,,
195387.71875,38.87,2146112,0.001,268251,3.520045042037964,9897.935118960002,-0.17929059267044067,262,20848,8172,-5095.23583984375,,
146879.15625,38.61,2146312,0.001,268276,3.5136237144470215,9896.313157820001,0.24528051912784576,262,20852,8173,-4998.7421875,,
182654.140625,35.59,2146464,0.001,268295,3.510542392730713,10607.783603920001,-0.05564386397600174,262,20856,8173,-4813.02001953125,,
94394.640625,36.97,2146656,0.001,268319,3.515308141708374,10596.028455290001,-0.044362183660268784,262,20860,8174,-4897.71875,,
128511.5390625,36.98,2146768,0.001,268333,3.519380807876587,10597.85656946,0.03587356209754944,262,20864,8174,-5002.6025390625,,
183276.15625,36.44,2146888,0.001,268348,3.5226082801818848,10591.162353020003,-0.030447930097579956,262,20868,8175,-4527.5478515625,,
476168.0625,36.97,2146992,0.001,268361,3.5267155170440674,10594.340737080001,-0.1437591016292572,262,20872,8175,-5134.4970703125,,
204782.015625,36.73,2147072,0.001,268371,3.531765937805176,10599.848856969997,-0.4419044554233551,262,20876,8175,-3999.16015625,,
134687.40625,36.63,2147248,0.001,268393,3.554105520248413,10596.25149975,-0.29095911979675293,262,20880,8176,-4421.87548828125,,
310642.4375,35.5,2147280,0.001,268397,3.55688738822937,10608.359991050002,-0.3221624791622162,262,20884,8176,-4380.3935546875,,
173882.34375,34.83,2147456,0.001,268419,3.5795841217041016,10611.13954905,0.025929581373929977,262,20888,8176,-4666.7275390625,,
194767.59375,35.05,2147576,0.001,268434,3.5938656330108643,10605.000152790002,0.03413116931915283,262,20892,8177,-4383.9443359375,,
129547.34375,35.3,2147688,0.001,268448,3.601499557495117,10602.1058073,-0.21933025121688843,262,20896,8177,-4934.96728515625,,
142640.453125,35.2,2147832,0.001,268466,3.6013388633728027,10604.469088730002,0.26072466373443604,262,20900,8177,-4563.43798828125,,
81459.03125,35.47,2147960,0.001,268482,3.5969431400299072,10604.102150940002,0.7844681739807129,262,20904,8178,-4911.23486328125,,
168314.15625,35.57,2148040,0.001,268492,3.590172052383423,10598.97878827,-0.3765690326690674,262,20908,8178,-4892.0830078125,,
103204.171875,33.64,2148216,0.001,268514,3.59138560295105,10613.650547559999,0.3043243885040283,262,20912,8178,-4656.4326171875,,
152231.65625,33.59,2148288,0.001,268523,3.5933752059936523,10610.098215409998,-0.13463076949119568,262,20916,8179,-4405.1044921875,,
272453.0625,33.04,2148488,0.001,268548,3.6064751148223877,10601.058213260001,-0.18197309970855713,262,20920,8179,-4748.8515625,,
237425.40625,33.58,2148560,0.001,268557,3.6128127574920654,10590.544891300002,-0.4752175807952881,262,20924,8179,-4870.779296875,,
138056.1875,33.58,2148744,0.001,268580,3.632399082183838,10585.97333334,0.09124305844306946,262,20928,8180,-4823.35546875,,
215308.75,33.67,2148856,0.001,268594,3.6404786109924316,10585.713675459998,-0.18394441902637482,262,20932,8180,-4703.92626953125,,
117173.15625,33.55,2148960,0.001,268607,3.6431713104248047,10588.93369797,0.4505518674850464,262,20936,8180,-4609.0205078125,,
213304.859375,32.95,2149144,0.001,268630,3.6343841552734375,10606.505647259999,0.17252299189567566,262,20940,8181,-4935.00341796875,,
156677.625,33.41,2149184,0.001,268635,3.6328206062316895,10764.826339500001,0.42314308881759644,262,20944,8181,-4820.572265625,,
204225.875,33.29,2149352,0.001,268656,3.6177384853363037,10766.606021829999,-0.23065334558486938,262,20948,8182,-4771.810546875,,
145358.171875,32.96,2149472,0.001,268671,3.605733633041382,10769.01140147,0.2832043766975403,262,20952,8182,-4289.73095703125,,
225235.546875,32.99,2149608,0.001,268688,3.591978073120117,10771.691484829998,0.17865827679634094,262,20956,8183,-4378.20166015625,,
243836.765625,31.72,2149792,0.001,268711,3.580620050430298,10805.177783230001,0.12109576165676117,262,20960,8183,-4281.34619140625,,
162897.59375,31.68,2149920,0.001,268727,3.5676448345184326,10812.773030090002,0.7464576959609985,262,20964,8184,-4591.0322265625,,
116650.1875,31.63,2150000,0.001,268737,3.561954975128174,10818.477935919998,0.22728407382965088,262,20966,8184,-4560.5537109375,,
,,2150000,,,,,,,,,,28.4,10885.527964600002
166687.5625,31.45,2150096,0.001,268749,3.554769277572632,10826.72540634,0.32597002387046814,262,20968,8185,-4203.48486328125,,
172541.984375,30.91,2150280,0.001,268772,3.5400478839874268,10828.56079703,0.04146172106266022,262,20972,8186,-4543.0263671875,,
229026.5625,31.79,2150416,0.001,268789,3.5256710052490234,10831.925677710002,0.13986806571483612,262,20976,8186,-4492.51953125,,
186813.203125,32.1,2150584,0.001,268810,3.513526201248169,10832.615540849998,0.11164200305938721,262,20980,8187,-4504.1533203125,,
263779.5625,32.15,2150688,0.001,268823,3.506678342819214,10836.871517390002,0.5994179844856262,262,20984,8187,-4885.353515625,,
160301.96875,32.4,2150848,0.001,268843,3.493980646133423,10841.97719709,-0.31737565994262695,262,20988,8188,-4927.578125,,
164800.09375,31.89,2151032,0.001,268866,3.493880271911621,10843.368829180003,-0.02292783558368683,262,20992,8188,-5013.181640625,,
225768.46875,31.5,2151136,0.001,268879,3.498215436935425,10841.65697615,0.32968658208847046,262,20996,8189,-4645.90673828125,,
256717.84375,32.1,2151296,0.001,268899,3.5004005432128906,10831.565600130001,-0.09790971875190735,262,21000,8189,-4667.96240234375,,
142634.234375,31.83,2151488,0.001,268923,3.4971885681152344,10829.589377459997,-0.1257091462612152,262,21004,8190,-4642.03076171875,,
98226.71875,31.63,2151688,0.001,268948,3.4804763793945312,10829.476623319999,0.09051096439361572,262,21008,8191,-4439.962890625,,
423087.5,31.49,2151800,0.001,268962,3.4746148586273193,10830.78460795,-0.2583368420600891,262,21012,8192,-4563.70068359375,,
132050.90625,31.66,2152112,0.001,269001,3.465644598007202,10831.110135820003,-0.0914401113986969,262,21016,8192,-4984.1875,,
148815.0,33.4,2152248,0.001,269018,3.4667608737945557,10828.64120937,-0.1915840208530426,262,21020,8193,-4825.4326171875,,
189633.796875,33.28,2152448,0.001,269043,3.4740219116210938,10835.710915699998,-0.49257391691207886,262,21024,8193,-5057.1416015625,,
242715.28125,33.29,2152664,0.001,269070,3.4888360500335693,10838.629089249998,-0.5959711074829102,262,21028,8194,-4640.654296875,,
185652.96875,33.58,2152752,0.001,269081,3.4987246990203857,10841.356884010002,-0.42117685079574585,262,21032,8195,-4128.34814453125,,
240322.71875,34.0,2153152,0.001,269131,3.542825698852539,10840.44352774,0.43861058354377747,262,21036,8196,-4815.896484375,,
142695.359375,34.55,2153272,0.001,269146,3.5444512367248535,10837.596718339997,-0.2768697738647461,262,21040,8197,-4493.48291015625,,
138919.890625,34.78,2153480,0.001,269172,3.5432307720184326,10837.48975577,0.004751414060592651,262,21044,8198,-4552.3486328125,,
169875.125,35.29,2153672,0.001,269196,3.536133050918579,10832.11087111,-0.3607129454612732,262,21048,8198,-4295.0908203125,,
282915.125,35.28,2153856,0.001,269219,3.5372323989868164,10831.914349290002,-0.2398567944765091,262,21052,8199,-4602.2548828125,,
129240.6875,35.63,2154120,0.001,269252,3.539212226867676,10828.99556645,0.1355738639831543,262,21056,8200,-4456.82421875,,
182046.71875,35.59,2154280,0.001,269272,3.535041570663452,10819.29996831,-0.21665453910827637,262,21060,8200,-4657.7060546875,,
244334.09375,35.91,2154472,0.001,269296,3.5392227172851562,10814.566137560001,0.052912771701812744,262,21064,8201,-4324.515625,,
137680.5,39.58,2154568,0.001,269308,3.5374484062194824,10741.475591979997,-0.09511163830757141,262,21068,8201,-5066.80126953125,,
256873.75,39.55,2154688,0.001,269323,3.536832571029663,10736.29350403,0.08869437128305435,262,21072,8201,-4427.4365234375,,
196419.453125,38.87,2154840,0.001,269342,3.5342977046966553,10733.58772104,-0.11622655391693115,262,21076,8202,-4857.19482421875,,
188195.1875,39.06,2155176,0.001,269384,3.5137455463409424,10734.360801430003,-0.2290809452533722,262,21080,8203,-4546.978515625,,
144250.75,40.05,2155504,0.001,269425,3.5107595920562744,10718.09170663,-0.1796235293149948,262,21084,8204,-4102.2666015625,,
280041.3125,39.92,2155712,0.001,269451,3.523177146911621,10717.849176909998,-0.17754316329956055,262,21088,8205,-4160.046875,,
198676.875,41.73,2155880,0.001,269472,3.53523850440979,10711.063712870002,-0.13242119550704956,262,21092,8206,-4437.498046875,,
128574.6484375,41.9,2156152,0.001,269506,3.5519161224365234,10710.067572160002,0.14841288328170776,262,21096,8207,-5044.6728515625,,
326456.25,43.48,2156248,0.001,269518,3.555777072906494,10713.910052160001,0.08114269375801086,262,21100,8207,-4967.18994140625,,
111037.28125,44.17,2156376,0.001,269534,3.5593998432159424,10712.848379720002,0.050155460834503174,262,21104,8208,-4887.1201171875,,
160443.03125,44.02,2156536,0.001,269554,3.5603976249694824,10716.99483106,-0.017728209495544434,262,21108,8208,-4713.9150390625,,
226275.4375,44.09,2156640,0.001,269567,3.558500289916992,10712.984926599998,0.36824414134025574,262,21112,8209,-4381.1904296875,,
251751.59375,44.24,2156824,0.001,269590,3.5648720264434814,10711.532732109998,-0.39549970626831055,262,21116,8210,-4577.4775390625,,
150269.03125,42.47,2156976,0.001,269609,3.5791046619415283,10720.010022350003,-0.08776403218507767,262,21120,8210,-4730.28564453125,,
188386.96875,41.95,2157184,0.001,269635,3.5965054035186768,10721.685345119999,0.6687021255493164,262,21124,8211,-4154.451171875,,
164444.46875,42.44,2157232,0.001,269641,3.5976696014404297,10720.27550027,-0.304933100938797,262,21128,8211,-5100.19140625,,
177584.25,51.72,2157416,0.001,269664,3.596813440322876,9305.78937618,-0.2193499356508255,262,21132,8212,-5204.1796875,,
98781.640625,51.56,2157480,0.001,269672,3.59615421295166,9304.95533013,-0.04752366244792938,262,21136,8212,-4953.3857421875,,
318703.53125,51.09,2157656,0.001,269694,3.587858200073242,9304.8342259,0.22294458746910095,262,21140,8212,-4869.37890625,,
158694.875,50.56,2157728,0.001,269703,3.585343837738037,9307.66196457,0.008259959518909454,262,21144,8213,-4509.25146484375,,
259591.578125,50.17,2157888,0.001,269723,3.5802299976348877,9311.810275810001,0.30145740509033203,262,21148,8213,-4657.6513671875,,
109901.015625,50.19,2158000,0.001,269737,3.576519250869751,9311.358547800002,0.49487197399139404,262,21152,8213,-4534.5009765625,,
140202.03125,49.57,2158136,0.001,269754,3.5734097957611084,9310.140086939999,-0.20225033164024353,262,21156,8214,-4337.8828125,,
197287.546875,49.21,2158304,0.001,269775,3.579224109649658,9317.320754969998,0.19226953387260437,262,21160,8215,-4221.578125,,
181477.21875,48.64,2158440,0.001,269792,3.585946798324585,9318.36811152,-0.007237941026687622,262,21164,8215,-4901.1826171875,,
181774.53125,45.03,2158600,0.001,269812,3.58477520942688,9387.0599868,-0.047263965010643005,262,21168,8216,-4428.1767578125,,
134863.515625,45.62,2158768,0.001,269833,3.585549831390381,9391.490089330002,0.14729589223861694,262,21172,8216,-3953.862548828125,,
246242.390625,45.56,2158936,0.001,269854,3.5772690773010254,9392.419334040002,0.17109110951423645,262,21176,8217,-4242.7822265625,,
101405.390625,45.06,2159024,0.001,269865,3.5718634128570557,9393.217716670002,0.3969436585903168,262,21180,8217,-4962.08837890625,,
194309.96875,44.18,2159224,0.001,269890,3.5558717250823975,9404.63555984,-0.34729480743408203,262,21184,8217,-4721.89697265625,,
307564.46875,44.45,2159520,0.001,269927,3.54091739654541,9398.90116264,-0.5509676933288574,262,21188,8218,-4652.90380859375,,
169227.546875,45.44,2159672,0.001,269946,3.5408711433410645,9372.74083826,0.007035806775093079,262,21192,8219,-4394.8310546875,,
88505.9765625,45.67,2159744,0.001,269955,3.5415847301483154,9372.398461440001,0.01003730297088623,262,21196,8219,-4658.279296875,,
276941.0,43.73,2159920,0.001,269977,3.5422005653381348,9372.805181920003,-0.41169339418411255,262,21200,8220,-4428.36181640625,,
235130.078125,43.6,2160000,0.001,269987,3.5421905517578125,9373.62420987,0.24105429649353027,262,21202,8220,-4441.9189453125,,
,,2160000,,,,,,,,,,32.2,10755.416353
156613.84375,43.31,2160096,0.001,269999,3.543874740600586,9375.79841356,-0.044368237257003784,262,21204,8221,-5041.87939453125,,
139587.59375,43.65,2160264,0.001,270020,3.553433656692505,9370.57683501,-0.16233840584754944,262,21208,8221,-4857.93017578125,,
165292.78125,43.95,2160488,0.001,270048,3.5689613819122314,9371.79730135,0.5617358684539795,262,21212,8222,-4301.32421875,,
276179.625,44.18,2160608,0.001,270063,3.5704703330993652,9369.203106919998,0.134947270154953,262,21216,8223,-4534.802734375,,
120420.453125,44.54,2160728,0.001,270078,3.5693936347961426,9366.37823259,0.4308207035064697,262,21220,8223,-4632.53857421875,,
161164.53125,47.28,2160912,0.001,270101,3.571324110031128,9339.67010589,0.07539635896682739,262,21224,8224,-4582.09912109375,,
143141.3125,46.91,2160936,0.001,270104,3.570809841156006,9342.086771979999,0.6339843273162842,262,21228,8224,-4509.9560546875,,
139566.96875,37.35,2161192,0.001,270136,3.5529420375823975,10747.753809450001,0.4806070327758789,262,21232,8225,-4760.4365234375,,
249429.21875,37.98,2161400,0.001,270162,3.5305635929107666,10741.89337353,0.2672607898712158,262,21236,8225,-4723.4677734375,,
195612.09375,38.13,2161536,0.001,270179,3.5118801593780518,10740.62260603,0.28418371081352234,262,21240,8226,-4442.546875,,
330009.1875,38.02,2161704,0.001,270200,3.496671676635742,10738.287643300002,0.10990367084741592,262,21244,8227,-4364.060546875,,
184488.5,38.38,2161824,0.001,270215,3.489577531814575,10728.111356300002,0.33051052689552307,262,21248,8227,-4520.884765625,,
181088.703125,38.7,2162032,0.001,270241,3.476764440536499,10724.625483569998,-0.08075116574764252,262,21252,8228,-5028.037109375,,
180892.84375,39.27,2162184,0.001,270260,3.4667022228240967,10725.468188610002,-0.20540252327919006,262,21256,8229,-4646.68310546875,,
180420.65625,39.1,2162376,0.001,270284,3.461836576461792,10724.808378560001,0.25304460525512695,262,21260,8229,-4465.1796875,,
150294.25,39.32,2162448,0.001,270293,3.46073579788208,10723.680962710001,0.05510009080171585,262,21264,8230,-4471.0576171875,,
136571.71875,39.71,2162624,0.001,270315,3.459174871444702,10723.031424829996,-0.10616356134414673,262,21268,8230,-4525.412109375,,
172290.484375,40.98,2162816,0.001,270339,3.456350803375244,10715.109990810002,0.1443256288766861,262,21272,8231,-4894.69287109375,,
121042.5078125,40.98,2162888,0.001,270348,3.4557981491088867,10716.376638300002,-0.08877108991146088,262,21276,8231,-4629.55859375,,
163226.59375,41.59,2163040,0.001,270367,3.4558589458465576,10720.375946790002,-0.5874809622764587,262,21280,8231,-4812.4716796875,,
357402.1875,41.92,2163200,0.001,270387,3.463757276535034,10721.837159879999,-0.3551968038082123,262,21284,8232,-4147.544921875,,
159295.6875,41.79,2163280,0.001,270397,3.473896026611328,10725.94646318,-1.0730674266815186,262,21288,8232,-4512.34716796875,,
144424.34375,39.3,2163464,0.001,270420,3.498518705368042,10762.74634351,-0.7683975696563721,262,21292,8233,-4208.0615234375,,
145286.96875,39.08,2163520,0.001,270427,3.511770486831665,10764.380981780001,-0.15815289318561554,262,21296,8233,-4636.9765625,,
260325.5,39.13,2163664,0.001,270445,3.534407377243042,10769.870643440001,0.0429205596446991,262,21300,8234,-4091.890625,,
174060.46875,39.2,2163736,0.001,270454,3.5459744930267334,10765.593486570002,-0.6868549585342407,262,21304,8234,-4701.80419921875,,
158229.25,38.85,2163912,0.001,270476,3.575136661529541,10767.074411079997,-0.1559535712003708,262,21308,8235,-4509.84375,,
324373.875,38.68,2164040,0.001,270492,3.600076913833618,10772.142232179998,-0.33138155937194824,262,21312,8236,-4620.673828125,,
151197.59375,38.3,2164168,0.001,270508,3.62886381149292,10775.443022630001,-0.45565497875213623,262,21316,8236,-4778.58154296875,,
211685.375,38.37,2164336,0.001,270529,3.6662139892578125,10780.15615488,-0.7179314494132996,262,21320,8236,-4764.12646484375,,
212862.953125,35.76,2164504,0.001,270550,3.7024128437042236,10800.071218560002,0.4351126551628113,262,21324,8237,-4468.650390625,,
103570.78125,36.45,2164704,0.001,270575,3.7321531772613525,10791.187872249999,-0.42928948998451233,262,21328,8237,-4251.09228515625,,
168775.546875,37.23,2164928,0.001,270603,3.756373643875122,10795.757029800001,-0.3017953634262085,262,21332,8238,-4578.646484375,,
181200.265625,36.83,2165064,0.001,270620,3.7705066204071045,10805.53738146,-0.20336267352104187,262,21336,8239,-4528.9052734375,,
190070.625,36.97,2165224,0.001,270640,3.783078193664551,10796.91248403,-0.022869110107421875,262,21340,8239,-4843.22119140625,,
144818.140625,37.8,2165376,0.001,270659,3.7862911224365234,10793.73604388,0.2795947194099426,262,21344,8240,-4814.6884765625,,
360667.75,37.58,2165544,0.001,270680,3.7843759059906006,10803.41908203,0.05478481203317642,262,21348,8240,-4813.24755859375,,
215547.203125,37.57,2165624,0.001,270690,3.7828009128570557,10806.080361309996,0.5322186946868896,262,21352,8240,-4531.953125,,
106738.5390625,37.46,2165784,0.001,270710,3.780888795852661,10802.633212629999,0.20000571012496948,262,21356,8241,-4622.78125,,
178822.9375,37.62,2165912,0.001,270726,3.7790186405181885,10800.027657489998,0.07696563005447388,262,21360,8241,-4561.4560546875,,
198513.0625,37.55,2166016,0.001,270739,3.7738535404205322,10794.12875293,0.22418589890003204,262,21364,8242,-4191.068359375,,
207530.9375,37.4,2166256,0.001,270769,3.7535312175750732,10778.00141237,0.5426567196846008,262,21368,8243,-4995.099609375,,
422188.375,35.91,2166400,0.001,270787,3.7425010204315186,10781.395596289998,0.2772234082221985,262,21372,8243,-4307.654296875,,
111702.046875,36.54,2166632,0.001,270816,3.7216475009918213,10771.577023379998,0.2906396687030792,262,21376,8244,-4458.8291015625,,
129070.25,37.12,2166744,0.001,270830,3.708369493484497,10753.8862876,0.20306694507598877,262,21380,8244,-4929.60302734375,,
282506.375,36.87,2166840,0.001,270842,3.6991350650787354,10749.40097214,-0.05193164944648743,262,21384,8245,-4246.66845703125,,
169660.625,36.67,2166992,0.001,270861,3.6946799755096436,10744.9681042,-0.010625720024108887,262,21388,8245,-4178.63037109375,,
227810.0,36.51,2167184,0.001,270885,3.6903278827667236,10742.660672700002,0.2613290548324585,262,21392,8246,-4403.7666015625,,
134823.375,36.75,2167368,0.001,270908,3.6805832386016846,10742.41728014,0.5595227479934692,262,21396,8246,-3986.2685546875,,
