train/ent_coef,train/ent_coef_loss,time/fps,train/learning_rate,train/critic_loss,rollout/ep_len_mean,train/actor_loss,time/total_timesteps,time/episodes,train/n_updates,time/time_elapsed,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
2.716482400894165,-0.10035723447799683,308,0.001,101718.375,41.33,-4690.6943359375,1216968,10984,152108,3947,10607.890044110001,,
2.7151269912719727,-0.0302903950214386,308,0.001,86839.2890625,41.03,-4808.2734375,1217056,10988,152119,3947,10606.5603877,,
2.7121810913085938,0.058632832020521164,308,0.001,61777.02734375,41.28,-4716.5546875,1217224,10992,152140,3948,10609.075344149998,,
2.7150230407714844,0.00410190224647522,308,0.001,174823.75,40.88,-4898.37890625,1217392,10996,152161,3948,10610.783302749998,,
2.7186062335968018,0.22414524853229523,308,0.001,111434.8828125,39.85,-4869.6396484375,1217520,11000,152177,3949,10616.784368469998,,
2.7229502201080322,-0.12436045706272125,308,0.001,87847.515625,40.14,-4981.62109375,1217672,11004,152196,3949,10613.17672686,,
2.7299916744232178,-0.06942231953144073,308,0.001,99763.640625,40.03,-4910.85400390625,1217816,11008,152214,3950,10613.153154509999,,
2.7366018295288086,-0.21518701314926147,308,0.001,171962.359375,39.98,-4710.1796875,1217920,11012,152227,3950,10614.499598089998,,
2.7455332279205322,0.18610382080078125,308,0.001,86449.65625,43.14,-4920.24169921875,1218072,11016,152246,3950,9857.07664788,,
2.7494454383850098,0.036261528730392456,308,0.001,226613.21875,41.37,-4378.7919921875,1218160,11020,152257,3951,9870.3887495,,
2.750729560852051,-0.3799232542514801,308,0.001,99419.1953125,41.38,-4843.484375,1218280,11024,152272,3951,9867.99760684,,
2.7544057369232178,-0.3185771107673645,308,0.001,82886.84375,40.96,-4793.5126953125,1218464,11028,152295,3952,9871.366757990001,,
2.7627861499786377,-0.10438771545886993,308,0.001,104232.0234375,41.45,-4644.4638671875,1218584,11032,152310,3952,9872.429106160002,,
2.768606185913086,-0.027384702116250992,308,0.001,77818.6640625,41.22,-4975.130859375,1218752,11036,152331,3952,9875.683160760002,,
2.7697010040283203,0.2061665654182434,308,0.001,117485.546875,40.51,-5046.3681640625,1218848,11040,152343,3953,10030.398236590001,,
2.772005081176758,-0.18869648873806,308,0.001,109359.609375,40.58,-5010.1484375,1219040,11044,152367,3953,10030.30235561,,
2.776951313018799,0.1689394861459732,308,0.001,82458.4296875,40.06,-4783.3916015625,1219232,11048,152391,3954,10029.73973428,,
2.7797293663024902,-0.04488005116581917,308,0.001,74321.640625,39.9,-4643.96484375,1219392,11052,152411,3954,10038.655196590002,,
2.780167818069458,-0.17978507280349731,308,0.001,151370.03125,40.23,-4603.587890625,1219480,11056,152422,3954,10190.4706662,,
2.771804094314575,0.012567728757858276,308,0.001,111713.4765625,40.03,-4546.33154296875,1219728,11060,152453,3955,10190.21582909,,
2.7559571266174316,0.22454306483268738,308,0.001,136881.90625,39.42,-5078.6494140625,1219928,11064,152478,3956,10192.273419950001,,
2.7504384517669678,0.1990959495306015,308,0.001,86752.421875,39.42,-4992.31689453125,1220000,11064,152487,3956,10192.273419950001,,
,,,,,,,1220000,,,,,26.2,11016.9136996
2.7277138233184814,0.05476135015487671,308,0.001,99223.609375,39.4,-4939.1904296875,1220304,11068,152525,3957,10190.22945594,,
2.7197556495666504,0.10916133970022202,308,0.001,100615.734375,42.15,-5062.2275390625,1220456,11072,152544,3958,10008.78141469,,
2.714071750640869,0.15747863054275513,308,0.001,106068.390625,41.68,-4897.994140625,1220552,11076,152556,3958,10006.31653123,,
2.7035350799560547,0.1774018108844757,308,0.001,102770.953125,38.85,-4969.26025390625,1220720,11080,152577,3959,9875.13838279,,
2.6973745822906494,0.11889337003231049,308,0.001,114848.234375,39.39,-5006.013671875,1220832,11084,152591,3959,9870.21147428,,
2.6943752765655518,0.2977675199508667,308,0.001,74920.421875,39.56,-4790.1591796875,1220952,11088,152606,3960,9870.818857,,
2.692373275756836,0.13971614837646484,308,0.001,98874.7265625,38.95,-4911.2236328125,1221056,11092,152619,3960,9866.321908509999,,
2.690139055252075,0.14672529697418213,308,0.001,137455.625,38.73,-4952.875,1221264,11096,152645,3961,9858.470051540002,,
2.689385414123535,-0.48157984018325806,308,0.001,128860.28125,40.82,-4718.58154296875,1221352,11100,152656,3961,9817.991070009999,,
2.694241523742676,-0.1464349925518036,308,0.001,99449.4140625,40.49,-4408.8916015625,1221472,11104,152671,3961,9815.56122355,,
2.699018716812134,0.12283095717430115,308,0.001,78232.09375,40.39,-4628.57275390625,1221584,11108,152685,3962,9810.847303539998,,
2.70084547996521,-0.23700247704982758,308,0.001,120084.578125,40.22,-4744.9599609375,1221696,11112,152699,3962,9802.98270182,,
2.7029740810394287,-0.123451367020607,308,0.001,170095.71875,37.59,-4579.6875,1221808,11116,152713,3962,10553.481366240001,,
2.707554340362549,0.17923514544963837,308,0.001,116430.265625,37.49,-4701.6787109375,1221944,11120,152730,3962,10546.85536534,,
2.708094358444214,-0.0860629603266716,308,0.001,95238.28125,37.76,-4725.78369140625,1222080,11124,152747,3963,10542.933804830001,,
2.7057950496673584,0.14458730816841125,308,0.001,119186.2578125,37.71,-4601.58056640625,1222176,11128,152759,3963,10537.6042622,,
2.7032554149627686,0.2195439338684082,308,0.001,162418.90625,37.75,-4726.52978515625,1222280,11132,152772,3963,10535.336491899998,,
2.700798988342285,0.06075510010123253,308,0.001,132186.15625,37.5,-4511.44091796875,1222376,11136,152784,3963,10531.720185479999,,
2.6956591606140137,-0.01611410081386566,308,0.001,119011.125,37.45,-4807.5078125,1222576,11140,152809,3964,10528.82815529,,
2.6939499378204346,0.10232546925544739,308,0.001,78799.546875,37.74,-4583.3212890625,1222664,11144,152820,3964,10523.5408459,,
2.6966230869293213,0.22014211118221283,308,0.001,120282.5,37.67,-4881.10498046875,1222904,11148,152850,3965,10524.70212189,,
2.7025225162506104,-0.31354817748069763,308,0.001,116539.9453125,37.36,-4461.5478515625,1223048,11152,152868,3965,10525.123250240002,,
2.7130415439605713,-0.48753517866134644,308,0.001,139325.875,38.22,-4680.6005859375,1223256,11156,152894,3966,10522.18443301,,
2.7176661491394043,-0.10578266531229019,308,0.001,164850.75,39.13,-4911.767578125,1223368,11160,152908,3966,10300.44996181,,
2.7295236587524414,-0.06536311656236649,308,0.001,165861.34375,38.72,-4866.43359375,1223616,11164,152939,3966,10302.48921266,,
2.7416176795959473,-0.29839152097702026,308,0.001,336600.4375,39.67,-4724.73779296875,1223800,11168,152962,3967,10303.6153406,,
2.7458176612854004,-0.47152212262153625,308,0.001,78412.7109375,37.11,-4960.662109375,1223848,11172,152968,3967,10485.11518515,,
2.7639505863189697,-0.26922765374183655,308,0.001,76191.953125,37.09,-4803.87890625,1224008,11176,152988,3968,10483.98955242,,
2.7764992713928223,-0.10401016473770142,308,0.001,128066.734375,35.74,-5184.2734375,1224104,11180,153000,3968,10647.50110205,,
2.7945618629455566,-0.515353262424469,308,0.001,190875.0,35.13,-5148.529296875,1224248,11184,153018,3968,10652.72237676,,
2.8075411319732666,0.07131969928741455,308,0.001,586387.3125,35.16,-4810.08984375,1224360,11188,153032,3969,10653.144845080002,,
2.8189752101898193,0.19299660623073578,308,0.001,66770.7109375,35.04,-4589.1552734375,1224496,11192,153049,3969,10654.665974950001,,
2.834169626235962,-0.10882348567247391,308,0.001,92155.796875,35.42,-4722.4794921875,1224848,11196,153093,3970,10648.636142799998,,
2.8429622650146484,0.09087379276752472,308,0.001,142867.84375,33.48,-4947.8017578125,1225000,11200,153112,3971,10676.20619556,,
2.8580472469329834,0.1888778805732727,308,0.001,95672.8359375,33.12,-4645.54638671875,1225264,11204,153145,3972,10678.28969839,,
2.8661606311798096,-0.25163426995277405,308,0.001,108536.9140625,35.26,-4664.0400390625,1225456,11208,153169,3972,10657.12492986,,
2.8709728717803955,0.34259599447250366,308,0.001,90707.6328125,36.7,-4676.9580078125,1225648,11212,153193,3973,10651.25033384,,
2.867023468017578,0.3886827528476715,308,0.001,91505.0859375,39.34,-5049.94921875,1225752,11216,153206,3973,10588.3033039,,
2.8615593910217285,0.4288991391658783,308,0.001,112173.8984375,39.51,-4715.7431640625,1225856,11220,153219,3973,10591.084842600001,,
2.8517863750457764,-0.05394972860813141,308,0.001,100827.34375,39.1,-4765.87353515625,1226000,11224,153237,3974,10593.810574340001,,
2.846158027648926,0.0038153156638145447,308,0.001,108343.03125,39.49,-4516.06103515625,1226088,11228,153248,3974,10598.193752379999,,
2.833648681640625,0.22792452573776245,308,0.001,86369.40625,39.15,-4829.4521484375,1226224,11232,153265,3975,10599.25593153,,
2.823697090148926,0.03252255171537399,308,0.001,106887.5625,39.16,-4608.63720703125,1226320,11236,153277,3975,10602.680638120002,,
2.8161203861236572,0.38151681423187256,308,0.001,75264.3046875,39.35,-4561.17333984375,1226424,11240,153290,3976,10606.300374200002,,
2.8102803230285645,0.1535274088382721,308,0.001,87138.828125,38.91,-4799.4599609375,1226496,11244,153299,3976,10612.838181440002,,
2.795228958129883,0.05833609402179718,308,0.001,137775.96875,38.82,-4984.86083984375,1226712,11248,153326,3976,10613.46104684,,
2.7876524925231934,-0.017855890095233917,308,0.001,82724.7265625,39.08,-5030.88623046875,1227032,11252,153366,3977,10619.09802696,,
2.792299270629883,-0.24763187766075134,308,0.001,108397.0390625,38.6,-5285.720703125,1227184,11256,153385,3977,10621.49051041,,
2.7956655025482178,-0.32683879137039185,308,0.001,113052.484375,38.15,-4687.5927734375,1227296,11260,153399,3978,10845.667448699998,,
2.8041677474975586,-0.05984412133693695,308,0.001,50034.3203125,37.75,-4799.1123046875,1227464,11264,153420,3978,10844.8417142,,
2.8077008724212646,0.3501487374305725,308,0.001,106500.625,36.58,-4763.17724609375,1227544,11268,153430,3978,10841.832947509998,,
2.8091039657592773,-0.052074506878852844,308,0.001,96458.4140625,35.92,-4528.54296875,1227688,11272,153448,3979,10841.808743659998,,
2.780240058898926,0.07574653625488281,308,0.001,90989.5,36.59,-4950.91796875,1228216,11276,153514,3980,10845.635042450001,,
2.7750236988067627,-0.46984007954597473,308,0.001,101818.5390625,38.16,-4926.1875,1228384,11280,153535,3981,10843.954623369998,,
2.7732794284820557,0.17808538675308228,308,0.001,508319.4375,37.97,-4607.50341796875,1228600,11284,153562,3982,10841.077201319998,,
2.779484987258911,0.14646032452583313,308,0.001,85919.875,38.15,-4546.59912109375,1228800,11288,153587,3982,10840.825855730001,,
2.7873425483703613,0.12029139697551727,308,0.001,78305.0625,38.46,-5014.4013671875,1228976,11292,153609,3983,10844.420013229997,,
2.7915337085723877,0.021192803978919983,308,0.001,120698.2265625,38.01,-5024.6767578125,1229120,11296,153627,3983,10858.672837800003,,
2.7938780784606934,0.2237992137670517,308,0.001,124795.5625,37.74,-4690.373046875,1229288,11300,153648,3984,10873.90118684,,
2.7948508262634277,-0.2088368833065033,308,0.001,94552.390625,40.03,-4874.98828125,1229448,11304,153668,3984,10672.971668309998,,
2.7984297275543213,-0.2758484184741974,308,0.001,120208.4609375,37.91,-5028.14208984375,1229616,11308,153689,3985,10697.81998089,,
2.8040411472320557,0.15043401718139648,308,0.001,149614.78125,40.42,-4596.6171875,1229792,11312,153711,3986,9934.09744415,,
2.8007729053497314,-0.0850360095500946,308,0.001,217858.34375,39.71,-4702.255859375,1230000,11315,153737,3986,9932.161097600001,,
,,,,,,,1230000,,,,,237.8,4706.4993744
2.8007729053497314,0.3287883996963501,308,0.001,76759.3671875,37.94,-4809.1044921875,1230008,11316,153738,3989,10003.324361150002,,
2.7887277603149414,0.17728078365325928,308,0.001,103618.375,38.68,-4901.13427734375,1230232,11320,153766,3990,10007.75362328,,
2.784907102584839,0.2619497776031494,308,0.001,92649.0546875,43.94,-4761.7919921875,1230312,11324,153776,3990,8957.09901427,,
2.7799975872039795,-0.11339692771434784,308,0.001,101457.21875,43.47,-4759.791015625,1230464,11328,153795,3991,8956.83168969,,
2.7751431465148926,0.24923692643642426,308,0.001,111502.640625,43.49,-4781.0673828125,1230616,11332,153814,3991,8956.69309412,,
2.7731761932373047,0.13019083440303802,308,0.001,131268.703125,43.88,-4302.212890625,1230680,11336,153822,3992,8953.35920565,,
2.7677438259124756,-0.037832021713256836,308,0.001,74025.5703125,43.65,-4837.197265625,1230800,11340,153837,3992,8951.37813862,,
2.7636499404907227,-0.1960291862487793,308,0.001,72611.765625,43.73,-4766.455078125,1230896,11344,153849,3992,8949.669071920001,,
2.7564876079559326,0.2492772936820984,308,0.001,79318.390625,43.68,-5020.15380859375,1231088,11348,153873,3993,8947.711544160002,,
2.75079607963562,-0.10094137489795685,308,0.001,95386.359375,42.93,-5151.8544921875,1231176,11352,153884,3993,8947.139547410003,,
2.737204074859619,-0.18429034948349,308,0.001,128504.65625,42.54,-4745.4697265625,1231456,11356,153919,3994,8944.03719474,,
2.737504720687866,-0.1007186621427536,308,0.001,163647.15625,42.46,-4968.37548828125,1231600,11360,153937,3994,8938.280831760001,,
2.737095594406128,0.3220270872116089,308,0.001,105220.6875,42.49,-4612.8564453125,1231720,11364,153952,3995,8940.060701080001,,
2.7347769737243652,-0.5462234020233154,308,0.001,136497.21875,42.68,-5115.04296875,1231896,11368,153974,3995,8941.81537944,,
2.7372522354125977,-0.41470539569854736,308,0.001,174933.0625,44.29,-4816.50048828125,1232024,11372,153990,3995,8938.62295412,,
2.7506582736968994,-0.38750001788139343,308,0.001,142494.09375,43.62,-4929.1552734375,1232208,11376,154013,3996,8936.657790350002,,
2.7593460083007812,0.054989784955978394,308,0.001,151370.203125,42.44,-4859.2861328125,1232328,11380,154028,3996,8939.93628374,,
2.76810884475708,-0.10058599710464478,308,0.001,66533.375,42.59,-4862.900390625,1232544,11384,154055,3997,8943.568179140002,,
2.7733607292175293,0.26891303062438965,308,0.001,98935.8671875,42.73,-4838.599609375,1232688,11388,154073,3997,8945.76401631,,
2.7719414234161377,0.6383481025695801,308,0.001,100331.9375,42.54,-5151.25537109375,1232880,11392,154097,3997,8943.743924109998,,
2.7660927772521973,-0.26571589708328247,308,0.001,86797.390625,42.72,-4931.263671875,1233088,11396,154123,3998,8942.34345213,,
2.770998239517212,-0.1307036578655243,308,0.001,101482.515625,42.77,-4744.74755859375,1233304,11400,154150,3999,8943.30602742,,
2.7917864322662354,0.14277677237987518,308,0.001,520954.6875,41.66,-4522.380859375,1233640,11404,154192,4000,8886.97676246,,
2.7954273223876953,-0.12375248223543167,308,0.001,257983.65625,43.05,-4583.0380859375,1233920,11408,154227,4001,8875.7856092,,
2.791663408279419,-0.3433893620967865,308,0.001,133903.5,39.72,-4903.21826171875,1234128,11412,154253,4002,9646.727632189999,,
2.786189079284668,-0.43666601181030273,308,0.001,127572.234375,39.32,-4710.8876953125,1234384,11416,154285,4003,9641.71132694,,
2.7849080562591553,0.11141227930784225,308,0.001,81181.828125,40.28,-4761.818359375,1234520,11420,154302,4003,9620.806863040001,,
2.784797430038452,0.08039472252130508,308,0.001,127334.484375,35.07,-4319.419921875,1234680,11424,154322,4004,10668.35412294,,
2.782255172729492,0.22973191738128662,308,0.001,95409.9140625,35.75,-4315.34765625,1234872,11428,154346,4004,10662.110210879999,,
2.7763001918792725,0.7492387294769287,308,0.001,93648.34375,40.51,-4582.728515625,1235056,11432,154369,4005,9769.22016809,,
2.7709009647369385,0.5041163563728333,308,0.001,96496.21875,40.5,-4939.09375,1235120,11436,154377,4005,9766.64682985,,
2.7414238452911377,0.5183379650115967,308,0.001,118975.7265625,40.8,-4941.10107421875,1235320,11440,154402,4005,9767.042453580001,,
2.7310614585876465,0.7618383169174194,308,0.001,95559.921875,41.08,-4707.89013671875,1235392,11444,154411,4006,9764.56241488,,
2.6872060298919678,0.10339726507663727,308,0.001,102923.09375,45.74,-4779.98828125,1235704,11448,154450,4007,9664.10964086,,
2.679868459701538,0.10682984441518784,308,0.001,71940.8515625,46.06,-5266.9365234375,1235776,11452,154459,4007,9660.29293951,,
2.663994550704956,0.061324357986450195,308,0.001,123899.3984375,46.21,-5035.79052734375,1235944,11456,154480,4007,9657.988873369999,,
2.6602120399475098,-0.006316140294075012,308,0.001,94091.390625,46.28,-4989.328125,1235992,11460,154486,4007,9654.60342569,,
2.6494226455688477,-0.3316158652305603,308,0.001,67930.75,46.22,-4826.56396484375,1236176,11464,154509,4008,9653.343086609999,,
2.643704414367676,0.20594193041324615,308,0.001,77420.5703125,46.39,-4839.845703125,1236320,11468,154527,4008,9644.50251823,,
2.638831853866577,-0.04346418380737305,308,0.001,82483.296875,45.22,-5093.6630859375,1236456,11472,154544,4009,9636.440920019999,,
2.6362361907958984,-0.003976501524448395,308,0.001,116929.453125,45.05,-4856.0,1236520,11476,154552,4009,9634.98091993,,
2.634246349334717,0.36654746532440186,308,0.001,80163.59375,45.27,-4573.26025390625,1236696,11480,154574,4010,9635.517752630001,,
2.6338109970092773,-0.04214680194854736,308,0.001,122606.40625,45.19,-4910.3125,1236736,11484,154579,4010,9632.57423241,,
2.6354992389678955,-0.19835889339447021,308,0.001,104513.8984375,45.12,-4800.09375,1236944,11488,154605,4010,9628.329810799998,,
2.643401861190796,-0.18554531037807465,308,0.001,116517.265625,45.3,-4780.7314453125,1237120,11492,154627,4011,9626.352500429999,,
2.65375018119812,-0.04099385440349579,308,0.001,106816.546875,45.08,-4870.94482421875,1237288,11496,154648,4011,9623.75982098,,
2.6566529273986816,-0.09247805178165436,308,0.001,96414.578125,44.97,-5355.7890625,1237352,11500,154656,4011,9619.72018723,,
2.6629743576049805,-0.08585406839847565,308,0.001,79471.015625,43.92,-4616.98193359375,1237488,11504,154673,4012,9877.55127492,,
2.66886568069458,0.17255143821239471,308,0.001,94589.484375,43.53,-4905.1435546875,1237632,11508,154691,4012,9602.954926119999,,
2.671083450317383,-0.3662308156490326,308,0.001,100921.8828125,42.96,-4977.13720703125,1237736,11512,154704,4012,9605.70205759,,
2.675507068634033,-0.20912198722362518,308,0.001,89324.7109375,42.42,-5176.84130859375,1237832,11516,154716,4013,9608.383503359999,,
2.6828858852386475,-0.39451301097869873,308,0.001,64440.21875,40.46,-4750.900390625,1237968,11520,154733,4013,9625.1149325,,
2.688969850540161,-0.030949607491493225,308,0.001,113596.203125,42.02,-4914.24609375,1238072,11524,154746,4013,9552.09213207,,
2.698288679122925,-0.035503264516592026,308,0.001,133456.71875,41.45,-4935.4208984375,1238232,11528,154766,4014,9558.95574467,,
2.7040798664093018,-0.1424073874950409,308,0.001,87591.765625,36.87,-4813.498046875,1238336,11532,154779,4014,10448.836049790001,,
2.719590902328491,-0.3637382388114929,308,0.001,118431.171875,37.2,-4624.837890625,1238560,11536,154807,4014,10440.003195360001,,
2.7257988452911377,-0.056671757251024246,308,0.001,119171.0625,37.46,-4932.873046875,1238656,11540,154819,4015,10439.466092060002,,
2.7367701530456543,-0.07296119630336761,308,0.001,301733.40625,37.64,-4913.54248046875,1238848,11544,154843,4015,10437.368968400002,,
2.737635612487793,-0.1982022374868393,308,0.001,71550.6015625,33.14,-5024.61962890625,1238872,11548,154846,4015,10536.725762420001,,
2.7442920207977295,-0.024542175233364105,308,0.001,74703.109375,32.56,-5289.9873046875,1239072,11552,154871,4016,10539.34442974,,
2.7441117763519287,0.19808736443519592,308,0.001,78177.734375,32.29,-4964.75732421875,1239160,11556,154882,4016,10541.25937767,,
2.741588592529297,0.25853586196899414,308,0.001,217728.875,31.71,-4679.5927734375,1239280,11560,154897,4016,10549.389120720001,,
2.7374136447906494,-0.1352655291557312,308,0.001,84635.3125,31.72,-4664.0888671875,1239448,11564,154918,4017,10548.741349159998,,
2.73787260055542,-0.3335393965244293,308,0.001,119629.578125,31.68,-4564.671875,1239496,11568,154924,4017,10556.54555893,,
2.737751007080078,-0.15791763365268707,308,0.001,117438.2265625,31.31,-4858.1826171875,1239696,11572,154949,4017,10567.492001840003,,
2.738410234451294,0.046555548906326294,308,0.001,56660.078125,31.64,-4715.8984375,1239856,11576,154969,4018,10568.381023980002,,
2.739459753036499,-0.21678078174591064,308,0.001,101989.640625,32.72,-4940.13525390625,1239928,11580,154978,4018,10535.10121668,,
2.7420177459716797,0.0075902268290519714,308,0.001,106823.453125,32.62,-4740.9296875,1240000,11581,154987,4019,10534.88284944,,
,,,,,,,1240000,,,,,27.2,10940.7945226
2.743288040161133,-0.016225550323724747,308,0.001,112365.171875,32.94,-4884.4892578125,1240048,11584,154993,4019,10531.250695179999,,
2.744305372238159,-0.2716754078865051,308,0.001,154044.46875,32.69,-4688.330078125,1240152,11588,155006,4020,10531.829325319999,,
2.751394748687744,-0.5293046236038208,308,0.001,90229.890625,32.38,-4652.63818359375,1240288,11592,155023,4020,10532.62049655,,
2.7613048553466797,-0.09528802335262299,308,0.001,80780.0,32.79,-4873.4228515625,1240424,11596,155040,4021,10533.94231009,,
2.771193504333496,0.05394965410232544,308,0.001,94345.7421875,33.07,-4968.9384765625,1240536,11600,155054,4021,10536.82663571,,
2.778191089630127,-0.030046992003917694,308,0.001,97625.265625,33.38,-4805.9765625,1240648,11604,155068,4021,10537.70511225,,
2.7827670574188232,-0.18463605642318726,308,0.001,177866.1875,32.34,-4732.1552734375,1240736,11608,155079,4021,10822.80907246,,
2.795062303543091,-0.5578038096427917,308,0.001,139639.96875,32.44,-4893.46728515625,1240928,11612,155103,4022,10822.68344336,,
2.804882764816284,-0.06507868319749832,308,0.001,88811.078125,33.24,-4577.0908203125,1241032,11616,155116,4022,10822.61721964,,
2.8171803951263428,-0.14808988571166992,308,0.001,80986.34375,33.39,-5112.3486328125,1241192,11620,155136,4023,10822.0535788,,
2.827810525894165,-0.34607934951782227,308,0.001,78325.4609375,32.13,-4519.92333984375,1241368,11624,155158,4023,10891.441268890001,,
2.8288097381591797,-0.11444085836410522,308,0.001,76590.609375,32.21,-4835.9599609375,1241392,11628,155161,4023,10892.402860679998,,
2.837526559829712,0.057207077741622925,308,0.001,122878.34375,31.96,-5250.9619140625,1241576,11632,155184,4024,10894.34334739,,
2.841338634490967,0.05149406939744949,308,0.001,101656.125,32.18,-4897.28515625,1241800,11636,155212,4024,10901.743054479999,,
2.848217487335205,-0.347416490316391,308,0.001,85692.3046875,32.17,-5321.57421875,1241984,11640,155235,4025,10898.93604447,,
2.8586130142211914,-0.1882411539554596,308,0.001,69623.6796875,32.0,-4676.9619140625,1242136,11644,155254,4025,10903.255166949997,,
2.861314296722412,-0.5409277677536011,308,0.001,163014.984375,31.72,-4875.77392578125,1242328,11648,155278,4026,10902.12147718,,
2.8631088733673096,0.06476780772209167,308,0.001,90623.046875,31.78,-4983.3828125,1242448,11652,155293,4026,10901.430578959998,,
2.872891426086426,0.19308270514011383,308,0.001,113718.6875,33.18,-4854.021484375,1242688,11656,155323,4026,10882.89252581,,
2.8770837783813477,-0.05843847990036011,308,0.001,93116.8984375,34.01,-5024.763671875,1242912,11660,155351,4027,10882.83548678,,
2.87831974029541,0.34127044677734375,308,0.001,133345.375,34.15,-4792.5966796875,1243032,11664,155366,4027,10882.46165942,,
2.873724937438965,0.9685754179954529,308,0.001,81538.125,34.0,-4782.31640625,1243224,11668,155390,4028,10883.836006380001,,
2.8664822578430176,0.24196107685565948,308,0.001,128877.625,36.63,-4582.123046875,1243352,11672,155406,4028,10864.593041459999,,
2.8587305545806885,-0.016824811697006226,308,0.001,117062.6953125,36.66,-5092.1435546875,1243464,11676,155420,4028,10866.18516914,,
2.8461499214172363,-0.06425310671329498,308,0.001,90535.296875,35.19,-4601.7197265625,1243672,11680,155446,4029,10898.533188210002,,
2.8452088832855225,0.04902123659849167,308,0.001,129790.96875,35.01,-4815.1025390625,1243712,11684,155451,4029,10904.761760090001,,
2.833526372909546,0.3570290207862854,308,0.001,69497.90625,35.05,-4936.18994140625,1243912,11688,155476,4029,10909.30561648,,
2.825838804244995,-0.17344924807548523,308,0.001,63063.21875,35.23,-5116.841796875,1244008,11692,155488,4030,10910.839094210001,,
2.816133975982666,0.07220011949539185,308,0.001,94351.25,35.26,-4705.23828125,1244160,11696,155507,4030,10912.499261799998,,
2.807361364364624,0.2529330849647522,308,0.001,139496.3125,35.08,-4696.39111328125,1244320,11700,155527,4031,10911.18845778,,
2.799077033996582,0.0793018639087677,308,0.001,70157.6484375,34.75,-4776.3056640625,1244504,11704,155550,4031,10912.181630890002,,
2.7867228984832764,0.45308154821395874,308,0.001,168225.78125,34.9,-4972.2880859375,1244688,11708,155573,4032,10911.728064980003,,
2.7730956077575684,0.027210228145122528,308,0.001,77981.9296875,35.25,-4594.56201171875,1244864,11712,155595,4033,10914.63081681,,
2.7596280574798584,-0.2140323966741562,308,0.001,150785.5625,34.64,-5106.162109375,1245048,11716,155618,4034,10914.87579123,,
2.75722599029541,0.03218742832541466,308,0.001,103214.5,35.85,-4575.232421875,1245192,11720,155636,4034,10900.435622569998,,
2.7554593086242676,-0.24850532412528992,308,0.001,181222.421875,35.41,-4856.0009765625,1245384,11724,155660,4035,10906.907120630001,,
2.7543015480041504,0.13728123903274536,308,0.001,151182.4375,39.68,-5050.048828125,1245544,11728,155680,4035,10836.235604129999,,
2.754188060760498,0.24124786257743835,308,0.001,148220.609375,39.63,-4756.18017578125,1245640,11732,155692,4036,10836.939135519999,,
2.7502548694610596,0.2663745582103729,308,0.001,80269.296875,38.65,-4792.162109375,1245816,11736,155714,4036,10843.495055019997,,
2.7486488819122314,-0.2413010150194168,308,0.001,99872.0703125,38.73,-5034.3740234375,1245976,11740,155734,4037,10842.42462109,,
2.751232385635376,0.06564997136592865,308,0.001,276029.59375,38.44,-5071.3291015625,1246128,11744,155753,4037,10842.55946893,,
2.7573132514953613,0.10616125166416168,308,0.001,125678.046875,38.47,-4789.67529296875,1246256,11748,155769,4037,10843.767498860001,,
2.7603793144226074,-0.12257859110832214,308,0.001,83713.25,38.35,-4845.5146484375,1246376,11752,155784,4038,10842.421716630002,,
2.76897931098938,-0.16176070272922516,308,0.001,100469.984375,36.71,-4739.21484375,1246536,11756,155804,4038,10857.89806679,,
2.7749698162078857,0.014382705092430115,308,0.001,88819.890625,36.41,-5154.2216796875,1246632,11760,155816,4038,10858.170912459998,,
2.7884185314178467,-0.5654217004776001,308,0.001,95254.5625,35.85,-4836.51611328125,1246800,11764,155837,4039,10857.551627709998,,
2.818319320678711,-0.024226702749729156,308,0.001,98558.8828125,35.89,-4567.703125,1247040,11768,155867,4039,10853.83161231,,
2.83882999420166,-0.4751325249671936,308,0.001,130913.875,33.8,-4993.501953125,1247208,11772,155888,4040,10860.059684979997,,
2.847071886062622,0.03270959109067917,308,0.001,152607.078125,33.84,-4839.80859375,1247272,11776,155896,4040,10860.707990600002,,
2.8621973991394043,0.1244734525680542,308,0.001,109319.078125,33.64,-4953.08154296875,1247416,11780,155914,4040,10858.44352669,,
2.8728511333465576,-0.18569546937942505,308,0.001,274059.03125,33.56,-4967.921875,1247576,11784,155934,4041,10857.808723439997,,
2.8956971168518066,-0.386089026927948,308,0.001,124545.140625,33.54,-4801.2177734375,1247752,11788,155956,4041,10855.082176119999,,
2.923278331756592,-0.33413657546043396,308,0.001,342370.5625,37.82,-4701.6298828125,1247936,11792,155979,4042,10823.65776112,,
2.9413275718688965,-0.17965729534626007,308,0.001,88716.84375,37.59,-4948.13037109375,1248056,11796,155994,4042,10823.345978259998,,
2.952960252761841,-0.41385790705680847,308,0.001,124261.625,40.92,-4362.2451171875,1248152,11800,156006,4042,10795.09646605,,
2.966933488845825,0.22354085743427277,308,0.001,145622.21875,40.86,-4613.9384765625,1248296,11804,156024,4043,10793.425496900003,,
2.9730398654937744,0.21057207882404327,308,0.001,100994.6171875,40.82,-4757.79345703125,1248432,11808,156041,4043,10795.5977187,,
2.9784481525421143,0.3660796880722046,308,0.001,232183.71875,41.56,-4727.0478515625,1248600,11812,156062,4044,10781.994305499999,,
