time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/iterations,train/value_loss,train/clip_fraction,train/std,train/clip_range,train/n_updates,train/approx_kl,train/loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/policy_gradient_loss
540672,286,51.89,1889,-192943.98095880996,66,3112892255.6,0.0,0.988751232624054,0.2,650,0.0009370819,1451705728.0,0.0,-12.669987475126982,0.0003,-0.0013022832907154224
548864,286,54.55,1918,-188313.71946892,67,3391853375.8,0.0,0.9883766174316406,0.2,660,0.00046116044,1647582720.0,-1.1920928955078125e-07,-12.66647914648056,0.0003,-0.0008936350404837867
557056,286,57.78,1946,-202770.0768665,68,3109048924.6,0.0,0.9885925650596619,0.2,670,0.0008825523,1597060608.0,-1.1920928955078125e-07,-12.665713621675968,0.0003,-0.0013679081323061837
565248,286,50.96,1975,-189013.35491221998,69,3142613832.7,0.0,0.9882199168205261,0.2,680,0.00062052096,1481365760.0,-1.1920928955078125e-07,-12.665073707699776,0.0003,-0.0010593990089546423
573440,285,56.62,2005,-198210.96325223002,70,3338155409.2,6.103515625e-05,0.9884341359138489,0.2,690,0.0014452082,1611683456.0,1.7881393432617188e-07,-12.664304247498512,0.0003,-0.001976749185269
581632,285,54.64,2034,-194165.77775863002,71,2983738447.1,3.662109375e-05,0.9880786538124084,0.2,700,0.0014101856,1616210944.0,1.7881393432617188e-07,-12.663529803603888,0.0003,-0.0017817840529460228
589824,285,49.57,2063,-187364.10436080006,72,3072669348.9,3.662109375e-05,0.9877082109451294,0.2,710,0.0015290541,1508498944.0,1.1920928955078125e-07,-12.660269721597434,0.0003,-0.0018934574974991847
598016,285,53.03,2093,-195988.99955300998,73,3269269279.6,0.0,0.9874669313430786,0.2,720,0.00033963588,1551802368.0,0.0,-12.657345649600028,0.0003,-0.0008338261955941562
606208,285,64.89,2123,-215620.79775679,74,3132071470.8,1.220703125e-05,0.9871950149536133,0.2,730,0.0007426139,1472836608.0,1.1920928955078125e-07,-12.655039191246033,0.0003,-0.0010870491150853923
614400,285,52.24,2151,-178214.79454752998,75,2992963959.2,2.44140625e-05,0.9870858788490295,0.2,740,0.0012389717,1343864960.0,0.0,-12.653375129401685,0.0003,-0.0017763447245670249
622592,285,50.41,2181,-186417.55419032997,76,2970982551.2,0.0,0.9864756464958191,0.2,750,0.0007166376,1704995840.0,0.0,-12.65007475167513,0.0003,-0.0011725250064046123
630784,285,59.97,2211,-210090.70181874,77,3103278789.6,1.220703125e-05,0.9864500164985657,0.2,760,0.0011026198,1907090560.0,0.0,-12.647102595865727,0.0003,-0.00145796536198759
638976,284,56.44,2243,-200040.82155249003,78,3060365175.1,2.44140625e-05,0.9862381815910339,0.2,770,0.0009336559,1422112000.0,0.0,-12.646091301739215,0.0003,-0.0014655494938779156
647168,284,48.23,2278,-173803.04964531,79,2952088425.3,0.0,0.9862666726112366,0.2,780,0.00090212794,1335764224.0,0.0,-12.64515587836504,0.0003,-0.0012684537683526286
655360,283,54.73,2314,-188394.30451128003,80,3087690893.4,1.220703125e-05,0.9858894348144531,0.2,790,0.0010037266,1477121024.0,0.0,-12.643557511270046,0.0003,-0.001318087929394096
663552,282,51.21,2350,-187687.36777359995,81,2991762707.2,0.0,0.9857822060585022,0.2,800,0.0002695128,1449812096.0,-1.1920928955078125e-07,-12.641325768828391,0.0003,-0.0008545638167561265
671744,281,58.15,2386,-185978.54461041003,82,3081432083.0,0.0,0.9853081107139587,0.2,810,0.0011042685,1569168640.0,0.0,-12.638676795363427,0.0003,-0.0015499868160986808
679936,280,58.07,2422,-198597.05184018,83,2831384294.7,0.0,0.9852243065834045,0.2,820,0.0005457065,1762264704.0,-1.1920928955078125e-07,-12.636039736866952,0.0003,-0.0008504942532454151
688128,279,50.43,2458,-183237.25324478,84,2880914504.9,1.220703125e-05,0.9849047064781189,0.2,830,0.00087610167,1532147584.0,-1.1920928955078125e-07,-12.634313575923443,0.0003,-0.0011880076861416455
696320,279,48.9,2495,-176385.86195716998,85,3141930114.4,0.0,0.9848981499671936,0.2,840,0.00027987896,1718995712.0,1.1920928955078125e-07,-12.63277863562107,0.0003,-0.0007788185786921531
704512,278,52.49,2532,-175201.60239578,86,2955020331.5,3.662109375e-05,0.9845333099365234,0.2,850,0.001300632,1673854848.0,0.0,-12.63112074509263,0.0003,-0.0017017854912410257
712704,277,62.89,2568,-196682.37460029998,87,2800524749.4,0.0,0.984140932559967,0.2,860,0.0006339189,1507796992.0,0.0,-12.627619984000921,0.0003,-0.0010017713691922836
720896,276,49.16,2605,-172713.61389622,88,2761437338.5,0.0,0.98361736536026,0.2,870,0.00079768756,1409999104.0,0.0,-12.623309177160262,0.0003,-0.0012047094427543926
729088,275,55.32,2641,-186477.30649438,89,2910036489.1,0.0,0.9834041595458984,0.2,880,0.00094512844,1399859968.0,0.0,-12.619977645576,0.0003,-0.0013535757389036007
737280,275,52.23,2679,-177090.38383800004,90,2926953529.7,0.0,0.9833207726478577,0.2,890,0.0009678725,1252315904.0,0.0,-12.618540140986443,0.0003,-0.001388750082696788
745472,274,49.44,2714,-175392.70701157997,91,2827120462.5,0.0,0.9835751056671143,0.2,900,0.0003415151,1517582336.0,0.0,-12.619312390685081,0.0003,-0.0008059605926973746
753664,273,54.68,2750,-189156.38629676,92,3022188873.8,1.220703125e-05,0.9832133054733276,0.2,910,0.0009843642,1461607040.0,0.0,-12.618857254832983,0.0003,-0.0014484845512924948
761856,273,50.49,2786,-182375.54005997,93,3070175676.1,0.0,0.9826483130455017,0.2,920,0.00085084955,1490933760.0,0.0,-12.614546401798725,0.0003,-0.0013048111693933606
770048,272,46.09,2826,-164863.60498062,94,3076278636.4,0.0,0.9825087785720825,0.2,930,0.0006760549,1524856704.0,0.0,-12.611305908858776,0.0003,-0.0012062633733876283
778240,272,56.52,2860,-188934.57638184,95,2851518680.1,0.0,0.9821767807006836,0.2,940,0.00054966554,1418180224.0,0.0,-12.609179103374482,0.0003,-0.0009721334263304016
786432,271,47.06,2899,-174772.80090025003,96,2887586322.1,0.0,0.9816417694091797,0.2,950,0.0006322358,1530676992.0,0.0,-12.60508840829134,0.0003,-0.0010175629569857847
794624,270,55.61,2939,-174239.92528526994,97,3099212446.8,0.0,0.9812934994697571,0.2,960,0.00072564575,1354434560.0,0.0,-12.601037606596947,0.0003,-0.001148880477194325
802816,269,47.03,2977,-164540.55074391997,98,2719161907.6,2.44140625e-05,0.9804530739784241,0.2,970,0.0012512766,1294998528.0,0.0,-12.595370442420244,0.0003,-0.0016638844412227628
811008,268,46.56,3015,-160059.65453582,99,2970323741.5,4.8828125e-05,0.9801472425460815,0.2,980,0.0015479982,1467187456.0,0.0,-12.590130119770766,0.0003,-0.0020298786002967972
819200,268,54.03,3055,-170985.60290649,100,2771310362.9,0.0,0.9800615310668945,0.2,990,0.0005952056,1477611904.0,0.0,-12.588336414843798,0.0003,-0.0010154126975976396
827392,267,51.18,3093,-157231.15150783,101,2696706722.4,9.765625e-05,0.9800739288330078,0.2,1000,0.0014583063,1514912768.0,0.0,-12.587913404405118,0.0003,-0.0017355909400066593
835584,266,53.08,3130,-179377.58664926005,102,2672924416.0,0.0,0.9799970984458923,0.2,1010,0.000749092,1319995648.0,0.0,-12.587541248649359,0.0003,-0.0010291199512721505
843776,266,53.7,3166,-175108.60318044998,103,2786785441.7,1.220703125e-05,0.9794750213623047,0.2,1020,0.0012106602,1452608768.0,-1.1920928955078125e-07,-12.58464427664876,0.0003,-0.0016855751568073175
851968,266,49.51,3201,-170804.79286373,104,2750517718.3,0.0,0.978937566280365,0.2,1030,0.0010679222,1309679360.0,0.0,-12.579778489470481,0.0003,-0.0013950368283985881
860160,265,49.21,3238,-168198.22717179003,105,2921117631.0,0.0,0.9786901473999023,0.2,1040,0.0009234407,1357296256.0,-1.1920928955078125e-07,-12.576149262487888,0.0003,-0.001343595833532163
868352,265,52.3,3275,-179934.15098867996,106,2844469784.2,0.0,0.97819584608078,0.2,1050,0.0007910441,1503740160.0,5.960464477539063e-08,-12.572717805206775,0.0003,-0.0012272068197489716
876544,264,52.01,3311,-167478.12860576998,107,2945678217.3,0.0,0.9779834747314453,0.2,1060,0.0006184025,1572691840.0,0.0,-12.56938470005989,0.0003,-0.0010372694723628229
884736,264,46.34,3347,-155105.58687463,108,2723744605.0,4.8828125e-05,0.977686882019043,0.2,1070,0.0011702584,1070339712.0,0.0,-12.56709057316184,0.0003,-0.0014574423137673875
892928,263,55.17,3382,-187482.82623296004,109,2805594697.9,0.0,0.977259635925293,0.2,1080,0.0007899437,1752701184.0,0.0,-12.563652066886425,0.0003,-0.0013811892065859865
901120,263,56.11,3416,-176972.22468912,110,2930370236.9,0.0,0.9768407940864563,0.2,1090,0.0009268536,1349767552.0,0.0,-12.559758594632148,0.0003,-0.0012809244617528748
909312,263,51.67,3449,-168078.93649172,111,2776335479.8,0.0,0.9760898947715759,0.2,1100,0.00034805824,1584654720.0,-1.1920928955078125e-07,-12.55428755134344,0.0003,-0.000811839025845984
917504,263,47.28,3483,-168908.49769037002,112,2780693902.0,0.0,0.9758225679397583,0.2,1110,0.0007740309,1280559872.0,0.0,-12.54952606856823,0.0003,-0.0011211701683350838
925696,263,50.09,3516,-169389.26819260002,113,2866630354.3,9.765625e-05,0.9755327701568604,0.2,1120,0.0012694667,1607419136.0,-1.1920928955078125e-07,-12.546838533878326,0.0003,-0.0015638240409316495
933888,263,41.38,3549,-139460.69746929,114,2768579172.6,0.0,0.9755358099937439,0.2,1130,0.00026353938,1408567296.0,5.960464477539063e-08,-12.54558619260788,0.0003,-0.0006576070332812378
942080,262,51.97,3582,-166590.08810586997,115,2715993215.1,2.44140625e-05,0.9759642481803894,0.2,1140,0.0011845721,1344571648.0,0.0,-12.547511508315802,0.0003,-0.0013260007464850788
950272,262,53.85,3616,-167275.80261636002,116,2664846550.1,0.0,0.9755995273590088,0.2,1150,0.00075893267,1212426752.0,-1.1920928955078125e-07,-12.54781645387411,0.0003,-0.001009357188740978
958464,262,48.48,3649,-159690.12236130002,117,2729919200.2,0.0,0.9754782915115356,0.2,1160,0.0006654153,1165339392.0,0.0,-12.545602671802044,0.0003,-0.001037227530105156
966656,262,54.2,3682,-170979.97536126003,118,2703673900.9,0.0,0.9755062460899353,0.2,1170,0.00075216196,1485247360.0,0.0,-12.545095055550338,0.0003,-0.0010413047242764152
974848,262,43.67,3714,-155923.26049354,119,2629577802.4,0.0001953125,0.9748914837837219,0.2,1180,0.001369773,1098256896.0,-1.1920928955078125e-07,-12.542415024340153,0.0003,-0.0016081766654679086
983040,262,51.47,3745,-169353.57858191,120,2935627262.5,0.0,0.9744766354560852,0.2,1190,0.00042250188,1456014720.0,5.960464477539063e-08,-12.537773474305869,0.0003,-0.0007651683255971875
991232,262,43.68,3774,-152228.49296983998,121,2739638717.0,8.544921875e-05,0.9741381406784058,0.2,1200,0.0013273718,1339720576.0,-1.1920928955078125e-07,-12.53427972048521,0.0003,-0.0015606512570229825
999424,262,48.54,3805,-156596.13375717003,122,2887531382.2,0.0,0.9740073084831238,0.2,1210,0.00030354533,1271452160.0,1.7881393432617188e-07,-12.532077319175006,0.0003,-0.0008815219222015003
1007616,262,47.52,3836,-156980.99492175,123,2759680080.4,2.44140625e-05,0.9734290242195129,0.2,1220,0.0013007182,1426676352.0,0.0,-12.52879656329751,0.0003,-0.001694409054107382
