rollout/ep_len_mean,time/fps,time/episodes,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/actor_loss,train/critic_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef
12.78,134,15520,316936,-327248.08237814,2358,2459012.0,50266.91015625,0.0003,79208,-1.4827044010162354,151.9678192138672
12.8,134,15524,316956,-327340.7262386,2358,2460593.75,49464.1484375,0.0003,79213,1.1370673179626465,152.05921936035156
12.65,134,15528,316984,-322891.73998064996,2358,2415939.25,52466.70703125,0.0003,79220,-1.9752601385116577,152.1179656982422
11.97,134,15532,317016,-302785.73044058,2358,2368406.5,45267.046875,0.0003,79228,1.5904943943023682,152.12217712402344
12.12,134,15536,317036,-306119.02683676,2359,2498749.0,45141.64453125,0.0003,79233,-1.8420844078063965,152.08737182617188
11.85,134,15540,317068,-298233.61063050997,2359,2400841.25,48085.4140625,0.0003,79241,2.192765474319458,152.01702880859375
11.92,134,15544,317096,-300475.49154243997,2359,2396379.0,50977.421875,0.0003,79248,-3.53214955329895,151.96405029296875
11.44,134,15548,317132,-286027.97551901004,2360,2491470.5,65800.515625,0.0003,79257,-0.06824731826782227,152.02464294433594
11.61,134,15552,317152,-291601.25124686,2360,2482284.0,40102.28125,0.0003,79262,-0.3414914608001709,152.05604553222656
11.52,134,15556,317172,-289985.45149729005,2360,2476617.25,44844.0,0.0003,79267,2.001584529876709,152.09344482421875
10.67,134,15560,317192,-265135.34697525,2360,2399801.0,43618.8515625,0.0003,79272,-0.9142338037490845,152.0667724609375
7.46,134,15564,317216,-180224.54605168,2360,2442375.25,50470.109375,0.0003,79278,0.9595814347267151,152.04522705078125
7.44,134,15568,317244,-180019.34052497,2361,2447523.0,49795.21875,0.0003,79285,-0.26093846559524536,152.0250701904297
7.47,134,15572,317276,-180730.59759318002,2361,2332042.0,55439.20703125,0.0003,79293,-2.8973288536071777,152.03675842285156
7.08,134,15576,317316,-170788.95934213995,2361,2308835.0,42644.6640625,0.0003,79303,0.4423462152481079,152.13211059570312
7.05,134,15580,317348,-170998.12698836,2362,2396562.5,66523.453125,0.0003,79311,-1.7009201049804688,152.12644958496094
6.73,134,15584,317396,-162009.47484528,2362,2410344.25,51610.25390625,0.0003,79323,-0.22748804092407227,152.0791015625
7.05,134,15588,317512,-171000.99375367002,2363,2261442.5,58527.52734375,0.0003,79352,-1.7002390623092651,152.07952880859375
6.95,134,15592,317568,-169394.07404023,2364,2334095.25,54329.76953125,0.0003,79366,-0.6143130660057068,151.9512939453125
8.4,134,15596,317640,-212922.37086842998,2364,2252113.5,56089.625,0.0003,79384,1.9604672193527222,151.90406799316406
8.31,134,15600,317680,-211714.76830323,2364,2517021.5,49687.28515625,0.0003,79394,-1.4718059301376343,151.92977905273438
10.59,134,15604,318200,-280291.02218569996,2368,2511359.5,36227.421875,0.0003,79524,2.411633014678955,151.31826782226562
10.6,134,15608,318248,-280380.93123555003,2368,2401375.5,55466.8203125,0.0003,79536,2.518792152404785,151.18418884277344
12.42,134,15612,318284,-335428.59625817003,2368,2524857.0,55318.02734375,0.0003,79545,2.075845956802368,151.06256103515625
12.45,134,15616,318328,-335955.17531274003,2369,2460924.25,57245.66796875,0.0003,79556,2.0575578212738037,150.77757263183594
14.22,134,15620,318376,-388577.36329815,2369,2465278.25,44905.484375,0.0003,79568,2.146034002304077,150.4635772705078
14.19,134,15624,318412,-388075.25669465004,2369,2355182.75,59665.28125,0.0003,79577,0.15878206491470337,150.26588439941406
14.18,134,15628,318448,-387877.18042448995,2370,2272458.0,47035.515625,0.0003,79586,2.7997567653656006,150.04222106933594
14.23,134,15632,318496,-388690.3338614,2370,2386083.0,49529.828125,0.0003,79598,-0.9228048324584961,149.8087921142578
14.65,134,15636,318528,-401718.95897464,2370,2364174.25,50981.94140625,0.0003,79606,-1.2052843570709229,149.66941833496094
15.04,134,15640,318568,-413034.6342332799,2371,2463838.0,56751.99609375,0.0003,79616,2.4142861366271973,149.6328125
14.96,134,15644,318592,-411205.70763243997,2371,2345751.75,54137.1796875,0.0003,79622,-2.1560635566711426,149.60491943359375
14.93,134,15648,318636,-410801.74091691,2371,2411605.25,64721.11328125,0.0003,79633,0.48260077834129333,149.6791229248047
15.09,134,15652,318676,-415241.9725807301,2372,2373541.0,57713.6796875,0.0003,79643,-3.9089694023132324,149.60928344726562
15.23,134,15656,318744,-417860.61221149005,2372,2453813.75,53490.89453125,0.0003,79660,-1.4554425477981567,149.76480102539062
15.23,134,15660,318792,-417749.35394729004,2372,2264185.75,65218.97265625,0.0003,79672,-0.9931243658065796,149.89089965820312
15.93,134,15664,318868,-437048.5285620601,2373,2385208.5,56779.5,0.0003,79691,0.176172137260437,149.84088134765625
16.13,134,15668,318896,-442799.63597259,2373,2395394.0,66124.9140625,0.0003,79698,-0.4605846405029297,149.76144409179688
16.09,134,15672,318932,-442292.87967982993,2373,2255418.25,54858.8515625,0.0003,79707,-2.225648880004883,149.7495880126953
16.17,134,15676,319004,-444310.48853863,2374,2332614.0,58417.44921875,0.0003,79725,-1.7979434728622437,149.75894165039062
17.03,134,15680,319060,-469145.2632234799,2374,2293633.25,64485.19921875,0.0003,79739,-0.9967039227485657,149.74217224121094
17.37,134,15684,319104,-479339.6006846,2375,2424580.0,51056.90625,0.0003,79750,-0.719150185585022,149.80601501464844
16.94,134,15688,319168,-468331.16379419004,2375,2410063.0,59696.578125,0.0003,79766,1.5447020530700684,149.96539306640625
17.36,134,15692,319220,-480753.6344696501,2376,2236577.0,59558.09375,0.0003,79779,3.4928321838378906e-05,149.94659423828125
16.05,134,15696,319252,-442973.05900147,2376,2423157.0,50809.5234375,0.0003,79787,0.1500418782234192,149.93084716796875
14.99,134,15700,319304,-409845.22306037997,2376,2292635.0,54892.16796875,0.0003,79800,1.4659149646759033,149.80029296875
13.86,134,15704,319360,-375614.10766269994,2377,2514158.5,53810.00390625,0.0003,79814,3.250685214996338,149.71546936035156
14.53,134,15708,319464,-395723.7909213999,2377,2320542.5,54189.22265625,0.0003,79840,-0.778537392616272,149.5534210205078
12.67,134,15712,319552,-339859.3469884999,2378,2372738.5,66277.984375,0.0003,79862,-3.604165554046631,149.40951538085938
13.14,134,15716,319616,-353785.68422020006,2378,2511867.5,55279.54296875,0.0003,79878,-1.0755062103271484,149.66586303710938
12.2,134,15720,319660,-324997.66048194,2379,2376826.5,49417.19140625,0.0003,79889,2.7224292755126953,149.80929565429688
12.26,134,15724,319688,-325990.31777108,2379,2344204.0,59614.25,0.0003,79896,0.34660476446151733,149.777587890625
12.32,134,15728,319732,-326894.09138682,2379,2460911.5,48098.16015625,0.0003,79907,0.9370774626731873,149.6786346435547
12.39,134,15732,319776,-328208.47391275,2380,2390753.75,54468.19140625,0.0003,79918,0.7175235152244568,149.5181427001953
11.9,134,15736,319820,-313157.16622738,2380,2369468.5,48663.4140625,0.0003,79929,2.2053613662719727,149.5228271484375
11.59,134,15740,319852,-302947.31404176,2380,2421101.5,47583.01171875,0.0003,79937,0.9245562553405762,149.5186309814453
11.59,134,15744,319912,-302552.62010083,2381,2323177.0,56401.90234375,0.0003,79952,-0.15562008321285248,149.6380157470703
11.69,134,15748,319976,-304273.98580729,2381,2317881.5,49920.2578125,0.0003,79968,0.21682918071746826,149.86402893066406
11.77,134,15752,320008,-306204.34994772,2382,2284748.0,61678.609375,0.0003,79976,-1.048397183418274,149.9619598388672
11.73,134,15756,320052,-305302.18566118,2382,2324793.5,59678.6875,0.0003,79987,-0.5265206098556519,150.10275268554688
11.74,134,15760,320088,-305610.72816511994,2382,2421083.5,47918.4375,0.0003,79996,1.102280855178833,150.08729553222656
11.51,134,15764,320276,-299533.17823469004,2384,2314813.0,49607.6171875,0.0003,80043,1.036685824394226,149.24710083007812
14.41,134,15768,320344,-379589.07216773997,2384,2493902.0,49191.37109375,0.0003,80060,1.7874950170516968,148.8114776611328
14.41,134,15772,320384,-379589.41390270996,2384,2409489.5,52896.3828125,0.0003,80070,0.8052957653999329,148.65829467773438
14.35,134,15776,320460,-378272.81621212,2385,2409082.5,60837.62890625,0.0003,80089,1.2564263343811035,148.63519287109375
13.45,134,15780,320540,-352422.00756381,2385,2431065.0,59847.84765625,0.0003,80109,0.458601176738739,148.7382049560547
13.67,134,15784,320592,-358979.0336873,2386,2364563.0,49780.88671875,0.0003,80122,-0.3342723548412323,148.60406494140625
13.69,134,15788,320632,-359271.683961,2386,2352226.0,58848.078125,0.0003,80132,-0.31519806385040283,148.61265563964844
13.22,134,15792,320680,-345129.40346905,2387,2334538.5,55423.38671875,0.0003,80144,-0.7311069965362549,148.71685791015625
12.86,134,15796,320732,-333921.56292508,2387,2325836.25,74630.8515625,0.0003,80157,-1.4813377857208252,148.7655792236328
12.96,134,15800,320848,-336798.21792013006,2388,2445389.0,52054.9453125,0.0003,80186,3.692131519317627,148.7177734375
14.25,134,15804,321012,-376491.46807082,2389,2484060.5,50622.12890625,0.0003,80227,3.9320435523986816,148.14187622070312
17.2,134,15808,321232,-465159.84874528,2390,2524267.25,53585.5078125,0.0003,80282,0.3751455545425415,149.02536010742188
17.23,134,15812,321276,-465875.39614193,2390,2289262.0,52428.921875,0.0003,80293,-5.107452392578125,149.22874450683594
17.75,134,15816,321324,-482043.80117580993,2391,2344420.5,63912.4609375,0.0003,80305,-4.901435375213623,149.61734008789062
16.97,134,15820,321368,-459115.78407571994,2391,2414544.5,55560.9140625,0.0003,80316,-0.5982930064201355,149.8169403076172
17.83,134,15824,321404,-484890.55368322,2391,2328958.5,53268.59765625,0.0003,80325,-1.9838976860046387,149.7965087890625
18.29,134,15828,321492,-498937.39421405003,2392,2308758.25,51863.44921875,0.0003,80347,0.17876672744750977,149.79551696777344
18.62,134,15832,321604,-508816.7304901901,2393,2329115.75,59402.58984375,0.0003,80375,-0.9033509492874146,149.7784423828125
18.75,134,15836,321656,-512963.08441844,2393,2321250.5,44474.12109375,0.0003,80388,1.5853818655014038,149.9060516357422
19.83,134,15840,321772,-544689.8724222999,2394,2361931.75,49142.46875,0.0003,80417,1.6043188571929932,149.8418731689453
20.13,134,15844,321860,-552334.12461201,2395,2366215.5,55204.6875,0.0003,80439,-0.9966018199920654,149.76565551757812
20.95,134,15848,321980,-576373.70285794,2396,2441972.0,40676.15234375,0.0003,80469,-2.500248908996582,150.28086853027344
20.71,134,15852,322028,-569702.0776657499,2396,2294861.0,51799.5625,0.0003,80481,0.6775557994842529,150.45689392089844
20.7,134,15856,322080,-569598.0535889199,2396,2307401.0,53267.70703125,0.0003,80494,-0.6147586703300476,150.6765899658203
22.69,134,15860,322164,-628084.99396665,2397,2519843.0,53179.8984375,0.0003,80515,1.1625415086746216,151.11521911621094
22.25,134,15864,322180,-615567.52643627,2397,2399957.0,46772.73046875,0.0003,80519,2.06760835647583,151.183837890625
21.78,134,15868,322216,-601321.9606337099,2397,2574192.0,47471.6015625,0.0003,80528,-0.8729419708251953,151.17019653320312
19.29,134,15872,322252,-531882.05408516,2398,2606277.0,41023.0,0.0003,80537,4.083959579467773,151.07083129882812
19.46,134,15876,322280,-536524.46850474,2398,2402643.5,50950.83203125,0.0003,80544,1.0552949905395508,150.92453002929688
19.54,134,15880,322316,-537734.0359515599,2398,2360294.5,53731.3046875,0.0003,80553,0.009045898914337158,150.80453491210938
19.04,134,15884,322372,-522189.03552022995,2398,2333251.75,52187.16796875,0.0003,80567,-2.032675266265869,150.61366271972656
19.12,134,15888,322464,-523374.5652585001,2399,2310651.25,69308.8203125,0.0003,80590,-2.4529364109039307,150.6049041748047
19.91,134,15892,322500,-545738.0835637898,2399,2442446.0,54626.2265625,0.0003,80599,-1.1776517629623413,150.63592529296875
19.91,134,15896,322532,-545740.38214543,2400,2302952.0,58484.125,0.0003,80607,-2.0493805408477783,150.73019409179688
19.84,134,15900,322584,-544260.98289733,2400,2311949.0,74472.5703125,0.0003,80620,2.800996780395508,150.90264892578125
18.54,134,15904,322632,-504970.54864869,2400,2339554.0,57356.15234375,0.0003,80632,-2.5812573432922363,150.94598388671875
15.99,134,15908,322744,-427812.91497260006,2401,2398945.5,50275.14453125,0.0003,80660,-1.5383992195129395,151.70689392089844
16.4,134,15912,322812,-439228.46151863004,2402,2450938.5,46538.99609375,0.0003,80677,-2.1594481468200684,152.38323974609375
15.41,134,15916,322844,-409527.41887591,2402,2385909.5,52925.8984375,0.0003,80685,-2.087881088256836,152.66732788085938
15.43,134,15920,322892,-409421.03361994005,2402,2440407.25,52946.34765625,0.0003,80697,-3.110714912414551,153.1226043701172
14.58,134,15924,322928,-383958.84956406994,2403,2372909.25,59028.05078125,0.0003,80706,-2.499922513961792,153.43551635742188
14.93,134,15928,322972,-393946.72160676005,2403,2474495.25,46523.6171875,0.0003,80717,-1.583046317100525,153.76510620117188
15.16,134,15932,323172,-400426.2157548499,2405,2362395.0,57812.41796875,0.0003,80767,1.7364821434020996,155.7257080078125
15.88,134,15936,323316,-422239.32330816,2406,2448195.0,44903.0859375,0.0003,80803,-2.4597086906433105,156.31910705566406
15.11,134,15940,323408,-399848.80449738994,2406,2290685.0,58836.3984375,0.0003,80826,-0.4293454885482788,156.42483520507812
16.63,134,15944,323540,-445523.34980583994,2407,2418797.75,58198.52734375,0.0003,80859,-1.0306658744812012,156.56849670410156
16.08,134,15948,323624,-429855.93061602,2408,2432994.5,43741.06640625,0.0003,80880,4.132911682128906,156.89328002929688
17.39,134,15952,323656,-468940.04219776,2408,2396668.0,49217.890625,0.0003,80888,-0.3598657250404358,156.9486541748047
17.53,134,15956,323704,-472377.52682429994,2408,2438214.5,52264.8046875,0.0003,80900,1.9438120126724243,157.0360107421875
15.67,134,15960,323756,-417226.13642602996,2409,2427712.0,55527.3984375,0.0003,80913,1.9413206577301025,157.1746063232422
15.84,134,15964,323820,-421569.44879334996,2409,2482956.0,54925.03125,0.0003,80929,-0.3081502318382263,157.57931518554688
16.41,134,15968,323904,-437248.159293,2410,2253977.0,59572.74609375,0.0003,80950,1.6664321422576904,158.03314208984375
16.4,134,15972,323968,-437454.61452319997,2410,2546276.25,43789.453125,0.0003,80966,2.8827457427978516,158.33665466308594
16.22,134,15976,324016,-432512.44076871,2411,2497540.5,57506.63671875,0.0003,80978,2.5525307655334473,158.65733337402344
16.21,134,15980,324100,-432412.40781113994,2411,2366822.0,51985.21484375,0.0003,80999,1.9124387502670288,159.10931396484375
16.6,134,15984,324220,-444023.37270904006,2412,2500516.5,53314.4140625,0.0003,81029,-1.035050630569458,159.52874755859375
18.1,134,15988,324264,-488898.81075142993,2412,2250481.25,58934.5625,0.0003,81040,0.5286285877227783,159.50318908691406
17.39,134,15992,324332,-467935.91737663,2413,2394000.5,55103.73046875,0.0003,81057,2.9068546295166016,159.6178436279297
17.73,134,15996,324420,-477322.20231265,2414,2418600.0,52509.7421875,0.0003,81079,-1.73992919921875,159.76199340820312
17.74,134,16000,324512,-477624.98620227,2414,2406861.0,57908.91796875,0.0003,81102,-0.6606740951538086,159.74713134765625
19.18,134,16004,324576,-520967.47794649994,2415,2331691.5,66205.8203125,0.0003,81118,2.1440839767456055,159.620361328125
18.07,134,16008,324624,-488853.8199085101,2415,2370089.5,53947.09765625,0.0003,81130,2.0869295597076416,159.32638549804688
18.54,134,16012,324680,-503197.20775666006,2415,2349530.0,57893.9921875,0.0003,81144,-1.4646034240722656,159.0448455810547
18.44,134,16016,324712,-501372.20665832004,2416,2372826.5,55547.5703125,0.0003,81152,1.219974160194397,158.8567352294922
18.64,134,16020,324768,-507230.09879745,2416,2355304.0,55677.390625,0.0003,81166,-2.3595938682556152,158.75965881347656
18.64,134,16024,324800,-507319.34004137,2417,2468715.25,57967.62109375,0.0003,81174,0.8279609680175781,158.70265197753906
18.9,134,16028,324860,-515404.36835222,2417,2301331.25,60696.99609375,0.0003,81189,1.4933576583862305,158.43528747558594
18.29,134,16032,324904,-498034.30596519,2418,2425705.75,51139.10546875,0.0003,81200,-0.8160700798034668,158.1524658203125
17.3,134,16036,324940,-469754.94910323,2418,2371456.0,73919.1953125,0.0003,81209,1.3183619976043701,157.97264099121094
16.99,134,16040,325000,-460820.04411377007,2418,2335260.75,61921.70703125,0.0003,81224,3.590487480163574,157.77577209472656
15.72,134,16044,325056,-423341.56662070996,2419,2303569.75,66944.3203125,0.0003,81238,0.21728050708770752,157.54579162597656
15.69,134,16048,325104,-422651.15766757005,2419,2411835.5,64873.32421875,0.0003,81250,-0.775890588760376,157.41183471679688
14.27,134,16052,325172,-380128.72977856995,2420,2216111.5,57553.00390625,0.0003,81267,0.5059047341346741,157.19415283203125
15.07,134,16056,325308,-404362.45778545993,2421,2350232.0,53811.296875,0.0003,81301,3.691439390182495,156.63568115234375
15.37,134,16060,325388,-412945.33222291997,2421,2207750.5,61559.45703125,0.0003,81321,-4.486697196960449,155.9889373779297
16.68,134,16064,325456,-451430.50097231,2422,2427881.5,62722.53515625,0.0003,81338,-4.038793087005615,155.94662475585938
16.66,134,16068,325628,-451795.24844734,2423,2356468.75,58383.1953125,0.0003,81381,-3.292318820953369,156.67723083496094
17.52,134,16072,325808,-476425.9498196101,2424,2357651.0,58818.546875,0.0003,81426,-2.7636303901672363,156.93167114257812
18.42,134,16076,325888,-502783.46552113,2424,2251484.0,66795.1328125,0.0003,81446,-3.7346386909484863,156.6847686767578
18.97,134,16080,325976,-518849.26005193003,2425,2455255.75,59917.8515625,0.0003,81468,3.4526195526123047,156.37127685546875
18.47,134,16084,326012,-504605.03981675004,2425,2471309.5,50528.5234375,0.0003,81477,0.756276547908783,156.3534698486328
17.09,134,16088,326056,-463290.9832576901,2425,2373662.75,56553.890625,0.0003,81488,-0.8855099678039551,156.2228240966797
17.09,134,16092,326116,-463597.04012339003,2426,2419709.25,59837.9140625,0.0003,81503,4.482416152954102,156.21142578125
17.01,134,16096,326156,-461274.5756321102,2426,2387692.0,56642.8828125,0.0003,81513,-1.1548700332641602,156.16905212402344
17.1,134,16100,326268,-463598.82984854997,2427,2424756.75,57002.82421875,0.0003,81541,-0.2351905107498169,156.5937957763672
16.01,134,16104,326372,-430166.61047546007,2428,2467930.0,50592.40625,0.0003,81567,1.256138801574707,156.5634002685547
16.6,134,16108,326400,-446611.0771264599,2428,2602319.75,38727.72265625,0.0003,81574,6.682110786437988,156.50286865234375
18.13,134,16112,326424,-492851.46577919996,2428,2277009.0,62301.8046875,0.0003,81580,-5.332107067108154,156.37509155273438
18.23,134,16116,326468,-494676.71412962006,2428,2454404.25,53647.13671875,0.0003,81591,0.2214442491531372,156.4105987548828
18.28,134,16120,326532,-495991.19851374,2429,2389702.0,55437.30078125,0.0003,81607,-2.952679395675659,156.52584838867188
18.42,134,16124,326556,-500147.74845978996,2429,2407700.25,53779.53125,0.0003,81613,-0.37671905755996704,156.50294494628906
17.38,134,16128,326616,-468741.56800998,2429,2437721.5,47477.16796875,0.0003,81628,4.1919846534729,156.39918518066406
17.64,134,16132,326648,-476314.43872804,2430,2263315.75,53612.578125,0.0003,81636,2.1086764335632324,156.33631896972656
17.76,134,16136,326696,-478536.17582728004,2430,2280479.25,57147.57421875,0.0003,81648,3.2949209213256836,156.24346923828125
18.23,134,16140,326748,-491764.0163025999,2430,2387149.0,51859.8984375,0.0003,81661,3.574810028076172,156.18008422851562
17.96,134,16144,326876,-483487.93580748996,2431,2363884.25,63769.2109375,0.0003,81693,-0.06179526448249817,155.8050994873047
18.61,134,16148,326952,-501965.28142423986,2432,2507185.5,50211.515625,0.0003,81712,3.3932201862335205,155.7239990234375
18.36,134,16152,327008,-494595.1974288699,2432,2394143.25,56459.44140625,0.0003,81726,-3.5588014125823975,155.59559631347656
17.76,134,16156,327068,-475787.5648498101,2433,2404701.75,50084.85546875,0.0003,81741,-4.26739501953125,155.8779296875
17.39,134,16160,327104,-464782.22937058995,2433,2314326.0,62192.3203125,0.0003,81750,2.5852532386779785,155.96983337402344
15.95,134,16164,327156,-422665.98449883,2433,2255025.0,54948.37890625,0.0003,81763,1.247963309288025,155.858154296875
16.76,134,16168,327480,-447211.29901611997,2436,2452753.0,52530.71484375,0.0003,81844,-1.0884246826171875,154.92160034179688
16.4,134,16172,327632,-437287.59348906,2436,2418400.25,73155.7265625,0.0003,81882,0.5000778436660767,154.24147033691406
15.63,134,16176,327736,-414049.99163296004,2437,2423220.0,56705.7421875,0.0003,81908,1.3681050539016724,153.58615112304688
16.83,134,16180,327812,-446833.12932832,2438,2353594.5,52888.1328125,0.0003,81927,4.613883972167969,152.81800842285156
16.77,134,16184,327904,-444302.76725782995,2439,2418344.25,48844.1953125,0.0003,81950,1.8176515102386475,151.96340942382812
17.52,134,16188,327996,-465820.20273884997,2439,2292321.75,59949.90234375,0.0003,81973,1.5253081321716309,151.20033264160156
23.29,134,16192,328388,-638849.5936014,2442,2453730.5,51964.2578125,0.0003,82071,2.276534080505371,149.28460693359375
23.28,134,16196,328444,-638959.39280743,2442,2385174.75,54734.0625,0.0003,82085,1.8053386211395264,149.19700622558594
24.85,134,16200,328516,-684815.3060908798,2443,2296062.5,64922.71484375,0.0003,82103,3.1336302757263184,148.8983612060547
24.64,134,16204,328668,-678353.15581069,2444,2340656.0,51599.9765625,0.0003,82141,-0.8188115358352661,148.1525421142578
24.61,134,16208,328804,-677651.2581742799,2445,2340057.0,49499.96484375,0.0003,82175,1.8432537317276,147.47166442871094
22.24,134,16212,328920,-606766.20572957,2446,2412602.0,64745.7265625,0.0003,82204,-0.7184388637542725,147.11355590820312
23.26,134,16216,329012,-636748.9939782299,2446,2193444.0,63066.89453125,0.0003,82227,1.1339361667633057,147.04644775390625
24.57,134,16220,329244,-676129.8635611701,2448,2209105.5,74959.359375,0.0003,82285,-3.349668502807617,146.822021484375
24.76,134,16224,329352,-681273.2718292798,2448,2311627.0,68496.4921875,0.0003,82312,-4.6817307472229,146.67730712890625
24.85,134,16228,329428,-683378.2438967198,2449,2315851.0,66944.03125,0.0003,82331,-6.290916442871094,146.80081176757812
27.22,134,16232,329488,-747027.8947652902,2449,2251772.25,56018.02734375,0.0003,82346,-4.9063239097595215,147.2003631591797
27.22,134,16236,329552,-747028.3377376598,2450,2426865.0,59755.98046875,0.0003,82362,-4.110085487365723,147.7113800048828
26.76,134,16240,329600,-734308.1634825999,2450,2352665.5,62948.36328125,0.0003,82374,-2.0080530643463135,148.06581115722656
26.53,134,16244,329700,-728146.51159126,2451,2337278.0,56775.77734375,0.0003,82399,-1.206657886505127,148.71755981445312
26.76,134,16248,329752,-735407.7713831697,2452,2456614.0,52105.609375,0.0003,82412,0.6159610152244568,148.92001342773438
27.73,134,16252,330128,-764385.30275791,2454,2367814.25,55734.80859375,0.0003,82506,-0.07017266750335693,149.79165649414062
29.34,134,16256,330292,-813696.68369325,2455,2406934.25,59508.9140625,0.0003,82547,1.66636323928833,149.89776611328125
32.75,134,16260,330456,-916207.9846451598,2457,2333367.5,62218.2421875,0.0003,82588,-1.6033892631530762,149.2699432373047
33.15,134,16264,330536,-928322.13913779,2457,2348936.5,61641.80859375,0.0003,82608,-0.3697434663772583,148.88905334472656
32.87,134,16268,330664,-920550.7890163398,2458,2408405.0,55536.48828125,0.0003,82640,4.270784854888916,148.62718200683594
34.24,134,16272,330768,-959913.1007745698,2459,2424568.5,60628.9140625,0.0003,82666,0.7909833192825317,148.49066162109375
34.15,134,16276,330808,-957289.3183081199,2459,2382575.5,58464.74609375,0.0003,82676,-2.362828493118286,148.44728088378906
32.53,134,16280,330840,-912479.5222295399,2459,2302328.25,76540.3125,0.0003,82684,1.9660978317260742,148.4426727294922
32.38,134,16284,330864,-909446.0176594101,2459,2296249.5,68349.46875,0.0003,82690,-1.0811634063720703,148.31588745117188
31.56,134,16288,330912,-886107.2466632802,2460,2240898.75,58520.35546875,0.0003,82702,-1.9205808639526367,148.17330932617188
26.25,134,16292,330964,-727327.1665472101,2460,2327825.5,56314.390625,0.0003,82715,-2.2795495986938477,148.0526123046875
25.47,134,16296,331012,-704293.58076123,2460,2437965.5,48330.41015625,0.0003,82727,4.3274407386779785,148.01837158203125
25.67,134,16300,331080,-711162.3519500301,2461,2326720.75,61780.0078125,0.0003,82744,1.5764975547790527,148.03636169433594
25.43,134,16304,331136,-704884.61443385,2461,2359361.0,52709.19921875,0.0003,82758,1.553419828414917,148.04031372070312
25.54,134,16308,331204,-707451.86407415,2462,2337891.5,65820.859375,0.0003,82775,-1.8291107416152954,147.96812438964844
25.6,134,16312,331244,-709651.84331905,2462,2394232.75,65260.8984375,0.0003,82785,-2.2595884799957275,148.03305053710938
24.48,134,16316,331276,-677840.09133098,2462,2289644.0,76470.9453125,0.0003,82793,-1.803490400314331,148.0640411376953
22.8,134,16320,331316,-629168.17865051,2463,2415760.0,56256.40625,0.0003,82803,0.4534037709236145,148.14476013183594
22.46,134,16324,331380,-619780.99974979,2463,2362866.5,60874.19921875,0.0003,82819,-0.06703042984008789,148.35040283203125
22.4,134,16328,331436,-618687.11146646,2463,2374487.0,60450.53515625,0.0003,82833,0.1250009536743164,148.64382934570312
19.76,134,16332,331480,-547556.5374648799,2464,2399106.0,57069.359375,0.0003,82844,1.085800290107727,148.69650268554688
19.72,134,16336,331528,-546942.36640357,2464,2245600.25,63933.55078125,0.0003,82856,-0.4324253797531128,148.64007568359375
19.69,134,16340,331604,-546033.15178303,2465,2456960.0,44367.64453125,0.0003,82875,2.6725339889526367,148.242431640625
19.7,134,16344,331724,-545635.5099041701,2465,2497367.0,49013.0859375,0.0003,82905,4.453525543212891,147.55946350097656
20.64,134,16348,331956,-573656.6675491801,2467,2347860.5,62177.8671875,0.0003,82963,0.38454174995422363,146.9065399169922
19.56,134,16352,332052,-541841.1627107501,2467,2327788.0,58881.078125,0.0003,82987,-1.1284253597259521,146.72886657714844
18.96,134,16356,332124,-522953.50225116,2468,2307848.25,68637.625,0.0003,83005,-2.120638847351074,146.68927001953125
15.64,134,16360,332212,-423569.64819762006,2468,2444352.0,53372.98046875,0.0003,83027,3.173936367034912,146.66163635253906
15.18,134,16364,332276,-410337.93133522006,2469,2401319.5,65662.2109375,0.0003,83043,1.5596253871917725,146.56565856933594
15.51,134,16368,332380,-419134.51436797,2470,2253572.0,59165.0390625,0.0003,83069,0.6304991245269775,146.72593688964844
17.03,134,16372,332404,-467268.8620244501,2470,2328922.0,67135.234375,0.0003,83075,-1.435060739517212,146.7499237060547
17.01,134,16376,332428,-466862.44195432996,2470,2456474.0,69751.671875,0.0003,83081,0.5601162910461426,146.70640563964844
17.02,134,16380,332452,-466962.77774520003,2470,2329675.5,53383.90234375,0.0003,83087,0.6869584321975708,146.6590576171875
17.04,134,16384,332480,-467259.95617838996,2471,2419009.75,58487.80078125,0.0003,83094,-1.751720905303955,146.67906188964844
17.1,134,16388,332540,-468476.6622099299,2471,2352128.5,58275.6015625,0.0003,83109,0.6726701259613037,146.90310668945312
17.19,134,16392,332600,-470797.06199932,2472,2378465.25,61719.73046875,0.0003,83124,0.9183114171028137,147.0764617919922
17.87,134,16396,332640,-490788.37146671995,2472,2425846.0,59610.1171875,0.0003,83134,5.004376411437988,147.06558227539062
16.03,134,16400,332724,-435939.79613922996,2473,2330084.0,62112.7578125,0.0003,83155,-0.5356082320213318,147.27540588378906
16.67,134,16404,332788,-454528.7520973501,2473,2264210.0,62493.68359375,0.0003,83171,-1.4637869596481323,147.4462127685547
16.4,134,16408,332832,-447315.7879814799,2473,2342703.25,65446.37890625,0.0003,83182,-1.8990768194198608,147.55018615722656
16.43,134,16412,332872,-448337.6981115299,2474,2365975.5,58470.3125,0.0003,83192,-0.7196884155273438,147.64588928222656
16.47,134,16416,332912,-448949.09960933,2474,2281401.5,59876.75390625,0.0003,83202,-1.0805816650390625,147.68617248535156
16.51,134,16420,332984,-449653.50671726005,2475,2327623.25,62604.0,0.0003,83220,3.0043869018554688,147.98577880859375
